price,address,Diện tích,Mặt tiền,Details,Ngày đăng,Loại tin,id,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
21 triệu VNĐ,Đường Quốc Lộ 3 phường Mai Đình, 125m2, 5,"Cần bán 125m thổ cư tại làng Nội Phật - Mai Đình - Sóc Sơn - Hà NộiMặt tiền 5m đất nở Hậu 5.03mĐất mặt tiền ngõ ôtô thông tứ phíaCách trục chính liên xã kinh doanh sầm uất : 30mCách QL 3 -200m , Cách KCN Mai Đình - 300mCách CCN CN2,CN3,Võ Nguyên Giáp kéo dài -1kmNằm trong lõi Đô thị Vệ Tinh Sóc SơnChỉ 10p di chuyển vào đến Sân bay Nội Bài! Lh : 0368898638 để xem đất và chốt",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804992.9622133,,,,,
"20,5 tỷ VNĐ",Đường Phan Bội Châu phường Trần Hưng Đạo, 25m2, 5,"
     LÔ GÓC 2 MẶT PHỐ - TRẦN HƯNG ĐẠO - PHAN BỘI CHÂU - CHỦ GIA THẾ KHỦNG-VƯỢNG LỘC
Mô tả:

+ Nhà Lô góc 3 thoáng - 2 mặt phố. Đều vỉa hè rộng rãi, kinh doanh bất chấp, đẳng cấp Phố cổ. Dự án GA NGẦM trước nhà đang vào giai đoạn nước rút, hoàn thành xong thì giá trị ko biết đường nào mà lần.
+ Nhà xây 5 tầng 1 tum, thiết kế tầng 1 phòng cầu thang cuối,  hiện ko cho thuê ,nhà sạch sẽ 
+ Chủ nhà gia thế khủng, khách muốn gì cũng được,
Diện Tích 25m2 x5 Tầng x MT5m
Nhà Đẹp ,nở hậu
liên hệ xem gấp Thủy BĐS-HK : 0857552222
",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804994.6277583, 7, 5, 3, 4,
3 tỷ VNĐ,Đường Phú Minh phường Minh Khai, 40m2, 3,"
    Nhà Đẹp Phú Minh Bắc Từ Liêm. Ô tô cách 10m, DT 40m2 có 5PN nhỉnh 3 tỷ. - Vị trí cực đẹp Phố Phú Minh, Bắc Từ Liêm, Đường rộng, ô tô cách 10m giao thông các phố Tây Tựu, Minh Khai.- Nhà trung tâm tiện ích đi bộ sang trường MN, C1 Minh Khai B, sang Quận Ủy Bắc Từ Liêm mới.- Nhà đẹp, thiết kế sang trọng hiện đại có 5PN, đầy đủ công năng.- Sổ chính chủ, giao dịch ngay.Gọi ngay cho tôi Mr.Quân 0568098386 xem nhà 24/24. Miễn tiếp TG & MG.
",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804995.9163122, 3, 4, 4, 4,
"3,1 tỷ VNĐ",Đình Xuyên, 42m2,,"- Nhà đầy đủ tiện ích, tầm tài chính và công năng phù hợp với các cặp vợ chồng trẻ. - Thiết kế: phòng khách, PN, bếp, VS, gác xép. - Gần chợ, Trường cấp 1,2,3 chỉ 100-200m, sang ninh hiệp hay sang phố hà huy tập đặng công chất rất gần. - Sổ đỏ vuông vắn trước sau như nhau, giao dịch ngay. - Lh em Trác: 0965492571 (xem nhà và tư vấn miễn phí)  ",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804997.1699991,,,,,
"3,9 tỷ VNĐ",Văn Phú- Hà Đông, 38m2,,"Bán nhà Văn Phú, Hà Đông ngõ thông gần ô tô 38mx5 tầng hơn 3 tỷ - Vị trí: Nhà phố Văn Phú trung tâm quận Hà Đông diện tích rộng 38m với 5 tầng mới rộng thoáng sáng, ngõ nông gần phố ô tô đỗ cách nhà 5m. - Giao thông vô cùng thuận lợi thông các phố nổi tiếng Quang Trung giao với Ngô Thì Nhậm cắt Lý Thường Kiệt thông Trần Đăng Ninh ra trục chính Quang Trung xuống Dương Nội. - Tiện ích: Gần siêu thị Metro, chợ đầu mối 365, ngân hàng, trường học, bệnh viện,…. Hưởng trọn tiện ích khu đô thị Văn Phú. - Sổ đỏ vuông, sẵn sàng giao dịch. - Giá chỉ có 3.9 tỷ ( có gia lộc). - Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804998.4246504,, 5,,,
"3,9 tỷ VNĐ",Lê Trọng Tấn- Hà Đông, 38m2,,"Bán nhà riêng Lê Trọng Tấn, Hà Đông 38mx5T gần ô tô ngõ thông hơn 3 tỷ + Chủ cần tiền mở rộng kinh doanh bán gấp căn nhà tâm huyết Lê Trọng Tấn, Hà Đông, diện tích 38m với 5 tầng mới hiện đại, vị trí ngõ thông ô tô cách nhà 10m, gần phố ở sướng. + Nhà bán thông thương các phố Văn Phú qua Quang Trung giáp Ngô Thì Nhậm xuống Dương Nội qua Phan Đình Giót đối diện Hoàng Đôn Hoà. + Khu vực nhiều trường học các cấp, chợ Bông Đỏ, ngân hàng, siêu thị khu trung tâm sầm uất bậc nhất Quận. + Sổ đỏ vuông sẵn sàng giao dịch. + Giá chỉ 3.9 tỷ ( có gia lộc).  -Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805001.1010094,, 5,,,
"7,15 tỷ VNĐ",Kiến Hưng- Hà Đông, 50m2,,"Bán nhà Kiến Hưng, Hà Đông 50mx4 tầng vỉa hè ô tô KD hơn 7 tỷ Chính chủ bán nhà riêng Kiến Hưng, Hà Đông, diện tích rộng 50m thiết kế 4 tầng hiện đại xây chắc chắn, khu vực có vỉa hè đường ô tô tránh phù hợp ở kết hợp làm văn phòng hoặc kinh doanh. Xung quanh nhà đầy đủ tiện ích bệnh viện, trường học các cấp, siêu thị, chợ ,dân đông đúc tấp nập ngày đêm. Giao thông thuận lợi đi các hướng xuống Văn Phú qua Phú Lương đối diện Thanh Hà gần Xa La thông Đa Sỹ. Sổ đỏ vuông, sẵn sàng giao dịch. Giá 7.15 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805005.2551868,, 4,,,
"7,15 tỷ VNĐ",Trần Phú- Hà Đông, 50m2,,"Bán nhà Trần Phú, Hà Đông 50mx4 tầng ô tô kinh doanh hơn 7 tỷ Tôi cần bán nhà tự xây chắc chắn 50m, thiết kế 4 tầng các phòng ngập tràn ánh sáng, ngõ ô tô thông kinh doanh kết hợp với ở làm văn phòng. Bán kính xung quanh nhà đầy đủ tiện ích. Giao thông nối các trục chính Văn Quán sang Phúc La qua Nhuệ Giang hàng xóm Thanh Bình xuống Vạn Phúc nối trục chính Quang Trung. Sổ đỏ vuông, sẵn sàng giao dịch. Giá 7.15 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805007.0078754,, 4,,,
"5,8 tỷ VNĐ",Đường Phạm Hùng phường Dịch Vọng Hậu, 50m2, 4,"
    Bán nhà riêng 50Mx5T phân lô PHẠM HÙNG CẦU GIẤY  hiếm nhà bán chỉ 5.8 tỷ+ Vị trí nhà đẹp oto mấy bước chân+ khu vực hiếm nhà bán, Cả dãy là công chức, doanh nhân thành đạt.+ Nhà gần các trường đại học Ngoại Ngữ, Thương Mại, Quốc Gia, Sư Phạm.+ Làm ăn có lộc nay bán đi để chuyển nhà to hơn+ Giao thông thuận tiện dân trí cao tiện ích đầy đủ+ Sổ đỏ săn sàng dao dịch ngay+ LH Trần Hảo 0845681666 để có giá tốt tư vấn xem nhà miễn phí 24/7.+ Luôn mang lại Giá Tri - Uy - Tín Niềm Tin tới khách hàng
",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805008.4747262, 3, 5, 5, 4,
"14,95 tỷ VNĐ","Đường Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội", 145m2, 9,"Cần Tiền Bán Ngay Nhà Gần Đường Ngô Gia Tự - Long Biên 145 m2, 4T, giá 14,95 tỷ ( ngõ KD, ô tô vào) + Tầng 1: Phòng khách rộng, wc. Nhà có sân rộng phía trước. + Tầng 2: Bếp, phòng ngủ, wc. (tầng 2 rộng có thể bố trí thêm 2 phòng ngủ nữa). + Tầng 3: 2 phòng ngủ, phòng thờ, sân phơi trồng cây cảnh. + Tầng 4 : Tầng tum. + Nhà 4 tầng kiểu biệt thự vừa ở + kinh doanh, khu vực sầm uất của Quận Long Biên, xây dựng kiên cố chắc chắn. Từ nhà thuận tiện kết nối các hướng như ra đường Ngô Gia Tự, Ô Cách, Trường Lâm, KĐT Việt Hưng, Big C Long Biên… + Nhà đẹp , sổ đẹp pháp lý rõ ràng. + Cam kết thông tin chuẩn 100%. + LH ngày cho MR Tùng : 0965 722 358",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805009.9666975,, 4, 4,,
