price,address,Diện tích,Số tầng,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số phòng ngủ,Số toilet
"5,7 tỷ VNĐ","Chiến Thắng, Hà Đông, Hà Nội", 46m2,,"BÁN GẤP NHÀ 46M 4t, NHỈNH 5 TỶ CHIẾN THẮNG HÀ ĐÔNGVị trí đẹp, ô tô vào nhà, kinh doanh văn phòng ở sướng, cách phố Chiến Thắng 35m. Nhà chủ tự xây kiên cố khung cột bê tông chắc chắn.Nhà có vị trí cực đẹp, ngõ rộng ô tô 7 chỗ vào thoải mái, chạy vòng quanh nhà. Nhà thuộc khu phân lô cho giảng viên Học Viện cảnh sát, xung quanh toàn Đại Tá, cán bộ giảng viên của trường.Thiết kế tầng 1 phòng khách, bếp, vệ sinh.Tầng 2,3 mỗi tầng 2 phòng ngủ, vệ sinh.Tầng 4 phòng thờ, sân phơi.Sổ đỏ chính chủ vuông đẹp, cất két.LH: Mrs Phượng 0974352054 - Tư vấn miễn phí 24/24h (zalo ,Fb ), hỗ trợ tư vấn Pháp lý,vay vốn.",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813049.6251142,,,,
"5,4 tỷ VNĐ",Nguyễn Trãi, 48m2, 4,"Bán Nhà Nguyễn Trãi- Tặng FUll Nội Thất - Ngõ 3 Gác- 48m2-4T-5.4TỉMô tả: + Diện tích 48m2, toà 4 tầng- Xách Vali đến là ở- Vừa ở vừa cho thuê. Khu nhà ở cán bộ dân trí cao.Vị trí: Khu vực trung tâm. Xung quanh tiện ích đầy đủ gần trường học chợ, trung tâm thương mại. Cách đường Nguyễn Trãi chỉ 100M. 👉 Pháp lý: Sổ đỏ chính chủ vuông đét, sẵn sàng giao dịch.+ Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.+ Giá: 5.4tỷ (có thương lượng với khách thiện chí).+ Miễn tiếp trung gian và môi giới.+ Liên hệ Mr. Đại nhiệt tình, tận tâm để đi xem nhà ngay ĐT/Zalo : O982.857.858",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813051.44985, 4,, 5, 5
"2,8 tỷ VNĐ",Phố Trần Điền, 80m2, 9,"Nhà Mặt Phố Trần Điền- 9 TẦNG THANG MÁY- KD,VP- Phố Siêu To Vỉa Hè - 80M2-9T-28Tỉ 9 TẦNG THANG MÁY - KINH DOANH CHO THUÊ VĂN PHÒNG - CÓ HẦM ĐỂ XE - NHÀ MỚI ĐẸP.Giá mặt bằng CHO THUÊ CẢ NHÀ tại Trần Điền 80 TRIỆU/TH.Mô tả: + Diện tích 80m2, toà 9 tầng -, dòng tiền 1Tỷ / năm- Vừa ở vừa cho thuê kinh doanh đa dịch vụ. - Sổ đẹp trước sau như 1. Không lo quy hoạch.- Phố 4 ô tô tránh nhau, thông ra vành đai 2.5,trần nguyên đán, lê trọng tấn, định công, Nguyễn Lân...👉 Pháp lý: Sổ đỏ chính chủ vuông đét, sẵn sàng giao dịch.+ Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.+ Giá: 28tỷ (có thương lượng với khách thiện chí).+ Miễn tiếp trung gian và môi giới.+ Liên hệ Mr. Đại nhiệt tình, tận tâm để đi xem nhà ngay ĐT/Zalo : O982.857.858",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813053.7241964, 6,, 9, 9
"3,05 tỷ VNĐ","Phố Đại Từ , Phường , Quận Hoàng Mai, Thành phố Hà Nội.", 30m2,,"+ Mô tả : Đại Từ là khu phố Kinh doanh sầm uất, nhộn nhịp, tiếp giáp với hàng loạt con phố sầm uất khác như : Đặng Xuân Bảng, Nguyễn Hữu Thọ, Nguyễn Cảnh Dị...giao thông thuận tiện đi các ngả.+ Hàng xóm của Mường Thanh, và hàng loạt các tòa nhà trong khu đô thị mới Linh Đàm như : HH ( 1A, 1B,1C....) CT( X1, X2...), VP( 1,2,3,4,5..)...+ Khu vực Đại Từ có rất nhiều sinh viên các trường Đại Học đến thuê trọ : Đại học Kinh tế quốc dân, Đại học xây dựng, Đại học bách khoa...+ Ngõ rộng, thông thoáng, nhà đẹp, rộng rãi, khách sau mua về ở đây chỉ có thích.+ Giá chỉ 3,05 tỷ ( có bớt), Call : 0386.702.912 ( Phương Nam )",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813055.4003496,,,,
13 tỷ VNĐ,TÒA NHÀ 8 TẦNG THANG MÁY KINH DOANH SẦM UẤT NGÀY ĐÊM - THÔNG THƯƠNG KHẮP NGẢ!!!, 52m2,,"TÒA NHÀ 8 TẦNG THANG MÁY KINH DOANH SẦM UẤT NGÀY ĐÊM - THÔNG THƯƠNG KHẮP NGẢ!!!  + Diện tích 52m 8 tầng mặt tiền 5.2 giá 13 tỷ có thương lượng + Sổ đỏ chính chủ, phân lô vuông vắn. + Vị trí đỉnh đỉnh, thiết kế thang máy, ô tô tránh, kinh doanh sầm uất. + Xây 8 tầng, full nội thất đang kinh doanh cho thuê căn hộ khép kín + Ngõ thông tứ tung, to rộng xe ba gác chạy thoải mái, ngõ rất nông ở yên tĩnh không gian thoáng.  Liên hệ: Kim Hạnh 0946553655",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813056.988609,,,,
"5,25 tỷ VNĐ","Long Biên, Hà Nội", 58m2, 4,"+ Vị trí đẹp, rất gần phố Hồng Tiến + Ngõ thông, ô tô 4 chỗ qua nhà. +  Nhà xây khung cột chắc chắn, thoáng trước, sau. - Thiết kế: Tầng 1: Khách + Bếp và WC + có chỗ để xe máy rất tiện ích. Tầng  2 : 2 Ngủ  + WC Tàng 3: Ngủ + Phòng thờ. Tầng 4:  Sân phơi - Sổ đỏ chính chủ, nở hậu, vuông như tờ A4, cất két chờ giao dịch.",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813061.47573, 4,, 3, 3
250 triệu VNĐ/m2,"Trâu QUỳ, Gia LÂm, HÀ Nội", 42m2,,"Cần Bán Mảnh Đất Đẹp Phố Thành Trung, Trâu Quỳ, Gia Lâm Kinh Doanh Tốt  DT: 43m2. MT=Hậu: 4m, Đường trước nhà rộng vỉa hè, kinh doanh tốt nhất Vị trí Mặt Phố Thành Trung, Trâu QUỳ, Gia Lâm. Đất thổ cư 100%, Hai mặt tiền, kinh doanh cực đỉnh.  Đất sổ đỏ, không vào diện quy hoạch, không tranh chấp. Trục Phố Thành Trung chạy từ Phố Ngô Xuân QUảng – Vinhomes Ocen Park Gia Lâm. Hiện tại là mặt phố đẹp nhất trung tâm Huyện Gia Lâm, trung tâm của huyện Gia Lâm. Cách Cổng trường Học VIện Nông Nghiệp 200m. Cần bán nhanh trong tuần, giá ƯU Đãi. Chỉ hơn 10.xxx tỷ.  Số Hotline Mr Công: 0399643640 (0399.643.640) BẤT ĐỘNG SẢN ĐẠI DƯƠNG  #congbdsgialam #trâu_quỳ #đất_thành_trung #phố_cửu_việt #ngô_xuân_quảng",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813062.8849647, 4,,,
"2,5 tỷ VNĐ",Hà Trì - Hà Cầu, 30m2,,"Chính chủ cần bán nhà Hà Trì DT30m2 Trung tâm HĐ 2.5 tỷ Thương lượng. + Nhà phù hợp cho gia đình trẻ, ít người, hoặc mua cho con cái ăn học Đại học. + Trung tâm Hà Đông, tiện ích đủ đường, gần ngay Ga Đường sắt trên cao Cát Linh - Hà Đông. Đi làm rất thuận tiện. + Gần nhiều dịch vụ như chợ, rạp phim, trường học bệnh viện. + Sổ vuông đẹp. Ở rất có lộc, đã có điều kiện đổi nhà to gấp đôi. Liên hệ 0866073986 thăm chủ nhà và xem nhà.",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813064.8215606,,,,
"4,8 tỷ VNĐ","xã Kiêu Kỵ, huyện Gia Lâm, Hà Nội", 78m2,,"Chính chủ cần tiền thiện chí bán nhanh lô đất thôn Kiêu Kỵ, xã Kiêu Kỵ, Gia Lâm, HN. Diện tích 78m2 mặt tiền hậu 5m. Đường trước trải nhựa 2 Ô tô tránh rộng 7m có vỉa hè. Lô đất nằm sát Khu Phố đi bộ Vinhomes Ocean Park. Hưởng trọn tiện ích của cư dân. Vị trí cực kỳ tiềm năng. Mua đầu tư sinh lời cao. View Đối diện trước nhà là Dự Án Bãi đỗ xe. Giao thông dễ dàng di chuyển kết nối gần đường tỉnh lộ 179 HN – Hưng Yên . Cách nút lên Cao Tốc 5B HN – HP chỉ 400m. Dễ dàng di chuyển sang Trung Tâm Hà Nội theo đường Vành đai 3 chỉ 20 Phút. Pháp lí rõ ràng, sổ đỏ chính chủ, sẵn sàng giao dịch. Giá bán: 4.8 Tỷ ( gia lộc khách mua ) Liên hệ/ib zalo: 0969.346.836 ( Mr Tú )",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813066.7736084,,,,
"7,5 tỷ VNĐ",Đường Cửu Việt phường Trâu Quỳ, 100m2, 3,"+ Một ngôi nhà hội tụ đầy đủ các yếu tố:  + Thích hợp làm phòng khám, Trường học, văn phòng, trung tâm dạy tiếng anh, tiếng Trung, khách có điều kiện xây toà 7 tầng thang máy, dưới kinh doanh, trên cho thuê phòng doanh thu 50 - 60 triệu, hưởng thụ cuộc sống trọn vẹn.,
",22/07/2022,Tin thường,batdongsan_so_com_vn_1673813068.5016434, 4, 5, 4, 4
