price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
3 tỷ VNĐ,Phố Đội Cấn, 31m2,"Bán nhà Đội Cấn . 31m X 3T , sát mặt phố . nhỉnh 3 tỷ+ Chủ nhà cần tiền bán gấp .Nhà sát mặt phố Đội Cấn gần ngã ba Giang Văn Minh Khu vực sầm uất, thuận tiện vô cùng.+ Nhà xây kiên cố , móng 5 tầng , thiết kế hợp lý và rất thoáng.+ pháp lý có chứng nhận đảm bảo của ngân hàng .Sẵn sàng lên đường.Xem nhà và tư vấn hỗ trợ miễn phí .Trung 0896695659",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818718.7952616,,,,,,
"4,5 tỷ VNĐ",Đường trần bình phường Mai Dịch, 40m2,"
    Liên hệ ngay Mr Dũng: Chuyên thổ cư Cầu Giấy. Môi giới và quảng cáo không làm phiền.
",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818719.806992,, 3, 5, 4, 5,
"4,2 tỷ VNĐ",Nhân Mỹ .Mỹ Đình., 40m2,"+ Vị trí cực thuận tiện di chuyển ra Lê Quang Đạo, Thiên Hiền, Phạm Hùng vô tư không lo kẹt xe.+ Nhà gần sân vận động, bến xe, bệnh viện, siêu thị, trường học cấp 123,…+ Nhà đươc xây theo lối kiến trúc 5 tầng hiện đại, mặt tiền thoáng đẹp, với 3 phòng ngủ rộng có cửa sổ đón khôn.g khí trong lành+ Pháp lý đầy đủ, sổ đỏ vuông đẹpLIÊN HỆ MS Tâm 0586434444,0983717822 ĐỂ ĐƯỢC TƯ VẤN VÀ XEM NHÀ MIỄN PHÍ, LỰA ĐƯỢC NHÀ ƯNG Ý NHẤT VỚI GIÁ TỐT NHẤT",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818721.0845747, 4,, 5, 6,,
"9,2 tỷ VNĐ",Đường Cầu Giấy phường Quan Hoa, 53m2,"Vị trí nhà Nhà cực đắc địa, nằm trong khu vực nhiều các trường Cao Đẳng, ĐH. Tập trung nhiều học sinh , Sinh viên. CBVC. Khu vực Dân cư đông đúc, dân trí cao. giao thông khá thuận lợi, ngõ thông khắp mọi nơi. Tiếp giáp các trục đường Dương Quảng Hàm , Nguyễn Khang , Nguyễn Văn Huyên , Quan Hoa..v.v..Muốn đi hướng nào cũng đều thuận tiện. Xung quanh tiện ích ngập tràn, an ninh, an sinh xã hội đảm bảo. Nhà xây khung cột chắc chắn, thiết kế theo dạng căn hộ khép kín. vừa ở vừa cho thuê. DT 53m2 x 7T ,MT 6m. ( Tổng 11 phòng khép kín). Tầng 1 :  1 phòng khép kín. + Chỗ để xe.  Tầng 2,3,4,5,6. Mỗi tầng 2 Phòng khép kín. Tầng 7: khu sân phơi, phòng giặt đồ.  Pháp lý chuẩn , sổ sẵn sàng giao dịch ngay. Giá 9.2 Tỷ ( thương lượng). Liên hệ ngay để được tư vấn ,hướng dẫn xem nhà hoàn toàn miễn phí.",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818722.032768, 6, 3, 7, 10, 12,
"3,39 tỷ VNĐ","Đường Nguyễn Văn Linh, Phường Phúc Đồng, Long Biên, Hà Nội", 40m2,"+ Nhà xây 3 tầng bê tông, móng chắc chắn đã tính xây thêm hai tầng nữa.1 mái tôn chống nóng . Tổng gồm 3 phòng ngủ, phòng khách, bếp và sân phơi rộng rãi.+ Vị trí cách đường ô tô to 3 tránh 20 mét. Là trung tâm của tổ 13 Thạch Bàn, gần trường, chợ, trạm y tế.+ Nhà xây kiến trúc hiện đại, khách mua về chỉ việc xách va ly đến ở. Chủ cần bán tặng lại toàn bộ nội thất 200 triệu cho khách. + Sổ đỏ vuông đẹp. Pháp lý chuẩn.",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818723.2235816,,,,,,
4 tỷ VNĐ,Đường Khương Trung phường Khương Trung, 32m2,"+Ngõ ô tô tránh, lô góc +Dân trí cao, an ninh tốt, tiện ích +xung quanh, nhà đẹp long lanh. +Nhà 3PN, 3NVS,1 Phòng khách. +Sổ đỏ Hoa Hậu sẵn sàng dịch +Mọi thắc mắc vui lòng liên hệ em Hùng để được hỗ trợ tốt nhất.",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818724.5241444, 3, 3, 5, 4, 3,
"5,5 tỷ VNĐ",Phố Khương Trung, 44m2,"+ Bán nhà Phố Khương Trung - Thanh Xuân, 44m2, MT 4.5m, Ô TÔ gần, 5.5 Tỷ.+ Vị trí nhà cách phố vài chục mét, ngõ rộng Ô TÔ nhỏ đỗ cửa, thông sang Tô Vĩnh Diện, Vũ Tông Phan.+ Thiết kế nhà hiện đại, nội thất xịn xò, chủ tặng lại hết cho khách thiện chí mua.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh. LH: Mr Hoan, 0925088355, chuyên thổ cư Hà Nội với nguồn nhà hơn 13 000 căn nhà tại Hà Nội, miễn phí xem nhà 24/7.",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818725.6222517, 4,,,,,
"1,786 tỷ VNĐ",tây mỗ đại mỗ nam từ liêm hà nội, 43m2,"Cần bán căn hộ view thấp nội khu của Imperia smart city  diện tích 43,3m2 ,1 phòng ngủ +1+1wc Dự án nằm trong đại đô thị vinhomes smart city có hơn 40 tiện ích trong và ngoài nhà Bể bơi dành riêng cho cư dân ở ngay chân dự án  Hãy liên hệ tôi để có chiến lược tài chính tốt nhất hãy liên hệ tôi ngay để được tư vấn chi tiết hotline/zalo 034.684.6898 (24/7) (E Tiến .24 tuổi)",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818727.0414548, 30, 30, 4, 1, 1, Tây nam
6 tỷ VNĐ,Đường Khương Trung phường Khương Trung, 48m2,"Ô tô chạy qua nhà , Giao thông đi lại thuận tiện .  + Tầng 2: 2 phòng ngủ, wc.  + Sổ đỏ nở hậu, chính chủ sẵn sàng giao dịch . Giá: 6 tỷ ( tl ) ",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818728.2552176, 4, 4, 4, 5, 3,
"4,9 tỷ VNĐ",ĐƯỜNG XUÂN ĐỈNH BẮC TỪ LIÊM HÀ NỘI, 42m2,"QUÝ ANH CHỊ ĐANG CẦN TÌM NHÀ ĐẤT TẠI QUẬN BẮC TỪ LIÊM1: NHÀ LIỀN KỀ XUÂN ĐỈNHGIÁ 4,6 TỶNHÀ MẶT NGÕ THÔNG -Diện Tích : 42m2 * 5 TầngMặt Tiền : 6mHướng : TÂY Bắc.Pháp Lý : sổ đỏ chính chủ sẵn sàng giao dịch.BỐ TRÍ PHÒNG ỐC HỢP LÝ PHÙ HỢP CÔNG NĂNG SỬ DỤNG CỦA MỌI GIA ĐÌNH :Tầng 1: phòng khách , phòng bếp, vs phụ.Tầng 2, 3, 4 : mỗi tầng 2 phòng ngủ rộng, vệ sinh vipTầng 5: phòng thờ , sân phơi.NỘI THẤT TRONG NHÀ ĐƯỢC TRANG BỊ ĐẦY ĐỦ : bàn ghế sofa, giường, tủ quần áo, rèm cửa, điều hoà, bình nóng lạnh, bếp điện từ, hút mùi, ....VỊ TRÍ NHÀ : nhà nằm vị trí đắc địa, ngay sát chợ, trường cấp 1,2,3 xuân đỉnh, công viên hoà bình, khu ngoại giao đoàn, siêu thị HC....** HỖ TRỢ NGÂN HÀNG LÊN ĐẾN 70% GIÁ TRỊ NHÀ VỚI LS CỰC ƯU ĐÃI",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818729.652471, 6, 7, 5, 6, 5, Tây
