price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Lộ giới,Hướng
"5,5 tỷ VNĐ","908 Kim Giang, Thanh Liệt", 60m2, 5, 1, 1, 1,"Vị trí: Vị trí cực hiếm, duy nhất trên thị trường, trước nhà ô tô tránh, lô góc siêu thoáng. Để chục cái ô tô vẫn thừa, làm văn phòng, kinh doanh nhà nghỉ….. Diện tích thông số vàng, 60m2 x 5.5m mặt tiền, giá 5.5 tỷ có thương lượng. Mô tả: Nhà C4 - Tiện ích xung quanh gần trường học, mầm non, đại học, khu vui chơi, bãi xe ô tô, siêu thị, hồ công viên Chu Văn An, Linh Đàm, đường đôi Thanh Liệt, Nguyễn Xiển,…. Sổ vuông đẹp sẵn sàng giao dịch. Giá chỉ 5.5 tỷ có thương lượng. LH: em Nhung 0367819123 được dẫn xem ngay nhà, cơ hội sở hữu căn nhà đẹp an sinh. # Nguồn bất động sản phong phú thuộc các tuyến phố như vành đai Nguyễn Xiển, Linh Đàm, Pháp Vân, Giải Phóng, đường đôi Thanh Liệt, Cầu Bươu, Yên Xá, Đại Kim, Nghiêm Xuân Yên, Kim Văn Kim Lũ, Nguyễn Hữu Thọ, Khương Đình, Khương Trung, Thanh Xuân, Vũ Tông Phan, Đại Từ, Hoàng Đạo Thành …… Có rất nhiều các trường tiểu học, trung học xung quanh, đại học Thăng Long, công viên Chu Văn An, đại đô thị mới The Manor Central Park, Chợ Quang, Sân vận động lớn, ……",07/04/2022,Tin thường,batdongsan_so_com_vn_1673828210.193348,,
"4,35 tỷ VNĐ",Quan Nhân, 50m2,,,,,"- Diện tích 50m2, mặt tiền siêu rộng, giá 4.35 tỷ.- Nhà chủ tự xây móng cột chắc chắn, mới sửa sang để bán lộng lẫy như nhà mới.- Ngõ ba gác rộng thoáng, nhà cách phố 100m, cực kỳ an ninh, dân trí.- Gần Royal city, Ngã Tư Sở, Trung tâm Đống Đa và Thanh Xuân quận, gần các trường Đại học lớn. Liên hệ em Đạt để được tư vấn và dẫn đi xem nhà miễn phí! LH: 0973838798.",07/04/2022,Tin thường,batdongsan_so_com_vn_1673828212.0956368,,
"7,2 tỷ VNĐ","đường Hoàng Mai, quận Hoàng Mai, Hà Nội", 56m2, 4, 5, 4,,"MẶT PHỐ – Ô TÔ – KINH DOANH ĐỈNH – SỔ ĐỎ CHÍNH CHỦS = 56m, mặt tiền 4m, giá 7.2 tỷ * Vị trí cực đẹp, mặt đường Hoàng Mai, kinh doanh đỉnh cao ngày đêm. * Tiện ích bạt ngàn, giao thông thuận tiện, gần chợ, hồ Đền Lừ, đường thông Trương Định, Nguyễn Đức Cảnh, Mai Động,… + Thiết kế: 5 tầng, 4 ngủ, công năng tuyệt vời. + Sổ đỏ chính chủ, cần bán gấp. + Giá 7.2 tỷ có thương lượng. * Liên hệ: Tôi – Bình, 0345752279 để được tư vấn và xem nhà miễn phí.* Không tiếp môi giới. ",07/04/2022,Tin thường,batdongsan_so_com_vn_1673828216.2600114,,
"3,2 tỷ VNĐ","La Thành, Láng Thượng, Đống Đa", 33m2, 3,,,,"Cần bán nhà ngõ La Thành, phường Láng Thượng, trung tâm Quận Đống Đa thuận tiện di chuyển tất cả các quận nội thành Hà Nội. Ngõ thông thoáng sạch sẽ, gần đường La Thành, ô tô đỗ cổng, an ninh đảm bảo, hàng xóm thân thiện. * Thiết kế + Tầng 1: phòng khách bếp, để xe. + Tầng 2, 3, 4: mỗi tầng 1 phòng ngủ, Wc. + Tầng 5 phòng thờ , sân phơi + Bê tông cốt thép chắc chắn + Nhà mới thiết kế hợp lý đầy đủ công năng chủ mới chỉ việc đến ở. *Pháp lý + Sổ đỏ sẵn sàng giao dịch, pháp lý chuẩn, sang tên nhanh. *Diện tích: 33m2 *Giá tiền: 3.2 tỷ (Có thương lượng) Liên hệ: Minh 0964 915 213 / 0389 609 210 Chúng tôi còn hàng trăm căn khác tại Hà Nội, hãy gọi điện ngay để được tư vấn miễn phí những căn nhà phù hợp với quý khách! Dịch vụ môi giới Bất Động Sản cùng nhiều dịch vụ khác theo tiêu chuẩn Nhật Bản. 0964 915 213 / 0389 609 210 (Minh)",07/04/2022,Tin thường,batdongsan_so_com_vn_1673828217.2284212,,
5 tỷ VNĐ,ngõ 1043 đường Giải Phóng, 56m2, 4, 3, 3, 3,"  Cần bán nhanh nhà đất Thịnh Liệt, Hoàng Mai: - DT: 56.6m2, xây dựng 3 tầng - MT: 4m - Nhà cách mặt đường giải phóng 100m, ô tô vào cách nhà 8m, có chỗ gửi oto. Sổ đỏ chính chủ Giá bán: 5.x tỷ Liên hệ: Anh Hoàng: 0964 232 639/ 0918 835 862  Bán nhà phố hoàng mai, bán nhà đường giải phóng, bán nhà phố thịnh liệt, chính chủ bán nhà đất quận hoàng mai ",07/04/2022,Tin thường,batdongsan_so_com_vn_1673828218.162436, 7, Tây nam
"8,5 tỷ VNĐ",Phố Ngô Thì Nhậm, 50m2, 4, 5, 4, 4,"PHÂN LÔ - 3 Ô TÔ TRÁNH, DỪNG ĐỖ NGÀY ĐÊM - KINH DOANH, VĂN PHÒNG - GẦN CHUNG CƯ XUÂN MAI - NHÀ ĐẸP CHẮC CHẮN + Nhà vị trí cực đẹp thuộc khu đấu giá Ngô Thị Nhậm, gần chung cư Xuân Mai. Đường trước nhà rộng rãi 3 ô tô tránh nhau dừng đỗ ngày đêm, vỉa hè 2 bên rộng đẹp. + Khu vực trung tâm vip Hà Đông tiện ích mọi mặt vài bước chân ra chợ Bông Đỏ, khu kinh doanh sầm uất, trường học các cấp, gần bệnh viện Hà Đông, quận ủy. Khu dân trí cao hàng xóm nhiều cán bộ, quan chức. + Nhà xây chắc chắn khung BTCT chủ tự xây rất tâm huyết, khách mua về ở ngay. Thiết kế cơ bản mỗi tầng 2 phòng vệ sinh giữa. + Sổ đỏ chính chủ, vuông đét. + Giá chào 8 tỷ 5 ( Có thương lượng) + Liên hệ xem nhà: 0902.083.139",07/04/2022,Tin thường,batdongsan_so_com_vn_1673828219.4271004,,
"3,735 tỷ VNĐ","ỷ lan , đặng xá , gia lâm , hà nội", 83m2, 7,,,,"Cần bán lô TĐC  An Đà 83m2 đất vuông vắn, mặt tiền 7m18 , khổ đẹp.-Đất Đặng Xá, Gia Lâm đẹp lung linh, hướng Đông Nam + 83,4m2 Đất ở Mặt tiền, hậu 7,18m+ Đường rộng 4.50 cách đường Ỷ Lan 40m + Giá 45tr/m2. cơ hội tăng giá rất cao+ Khu dân cư sầm uất nhất xã Đặng XáPhù hợp mua đầu tư , mua tích góp , mua xây nhà đầu tư lâu dài .Sổ đỏ chính chủ cất két sẵn sang giao dịch .-Liên hệ: 0357 051 283 (Mr.Hà) Email : nguyencongha230699@gmail.com -Văn phòng giao dịch: H3 Bất động sản - Đường Lý Thánh Tông.",18/10/2021,Tin thường,batdongsan_so_com_vn_1673828220.6807528,, Đông nam
"4,7 tỷ VNĐ","cửu việt , trâu quỳ , gia lâm , hà nội", 100m2, 5,,,,"Cần bán 100m2 đường 4m ô tô 7 chỗ vào tận đất , tại Cửu Việt 2 , Trâu Qùy , Gia Lâm . + Diện tích đất 100m2 hướng Tây Bắc . + Mặt tiền và hậu rộng 5.2m  đất vuông vức như tờ A4.+ Đường trước đất ô tô tránh xe máy 4m + Mảnh đất nằm cách trục chính Cửu Việt 2 50m , giữa phố đông người qua lại, kinh doanh buôn bán đông đúc, cách trường học viện NN1 chỉ 500m, xung quanh nhiều sinh viên thuê trọ. Mua đầu tư lâu dài hoặc mua ở kết hợp kinh doanh đều đẹp.+ Pháp lý: Sổ đỏ chính chủ - giao dịch trực tiếp.+ Giá bán: 47tr/m2 (4 tỷ 700 triệu - có thương lượng khách thiện chí).Liên hệ ngay: 0357 051 283  em Hà  (Chuyên bán đấ ",17/10/2021,Tin thường,batdongsan_so_com_vn_1673828221.812726,, Tây bắc
30 triệu VNĐ/m2,"đào xuyên , đa tốn , gia lâm , hà nội", 77m2, 5,,,,"Cần bán 100m2 Cửu Việt 2 , mặt tiền 5m2 đường 4m .Gía 46tr/m2 + Diện tích đất 100m2 hướng Tây Bắc . + Mặt tiền và hậu rộng 5.2m  đất vuông vức như tờ A4.+ Đường trước đất ô tô tránh xe máy 4m + Mảnh đất nằm cách trục chính Cửu Việt 2 50m , giữa phố đông người qua lại, kinh doanh buôn bán đông đúc, cách trường học viện NN1 chỉ 500m, xung quanh nhiều sinh viên thuê trọ. Mua đầu tư lâu dài hoặc mua ở kết hợp kinh doanh đều đẹp.+ Pháp lý: Sổ đỏ chính chủ - giao dịch trực tiếp.+ Giá bán: 46tr/m2 (4 tỷ 600 triệu - có thương lượng khách thiện chí).Liên hệ ngay: 0357 051 283  em Hà  (Chuyên bán đất đẹp - miễn phí môi giới). Email : nguyencongha230699@gmail.com H3 bất động sản – kiến tạo an cư  .",14/10/2021,Tin thường,batdongsan_so_com_vn_1673828223.4623446,,
55 triệu VNĐ/m2,"tái định cư Ngọc Động  , Gia Lâm , Hà Nội .", 80m2, 5,,,,"Tái định cư Ngọc Động trục chính giá chỉ 55tr/2, mặt đường 10m có vỉa hè . - Diện tích 80m2, đất vuông.- Mặt tiền 5m, hậu 5m- Dài 16m.- Hướng Đông Nam - Đường trước nhà 10m, có vỉa hè.- View hồ điều hòa Vin Ocean Park.- Nằm ngay sát công viên giải trí lớn nhất miền Bắc là Safari.- Nằm trong khu tái định cư Ngọc Động, Đa Tốn. Đối diện là cánh đồng dự kiến xây dựng khu vui chơi phục vụ Vinhomes Gia Lâm. Đường sá thuận tiện, có vỉa hè rộng, không gian thoáng mát. Cách 500m là cổng chính, trường đại học VinUni thuộc Vinhomes Gia Lâm đang triển khai xây dựng.- Giá bán: 55tr/m2.- Gia lộc cho khách thiện chí.- Liên hệ ngay: Em Hà (hỗ trợ, tư vấn miễn phí).- Cam kết bán đúng giá không thu phí người mua.",26/07/2021,Tin thường,batdongsan_so_com_vn_1673828224.6690822,, Đông nam
