price,address,Diện tích,Mặt tiền,Lộ giới,Details,Ngày đăng,Loại tin,id,Số tầng,Số phòng ngủ,Số toilet,Hướng
"2,55 tỷ VNĐ","Di Trạch, Hoài Đức.", 48m2,, 3,"ĐẤT ĐẸP DI TRẠCH/HOÀI ĐỨC – LÔ GÓC, NGÕ Ô TÔ Mảnh đất thổ cư LÔ GÓC, 2 MẶT THOÁNG, NỞ HẬU tuyệt đẹp tại Thôn Dền - Di Trạch, Hoài Đức.  - Diện tích 48m2 NỞ HẬU. - Vị trí đẹp: Tiềm năng phát triển tốt, Gần KĐT Kim Chung Di Trạch, gần Đường 3.5… Gần trường học, trung tâm hành chính xã, gần chợ…phù hợp đầu tư giữ tiền hoặc xây nhà ở đều tuyệt vời! - Sổ đỏ chính chủ, sẵn sàng giao dịch. - Giá 53tr/m2. - Liên hệ: Thanh Định 0987320936 để biết thêm chi tiết.",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830108.4082234,,,,
70 triệu VNĐ/m2,"Di Trạch, Hoài Đức, Hà Nội", 75m2, 3, 6,"👉👉 Bạn muốn có không gian thoáng để ở , oto vào sân👉👉 Đường thoáng trước sau , ngõ thông tứ phía , 👉👉 Khu bộ đội xuất ngũ, dân trí cao, an sinh tuyệt đỉnh, dân cư đông đúc 👉👉 Chủ nhà thành đạt, giờ bán để sang Vinhomes 🔴🔴 Hiện mình có 1 căn nhà phù hợp tất cả tiêu chí bạn đề raThông tin chi tiết: - Diện tích: 75m2 - 2 mặt thoáng, hướng chính Đông Nam - Mặt đường Di Ái kết nối đường 32 và đường 3.5 - Vị trí siêu đẹp: khu vực phát triển mạnh, đầu mối giao thông nhanh chóng ra đường 32 và đường vành đai 3.5, 2 mặt thoáng vĩnh viễn view sân bóng Trung tâm huấn luyện thể thao - Phù hợp để ở, kinh doanh và đầu tư cực đỉnh - Sát Khu đô thị Hidone, trung tâm huấn luyện thể thao, trường Đại Học công nghiệp, Đại học thành Đô… - Sổ đỏ chính chủ, vuông vắn, sẵn sang giao dịch - Giá thương lượng chính chủ, thấp nhất khu vực Mảnh đất hứa hẹn đem lại sự đột biến lớn khi nằm gần các khu tiện ích và tuyến đường 3.5 dần hình thành -Nhấc máy gọi ngay Mr Thắng 0328335312",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830109.4683874, 1, 2, 1, Đông nam
"4,9 tỷ VNĐ",Khương Thượng, 35m2, 3, 7,"Bán nhà Khương Thượng, Ngõ thông kinh doanh sầm uất, ô tô đỗ cửa, ô tô tránh, diện tích 35m2 x 3tầng, giá 4.9 tỷ ( có thể thương lượng ). + Nhà 2 tầng 1 tum, nằm ở trung tâm quận Đống Đa, tiếp giáp với các tuyến đường Tôn Thất Tùng, Tam Khương, Tây Sơn đi lại rất thuận tiện. + Gần các trường như: đại học y, trường tiểu học Tam Khương, trường thcs Khương Thượng… + Tầng 1: Để xe, phòng khách, bếp, wc. + Tầng 2: Phòng ngủ lớn, wc. + Tầng 3: Phòng thờ, sân phơi. + Sổ đỏ chính chủ sẵn sàng giao dịch. + Thông tin chi tiết liên hệ: Mr Sơn ( 0379491999 ), môi giới trung gian miễn làm phiền.",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830110.6207223, 3,,,
"12,5 tỷ VNĐ","KĐT Định Công, Hoàng Mai, Hà Nội", 75m2,,,"Chính chủ bán Nhà KĐT Bắc Linh Đàm, DT 75m* 4t,  giá 12.5 tỷ. -  Nhà LK khu đô thị Bắc Linh Đàm, cách phố Linh Đàm cách 20m, cạnh phố Đặng Xuân Bảng, nhà nằm ở trung tâm khu đô thị Bắc Linh Đàm. Thông tin nhà như sau:+ DT sổ đỏ 75m2 xây 4 tầng gồm 4 PN, 1 PK, 1 phòng thờ.+ Ô tô vào nhà hoặc gửi xe ngoài bãi vì bãi xe ngay gần nhà.+ Vị trí tuyệt vời để mở công ty, văn phòng, phòng khám. Giao thông thuận tiện gần nhiều phố chính như: Nguyễn Trãi, Nguyễn Xiển, Đặng Xuân Bảng, Nguyễn Cảnh Dị, Đại Kim,...+ Khu vực có đầy đủ tiện ích, gần trường quốc tế Bill Gates, siêu thị Rosa,... Liên Hệ A Thành, 0912525146.",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830111.7327483,,,,
37 triệu VNĐ/m2,279 Hoàng Mai, 76m2,,,"🔥Giỏ hàng những căn đẹp nhất 2PN 2,8 tỷ đang khan hiếm.💥Lệnh “Lock” liên tục được thực hiện trong phiên giao dịch tại sự kiện mở bán “Giỏ hàng” cuối cùng những căn hộ cuối cùng đẹp nhất tòa tháp Fantasy cho thấy sức nóng và sự quan tâm của khách hàng và nhà đầu tư đến dự án Feliz Homes.⭐Sự kiện diễn ra thành công tốt đẹp với sự tham gia của gần 200 khách hàng, giỏ hàng các căn hộ ra mắt trong đợt mở bán này đã tìm được chủ nhân.✅Không chỉ gia nhập cộng đồng cư dân văn minh, hiện đại tại dự án đáng sống bậc nhất khu vực quận Hoàng Mai, các khách hàng chốt đơn tại sự kiện còn nhận ngay nhiều quà tặng ý nghĩa:👍 Nhận ngay 01 Hổ vàng 24K may mắn👍 Hỗ trợ vay tối đa lên tới 𝟳𝟱% giá trị căn hộ👍 Chiết khấu đến 𝟮%👍 Nhận ưu đãi lãi suất 0% trong vòng 12 tháng👍Đặc biệt là tấm vé tham dự chương trình bốc thăm trúng thưởng với nhiều quà tặng cực khủng như: Ô tô Mercedes C180 AMG, xe máy Honda SH mode, xe máy điện Vinfast Feliz, máy lọc không khí sẽ được trao cho các cư dân Feliz Homes tại sự kiện Tri ân khách hàng.👍 Và nhiều quà tặng giá trị khác-----------------------------------☎️ 𝐇𝐨𝐭𝐥𝐢𝐧𝐞 𝐏𝐊𝐃 𝐂Đ𝐓: 0983223911",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830112.966447,,,,
5 tỷ VNĐ,Lạc Long Quân, 48m2,,,"Vị trí đẹp, gần phố, gần bãi gửi oto. Nhà xây khung cột kiên cố chắc chắn, chủ tự xây ở tâm huyết, phòng nào cũng thoáng sáng . Vài phút ra các tuyến đường lớn: Lạc Long Quân, Hồ Tây, Cầu Giấy, Thụy Khuê Võ Chí Công, Nguyễn Văn Huyên, gần trường Đại Học lớn...Sổ đỏ chính chủ, pháp lý rõ ràng, chủ thiện chí bán. Trịnh Hiền 0963839587-0915999462 (gọi hoặc inbox 24/24) chuyên nhà thổ cư, sở hữu thông tin trên 10.000 căn nhà trên địa bàn Hà Nội, đủ các phân khúc giá tốt cần thanh khoản gấp. Miễn phí xem nhà, gặp chính chủ thương lượng giá. Hỗ trợ thủ tục pháp lý, sang tên chuyển nhượng, hỗ trợ vay vốn ngân hàng 24/7. Xin cảm ơn anh/ chị đã quan tâm tin đăng.",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830114.1452937,,,,
"4,3 tỷ VNĐ",ngõ 104 Nguyễn An Ninh, 40m2,,,"Chuyển đổi tôi cần bán nhà  mới xây được 2 năm ngõ 104 Nguyễn An Ninh đi thông sang 176 Trương Định, Hoàng Mai,Hà Nội.DT 40m2 x 5 tầng, giá 4.3 tỷ.Nhà xây dựng 40m2 x 5 tầng,  nhà đẹp không lỗi phong thủy. Thiết kế có giếng trời lấy ánh sáng và không khí vào phòng. để lại toàn bộ nội thất.-Thiết kế bao gồm - Tầng 1: Phòng khách, bếp ăn riêng biệt, WC.- Tầng :2,3: Mỗi tầng 2 phòng rộng, 1 WC.- Tầng 4:1 phòng ngủ, phòng thờ-Tần 5: sân phơi và vườn trồng cây.Khu dân trí cao, an ninh tốt, hàng xóm thân thiện, tiện chợ gần trường học bệnh viện, cách ĐH Kinh Tế, Bách Khoa, Xây Dựng 1km, ngõ trước nhà 2 xe tránh nhau thoải mái.Sổ đỏ chính chủ. Giá 4.3 tỷ (có thương lượng) Liên hệ chị Yến ĐT:0702138238",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830115.346084,, 5, 3, Tây
"21,9 tỷ VNĐ",ngõ 40 Tạ Quang Bửu, 168m2, 5, 4,"Chính chủ bán nhà Phân lô khu Giảng viên Đại Học Bách Khoa, mặt ngõ 40 Tạ Quang Bửu, hiện tại đang có nhà 4,5 tầng. Kinh doanh sầm uất, 2 mặt thoáng vĩnh viễn, trước nhà rộng phù hợp nhiều loại hình kinh doanh-Diện tích: 168m2x5T, mặt tiền gần 6m, nở hậu 6,8m- Gần các trường trọng điểm, top Quốc Gia: Mẫu giáo Bách Khoa, Cấp 1 Lê Văn Tám, Cấp 2 Ngô Gia Tự, Cấp 3 Thăng Long, Đại học Bách Khoa, Đại học Kinh Tế, Đại học Xây Dựng.- Khu dân trí cao, là khu nhà ở của cán bộ trường Đại học Bách Khoa, hàng xóm toàn giảng viên, giáo sư, tiến sĩ..- Bể bơi đối diện nhà cách 50m, sân vận động, công viên đi bộ đến nơi.- Nhà hướng Đông Nam mát mẻ.Sổ đỏ chính chủGiá: 21,9 tỷ có thương lượng liên hệ chị Yến ĐT:0702138238",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830116.4650877, 5, 6, 4, Đông nam
"2,85 tỷ VNĐ","Ỷ La, Dương Nội, Quận Hà Đông , Hà Nội", 32m2, 4,,"Chính chủ cần bán ngôi nhà cao cấp Phố Ỷ La - Dương Nội - Quận Hà Đông, cách Đường Lê Trọng Tấn 200m.Mặt bằng 32m2, xây mới 5 tầng, mặt tiền 3.5m, nở hậu, có các hướng Nam, Nam.Thiết kế:- Tầng 1: Phòng khách, bếp, WC phụ.- Tầng 2,3,4: Mỗi tầng 1 PN rộng 25m2 và wc khép kín.- Tầng Tum: Phòng thờ, phòng giặt, sân phơi.Ngôi nhà được trang bị nội thất cao cấp, đầy đủ tiện nghi cao cấp.Thiết kế hiện đại, bài trí không gian siêu thoáng, đầy đủ gió và ánh sáng tự nhiên.Nhà xây khung bê tông móng bè ép cọc kiên cố.Ngôi nhà có SĐCC, có GPXD 5 tầng đầy đủ, giá bán 2,85 tỷ (chủ nhà bao sang tên).",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830117.6289759, 5, 4, 3, Nam
13 tỷ VNĐ,ngõ 360 Xã Đàn, 52m2, 3, 5,"Bán nhà KPL Bộ Công An Phố Trung Phụng, 360 Xã Đàn, Đống Đa, trước nhà 2 ôtô tránh, có vỉa hè, 10m ra phốDT 52m2x5T khung cột bê tông, Thiết kế hiện đại:Tầng 1: Phòng Khách  và Bếp ( Có thể làm Gara ôtô)Tầng 2,3,4: Mỗi tầng 2 phòng, vệ sinh giữaTầng 5: Phòng thờ, Sân PhơiVị trí giao thông thuận tiện, mặt đường trước nhà 2 ôtô tránh nhau, 10m ra mặt phố Trung Phụng 4 làn xe kết nối Xã Đàn và Khâm ThiênKhu phân lô dân trí cao, an sinh tốt, gần nhiều bệnh viên lớn, trường học, ....Sổ đỏ chính chủ, pháp lý rõ ràngGiá bán 13 tỷ có thương lượng liên hệ chị yến ĐT:0702138238",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830118.8108141, 5, 6, 4, Nam
