price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"3,7 tỷ VNĐ",đường Tây Trà- Lĩnh Nam, 35m2,, 4, 3, 5, 3,,"*Cần bán gấp nhà riêng Phố Tây Trà – Lĩnh Nam giá cực tốt. *Mô tả: +Diện tích 35m2 X 5 tầng. Đầy đủ phòng thờ, sân phơi, công năng sử dụng tuyệt vời. +Vị trí đắc địa 2 mặt ngõ thẳng cách 2 đường lớn chỉ 20m( sau quy hoạch còn cách đường 5m) +Thuận tiện di chuyển Lĩnh Nam, Tây Trà, Nam Dư, Vành Đai 3, Gamuda,… +Giá chào 3.7 tỷ có thương lượng mạnh. +Sổ đỏ vuông đẹp sẵn sàng giao dịch. *Với nguồn nhà đa dạng phân khúc và giá , luôn sẵn sàng phục vụ hết mình, chắc chắn sẽ làm quý khách hài lòng. Liên hệ ngay em Bình để được tư vấn và xem nhà miễn phí mọi khung giờ! *Môi giới xin bỏ qua bài viết.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830520.0544865
"6,4 tỷ VNĐ","Nam Từ Liêm, Hà Nội.", 35m2,,,,,,,"+ Diện tích: 35m2. + 4 phòng ngủ rộng, 1 phòng khách, 1 bếp, 5 Wc. + Vị trí trung tâm quận Nam Từ Liêm, rất phù hợp kinh doanh. + Khu vực sầm uất rất nhiều dân các toà nhà văn phòng và người lao động các nghành nghề. + Hỗ trợ khách hàng có nhu cầu vay vốn ngân hàng. ",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830521.2004206
"1,3 tỷ VNĐ",Bạch Mai - Hà Nội, 30m2,,,,,,,"Vị trí đắc địa gần phố, đúng 3 bước chân ra oto đỗ an sinh tuyệt vời, điện đường trường trạm đủ cả gần công an phường an ninh cực cao vài phút ra đường Bạch Mai rất tiện lợi cho việc đi lại . Tới các khu trung tâm và các tuyến phố lớn khác như Bạch Mai, Đại La, Trương Định, Phố Huế,Thanh Nhàn…..).+ Khu vực đông đúc nhộn nhịp người qua nại, gần hồ, Trường cấp 1, cấp 2, an ninh đảm bảo.Gần các trường lớn như Đại hoc Bách Khoa, Xây Dựng, Kinh tế quốc dân….+ Sổ đẹp pháp lý chuẩn mảnh đất vuông vức chủ nhà cực kỳ thiện trí giá chỉ 1.3 tỷ. Có thương lượng cho khách hữu duyên.. Chi tiết LH: Nhật Nhà Đất  0977194820 (Chuyên Nhà đất Thổ cư với nguồn hàng Hơn 6000 Căn Nhà  Lớn nhỏ Từ 1 – 100 Tỷ trên khắp địa bàn Hà Nội sẵn sàng giúp Khách hàng tìm được những căn nhà ưng ý nhất).Lưu ý:-Tận Tâm, Uy tín , Chuyên nghiệp cái Tâm và cái Tầm đặt lên hàng đầu- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý  ",10/03/2022,Tin thường,batdongsan_so_com_vn_1673830522.2785387
"6,5 tỷ VNĐ",Văn Quán- Hà Đông, 60m2,,,, 5,,,"Bán nhà Văn Quán, Hà Đông, kinh doanh, văn phòng, ô tô, ngõ thông, 60m, 5 tầng Nhà đẹp nằm vị trí đắc địa trung tâm Quận Hà Đông nằm trong khuôn viên bao quanh Khu đô thị Văn Quán, gần vườn hoa Nguyễn Trãi, khu vực lõi sầm uất đáng sống bậc nhất. Nhà rất đẹp, chủ tự xây khung cột bê tông chắc chắn, 3 mặt thoáng, các tầng cửa sổ ban công rất đẹp, phong cách hiện đại, khu vực không có căn thứ 2, đường trước nhà ô tô tránh, kinh doanh- ở, cho thuê văn phòng rất đẹp. Dân cư đông đúc, phù hợp đủ các loại hình kinh doanh. Xung quanh nhiều trường học cấp mầm non đến Đại học, tiềm năng kinh doanh đa dạng. Giao thông thuận lợi di chuyển các phố: Quang Trung,Bà Triệu, Hà Cầu, Nhuệ Giang,Phúc La... Giá: 6.5 tỷ ( có thương lượng). Sổ đỏ vuông, pháp lý sạch. Liên hệ: Em Huyền ( Cháu gái chủ nhà) 0965472910- 0363703491- Miễn trung gian.",10/03/2022,Tin thường,batdongsan_so_com_vn_1673830523.3865728
"6,43 tỷ VNĐ",Phúc La- Hà Đông, 59m2,,,, 5,,,"Ô tô tránh, Kinh doanh, Văn Phòng gần bưu điện Hà Đông, 59m, 5 tầng, nhỉnh 6 tỷ Bán nhà đẹp 5 tầng rộng thoáng sáng, thiết kế hiện đại sang trọng, ô tô vào nhà, đường trước nhà ô tô tránh, dân cư đông đúc, kinh doanh hoặc làm văn phòng, khu vực tấp nập, văn minh đáng sống. Vị trí trung tâm ngõ rộng thông, vừa ở- kinh doanh hoặc cho thuê văn phòng quá đẹp. Giao thông di chuyển các phố: Chu Văn An, Vạn Phúc, Quang Trung, Yết Kiêu, Văn Quán, Thanh Bình, ... vài bước ra phố. Tiện ích xung quanh không thiếu: Trường học, chợ, bệnh viện lớn, ngân hàng, siêu thị,... Giá: 6.43 tỷ ( có thương lượng). Sổ đỏ vuông, pháp lý sạch. Liên hệ ngay với em Huyền địa ốc KINH NGHIỆM TRÊN 8 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn.",10/03/2022,Tin thường,batdongsan_so_com_vn_1673830524.420806
56 tỷ VNĐ,"Phố Huế, Hai Bà Trưng, Hà Nội", 100m2,, 5, 8, 6, 10, 9,"TRUNG TÂM QUẬN HAI BÀ TRƯNG, PHỐ CỔ, VỊ TRÍ ĐĂC ĐỊA, CẠNH NGÃ TƯ PHỐ HUẾ - TUỆ TĨNH - HÒA MÃ.Bán nhà mặt phố Huế, Hai Bà Trưng 100m2, 6 tầng, giá chào 56 tỷ có thương lượng.+ Hướng Bắc+ Mặt phố vỉa hè to kinh doanh ngày đêm, vị trí ngay gần ngã tư Phố Tuệ Tĩnh - Hòa Mã - Phố Huế.+ Nhà 6 tầng tổng có 10 phòng khách sạn, chủ tự vận hành doanh thu hàng năm cao ngất.+ Giao thông thuận tiện.+ Sổ đỏ nở hậu, sẵn sàng giao dịch.+ Liên hệ: Mr. Hoan 0877.855.777 Zalo, Viber, Fb ( Hoan Biệt thự, Liền Kề, Mặt Phố, Khách Sạn). Miễn phí xem nhà đến tư vấn pháp lý.+ Fanpage: https://www.facebook.com/Estatebds.vn",10/03/2022,Tin thường,batdongsan_so_com_vn_1673830525.6086545
150 tỷ VNĐ,Hai Bà Trưng, 401m2,, 15, 16,,,,"hủ cần tiền đầu tư, nhờ bán mảnh đất không thể đẹp hơn mặt phố trung tâm Q. Hai Bà Trưng. Vị trí đẹp nhất phố, mặt tiền lớn, vỉa hè rộng thênh thang. Xây tòa văn phòng hoặc biệt thự 5 tầng đẳng cấpDiện tích: 401m2 , mặt tiền 15mGiá: 150 tỷ (CÒN THƯƠNG LƯỢNG, LÀM VIỆC TRỰC TIẾP CHỦ NHÀ)CỰC HIẾM ĐẤT VÀNG MẶT PHỐ TRUNG TÂM - MẶT TIỀN LỚN - DIỆN TÍCH TOLiên hệ xem thực tế và nhận thông tin chi tiết: 0981367887- Thửa đất vuông đẹp không tỳ vết, sổ pháp lý chuẩn cất két sẵn sàng giao dịch",10/03/2022,Tin thường,batdongsan_so_com_vn_1673830526.7036986
115 tỷ VNĐ,"Hoàng Cầu, Đống Đa, Hà Nội", 225m2,, 10, 8, 9, 10, 10,"Bán nhà mặt phố Hoàng Cầu, Đống Đa 225m2, 9 tầng thang máy, mặt tiền 10.5m, giá chào 115 tỷ.+ Vị trí mặt phố kinh doanh, tòa nhà văn phòng 9 tầng thang máy, vị trí đắc địa, vỉ hè rộng, đồi diện hồ Hoàng Cầu, giao thông thuận lợi.+ Khu vực tập trung nhiều văn phòng công ty lớ nhỏ...+ Sổ đỏ chính chủ, sẵn sàng giao dịch.+ Liên hệ: Mr. Hoan 0877.855.777 Zalo, Viber, Fb ( Hoan Biệt thự, Liền Kề, Mặt Phố, Khách Sạn). Miễn phí xem nhà đến tư vấn pháp lý.+ Fanpage: https://www.facebook.com/Estatebds.vn",04/03/2022,Tin thường,batdongsan_so_com_vn_1673830527.7359376
18 tỷ VNĐ,"Thái Hà, Đống Đa, Hà Nội", 70m2,, 6, 5, 6, 6, 6,"Bán nhà phố Thái Hà, Đống Đa, 70m2, 6 tầng, mặt tiền 6.5m, giá chào bán 18 Tỷ.LÔ GÓC - NỞ HẬU - MẶT TIỀN ĐẸP, TT ĐỐNG ĐA - Ô TÔ ĐỖ CỬA - GARA 7 CHỖ. VỪA Ở VỪA KINH DOANH.+ Vị Trí đẹp trung tâm Đống Đa, lô góc. Vừa ở vừa kinh doanh văn phòng, spa....+ Tầng 1: Thông sàn kinh doanh, gara ô tô.+ Tầng 2: Phòng Khách, Bếp, nhà vệ sinh.+ Tầng 3, 4: Mỗi Tầng 2 phòng + vệ sinh.+ Tầng 5: 1 phòng rộng, vệ sinh và sân trồng cây.+ Tầng 6: Tum + sân phơi lớn.+ Sổ đỏ chính chủ, vuông vắn.+ Liên hệ: Mr. Hoan 0877.855.777 Zalo, Viber, Fb ( Hoan Biệt thự, Liền Kề, Mặt Phố, Khách Sạn). Miễn phí xem nhà đến tư vấn pháp lý.+ Fanpage: https://www.facebook.com/Estatebds.vn",08/03/2022,Tin thường,batdongsan_so_com_vn_1673830528.8659632
15 tỷ VNĐ,"Trường Chinh, Đống Đa, Hà Nội", 40m2,, 10, 8, 4, 4, 4,"Bán nhà mặt phố Trường Chinh, Đống Đa 40m2, 4 tầng, mặt tiền 10m, giá chào 14 tỷ.MẶT PHỐ - LÔ GÓC 2 MẶT PHỐ - VỊ TRÍ ĐỈNH HIẾM CÓ - DÒNG TIỀN SIÊU TỐT - VỈA HÈ ĐÁ BÓNG- Vị trí 1 mặt phố Trường Chinh, 1 mặt phố Nguyễn Lân, vỉa hè đá bóng, vị trí đắc địa.- Dòng tiền đang cho thuê vô cùng kinh ngạc, 55 triệu/ tháng.- Nhà đã qui hoạch ổn định, thiết kế thông sàn, chủ mới về muốn khang trang chỉ vài thùng sơn là long lanh.- Sổ đỏ chính chủ.- Liên hệ: Mr. Hoan 0877.855.777 Zalo, Viber, Fb ( Hoan Biệt thự, Liền Kề, Mặt Phố, Khách Sạn). Miễn phí xem nhà đến tư vấn pháp lý.- Fanpage: https://www.facebook.com/Estatebds.vn",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830529.9091728
