price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"5,35 tỷ VNĐ","Vĩnh Lộc, Thư Phú", 230m2,"+ Lô góc ba mặt tiền đầu tư chia được 5 lô ( các lô đều 2-3 mặt tiền)+ Đường chuẩn 4m, thông tứ tung, ô tô tải ra vào thoải mái + Gia đình cần tiền xây nhà nên bán+ Gần chợ Vĩnh Lộc, cách Quốc Lộ (427) chỉ 250m+ Đất nằm trong khu dân cư đông đúc, sầm uất cùng nhiều tiện ích xung quanh+ Giá chạm đáy",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793440.4922702,,,,,
"2,5 tỷ VNĐ",Đường Trần Quý Kiên phường Dịch Vọng, 70m2,"+ Gần là các trường mầm non Hoa Hồng, THCS Dịch Vọng, Nghĩa Tân, Nguyễn Bỉnh Khiêm... --> Vô cùng thuận tiện cho các gia đình trẻ.  + Liên hệ: Hưng Viktor 0877.678.338 chuyên TT, chung cư Cầu Giấy.",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793441.7030318,, 20,, 3, 2
"6,8 tỷ VNĐ",Đường Thái Hà phường Trung Liệt, 34m2,- Thiết kế nhà: + Tầng 3+4+5: Mỗi tầng 1 ngủ rộng khép kín. ,21/10/2022,Tin thường,batdongsan_so_com_vn_1673793442.9935787, 4, 2, 6, 5, 5
"5,85 tỷ VNĐ",Đường Đào Tấn phường Ngọc Khánh, 40m2,"- Thiết kế hiện đại full nội thất cực kì lung linh, toàn gỗ thịt xịn xò:  + Tầng 5: phòng thờ + sân phơi siêu rộng.  ",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793444.1495006, 4, 3, 5, 6, 3
6 tỷ VNĐ,Đường Yên Hòa phường Yên Hòa, 42m2,"
    Nhà mới phố Yên Hoà - Cầu Giấy 
Diện tích 36m2 ( thực tế xây dựng 42m2) xây 4 tầng, mặt tiền 4.35m giá 6 tỷ
 
NHÀ MỚI ĐẸP Ở CỰC LỘC, THOÁNG MÁT, YÊN TĨNH AN SINH ĐỈNH , FULL NỘI THẤT -CÁCH PHỐ 50M.
Mô tả:
+ Nhà vẫn còn mới long lanh, về ở luôn.
+ Ngõ xe ba gác, khá gần phố.
+ Xây 4 tầng, hiện đại: tổng 3 ngủ
+ Khu vực yên tĩnh, hàng xóm văn minh, an sinh tuyệt vời.
+ Sổ đỏ vuông vắn, chính chủ, sẵn sàng giao dịch.
 
- LH SĐT/zalo 0347 269 248 hỗ trợ xem nhà 24/24.
",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793445.568704, 4, 2, 4, 4, 4
"4,8 tỷ VNĐ",Đường Láng Hạ phường Láng Hạ, 45m2,"** Nhà Bán Nằm Cách Mặt Phố Láng Hạ 30m Đường Vào Rộng Thông Thoáng Ô Tô Sát Nhà..! - Thiết Kế 5 Tầng (3PN) Rộng Đủ Công Năng Sử Dụng. - Chủ Xây Tỉ Mỉ Từng Chi Tiết Không Lỗi, Quy Hoạch Ổn Định . - Vị Trí Thuộc Trung Tâm Tiện Ích Đầy Đủ. - Sổ Đẹp Chính Chủ... _____________ -- Hãy Gọi Cho Tôi (Mr Đức) Hỗ Trợ 24/24.",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793446.6936939, 4, 4, 5, 3, 4
"3,3 tỷ VNĐ",Đường Ngọc Hồi phường Hoàng Liệt, 71m2," ""GIẬT MÌNH"" VỚI CĂN HỘ NỘI ĐÔ GIÁ CHỈ 39 TRIỆU/M2!! NHẬN NGAY QUÀ VÀNG! Diện tích căn hộ linh hoạt từ 71m2, 79m2, 89m2, 104m2,.. phù hợp với tất cả các gia đình. Là dự án căn hộ cao cấp DUY NHẤT còn sót lại tại nội đô giá chỉ từ 39 triệu/m  Trong THÁNG 10 này, có rất nhiều phần quà và chính sách ưu đãi cho KH:   Bốc thăm trúng thưởng Ô tô, SH, Iphone 14, ..và nhiều quà tặng hấp dẫn lên tới 700 triệu đồng. Qùa tặng gói nội thất lên tới 80.000.000 đồng nhân dịp sinh nhật. Hỗ trợ lãi suất 0%/12 tháng tối đa 65% GTHĐ. Ân hạn nợ gốc lên tới 12 tháng. Chiết khấu lên tới 7%.-------------------------------ROSE TOWN - KIẾN TẠO CUỘC SỐNG HOÀN MỸ - RA MẮT TÒA DV01 Nằm ngay tại trung tâm nội đô, cách bến xe Giáp Bát chỉ 2 phút di chuyển. Thừa hưởng không gian xanh vô cùng đắt giá ngay cạnh 2 công viên hồ điều hoà lớn là Công viên Yên Sở và Hồ Linh Đàm. Tất cả các phòng trong căn hộ đều có cửa sổ, ban công đón nắng gió tự nhiên, không gian chung rộng rãi, phòng ngủ riêng tư, yên tĩnh. 6 tầng hầm trong đó 3 tầng gửi xe và 3 tầng trung tâm thương mại.  Tổ hợp đa chức năng theo tiêu chuẩn khu đô thị khép kín cung cấp đầy đủ các tiện ích đa dạng, mang đến cho cư dân một cuộc sống hạnh phúc, hài hòa cùng thiên nhiên: bể bơi, phòng tập Gym, khu vườn dạo bộ, quán cafe, khu vui chơi,.. Diện tích căn hộ linh hoạt từ 71m2, 79m2, 89m2, 104m2,.. phù hợp với tất cả các gia đình. Là dự án căn hộ cao cấp DUY NHẤT còn sót lại tại nội đô giá chỉ từ 39 triệu/m2.--------------------------☎ Liên hệ ngay Hotline để nhận tư vấn:",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793447.7758005, 8, 2, 16, 2, 2
"5,45 tỷ VNĐ",Đường Mỹ Đình phường Mỹ Đình 1, 43m2,"BÁN GẤP NHÀ MỸ ĐÌNH 43.5M2 MT 4,7M Ở+KINH DOANH NHỈNH 5 TỶ + Vị trí: Ngõ thông rộng kinh doanh tốt khu vực quy hoạch ổn định. Gần bễn xe Mỹ Đình, gần đường lớn, gần nhiều tiện tích khu chung cư, bệnh viện, trường học các cấp, giao thông thuận tiện. Nhà hiện đang cho thuê kinh doanh kết hợp cho thuê ở. + Nhà 2 tầng. Tầng 1 cho thuê kinh doanh, tầng 2 cho thuê căn hộ dịch vụ. + Tặng sẵn thiết kế nhà 7 tầng.  + Sổ đỏ chính chủ cất két sẵn sàng giao dịch. + Cần bán gấp giá thương lượng bán nhanh. "",serif;="""" background:="""" white;="""" color:="""" black;="""" line-height:="""" 107%'liên="""" h="""" spanspan="""" 107%':="""" trần="""" qu="""" 107%'="""">ng Thổ"",serif;="""" background:="""" white;="""" color:="""" black;="""" line-height:="""" 107%'="""" c="""" spanspan="""" p="""" class=""MsoListParagraphCxSpFirstSPAN"" new="""" roman""'="""">        "",serif;="""" background:="""" white;="""" color:="""" black;="""" line-height:="""" 107%'xem="""" nhà="""" miễn="""" phí.="""" span="""" p="""" class=""MsoListParagraphCxSpMiddleSPAN"" new="""" roman""'="""" spanspan="""" 107%'="""">Tư vấn và hỗ trợ pháp lý giao dịch miễn phí. ·
",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793449.0085015,, 3, 2, 2, 2
"3,85 tỷ VNĐ",19/5, 39m2,"✅ Thông số: 39m2 x 5 Tầng, xây mới. Giá 3,85 tỷ. ✅ Vị trí: Trung tâm lõi Quận Hà Đông, được mệnh danh vùng đất vàng, đãi ngoại. Giao thông thuận lợi giáp với đường Trần Phú, Nguyễn Khuyến, Chiến Thắng, Phùng Hưng,... ✅ Tiện ích: Xung quanh tiện ích ngập tràn. Các siêu thị Vinmax, chợ Hà Đông, Hồ Gươm Plaza, hồ Văn Quán, KĐT Văn Quán- Yên Phúc, trường cấp 1, 2, 3, trường Mầm Non, Đại học… An ninh tốt, hàng xóm thân thiện. ✅ Sổ đỏ chính chủ cất két, giao dịch ngay.Chủ cực thiện chí bán. ☎️ LH NGỌC SƠN 0812316789 ( Thổ Cư HÀ ĐÔNG ). + Miễn phí xem nhà, hỗ trợ vay vốn ngân hàng, hỗ trợ pháp lý 24/7, thủ tục nhanh gọn… Xin cám ơn quý khách đã xem bài đăng!",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793450.4377122,,,,,
"4,25 tỷ VNĐ",Đường QuangTrung phường La Khê, 41m2,"*Vị trí : Nhà cạnh ngã tư Lê Trọng Tấn cắt Quang Trung Quận Hà Đông,giao thông cực thuận tiện. Được thiết kế 4 tầng,đầy đủ công năng sử dụng -Tầng 1:Phòng khách,bếp, vệ sinh. -Tầng 2,3,:Tổng 4 phòng ngủ,2wc -Tầng 4:Phòng thờ, sân phơi. -sổ đỏ chính chủ,vuông đẹp. *Anh chị nào đang có nhu cầu tìm mua nhà khu vực Hà Đông. Cứ liên hệ tôi A Hóa-Nhà Phố-S ĐT: 0983199056 tư vấn nhiệt tình. *Mua nhà là 1 một viêc lớn.Cần phải thận trọng xem xét kỹ,khảo sát nhiều căn.Anh chị đừng ngại,không bắt buộc cứ xem là phải mua ngay.Cứ đi qua tham khảo xem nhà vô tư.Nếu Bạn ở xa,bên tôi có hỗ trợ Xe đưa đón khách hàng đi lại xem nhà miễn phí. ",21/10/2022,Tin thường,batdongsan_so_com_vn_1673793451.5217776, 3, 2, 4, 4, 2
