price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"4,5 tỷ VNĐ","VŨ TÔNG PHAN, THANH XUÂN", 40m2,"BÁN NHÀ VŨ TÔNG PHAN, DT 40M2, NGÕ THÔNG RỘNG 3M, TƯƠNG LAI MẶT PHỐ. + Vị trí trung tâm Thanh Xuân dân trí cao, Trước nhà có quy hoạch mở rộng đường gần 15m, tương lai cực sáng, Ngõ thông rộng gần 3m, xe ba gác tránh, Nhà thoáng trước sau vĩnh viễn. + Sổ đỏ chính chủ, pháp lý sạch. + Liên hệ em Thái để được tư vấn và hỗ trợ miễn phí.",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820021.5628133,,,,,
"16,3 tỷ VNĐ","Lạc Trung, Hai Bà Trưng", 60m2,"Mô tả: + Nhà PHỐ LẠC TRUNG, PHÂN LÔ 2 MẶT THOÁNG, Ô TÔ ĐỖ CỬA,VÀO NHÀ. + Nhà xây 6 tầng, thông sàn cực rộng thoáng, thiết kế hiện đại. + Khu trung tâm quận Hai Bà Trưng, Để ở, Kinh doanh sinh lời. + Giao thông rất thuận tiện, 1 bước chân ra chợ, gần bệnh viện Thanh Nhàn, Bạch Mai, gần các trường học cấp 1,2,2, và các trường đại học Bách khoa, Xây dựng, Kinh tế quốc dân. + Sổ đỏ chính chủ, giao dịch luôn. + Giá chào 16.3 tỷ - Có thương lượng. + Diện tích 60m2. + Liên hệ: Nguyễn Dương  0825920555.",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820026.9405756, 6, 6, 6, 4,
"16,3 tỷ VNĐ","Lạc Trung, Hai Bà Trưng", 60m2,"Mô tả: + Nhà PHỐ LẠC TRUNG, PHÂN LÔ 2 MẶT THOÁNG, Ô TÔ ĐỖ CỬA,VÀO NHÀ. + Nhà xây 6 tầng, thông sàn cực rộng thoáng, thiết kế hiện đại. + Khu trung tâm quận Hai Bà Trưng, Để ở, Kinh doanh sinh lời. + Giao thông rất thuận tiện, 1 bước chân ra chợ, gần bệnh viện Thanh Nhàn, Bạch Mai, gần các trường học cấp 1,2,2, và các trường đại học Bách khoa, Xây dựng, Kinh tế quốc dân. + Sổ đỏ chính chủ, giao dịch luôn. + Giá chào 16.3 tỷ - Có thương lượng. + Diện tích 60m2. + Liên hệ: Nguyễn Dương  0825920555.",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820028.7158604, 6, 6, 6, 4,
"6,6 tỷ VNĐ",Đường Nguyễn Văn Hưởng phường Giang Biên, 80m2,"+Chủ nhà Bác Sơn hiền hòa, vui vẻ, không muốn ở gần chợ ồn ào. ",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820029.8052032, 6, 10, 4, 4, 4
"8,9 tỷ VNĐ",Đường Hoàng Cầu phường Ô Chợ Dừa, 62m2,- Chủ nhà cán bộ về hưu thiện chí để chuyển về ở với các con. Liên hệ anh Thành 0373019999 chuyên nhà phố Đống Đa ,14/06/2022,Tin thường,batdongsan_so_com_vn_1673820031.0229437,, 5, 4, 4, 4
"11,9 tỷ VNĐ",Đường Hoàng Văn Thái phường Khương Trung, 52m2," ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'bán="""" gấp="""" nhà="""" đẹp="""" nhất="""" hoàng="""" văn="""" thái,="""" thanh="""" xuân,="""" Ô="""" tÔ,="""" chỉ="""" 11,9="""" tỷ="""" spanspan="""" en-us'="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" vi'="""">-Hà Nội, ngõ thông tứ phía  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'-="""" ngõ="""" phân="""" lô="""" ô="""" tô="""" tránh,="""" vừa="""" ở="""" làm="""" văn="""" phòng.="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" vi'span="""" span-="""" gần="""" ngay="""" spanspan="""" en-us'="""">R- Gần rất nhiều  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us't="""" spanspaninherit"",""serif"";="""" vi'rường="""" đại="""" học="""" danh="""" tiếng="""" như="""" dh="""" thủy="""" lợi,="""" đ="""" spanspan="""" en-us'="""">h Hà Nội"";="""" mso-bidi-font-family:="""" ""times="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" color:="""" #1c1e21;="""" line-height:="""" 150%;="""" mso-fareast-font-family:="""" ""segoe="""" ui"";="""" vi'span="""" span-="""" spanspan="""">Gần chợ, gần bệnh viện"";="""" mso-bidi-font-family:="""" ""times="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" color:="""" #1c1e21;="""" line-height:="""" 150%;="""" mso-fareast-font-family:="""" ""segoe="""" ui"";="""" vi'span="""" span-="""" spanspaninherit"",""serif"";=""""> bán gấp nên giá rất rẻ ai -  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'l="""" spanspaninherit"",""serif"";="""" vi'iên="""" hệ="""" em="""" lợi="""" spanspan="""" en-us'="""">.270 ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'.="""" spanspaninherit"",""serif"";="""" vi'1298="""" để="""" được="""" tư="""" vấn="""" miến="""" phí="""" và="""" tận="""" tình="""" nhất.="""" spanspan="""" en-us'=""""> ",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820032.3464034,, 5, 5, 4, 4
"6,5 tỷ VNĐ",Đường Gia Thụy phường Gia Thụy, 55m2,"CẦN BÁN NHÀ PHÔ GIA THỤY, LONG BIÊN, 55M, 4 TẦNG, GIÁ 6.5 TỶ, Ô TÔ, NỘI THẤT ĐÀY ĐỦ 0389160730 "",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" text-align:="""" left;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'-="""" trước="""" nhà="""" ô="""" tô="""" tránh,="""" thông="""" phố="""" ngọc="""" lâm,="""" nguyễn="""" văn="""" cừ,="""" đường="""" long="""" biên1="""" ,="""" 1="""" phút="""" đến="""" cầu="""" biên,="""" span="""" p="""" initial'="""" spanspan="""">"",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" text-align:="""" left;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'-="""" tiện="""" ích:="""" mipec="""" long="""" biên,="""" wellspring="""" school,="""" bệnh="""" viện="""" Đa="""" khoa="""" tâm="""" anh,="""" vietgangz="""" glamping="""" club="""" p="""" nhà="""" 4="""" tầng,="""" dân="""" xây="""" 100%="""" mới="""" tinh,="""" ngủ,="""" nội="""" thất="""" đẹp="""" lộng="""" lẫy,="""" vệ="""" sinh="""" sang="""" chảnh="""" span="""" initial'="""">"",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" text-align:="""" left;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'-="""" sổ="""" đỏ="""" chính="""" chủ,="""" không="""" vướng="""" qui="""" hoạch.="""" giá="""" bán="""" 6.5="""" tỷ="""" (="""" chủ="""" thiện="""" chí="""" bán)="""" span="""" p="""" initial'liên="""" hệ:="""" 0389160730="""" tuấn="""" miễn="""" trung="""" gian="""" )="""" initial'="""">Cam kết thông tin chính xác, hỗ trợ Miễn Phí thủ tục pháp lý, qui hoạch",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820033.3387532, 5, 3, 4, 3, 4
"7,68 tỷ VNĐ","La Khê, Văn Khê, Hà Đông", 40m2," * Bán nhà  mặt phố La Khê, Văn Khê, Hà Đông. Lô góc 2 mặt đường, ô tô đỗ cửa, kinh doanh sầm uất. DT 40/47m, 3T, MT 14m, giá liên hệ chỉ trên 7 tỷ. + Vị Trí: đắc địa có 102, mặt phố kinh doanh sầm uất nhất nhì phường La Khê, Văn Khê quận Hà Đông. + Gần KĐT Văn Phú, ngay, cạnh KĐT Park CiTy, KĐT Văn Khê...trung tâm phố đông đúc, sầm uất và tiện ích. + Thông thương các tuyến phố như: Ngô Quyền, Nguyễn Viết Xuân, Ngô Thì Nhậm, Quang Trung, Lê Trọng Tấn, Nguyễn Thanh Bình, Tố Hữu... + Nhà 2 mặt tiền, 3 mặt thoáng phù hợp kinh doanh như: Nal toc, Spa, tạp hóa, hàng ăn, đồ khô, hoa quả, thủy sản... + Giá chỉ nhỉnh 7 tỷ ( ảnh mang tính chất minh họa, liên hệ xem nhà trực tiếp, thương lượng miễn trung gian ). + Sổ đỏ đẹp nở hậu chính chủ, sẵn sàng giao dịch. # HotLine: 0983858722 Tình nhà phố ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820034.7972302, 14, 8, 3, 4,
"5,6 tỷ VNĐ",Đường Láng phường Láng Thượng, 45m2," ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'Đường="""" láng-="""" Đống="""" Đa="""" spanspaninherit"",""serif"";="""" vi',="""" Ô="""" tÔ,="""" spanspan="""" en-us'="""">45m x ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi'="""" spanspan="""" vi;="""" mso-ansi-language:="""" en-us'5="""" spanspaninherit"",""serif"";=""""> tầng5,x tỷ ( x cực nhỏ ) , cực gần các đường lớn như  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'cầu="""" giấy="""" spanspaninherit"",""serif"";="""" vi',="""" spanspan="""" en-us'="""">Tuy  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'h="""" spanspaninherit"",""serif"";="""" vi'ưng,="""" spanspan="""" en-us'="""">Ní  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us't="""" spanspaninherit"",""serif"";="""" vi'hanh.....="""" spanspan="""" en-us'=""""> , cách  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'chùa="""" láng="""" spanspaninherit"",""serif"";="""" vi'="""" vài="""" bước="""" chân="""" spanspan="""" en-us'="""">- nơi nhộn nhịp nhiều quán xá nhất Hà Nội.  chợ, bên cạnh là rất nhiều trường đại học,  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'dh="""" ngoại="""" thương,="""" đh="""" giao,="""" spanspaninherit"",""serif"";="""" vi'dh="""" luật...="""" spanspan="""" en-us'=""""> - Sổ đỏ chính chủ sẵn sàng giao dịchiên hệ  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us;="""" mso-bidi-language:="""" ar-sa'mr="""" spanspaninherit"",""serif"";="""" ar-sa'lợi="""" spanspan="""" ar-sa'="""">.270 ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us;="""" mso-bidi-language:="""" ar-sa'.="""" spanspaninherit"",""serif"";="""" ar-sa'1298="""" để="""" được="""" tư="""" vấn="""" mi="""" spanspan="""" ar-sa'="""">ễn  cả các thủ tục pháp lý, sang tên.
",14/06/2022,Tin thường,batdongsan_so_com_vn_1673820035.980067,, 3, 5, 6, 3
70 triệu VNĐ,Đường Cao Lỗ phường Uy Nỗ, 67m2,,14/06/2022,Tin thường,batdongsan_so_com_vn_1673820037.3414319, 5,,,,
