price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"12,8 tỷ VNĐ","Chính chủ bán căn hộ tầng 5 chung cư cao cấp Grandeur Palace 138B Giảng Võ, Ba Đình, 12,8 tỷ; 0902370855", 128m2,,,,,,,"Chính chủ bán căn hộ tầng 5 chung cư cao cấp Grandeur Palace 138B Giảng Võ, Ba Đình, 12,8 tỷ; 0902370855- Căn hộ số đẹp, hợp phong thủy: 505, mới 100%- Diện tích : 128,3 m2. Thiết kế hợp lý gồm: 3 phòng ngủ có ban công rộng thoáng, view đẹp hướng đông nam, 1 phòng đọc sách, phòng khách+ bếp rất rộng- Đã hoàn thiện nội thất hiện đại, sang trọng, phong thủy, sổ đỏ chính chủ.- Giá: 12,8 tỷ- LH chính chủ: C Quỳnh Anh 0902370855 * Tòa nhà cao cấp và hiện đại với chất lượng quản lý tốt nhất Việt Nam.- Bể bơi bốn mùa rộng 500m2 với tầm nhìn vô cực trên tầng 22.- Phòng chờ tiếp đón khách đẳng cấp riêng biệt cho chủ căn hộ tiếp khách.- Hệ thống bãi đỗ xe thông minh sang trọng cùng hệ thống giao thông liền mạch trong 4 tầng hầm.- Nhà hàng thưởng thức ẩm thực Á - Âu 5 sao.- Phòng gym với trang thiết bị tối tân nhất.- Yoga và spa chuẩn quốc tế mang đến sự thư thái cho các chị em.- Kid Club dành riêng cho trẻ em,...Đặc quyền riêng chuẩn 5 sao chỉ dành riêng cho cư dân:- Đội ngũ siêu quản gia luôn phục vụ 24/24 cho gia đình bạn.- Dịch vụ đưa đón chủ nhân bằng xe Rolls Royce siêu sang.- Đặc quyền tổ chức tiệc tại gia với phục vụ của đội ngũ chuẩn 5 sao.       http://www.sanbatdongsanviet.com.vn",16/03/2022,Tin thường,batdongsan_so_com_vn_1673830068.5928187
14 tỷ VNĐ,Hà Nội, 59m2,,,,,,,"Chủ nhà đầu tư cho con du học cần bán ngay nhà đẹp tại phố Vọng, quận Hai Bà Trưng - LH: 0856 968 656. - Diện tích 59m2, 6 tầng, mặt tiền 5m. - Nhà xây kiên cố chắc chắn, thiết kế hiện đại, ngõ hai ô tô tránh, có thang máy. - Thiết kế tối ưu công năng cho đại gia đình sinh hoạt, tiện vừa ở vừa kinh doanh. - Ngõ thông, vị trí đắc địa, dân trí cao, an ninh tốt, nhiều tiện ích. - Trung tâm Hà Nội, giao thoa giữa các tuyến phố Lê Thanh Nghị, Giải Phóng, Phương Mai... - Giá chào chỉ 14 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn. - Sổ đỏ sẵn sàng giao dịch.Liên hệ ngay Mr Bình: 0856 968 656.",16/03/2022,Tin thường,batdongsan_so_com_vn_1673830069.6928766
"4,5 tỷ VNĐ",143 XUÂN PHƯƠNG – NAM TỪ LIÊM- HÀ NỘI, 49m2,, 4, 2, 4, 4, 4,"SIÊU HIẾM – 143 XUÂN PHƯƠNG – NAM TỪ LIÊM – Ô TÔ ĐỖ CỔNG NGÀY ĐÊM - 49M2 – HƠN 4 tỷ Vị trí đắc địa: Ngõ thông thoáng, ba bước ra phố Trịnh văn Bô 3 làn xe, giao thông thuận lợi đi đâu cũng tiện 5 phút về Mỹ Đình Xung, quanh bao gồm các trường mẫu giáo, tiểu học, chợ, đầy đủ tiện nghi: nhà văn hoá, bãi bóng, dân trí cao, an ninh tốt.Mô tả:+ Nhà 4 tầng: - Tầng 1: khách , tiểu cảnh, phòng ăn, bếp, wc. - Tầng 2, 3: 4 phòng ngủ rộng, vệ sinh. - Tầng 4: Phòng thờ, sân phơi, sân cây + oto đỗ trước nhà ngày đêm . + Sổ đỏ chính chủ. Vuông như tờ A4, Sẵn giao dịch.- giá 4,5 tỷ ( có thương lượng).- Sổ đỏ A4 chính chủ giao dịch luôn và ngay. - Liên hệ Trung: 086802854 (Xem nhà và tư vấn miễn phí).Miễn MG & trung gian.",16/03/2022,Tin thường,batdongsan_so_com_vn_1673830070.8188708
"10,4 tỷ VNĐ","Ga Đông Anh, TT Đông Anh, Đông Anh", 180m2,,,,,,,"Mô tả: -- Vị trí đắc địa gần ngã 3 Uy Nỗ, vỉa hè, ô tô tránh, khu dân cư đông đúc, kinh doanh buôn bán tấp nập ngày đêm. - Đông Anh xắp lên Quận giá trị sẽ tăng gấp bội - Đã có quy hoạch mở đường rộng 40m, sau QH nhà mình còn lại 150m2 Mặt phố vỉa hè rộng, phía sau là mặt ngõ ô tô tránh. - Bán kính 1 km với đầy đủ tiện ích như: Chợ cửa hàng mới, chợ Ga, chợ Thiết Bị Điện, trường mẫu giáo, trường cấp 1, 2, 3 Thị Trấn, bệnh viện Than Ba, khu vực an ninh, dân trí cao. - Sổ đỏ pháp lý chuẩn, sẵn sàng giao dịch luôn. - Giá chào 10,4 tỷ có thương lượng nhiệt tình. - Liên hệ: em SƠN 0915126183 để được xem đất miễn phí. ",16/03/2022,Tin thường,batdongsan_so_com_vn_1673830072.0505693
"4,05 tỷ VNĐ","57 lệnh cư, Phường Thổ quan, Phố Khâm Thiên", 35m2, Nam, 5,, 5, 4, 5,"- Diện tích: 35m2 , mặt tiền 5m hậu 5.2 m , hướng Nam - Nhà xây mới hoàn toàn, có giấy phép xây dựng, chủ nhà xây có thiết kế rất cẩn thận chắc chắn. - Cách đường ô tô 70m cạnh bãi để xe ô tô - Thiết kế : 5 tầng - T1: P. khách + bếp + WC - T2,3,4: 1 phòng ngủ + wc -T5: Phòng thờ + sân phơi - Có sân tum phơi đồ 👉👉 GIÁ SIÊU HÓT 4.050 TỶ 👉👉 ⚡️⚡️⚡️ Địa chỉ 57 lệnh cư, Phường Thổ quan, Phố Khâm Thiên 👉👉👉 LIÊN HỆ CHÍNH CHỦ MR HUY",16/03/2022,Tin thường,batdongsan_so_com_vn_1673830073.077821
"1,73 tỷ VNĐ",đường Tam Trinh- Hoàng Mai, 25m2,,,,,,,"*Bán gấp nhà riêng lo công việc giá quá rẻ, tặng nội thất. 0345752279 +Diện tích: 25m2 +Thiết kế: 4 tầng chắc chắn, đủ công năng. +Vị trí: Đường Tam Trinh- Hoàng Mai. Ngõ đẹp. Ô tô cách nhà 20m. +Giá thương lượng 1.73 tỷ. +Sổ đỏ sẵn sàng. *Gọi ngay em Bình để được tư vấn và xem nhà hoàn toàn miễn phí 24/24. *Miễn môi giới.",16/03/2022,Tin thường,batdongsan_so_com_vn_1673830074.259659
"1,2 tỷ VNĐ","Thôn 5, xã Tân Xã", 70m2, Tây nam, 5, 5,,,,"SIÊU PHẨM - Pháp lý rõ ràng, full thổ cư, sẵn sổ: mua bán tin cậy - Đường nội khu 5m, đường thông vành đai CNC- Tỉnh lộ 419, đi lại thuận tiện - Xây dựng dễ dàng, tính thẩm mỹ cao. - Khu dân cư đông đúc, đầy đủ tiện nghi: trường, chợ, trạm xá, bệnh viện: có thể khai thác được ngay - Tiềm năng khai thác từ khu sản xuất công nghệ cao và đại học FPT rất lớn - Tiềm năng gia tăng giá trị 20-30% mỗi năm LIÊN HỆ NGAY em Hoàng qua sđt hoặc Zalo để được tư vấn miễn phí và tặng vàng khi mua đất!!!!",16/03/2022,Tin thường,batdongsan_so_com_vn_1673830075.471417
"7,9 tỷ VNĐ",Tăng Bạt Hổ hai Bà Trưng Hà Nội, 80m2,, 7,, 4, 4,,"+ Khu vip, đẳng cấp, view ngay vườn hoa, Phố cổ trung tâm hành chính, gần hồ gươm, nhà hát lớn. + Diện tích rộng 80m2, xây dựng 4 tầng, mặt tiền rộng 7m rất đẹp. + Thiết kế nhà rất đẹp, xây dựng chắc chắn, khách về ở được luôn. + Liên hệ ngay. Sổ đỏ chính chủ. + Giá : 7 tỷ 900 triệu. + LH trực tiếp: Minh Quang 0327085656 ( nhận thêm thông tin chi tiết )",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830076.6353052
"15,5 tỷ VNĐ",Ngô Thì Nhậm Hai Bà Trưng Hà Nội, 28m2,, 5,, 4, 3,,"+ Cần bán căn nhà mặt phố cổ Ngô Thì Nhậm, quận Hai Bà Trưng, vỉa hè kinh doanh sầm uất, sổ đẹp rất nét. + Vị trí quá đẹp, nhà gần ngã tư Ngô Thì Nhậm – Trần Xuân Soạn. + Khu phố sầm uất, nhưng cũng không thiếu nét đẹp cổ kính của Hà Nội xưa, cực hiếm nhà bán. + Sổ đỏ rất đẹp, sẵn sàng sang tên. + Giá : 15 tỷ 500 triệu + LH trực tiếp: Minh Quang 0327085656 ( nhận thêm thông tin chi tiết )",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830077.7004554
"1,25 tỷ VNĐ",Minh Khai - Hà Nội, 32m2,,,,,,,"Vị trí đẹp, gần phố, an sinh tuyệt vời, vài phút ra đường Minh Khai , rất tiện lợi cho việc đi lại . Tới các khu trung tâm và các tuyến phố lớn khác như Bạch Mai, Đại La, Trương Định, Phố Huế,Thanh Nhàn…..Sổ đỏ chính chủ, đẹp như tranh vẽ.Với diện tích rộng tới 32m2, hiếm có căn nào có cùng diện tích với giá tiền, trong khu vực quá đẹp.Hàng xóm toàn giáo viên , bác sĩ dân trí cực cao an sinh thì khỏi phải bàn , khu Minh Khai đã quy hoạch ổn định giá đất chỉ có tăng chứ không có giảm Chủ nhà cực kỳ thiện trí trẻ tuổi làm ăn phát đạt đã mua nhà mới to hơn cực kỳ thiện trí với khách hữu duyên. Chi tiết LH: em Nhật 0977194820 (Chuyên Nhà đất Thổ cư).Lưu ý:- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý",15/03/2022,Tin thường,batdongsan_so_com_vn_1673830078.7436633
