price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
27 tỷ VNĐ,"Số  27 Ấu Triệu, Quận Hoàn Kiếm, Hà Nội", 40m2,"Chính chủ bán khách sạn SPENCEL 27 Ấu Triệu, Quận Hoàn Kiếm, Hà NộiDiện tích : 40 m2 x 7 tầng- Khách sạn thiết kế sang trọng hiện đại gồm 7 tầng+ Mỗi tầng 2 phòng, có thang máy, hiệu suất đầy phòng luôn đạt trên 70%Giá bán : 27 tỷ ( có thương lượng )LH: chính chủ, 0903423035
 
Nguồn:  http://nhadathanoi.net.vn

",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826731.7672565,,, 7,,,
"3,65 tỷ VNĐ","Thụy Khuê, Bưởi, Tây Hồ", 31m2,"Cần bán nhà ngõ Thụy Khuê, Tây Hồ, nhà đẹp nằm vị trí gần Phố Võng Thị, gần hồ Tây rộng lớn, giao thông thuận tiện, sạch sẽ. Dân trí siêu cao, buổi sáng - tối chủ mới tha hồ tập thể dục, hít thở không khí trong lành. *Thiết kế:Tầng 1: phòng khách, bếpTầng 2,3: mỗi tầng 1 phòng ngủ khép kínTầng 4: 1 phòng ngủ, sân phơi *Pháp lý: +Sổ vuông đẹp chuẩn chỉ, rõ ràng, nở hậu đẹp, pháp lý chuẩn, sẵn sàng giao dịch, sang tên nhanh *Diện tích: 31m2 *Giá tiền: 3.65 tỷ (Có thương lượng) Liên hệ: Minh 0964 915 213 / 0389 609 210 Chúng tôi còn hàng trăm căn khác tại Hà Nội, hãy gọi điện ngay để được tư vấn miễn phí những căn nhà phù hợp với quý khách! Dịch vụ môi giới Bất Động Sản cùng nhiều dịch vụ khác theo tiêu chuẩn Nhật Bản. 0964 915 213 / 0389 609 210 (Minh)",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826732.771568,,,,,,
10 triệu VNĐ/m2,"gần chợ Nhật Tân, Quận Tây Hồ, Hà Nội", 120m2,"Chính chủ cần bán đất gần chợ Nhật Tân, Quận Tây Hồ, Hà NộiDiện tích: 120m2, mặt tiền: 6,5m, đất canh tác lâu năm, giấy tờ viết tay.- Vị trí đất đẹp, thân tiện giao thông. An ninh rất tốtGiá bán: 10 triệu/m2.Chính chủ: chị Kiều 0877959658  Nguồn:  http://nhadathanoi.net.vn",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826733.833727, 6,,,,,
,Mỹ Đình 2 Nam Tư Liêm, 33m2,33,25/04/2022,Tin thường,batdongsan_so_com_vn_1673826735.138283,,,,,,
"3,5 tỷ VNĐ","Trần Khát Chân, Hai Bà Trưng", 32m2,"Mô tả: + Nhà 5 tầng ở khu dân trí cao, văn minh, an ninh tốt, hang xóm thân thiện. + Nhà xây kiên cố, chắc chắn, phòng rộng thoáng. + Khu trung tâm nên ngập tràn tiện ích. + 2 phút lên bờ hồ, Phố cổ + Giao thông rất thuận tiện, Hai bước chân ra chợ nguyễn cao, bệnh viện Thanh nhàn, 2 phút ra bệnh viện Bạch Mai, Gần các trường học như cấp 1,2,3 và các trường đại học Bách Khoa, KT Quốc Dân, Xây Dựng… + Giá chào 3.5 tỷ,  Có thương lượng. + Diện tích 32m2. + Sổ đỏ sắn giao dịch. +Miễn phí tư vấn, xem nhà 100%. + Liên hệ : Nguyễn Dương  0825920555 Để được tư vấn, xem nhà và hỗ trợ tốt nhất.",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826736.2043853, 4, 2, 5, 4,,
"2,05 tỷ VNĐ","Yên Nghĩa, Hà Đông, Hà Nội", 46m2,"BBán đất chính chủ Yên Nghĩa Hà Đông,46m2,ngõ Quang Trung.Gần bxe Yên Nghĩa.Nhỉnh 2 tỷ- Diện tích 45,5m2 mặt tiền 4,7m đất vuông vắn.- Ngõ Quang Trung bám mặt quốc lộ 6 mở rộng chuẩn bị triển khai đầu tư tăng giá.- Gần bến xe Yên Nghĩa, trường học cấp 1-2, công viên, bệnh viện, trung tâm thương mại.- Khu vực dân trí cao, hàng xóm thân thiện.- Sổ đỏ chính chủ.- Pháp lý rõ ràng. Sẵn sàng giao dịch.- Cam kết thông tin đúng như thực tế.Gọi tôi để xem đất: Mr. Dương/0914450004 (Miễn TG, MG làm phiền).",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826737.2017186, 4,,,,,
42 triệu VNĐ/m2,92 Mai Động, 63m2,"💥Căn hộ siêu Hot  hơn nắng Hè ,mua nhà ngay và luôn 42tr/m2 .Lý do giải thích Bùng Nổ khách hàng cọc 63 căn trong tổng số 120 căn siêu hot đợt đầu tiên mở bán  của Zen Tower. Tưng bừng lễ 30/4 - 1/5 nhận quà liền tay. 💎Tòa Hoa Hậu của dự án Feliz Homes, đứa con tinh thần của CĐT🏠Mùng 5 – 14 – 23 đi buôn thì lỗ mua nhà lại Hên🏠Mua nhà phải quyết liền tay🏠Đừng nên để hết cả năm Thuê nhà🏠Làm ăn chọn hướng của nhà🏠Chọn căn Feliz Lộc vào muôn phương 💟Lễ mở bán đã lựa chọn được 30 khách hàng may mắn Tặng quà siêu hấp dẫn lên đến 5 chỉ vàng🎈Ra tầng quá đẹp cho đầu tư Sinh Lời và An Cư. Giá Cao để có chất lượng sống cao , căn hộ thiết kế âu hóa tối đa diện tích sinh hoạt gia đình🎈Dự án cạnh tranh bậc nhất Hoàng Mai và thủ đô trong năm 2022 -2023, View Hồ Đền Lừ đa dạng hướng 🎈Ngạc nhiên với đa dạng diện tích căn hộ❌Căn 1PN :44m2 giá chỉ từ 1,9xx tỷ❌Căn 2PN : 63m2 – 73m2 – 77m2  giá chỉ từ 3,xx tỷ❌Căn 3PN : 89m2 – 114m2 giá chỉ từ 4,xx tỷ #FELIZ_HOMES_HOANG_MAI 💰𝐂𝐡𝐢́𝐧𝐡 𝐬𝐚́𝐜𝐡 𝐛𝐚́𝐧 𝐡𝐚̀𝐧𝐠 𝐚́𝐩 𝐝𝐮̣𝐧𝐠:👉Miễn 2% kinh phí bảo trì, 1 năm phí dịch vụ👉Hỗ trợ lãi suất 0% 18 tháng Ân hạn nợ gốc 👉Vay 70% thời gian 20 năm🔑Bàn giao nhà quý 2 năm 2023 ️🍀TIỆN ÍCH PHỤC VỤ ĐỜI SỐNG:+ Bệnh viện Bạch Mai: 5Km+ Hồ Hoàn Kiếm: 6Km+ Đại học Bách Khoa – KT Quốc Dân: 3Km+ Trường TH, THCS Mai động+ Công viên Thống Nhất: 4Km+ Bến xe Giáp Bát: 3Km+ TTTM Metro Hoàng Mai: 2Km 💥Với vị trí là huyết mạch cửa ngõ Đông Nam của Thủ ĐôNổi lên như một hòn đảo ngọc xanh tươi giữa lòng Thành Phố, một bông hoa điển hình về thiết kế các khu đô thị trung và cao cấp.Quý cư dân nơi đây sẽ được sử dụng tới hơn 40 tiện ích khép kín cao cấp như:Khu vui chơi nhạc nước âm sàn.Bể bơi bốn mùa công nghệ ion- , khu BBQ trên tầng mái, tổ hợp thể thao ngoài trời, Vườn dạo bộ chân mây, TTTM...Cảnh quan hoàn thiện 100%, độ phủ xanh toàn dự án 85% đem lại không gian sống thư thái, bình yên và an nhiên. -----------------------------------------------------------------------------------------☎️Hotline Phòng BH trực tiếp CĐT: 0983.223.911 – 0818.978.979#FelizHomes#Denlu#Felizhomes92maidong",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826738.4035013,,,,,,
"6,3 tỷ VNĐ","Bán nhà Hồ Tùng Mậu ngõ to, lô góc  55m2 6 tầng 6.3 tỷ", 55m2,"Cần bán nhà Hồ Tùng Mậu lô góc , taxi đỗ cổng. +Hiện nhà xây 5 tầng có 9 căn hộ doanh thu 45tr/1 tháng +Ngõ rộng, thoáng, mát. Mặt tiền 10m và 3.9m +Dòng tiền chảy đều về túi. LH:0962370591-Nguyễn Phúc Lộc",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826739.5075476,,, 5, 9, 9,
"6,3 tỷ VNĐ","Bán nhà Hồ Tùng Mậu ngõ to, lô góc  55m2 6 tầng 6.3 tỷ", 55m2,"Cần bán nhà Hồ Tùng Mậu lô góc , taxi đỗ cổng. +Hiện nhà xây 5 tầng có 9 căn hộ doanh thu 45tr/1 tháng +Ngõ rộng, thoáng, mát. Mặt tiền 10m và 3.9m +Dòng tiền chảy đều về túi. LH:0962370591-Nguyễn Phúc Lộc",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826740.5826797,,, 5, 9, 9,
"8,3 tỷ VNĐ","Sơn Đồng, Hoài Đức, Hà Nội", 71m2,"⭐ Sở hữu mặt tiền đường Song Phương-Sơn Đồng đang được thi công mở rộng, đây là trục chính phát triển đô thị & thương mại của huyện Hoài Đức⭐ Các căn Shophouse mặt đường Trịnh Văn Bô kéo dài (tuyến đường cắt ngang qua dự án, kết nối Hoài Đức đi Mỹ Đình) đã thi công đến tầng 4, dự án tăng giá theo từng ngày.⭐ Pháp lý rõ ràng đã có sổ từng lô, khách hàng yên tâm mua bán và sở hữu🚗 Cơ hội sở hữu xe Mercedes C200, mua nhà - tặng xe, cùng quà tặng hấp dẫn Iphone 13 Pro Max ngay sau khi khách hàng đóng tiền đợt 1",25/04/2022,Tin thường,batdongsan_so_com_vn_1673826741.6717572, 6,, 4,,, Đông bắc
