price,address,Diện tích,Số tầng,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số phòng ngủ,Số toilet
"8,5 tỷ VNĐ",Đường Hoa Bằng phường Yên Hòa, 50m2, 5,"
    
Diện tích: 50m2 x 5 Tầng

Mặt tiền: 4.5m2
Giá: 8.5 Tỷ 
 

+ Thông số vàng, nhà đẹp chủ tự xây cực kì chắc chắn.

+ Ngõ ô tô, thiết kế gara ô tô.

+ Nhà 5 tầng, xây tâm huyết, khách về ở luôn.

- Tầng 1: Gara ô tô, phòng bên trong đang làm kho, khách về có thể chuyển bếp xuống.
- Tầng 2: Bếp, ngủ hoặc làm 1 ngủ 1 khách.
- Tầng 3, 4: Mỗi tầng 2 ngủ, vệ sinh giữa.
- Tầng 5: Phòng thờ, sân phơi.

+ Ví trí đẹp, nhà đẹp, thông số đẹp giữa trung tâm Cầu Giấy.

LH: 0968775289 (Em Hiếu)
 
",05/09/2022,Tin thường,batdongsan_so_com_vn_1673804122.4166474, 4, 5, 5, 6
21 tỷ VNĐ,Đường Nguyễn Khuyến phường Văn Quán, 85m2, 5,"Đường thông thoáng và thông đi muôn ngã, gần Trung tâm TM, gần chợ đầu mối, gần nhiều trường học đỉnh … Liên hệ em Thanh để được xem nhà 0912257284",05/09/2022,Tin thường,batdongsan_so_com_vn_1673804124.0203578, 5, 15, 5, 6
"14,8 tỷ VNĐ",Đường Bồ Đề phường Bồ Đề, 68m2, 7,"NHÀ ĐẸP 7 TẦNG - THANG MÁY - MẶT NGÕ THÔNG - Ô TÔ 7 CHỖ VÀO NHÀ - PHÙ HỢP KINH DOANH CHỈ 14,8 Tỷ+ Diện tích : 65 m2 + Mặt tiền : 6m+ Vị trí đắc địa, khu vực Víp hiếm có khó tìm, nhà cách mặt phố 20m, ngõ rộng 6m xe ô tô 7 chỗ vào nhà. + Nhà xây mới 7 tầng thang máy, nhà hoàn thiện đẹp về ở ngay, nội ngoại thất châu âu, phong cách hiện đại, ai mua về tiện ở hoặc làm nghề và KD nhỏ. + Ngõ thông ra nhìu tuyến phố lớn của Quận - Diện tích tầng 1 là 63m2, từ tầng 2 đua ra được hơn 68m2. - Tầng 1:  Kinh Doanh + Gara ô tô + 1 WC - Tầng 2:  1 phòng khách rộng + 1 phòng bếp + 1 WC - Tầng 3:  1 phòng ngủ rộng + 1 WC - Tầng 4:  1 phòng ngủ rộng + 1 WC - Tầng 5 - 2 Phòng ngủ rộng + 1 WC - Tầng 6: 1 Phòng thờ  - Tầng 7: Sân vườn + sân phơi + Nội thất đầy đủ theo phong cách với hệ thống điện và báo cháy hiện đại nhất 2022 theo tiêu chí Châu Âu . Khách mua về chỉ việc vào ở + Sổ Đỏ vuông đẹp chính chủ LH 0358785683  ĐỂ ĐƯỢC XEM NHÀ FREE - MIỄN TIẾP MÔI GIỚI !!!",05/09/2022,Tin thường,batdongsan_so_com_vn_1673804126.0509255,, 6, 4, 5
"5,3 tỷ VNĐ","hoàng mai, hà nội", 80m2,,"8Bán nhà Hoàng Mai, Phố Giáp Bát, 80m, 5,3 tỷ. oto, Kinh Doanh.+ Ô tô vào nhà, đường ô tô tránh nhau, kinh doanh sầm uất, cách 300m  ra đường đôi Tân Mai lớn. Gần chợ, trường mầm non c1,2. Đi bộ ra Hồ Đền Lừ, Gần Bến Xe Giáp Bát, Giáp Minh Khai, Tam Trinh, Tân Mai, Trương Định, Giải Phóng,  trường Đại Học Kinh Tế Quốc Dân, Xây Dựng, Bách khoa...,Bệnh viện Bạch Mai, hưởng trọn tiện ích của các chung cư lân cận.+ Sổ đỏ chính chủ sẵn sàng giao dịch.Lh: 0346363362 : Phú Gia chuyên nhà phố Hà Nội.",05/09/2022,Tin thường,batdongsan_so_com_vn_1673804127.391339,,,,
"6,8 tỷ VNĐ",Vũ Tông Phan, 50m2, 5,"Bán nhà Phố Vũ Tông Phan, Thanh Xuân, 50m2, 5 Tầng, Ô TÔ tránh , Ở, KINH DOANH bất chấp, GẦN PHỐ, 6.8 Tỷ.+ Vị trí nhà cách mặt Phố Vũ Tông Phan 30m, Ô tô tránh nhau, kinh doanh bất chấp mọi mặt hàng.+ Nhà mới đẹp, nội thất cao cấp, đầy đủ công năng sử dụng.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch.   LH: Em Hoan, 0925088355, chuyên Thổ cư Thanh Xuân, Đống Đa, miễn phí xem nhà 24/7.",05/09/2022,Tin thường,batdongsan_so_com_vn_1673804129.3411717,,,,
"28,8 tỷ VNĐ",Đường 21B phường Cự Khê, 300m2,,"
    Chính chủ cần bán lô LK3-02 - B2.2 dự án Khu đô thị Thanh Hà - Cienco 5- Diện tích: 300m2 (Mặt tiền 10m x 30m)- Nằm trên trục đường chính 50m- Hình thức: Chuyển nhượng -Giá bán: Thoả thuậnAnh/chị em có nhu cầu, vui lòng liên hệ sđt trên wed để hỗ trợ thêm.
",05/09/2022,Tin thường,batdongsan_so_com_vn_1673804130.6955492, 10,,,
,Mặt phố, 55m2,,"Mô tả. 🌹🌹🌹 SIÊU PHẨM NHÀ MẶT PHỐ KINH DOANH SẦM UẤT GẦN NHÀ VÔ VÀN TIỆN ÍCH. - Nhà chủ xây 5 tầng năm 2017 khung cột bê tông chắc chắn, có giếng trời. - Phù hợp cho nhiều loại hình kinh doanh. - Đối diện nhà có đoạn vỉa hè rất rộng, kinh doanh tha hồ để xe. - Mặt phố vừa ở vừa kinh doanh, cho thuê cực tốt. - Sổ đỏ cất két. Sẵn sàng giao dịch. Lh 0978987988. Mr Thuận ",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804132.2344694,,,,
,2, 54m2,," Mô tả: 2 MẶT THOÁNG VĨNH VIỄN - KINH DOANH - GARA Ô TÔ, Ô TÔ ĐỖ CỬA - PHÂN LÔ QUÂN ĐỘI. + Thiết kế nhà cực đẹp, diện tích 40m2 thực tế sử dụng 54m2 + Thiết kế: 4 tầng. + Nhà dân tự xây được 5 năm, ép cọc bê tông, 2 mặt thoáng vĩnh viễn. + Nội thất cao cấp, cửa phòng + cầu thang gỗ Lim Lào, tủ bếp, bếp từ, hút mùi nhập khẩu Tây Ban Nha, khung nhôm cửa kính Xingfa, vệ sinh Inax, sơn Dulux, bể cá Koi Nhật Bản, tiểu cảnh sân vườn T4 ngồi uống cà phê thư giãn. + Vị trí cực đẹp, dân trí cao toàn tướng tá quân đội, tiện ích vô vàn. + Giao thông cực thuận tiện, giáp các phố lớn Trường Chinh, Hoàng Văn Thái, Lê Trọng Tấn sát trường, chợ ... + Sổ đỏ thi hoa hậu, sẵn sàng giao dịch. Lh 0978987988. Mr Thuận ",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804133.561919,,,,
"4,7 tỷ VNĐ","nguyễn xiển, thanh xuân , hà nội.", 60m2, 4,"+ Bán Nhà Phố Nguyễn Xiển, Quận Thanh Xuân- Ngõ Thông Rộng-Kinh Doanh. 60m2 4Tầng 4.7Tỷ. Giao với các đường Giám, Khuất Duy Tiến, Ngụy Như Kon Tum, Ngiêm Xuân Yêm, Nguyễn Trãi, Hạ Đình…Ngõ thông thoáng 3 gác phi. Khu vực có nhiều cán bộ ở, an ninh cực tốt. Gần nhiều trường Đại Học như: Khoa Học Tự Nhiên, Thủy Lợi, Công Đoàn và các trường Cao Đẳng, Cấp 1,2,3….. + Chủ nhà xây tâm huyết để ở, bán để sang nước ngoài định cư với con, khách mua về ở ngay. Phù hợp cho gia đình 4 đến 5 người. Di chuyển 10 phút Hồ Linh Đàm, 15 phút đến Royal City, có nhiều khu vui chơi và hưởng thụ dẳng cấp. + Sổ đỏ cất két, sẵn sàng giao dịch. + Liên hệ; 0911303899 - Mr Quân. Tư vấn miễn phí 24/24.",05/09/2022,Tin thường,batdongsan_so_com_vn_1673804135.224471,,, 4, 3
,36, 3.3m2,,"Mô tả:  Vị trí qua tuyệt vời, gần ngã 4 Nguyễn Trãi, Khuất Duy Tiến, Nguyễn Xiển Nhà cách phố Triều Khúc khoảng 100m, cách mặt đường Nguyễn Trãi 200m Gần Đại học Hà Nội, Học viện An ninh Nhân dân ... Thiết  Tầng 5: nhà mới vừa hoàn thiện xong. Mọi thông tin chi tiết xin liên hệ. 0978987988. Mr thuận ",31/08/2022,Tin thường,batdongsan_so_com_vn_1673804136.6317067,,,,
