price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"7,5 tỷ VNĐ","Chùa Bộc , Trung Liệt , Đống Đa , Hà Nội", 48m2,"NHÀ PHỐ CHÙA BỘC VỚI DIỆN TÍCH 48M , GIÁ 7,5 TỶ , PHÂN LÔ . SỔ ĐỎ ĐẸP , Ô TÔ ĐỖ CỬA , KINH DOANH VĂN PHÒNG , NHÀ 2 MẶT THOÁNG . *Thiết kế : + Tầng 1 : Bếp , phòng khách , wc . + Tầng 2,3,4 : Chia 2 ngủ , wc . + Tầng 5 : Phòng thờ , sân phơi + Nhà có thể đi 2 cửa , cửa sau thông ra ngõ Chùa Bộc + Sổ đỏ nét căng , chính chủ chờ giao dịch  *Mô tả  : Chủ nhà là cán bộ công tác giảng dạy trong trường ĐH Thuỷ Lợi nay nghỉ hưu bán nhà chuyển chỗ ở  cùng con cháu  . Nhà còn rất đẹp , vị trí Nhà Phố Chùa Bộc - TT Đống Đa , nhà 5 tầng mặt tiền thoáng 4m , sử dụng 50m tầng 2,3,4 , khe thoáng sau nhà . Kết nối cùng với các tuyến phố : Tây Sơn , Phạm Ngọc Thạch , Thái Hà .. Tiện ích bán kính 1km là các TTTM Vincom , Rạp chiếu phim , gần các trường Đh , Ngân hàng . Kinh doanh vô cùng tốt . Liên hệ : 0363255077 – Mr Khải       ",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827908.5228364, Đông nam, 4,, 5, 4, 4
16 tỷ VNĐ,Hà Nội, 71m2,"Nhà đẹp bề thế - Mặt ngõ ô tô tránh - Kinh doanh sầm uất - SĐT: 0366 555 258.Bán nhà chính chủ phố Giảng Võ - SĐT: 0366 555 258 - Chủ nhà cần tiền thiện chí bán gấp căn nhà 6 tầng, diện tích 71 m2, mặt tiền 5.1m. - Ngõ to kinh doanh tốt, di chuyển thuận tiện Láng Hạ, Ngọc Khánh, Kim Mã, Thành Công, Núi Trúc... - Khu vực dân cư văn minh, dân trí cao, an sinh an ninh tốt. - Sổ đỏ chính chủ sãn sàng giao dịch. - Giá bán nhanh chỉ 16 tỷ thương lượng mạnh. Liên hệ xem nhà ngay: 0366 555 258.",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827909.6877353,,,,,,
"4,6 tỷ VNĐ","Kim Sơn,Sơn Tây,TP Hà Nội", 351m2,"BÁN 351M ĐẤT KIM SƠN, SƠN TÂY_ DT: 351 m,mặt tiền hơn 9 m._ Vị Trí: Thôn kim Đái 1,xã Kim Sơn, Sơn Tây,TP Hà Nội._ Đất nằm vị thế rất đẹp ngay trục chính DT416._ Đất nằm ngay trung tâm gần trường học, ủy ban,trạm y tế của xã. _ Giao thông thuận tiện, thích hợp để ở,kinh doanh,buôn bán._ pháp lý rõ ràng,đã có tường bao quanh đất ko lo tranh chấp. -chủ đất rất dễ tính sang tên ngay nhận ngay đất đẹp._ LH em Thảo 0353888023 để gặp trực tiếp chủ.",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827910.9084613,,,,,,
"5,72 tỷ VNĐ",Khu tái định cư Trâu Quỳ 7.2ha - Gia Lâm - Hà Nội, 52m2,"- Cần bán nhanh 52m2 đất phân lô tại khu giãn dân-tái định cư 7.2h thị trấn Trâu Quỳ - Gia Lâm – Hà Nội. - Thửa đất vuông vắn mặt tiền 3.43m đường trước đất 11m vỉa hè 2.5m vừa ở vừa kinh doanh, nằm giữa 2 trục đường 22m Nguyễn Mậu Tài và Đoàn Quang Dung. - Giao thông vô cùng thuận tiện đi Lý Thánh Tông, quốc lộ 5a, Ngô Xuân Quảng, Cửu Việt, Thành Trung,...tiện ích xung quanh vô cùng đầy đủ: bệnh viện Gia Lâm, trường học từ cấp mẫu giáo đến đại học ,trung tâm hành chính các cấp,.... - Nằm trong vùng lõi phát triển kinh tế của thị trấn và huyện Gia Lâm tiềm năng tăng giá và thanh khoản cực tốt, xung quanh là các dự án nhà ở thương mại giá đã khá cao như: Sông Hồng, Hải Phát, Euro Window, Metropolitan,... - Sổ đỏ chính chủ cất ,thiện trí bán giá đầu tư cực mềm chỉ 110tr/m2, đất dự án Euro Window Twinpark đang là 135 đến 140tr/m2. Liên hệ xem đất và biết thêm thông tin chi tiết E.Nhật: 0982852808, 0948584888.",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827912.009516, Tây bắc, 3, 11,,,
"15,6 tỷ VNĐ",Hà Nội, 72m2,"Bán nhà phố Kim Mã ô tô vào nhà - LH: 0856 968 656. + Diện tích 72 m2, nội thất cao cấp, chủ rất thiện chí bán. + Mặt tiền 5 m. + 7 tầng thang máy. + Vị trí đẹp thông thương các phố Giảng Võ, Trần Huy Liệu, Núi Trúc, Linh Lang, Vạn Bảo... + Khu dân trí cao, an sinh đỉnh, kinh doanh tốt. + Sổ đẹp giao dịch ngay. + Giá chào chỉ 15.6 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn.Liên hệ ngay 24/7: 0856 968 656.",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827913.0746667,,,,,,
"3,35 tỷ VNĐ","Đường Võ Chí Công, phường Phú Thượng, quận Tây Hồ, Hà Nội", 85.67m2,"Duy nhất căn hộ chung cư Udic Westlake trung tâm quận Tây Hồ, Giá cực tốt 💎DT 86m2, tầng đẹp, 2PN, 2wc, khách, bếp, 1 ban công, căn góc nên phòng nào cũng view đẹp. 💎 Chung cư nằm trên mặt đường Võ Chí Công – đối diện Lotte Mall Ciputra, gần cầu Nhật Tân, khu dạo bộ 10ha, tiện ích an sinh đầy đủ. Toà chung cư có vị trí đẹp nhất Khu vực Tây Hồ. 💎 Chủ Đầu Tư bàn giao toàn bộ nội thất Cơ Bản liền tường, khách mua chỉ sẵn đến ở. 💎 Sổ đỏ đẹp, sẵn sàng giao dịch ngay. 💎 Chỉ  nhỉnh 3.35 tỷ ☎️ LH Em Vân Anh- 0977568223",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827914.1777174, Tây nam,,,, 2, 2
11 tỷ VNĐ,LONG BIÊN HÀ NỘI, 84m2,"Bán nhà lô góc 2 mặt ô tô tránh, chia được 2 lô,KD, Vp, Đầu tư, an sinh đỉnh. 🏘️Vị trí nhà đẹp nhất ngõ Hoa Lâm, gần các nhà hàng nổi tiếng Quốc Triệu, Trọng Khách, kinh doanh nhộn nhịp suốt ngày đêm, view thoáng vĩnh viễn đối diện trường học. 🏫Vị trí lô góc 2 mặt đường ô tô tránh siêu đẹp. Ngõ to như phố thông các phố Lệ Mật, Hoa Lâm, Việt Hưng, 100m thông ra đường 30m Nguyễn Cao Luyện kết nối với phố Vũ Đức Thận đang thi công giải phóng mặt bằng, dự kiến cuối năm sẽ thi công xong. Sau khi hoàn thành đường 30m, vị trí nhà sẽ rất đẹp và giá trị BĐS sẽ tăng rất cao. 🏫 Nhà 3 tầng vẫn còn sử dụng tốt, hiện đang kinh doanh, cho thuê.  Chủ xác định bán đất. Khách mua  về chia 2 lô mặt đường kinh doanh, hay xây toà nhà 7 tầng thang máy, kinh doanh, văn phòng đẹp tuyệt vời. + Tầng 1 : Phòng khách + Bếp. + Tầng 2 : 2 phòng ngủ + wc. + Tầng 3 : 1 Phòng ngủ + phòng thờ + sân phơi. 🏫 Sổ đỏ đẹp, đất nở hậu. Diện tích trên sổ 77m2 nhưng sử dụng thực tế 84m2. + Liên hệ, Anh Quân: 0987353408 để được tư vấn và xem nhà miễn phí.",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827915.2159386,, 5, 6, 3, 3,
"38,8 tỷ VNĐ","đường Phú Diễn, phường Phú Diễn", 180m2,"TÒA VĂN PHÒNG 6 TẦNG - THANG MÁY - LÔ GÓC - MẶT PHỐ SẦM UẤT - THÔNG SÀN Nhà xây 6 tầng nổi 1 tầng hầm. Mỗi tầng 1 phòng thông sàn thang máy và wc cuối. Diện tích 180m2, mặt tiền 10m - Vị trí đẹp nhất phố, kinh doanh sầm uất, lô góc nên mở cửa bên hông rất thoáng. - Chủ đang cho thuê cả nhà 100tr/tháng. - Khu vực dân cư đông đúc, gần trường học các cấp, gần Trường Đại học Tài nguyên và Môi trường, Trường Cao đẳng Y dược Tuệ Tĩnh Hà Nội và là trung tâm các cơ quan chính trị của quận. Sổ vuông đét - Giá: 38,8 tỷ VNĐ Liên hệ: Mr. Ngọc – 0344.978.570 (miễn môi giới, miễn trung gian và miễn phí xem nhà). Hỗ trợ cho vay trả góp chỉ từ 7 triệu/tháng, thủ tục đơn giản, giải ngân nhanh.",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827916.2352135,,,, 6, 10, 6
"3,1 tỷ VNĐ","Long Biên, Hà Nội", 55m2,"+ Bán Nhà hiếm, đẹp, về ở luôn tại Bắc Cầu, Long Biên, 55 m2 chỉ 3.1 tỉ - Tổng: 4 tầng, 3 phòng ngủ khép kín.  - Phòng khách + Phòng ăn + phòng đọc sách, làm việc.  - Phòng Thờ,  khu giặt đồ và khu sân thượng. Không gian để tập thể dục và trà chiều… + Nhà xây tâm huyết chắc chắn. Nhà mới đẹp 4 tầng thiết kế hợp lý, nội thất tốt nhất. Đường điện nước rất tốt và có hệ thống camera, ánh sáng trong nhà. Khách chỉ việc mang vali về ở.  + Tặng toàn bộ nội thất: điều hoà, bàn ghế, giường tủ…  +  Vị trí đẹp, an ninh tốt, dân cư thân thiện. Gần Chợ Ngọc Thuy, MiPec, trường học các cấp. Cách cầu Long Biên 2km, qua cầu sang phố cổ.  + Giá 3.1 tỷ   - Sổ đỏ chính chủ, pháp lý đầy đủ, cần bán gấp.  Anh chị có nhu cầu mua nhà liên hệ em Vân “Ân cần” để được tư vấn và xem nhà hoàn toàn “MIỄN PHÍ” Vui lòng Liên hệ: Thảo Vân. Điện Thoại/Zalo 0822.172.898",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827917.4490016,, 7,, 4, 3, 4
"15,9 tỷ VNĐ",Hà Nội, 70m2,"Bán nhà đường Đào Tấn ô tô vào nhà - LH: 0856 968 656. + Diện tích: 70 m2 x 7 tầng thang máy. + Mặt tiền: 5 m. + Vị trí đẹp kinh doanh tốt, thông Linh Lang, Phan kế Bính, Nguyễn Văn Ngọc, Liễu Giai, Văn Cao... + Nhà đẹp thoáng sáng, ô tô cất trong nhà, nội thất cao cấp, thiết kế hài hoà: - Tầng 1: Gara ô tô, phòng kinh doanh, wc. - Tầng 2, 3, 4, 5, 6: Nhiều phòng đẹp mê ly, wc. - Tầng 7: Phòng thờ, sân phơi. + Sổ đỏ chính chủ đẹp. + Giá chào 15.9 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn.Liên hệ nhanh 24/7: 0856 968 656.",12/04/2022,Tin thường,batdongsan_so_com_vn_1673827918.4752188,,,,,,
