price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
9 ngàn VNĐ,"Đường Thái Thịnh, Thịnh Quang, Đống Đa", 52m2,, 5, 4, 5, 5,,"+ Vị trí nhà 5 tầng phân lô VIP Phố Thái Thịnh sầm uất nhộn nhịp gần nhiều Trường Đại học, văn phòng...  + Thiết kế nhà xây mới 5 tầng đẹp long lanh thang máy hiện đại: + Tầng 1: Khách, bếp, WC. + Tầng 2, 3, 4: Mỗi tầng 2 phòng, WC, có ban công phòng trước và khe thoáng phòng sau. + Tầng 5: 2 sân phơi rộng. + Sổ đỏ chính chủ vuông đẹp phân lô. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7  ",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782615.4623132
"6,8 tỷ VNĐ","Đường Giải Phóng, Giáp Bát, Hoàng Mai", 72m2, Đông nam, 4, 7, 2, 3, 2,"Chính chủ bán nhà riêng diện tích 72m2 tại ngõ 773 đường Giải Phóng, Giáp Bát Địa chỉ : Ngõ 773 đường Giải Phóng, Phường Giáp Bát, quận Hoàng Mai, Hà Nội - Nhà thiết kế 4 tầng, diện tích: 72 m2 (4 x 18), xây chắc chắn gồm: + Tầng 1: Để xe (để được 4 - 5 xe), phòng khách, bếp + WC nhỏ. + Tầng 2 + 3: Mỗi tầng có 2 Phòng ngủ + WC. Mỗi tầng 2 phòng ngoài có ban công làm sân phơi. + Tầng 4: Phòng thờ + sân phơi. - Ngõ để được ô tô ngày đêm, ô tô đỗ cách vào nhà 10m. Giao thông đi lại thuận tiện.- Cách Bến xe Giáp Bát 5 phút đi xe. - Chợ dân sinh trong đường Giáp Bát 5 phút đi bộ. - Trường mầm non, trường tiểu học, trung học cơ sở Giáp Bát 5 phút đi bộ. - Siêu thị Mega Market, rạp phim Beta Cineplex 360 Giải Phóng đối diện bên đường. - Cách Aeon Mall Giáp Bát chuẩn bị xây lên 5 phút đi xe. - Nội thất gỗ cực đẹp để lại cho chủ tiếp theo, trước gia đình rất tâm huyết với nội thất này bao gồm: bộ bàn ghế, kể để tivi, Quan Công, Gia Cát Lượng,... - Sổ đỏ chính chủ, không có tranh chấp, liên quan đến pháp lý. Sẵn sàng giao dịch. Giá: 6,8 tỷ (có thương lượng) Liên hệ: 0368423596 - anh Quang Anh (miễn tiếp Qc) Nguồn: https://batdongsanhanoi.info.vn/index.php?page=productCat-detail&id_product=38111",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782616.5593781
"3,25 tỷ VNĐ",Hà Trì - Hà Đông, 41m2,,,, 4,,," Bán nhà Hà Trì, Hà Đông 41mx4 tầng ô tô ngõ thông hơn 3 tỷ Nhà đẹp khu vực trung tâm Hà Trì, Hà Đông dân xây cực kì chắc chắn, thông số đẹp 41m thiết kế 4 tầng hiện đại ở ngay, ngõ thông ô tô vài bước ra phố. Nhà đầy đủ tiện ích xung quanh. Hàng xóm thân thiện văn minh khu vực không có căn thứ 2 so sánh. Giáp phố Bà Triệu gần Tô Hiệu sang Lê Lợi ra Lê Hồng Phong xuống Văn Quán. Gia chủ thành đạt bán trước Tết sang nhà to hơn. Sổ vuông sẵn sàng giao dịch. Giá: 3.25 tỷ ( gia lộc). Liên hệ : Huyền ( 0363703491- 0965472910) – Gặp trực tiếp chính chủ.",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782617.7950726
"12,9 tỷ VNĐ",Quang Trung - Hà Đông, 50m2,,,, 4,,,"Bán nhà mặt phố Quang Trung, Hà Đông 50mx4 tầng kinh doanh hơn 12 tỷ Chính chủ cần bán nhà mặt phố Vip nhất Hà Đông, Quang Trung kinhh doanhh sầm uất, vỉa hè rộng, khu vực trung tâm trục chính đông đúc, dòng tiền rất lớn. Chủ nhà cần bán gấp trước Tết lo công việc gia đình, giá cực tốt so với khu vực. Sổ vuông sẵn sàng giao dịch. Giá: 12.9 tỷ ( gia lộc). Liên hệ : Huyền ( 0363703491- 0965472910) – Gặp trực tiếp chính chủ.",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782618.8442652
"9,15 tỷ VNĐ","Thanh Xuân, Hà Nội", 42m2,,,,,,,"Siêu phẩm ăn tết Tô Vĩnh Diện, Thanh Xuân, ô tô, thang máy, kinh doanh, văn phòng, 9.15 tỷ.- Diện tích: 42 m² X 6 tầng thang máy.- Mặt tiền: 5 m.- Sổ đỏ phân lô chính chủ.- Giá bán: 9.15 tỷ.- Thiết kế:+ Tầng 1: Thông phòng, WC.+ Tầng 2, 3, 4: Tầng ngủ Master.+ Tầng 5: Phòng khách, bếp ăn, WC.+ Tầng 6: Phòng thờ, sân phơi, tiểu cảnh.- Vị trí: Nhà khu phân lô Quân đội, đường trước nhà ô tô tránh vài chục mét ra phố Cù Chính Lan, Trường Chinh...- Khu vực giáp ranh ba quận: Thanh Xuân - Hoàng Mai - Đống Đa đi lại đễ dàng chỉ 20 phút đi sân bay Nội Bài hay Hồ Hoàn Kiếm.- Nhà phù hợp nhiều đối tượng khách hàng cùng phân khúc: Mua để ở hay kinh doanh văn phòng.- Chủ làm ăn nhiều nhà, thiện chí bán giá chỉ 9,15 tỷ.- Liên hệ: Mr Hải, 0946 921 974. Chuyên gia tư vấn, mua bán Bất động sản khu vực: Cù Chính Lan, Hà Kế Tấn, Hồ Rùa, Hoàng Văn Thái, Lê Trọng Tấn, Nguyễn Lân, Nguyễn Ngọc Nại, Nguyễn Trãi, Nguyễn Văn Trỗi, Nguyễn Viết Xuân, Phương Liệt, Tô Vĩnh Diện, Trần Điền, Trịnh Đình Cửu, Trường Chinh,Đường Vành Đai 2, Đường Vành Đai 3, Vũ Tông Phan, Vương Thừa Vũ,...(Anh, chị, em Môi giới, QC xin không làm phiền).",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782623.2800746
"14,5 tỷ VNĐ","bán gấp căn nhà Khu TT Cục Quân Y ngõ Nguyễn Khang Trần Duy Hưng Nguyễn Chí Thanh Trung Hòa Cầu Giấy dt 58 m2 giá 14,5 tỷ", 58m2, Đông nam, 4, 6, 7,,,"Chính chủ cần bán gấp căn nhà Khu TT Cục Quân Y ngõ Nguyễn Khang Trần Duy Hưng Nguyễn Chí Thanh Trung Hòa Cầu Giấy dt 58 m2 giá 14,5 tỷ Gia đình em cần bán gấp căn nhà PLô Khu Tập Thể Cục Quân Y, Nguyễn Khang, Trung Yên, Trần Duy Hưng,  Nguyễn Chí Thanh, phường Trung Hòa, Quận  Cầu Giấy,  diện tích 55 m2, thực tế xây dựng 59m2, mặt tiền 4,5 m, nhà xay dựng 7,5 tầng thang máy, nhà Lô Góc Hai Mặt thoáng, trang trí nội thất thiết kế hiện đại phong cách, cầu thang máy nhập khẩu, cửa thông phòng , cửa sổ nhôm hẹ Xinfa, thiết bị wc cao cấp, nóng lạnh, …. Nhà được thiết kế thông sàn vừa để ở kinh doanh hay văn phòng công ty, vvv,vv.. nhà nằm trên mặt ngõ rộng đường ô tô , nhà cách ngã tư phố Nguyễn Khang,  Trần Duy Hưng,  Nguyễn Chí Thanh, Trung Hòa, Trung Kính, Cầu Giấy 50m, giao thông đi lại thuận tiện, sđcc, giá bán 14,5 tỷ Có thương lượng, mtg, môi giới làm phiền. LH Anh Thụy 0936359198 / 0961218968 quý khách sẽ được phục vụ tận tình được tư vấn từ A đến Z để quý khách mua được căn nhà như Ý",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782624.4220188
"14,5 tỷ VNĐ","bán gấp nhà Nguyễn Phong Sắc Hoàng Quốc Việt Trần Cung Trần Quốc Hoàn, Nghĩa Tân Cầu Giấy dt 59 m2 giá  14,5 tỷ", 58m2, Tây bắc, 4, 6, 7,,," Chính chủ cần bán gấp nhà Nguyễn Phong Sắc Hoàng Quốc Việt Trần Cung Trần Quốc Hoàn, Nghĩa Tân Cầu Giấy dt 59 m2 giá  14,5 tỷ Gia đình em cần bán gấp  căn nhà phân lô mặt ngõ phố Hoàng Quốc Việt, Nguyễn Phong Sắc, Trần Quốc Hoàn , Trần Cung, Phường Nghĩa Tân Quận Cầu Giấy, diện tích 55 m2, thực tế xây Dựng 59 m2, mặt tiền 4,25m, nhà xây dựng 7 tầng thang máy, nhà được thiết kế xây dựng thông sàn để ở và làm văn phồng công ty, trang trí nội thất thiết kế hiện đại, thiết bị wc cao cấp, nóng lạnh, điều hòa tiện nghi đầy  đủ,  nhà nằm trên mặt ngõ, khu phân lô cán bộ dân trí cao an ninh tốt, giao thông đi lại thuận tiện, sđcc, giá bán 14,5 tỷ Có thương lượng, mtg, môi giới làm phiền. LH Anh Thụy 0936359198 / 0961218968 quý khách sẽ được phục vụ tận tình được tư vấn từ A đến Z để quý khách mua được căn nhà như Ý",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782625.5270622
"6,66 tỷ VNĐ","Đường Trung Kính, Yên Hòa, Cầu Giấy", 35m2,, 4, 2, 5, 4, 5,"Bán gấp nhà Trung Kính, ô tô đỗ cửa, vỉa hè, kinh doanh đỉnh, chỉ hơn 6 tỷ 0902224679 Hiếm nhà phố Trung Kính - trung tâm Cầu Giấy.Phân lô VIP ô tô đỗ cửa.Kinh doanh ngày đêm. LH: 0902224679- Ngõ phân lô đẹp, ô tô đỗ cửa, ba bước chân ra mặt phố.- Kết nối thuận tiện các tuyến phố: Mạc Thái Tông, Trung Hòa, Vũ Phạm Hàm, Trần Thái Tông,...- Xung quanh tiện ích không thiếu gì: Chợ, siêu thị, trường C1,2,3 Yên Hòa,...- Thiết kế mỗi tầng 2 phòng vệ sinh cầu thang giữa nhà, đầy đủ công năng.- Hai thoáng trước sau phòng nào cũng thoáng sáng cửa mở khắp phòng.- Ngõ rộng thoáng kinh doanh siêu đỉnh.- Sổ đỏ đẹp vuông đét sẵn sàng giao dịch. Mr Mạnh Chuyên thổ cư Hà Nội, tư vấn dẫn khách xem nhà miễn phí, nhiệt tình tận tâm.Gặp trực tiếp chủ nhà đàm phán giá. Hỗ trợ các thủ tục ngân hàng, công chứng, pháp lý. Miễn phí 100%Nguyễn Khánh Toàn, Phường Quan Hoa , Cầu Giấy, Hà Nội. Trần Quốc Hoàn, Phường Dịch Vọng, Cầu Giấy, Hà NộiPhan Văn Trường, Phường Dịch Vọng, Cầu Giấy, Hà NộiHồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà NộiHoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782626.8335671
115 tỷ VNĐ,Chính chủ cần bán gấp căn Biệt Thự Khu Lão Thành Cách Mạng Đường Hạ Yên 20 Trần Kim Xuyến Yên Hòa Cầu Giấy dt 300 m2 giá thỏa thuận, 300m2, Tây bắc, 12, 20, 5,,,"Chính chủ cần bán gấp căn Biệt Thự Khu Lão Thành Cách Mạng Đường Hạ Yên 20 Trần Kim Xuyến Yên Hòa Cầu Giấy dt 300 m2 giá thỏa thuận Gia đình em cần bán gấp căn Biệt Thự Lô Gọc Hai mặt tiền  đường  Khu Lão Thành Cách Mạng,  Đường Hạ Yên,  20 Trần Kim Xuyến,  phường Yên Hòa, Quận  Cầu Giấy, diện tích 300 m2 ,  nhà lô góc hai mặt tiền đường ngõ, nhà xây dựng 5 tầng cầu thang máy, nhà có hầm để xe, sân vườn,  nhà được thiết kế hiện đại phông cách, trang trí nội thất xịn xò, thiết bị wc cao cấp, tiện nghi đầy đủ, nhà nằm trong khu phân lô biệt thực Lão Thành Cách Mạng, dân trí cao an ninh tốt, giao thông đi lại thuận tiện, sđcc, giá bán thỏa thuận  Có thương lượng, mtg, môi giới làm phiền. LH Anh Thụy 0936359198 / 0961218968 quý khách sẽ được phục vụ tận tình được tư vấn từ A đến Z để quý khách mua được căn nhà như Ý",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782627.8461015
88 tỷ VNĐ,Chính chủ cần bán gấp mảnh Đất Biệt Thự N0 HG Khu Đô Thị Dịch Vọng Thành Thái Cầu Giấy dt 268 m2 giá 88 tỷ, 268m2, Đông nam, 12, 20, 1,,,"Chính chủ cần bán gấp mảnh Đất Biệt Thự N0 HG Khu Đô Thị Dịch Vọng Thành Thái Cầu Giấy dt 268 m2 giá 88 tỷ Gia đình cần bán gấp mảnh Đất Biệt Thự N0 HG,  Khu Đô Thị Dịch Vọng,  Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy,  diện tích 268 m2, nhà đất hai mặt tiền đường vỉa hè rộng , nhà cách công viên Cầu Giấy chỉ vài bước chân , giao thông đi lại thuận tiện, SĐCC , giá bán 88 tỷ Có thương lượng, mtg, môi giới làm phiền. LH Anh Thụy 0936359198 / 0961218968 quý khách sẽ được phục vụ tận tình được tư vấn từ A đến Z để quý khách mua được căn nhà như Ý",21/12/2022,Tin thường,batdongsan_so_com_vn_1673782628.9531403
