price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"3,8 tỷ VNĐ",Đường Cầu Am phường Vạn Phúc, 32m2,"
    [Bán gấp] Nhà Cầu Am, Vạn Phúc, Hà Đông. Phố Ẩm Thực nổi tiếng quận Hà Đông.Diện tích 32m.Vị trí tuyệt đẹp, Gần các phố Ngô Thì Sỹ, Phố Lụa, Vạn Phúc, Trần Phú.Ngõ rộng xe ba gác tránh, rất gần phốNhà 5 tầng, đầy đủ công năng, thiết kế full nội thất đẹp.Giá bán: 3.8 tỷ.Thương lượng gặp chính chủ.Liên hệ xem nhà Mr Hiển 0964 128 088 tư vấn miễn phí 24/7.
",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794741.1035185, 3, 3, 4, 5, 3
"3,4 tỷ VNĐ","hoàng mai, hà nội", 30m2,"Bán nhà Trương Định 30mx5, mt4m, 3.4 tỷ .NHÀ ĐẸP 5 TẦNG THOÁNG Ở LUÔN -  QUÝ KHÁCH NHANH CHÂN TÌM MUA Ạ.+ Nhà 5 tầng mới khách mua sẵn ở.+ Tầng 1: Khách bếp wc.+ Tầng 2, 3, 4: Ba tầng 3 ngủ, 3 wc.+ Tầng 5: Tum phòng thờ sân phơi.+ Sổ đỏ chính chủ sẵn sàng giao dịch.lh 0989035951 hoặc 0346363362",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794742.409026,,,,,
"4,5 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 40m2,"+ Vị trí nhà quá đẹp, cách đường 40m Hồng Tiến kéo dài chỉ 50m, sau thông đi lại thuận lợi vô cùng, cạnh nhà có đường 16m và công viên sắp mở...+ Ngõ trước nhà ô tô ra vào thoải mái, thông thoáng, dân trí cao, hàng xóm thân thiện. + Nhà xây 5 tầng đẹp, chắc chắn, thiết kế hiện đại, sang trọng.+ Sổ đỏ chính chủ, giá 4.5 tỷ có thương lượng.+ Liên hệ: 0979057536 - 0878827488 Trung Kiên để được tư vấn và xem nhà miễn phí.+ CAM KẾT THÔNG TIN NHÀ và ẢNH THẬT 100%",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794744.1024952, 3, 3, 5, 4, 4
"1,5 tỷ VNĐ",Đường Tỉnh lộ 419 phường Tân Xã, 70m2,"Bán Gấp 70m thôn 5 Tân Xã. Gần ĐH FPT xây trọ quá đẹp- Cách Khu CÔNG NGHỆ CAO HÒA LẠC 800M CÁCH ĐẠI HỌC FPT 3' DI CHUYỂN- Cách CNC, chợ và khu trung tâm xã chỉ vài trăm mét.- Xung quanh thoáng đãng, không khí trong lành. Quá tuyệt vời để ở,  - Đường trước mặt 2 ô tô tránh nhau. Sổ hồng Hà Nội công chứng trong ngày. - Tiềm năng đầu tư sinh lời, thanh khoản nhanh. Liên hệ: E Huyền 0974134296 (có zalo)",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794745.5606284, 4,,,,
"3,95 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 42m2,"+ Vị trí giao thông thuận tiện, cách cầu Đông Trù khoảng 1km, gần trường học, chợ, an ninh tốt, dân trí cao, ô tô nhỏ có thể đi vào.+ Tiện ích xung quanh không thiếu thứ gì.+ Nhà siêu đẹp khách chỉ mang đồ về ở full nội thất.+ Thiết kế hiển đại, đầy đủ công năng.+ Sổ đỏ chính chủ, giá 3.95 tỷ có thương lượng.+ Liên hệ: 0979057536 - 0878827488 Trung Kiên để được tư vấn và xem nhà miễn phí.+ CAM KẾT THÔNG TIN NHÀ và ẢNH THẬT 100%",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794746.982823, 5, 3, 5, 4, 4
"14,9 tỷ VNĐ",Đường Mỹ Đình phường Mỹ Đình 1, 91m2,"+ Hiện trạng là nhà cấp 4, trước nhà ngõ 20 trải nhựa to, rộng, hàng quán kinh doanh buôn bán sầm uất, ô tô chạy vù vù trước nhà. + Khu vực tập trung nhiều sinh viên, người lao động, bên cạnh đó là các tiện ích sinh hoạt, nhiều KĐT với mức sống và dân trí cao.  ",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794748.5446482, 5,,,,
"15,8 tỷ VNĐ","Phố Vọng, Phường Đồng Tâm", 90m2,"- Khu VIP, phân lô, ô tô tránh, kinh doanh các mặt hàng, làm văn phòng.- Phố vọng thông Giải phóng, cắt Đại La, ngày các trường Đại học Bách Khoa, Xây Dựng, Kinh Tế Quốc Dân, Bệnh viện Bạch Mai...- Gần nhiều trường học liên cấp đạt chuẩn quốc gia.- Diện tích: 90m.- Sổ đỏ chính chủ, pháp lý chuẩn.- Giá chào: 15.8 tỷ, có thương lượng với khách hàng thiện chí.- Anh/Chị quan tâm vui lòng liên hệNguyễn Dương: 0825920555. Để biết chi tiết.",13/10/2022,Tin thường,batdongsan_so_com_vn_1673794749.9688692, 5, 6, 6, 6, 6
18 tỷ VNĐ,"Phố Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội", 68m2,"Bán nhà lô góc, 6 tầng thang máy, thiết kế đẹp tại phố Chùa Bộc, phường Trung Liệt, quận Đống Đa, Hà Nội:+ Vị trí thuộc khu phân lô, đường xá rộng rãi, ô tô 7 chỗ để trong nhà. Giao thương thuận tiện các tuyến phố: Tôn Thất Tùng, Tam Khương, Thái Hà, Phạm Ngọc Thạch, Trường Chinh.....+ Nhà tự xây chắc chắn, thiết kế hiện đại, lô góc thoáng sáng 3 bề vĩnh viễn. Bố trí căn nhà như sau:- Tầng 1: Gara ô tô cực rộng.- Tầng 2, 3: Mỗi tầng 2 phòng ngủ, 1 vệ sinh. - Tầng 4: 1 phòng ngủ master rộng rãi, vệ sinh khép kín. - Tầng 5: Phòng khách sang trọng, đầy đủ tiện nghi thiết bị. - Tầng 6: Khu vực bếp + phòng thờ + Sân thượng thoáng mát. Tầm view rộng, đẹp. + Diện tích: 68m2 x 6 tầng. Mặt tiền 5m8. Sổ đỏ chính chủ, vuông vắn nở hậu.+ Giá: 18 tỷ có thương lượng.+ Liên hệ: 094.566.8585 - Quang ( Tư vấn Môi giới Bất động sản Hà Nội ).",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794751.0748763, 5, 6, 6, 5, 4
"3,5 tỷ VNĐ","Hà Trì, Hà Đông", 35m2,"BÁN NHÀ MỚI XÂY 5 TẦNG KHU VỰC HÀ TRÌ, CÓ KHÔNG GIAN XANH THOÁNGMÁT, NỞ HẬU GIÁ 3.5 TỶ. -Nhà ở ngõ gần mặt phố, nằm canh ngã tư khu đông dân cư, ở đó có rất nhiều quánăn nổi tiếng về đặc sản. Nhà vừa xây xong chỉ việc xách va li đến ở.- Đường xá giao thông thuận tiện, dễ di chuyển. Tuyến đường nối liền với nhữngđường quan trọng của quận như: Phùng Hưng, Quang Trung, Tô Hiệu, Bà Triệu.- An ninh khu vực rất tốt và những tiện ích xung quanh đầy đủ như: chợ, siêu thị, trung tâm thương mại và các trường học cũng gần.-Nhà được thiết kế 5 tầng 1 lửng rất thích hợp gia đình có nhiều thành viên.-Sổ đỏ chính chủ, nở nậu, pháp lý rõ ràng, sẵn sàng giao dịch.ALÔ NGAY CHO EM LAN SĐT 0981652980.",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794752.404319, 4, 3, 5, 4,
"13,8 tỷ VNĐ",Đường Thái Hà phường Ngã Tư Sở, 65m2,"-Giao cắt nhiều trục đường chính,Tây sơn,Nguyễn Lương Bằng,Hoàng cầu.........nhiêu khu vui chơi giải trí tiện ích bậc nhất khu vực.... liên hệ ngay để được hỗ trợ xem nhà và tư vấn miễn phí...về pháp lý ............trân trọng.............",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794753.607102, 4, 1,,,
