price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet
866 triệu VNĐ,hoàn kiếm hà nội, 80m2, 5, 6,,,"🌺 Bán lô đất gần QL38 cạnh nút giao cao tốc HN - HP 🌿 Diện tích từ 70-90m2 phù hợp với thiết kế nhà hiện đại , sang tên công chứng chuyển nhượng ngay . 🌿💥 Đường 6m trải nhựa , đủ hướng cho các nhà đầu tư. 🍀 Nằm trên trục đường huyết mạch Tân Phúc Võng Phan chạy qua các KCN như Ân Thi- Phù Cưd - Tiên Lữ - Bình Giang và các KCN lân cận .Thu hút các nhà đầu tư trong và ngoài nước tạo cho hàng nghìn lao động địa phương và các tỉnh lân cận đổ về. ☘️ Nằm trong khu dân cư đông đúc đầy đủ các tiện ích như trường học , y tế , cửa hàng tiện ích bán kính không quá 1km. 🍀 Cơ hội cho các nhà đầu tư , ưu đãi giảm 3% khi khách hàng mua từ 2 lô trở lên ",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802026.2526925,
12 tỷ VNĐ,Thanh Bình- Hà Đông, 60m2,,, 6,,"Bán nhà mặt phố Thanh Bình, Hà Đông thang máy KD 60mx6T hơn 12 tỷ Bán nhà riêng mặt phố Thanh Bình, Hà Đông thiết kế 6 tầng thang máy nhập khẩu, diện tích lớn 60m nội thất xịn thông sàn kinh doanh, vỉa hè siêu to mặt tiền khủng, giá chỉ hơn 12 tỷ. Vị trí đắc địa kinh doanh nhiều loại hình: café, nhà hàng, siêu thị, ngân hàng, văn phòng, thẩm mỹ viện, Spa, siêu thị, văn phòng phẩm, hoa quả sạch,…. Giao thông trục chính cắt Quang Trung qua Văn Quán hàng xóm Yết Kiêu gần vườn hoa Nguyễn Trãi bưu điện Vạn Phúc Sổ vuông đẹp sẵn sàng giao dịch. Giá: 12 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802027.525288,
12 tỷ VNĐ,Lê Trọng Tấn- Hà Đông, 60m2,,, 6,,"Bán nhà mặt phố Lê Trọng Tấn, Hà Đông 60m thang máy vỉa hè KD hơn 12 tỷ Cần bán nhà mặt phố Lê Trọng Tấn, Hà Đông diện tích rộng 60m với 6 tầng thang máy mặt tiền khủng vỉa hè mênh mông kinh doanh đa dạng. Vị trí đắc địa sát khu đô thị Văn Khê gần Park City. Phù hợp phòng khám, siêu thị, ngân hàng, toà văn phòng, hiệu thuốc, quán ăn, nhà hàng,.… Giao thông trục chính cắt Quang Trung ra Văn Phú gần Dương Nội lên Phan Đình Giót qua Ngô Thì Nhậm giao Hoàng Đôn Hoà. Giá: 12 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802028.7938933,
"4,5 tỷ VNĐ",Phan Đình Giót - Hà Đông, 35m2,,, 4,,"Bán nhà La Khê, Hà Đông, ô tô tránh gần phố 35mx4 tầng hơn 4 tỷ Bán nhà đẹp phố Phan Đình Giót, La Khê thiết kế 4 tầng hiện đại các phòng thoáng sáng diện tích đẹp 35m, ô tô vào nhà đường trước nhà ô tô tránh, nội thất đầy đủ chỉ việc đến ở. Nhà gần chợ Bông Đỏ, trường học các cấp, ngân hàng, siêu thị, tàu điện trên cao. Giao thông thuận tiện ra Quang Trung cắt Văn Phú ra Lê Trọng Tấn thông ra Ngô Thì Nhậm hàng xóm Ngô Quyền. Sổ vuông đẹp sẵn sàng giao dịch. Giá: 4.5 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802030.0794544,
"4,5 tỷ VNĐ",Ngô Quyền- Hà Đông, 35m2,,, 4,,"Bán nhà Ngô Quyền, Hà Đông 35mx4T ô tô vào nhà gần phố hơn 4 tỷ Bán nhà riêng tại phố Ngô Quyền, Hà Đông diện tích rộng 35m thiết kế 4 tầng hiện đại, nội thất xịn, ô tô vào nhà, đường trước nhà ô tô tránh, chỉ việc đến ở. Vị trí đắc địa duy nhất hơn 4 tỷ ô tô ở khu trung tâm Hà Đông, xung quanh đày đủ tiện ích trường học, ngân hàng, siêu thị, bưu điện, bến xe, tàu điện, bệnh viện không thiếu. Giao thông trục chính nói Vạn Phúc ra Ngô Thì Nhậm thông sang Dương Nội ra La Khê gần Yết Kiêu. Sổ vuông đẹp sẵn sàng giao dịch. Giá: 4.5 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802031.5156841,
"4,7 tỷ VNĐ",Đường Khương Đình phường Hạ Đình, 59m2, 3, 1, 4, 4," + Nhà nằm trên con ngõ to rộng cực kỳ thoáng đẹp, ô tô đỗ cửa, thông rộng, vài bước ra phố.  + Thiết kế: - Tầng 4: Phòng thờ, sân phơi. + Giá bán: 4,7 tỷ (Có thương lượng). + Miễn phí xem nhà – Nguồn hàng phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24g
",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802032.8054109, 4
"16,51 tỷ VNĐ",166 Phương Mai, 66m2, 5,, 5, 6,"MẶT PHỐ PHƯƠNG MAI – ĐỐNG ĐA – 5 TẦNG 66M2 MẶT TIỀN 5M– 16.51 TỶ. - Mặt phố Phương Mai – Đống Đa, mặt  sau là ngõ ô tô – vỉa hè. Vị trí siêu Vip.   Thuận tiện kinh doanh các loại hình mà tấp nập nhất là thiết bị y  tế hoặc các mặt hàng có liên quan trong lĩnh vực y tế. - Nhà hiện tại đang  chia làm 2 nửa riêng biệt có lối đi riêng. Nửa phí trước đang cho thuê kinh doanh cực tốt. Nửa sau đang chia phòng cho thuê dạng căn hộ. - Sổ đỏ chính chủ. Chủ thiện chí, hợp tác cần bán nhanh. - Liên hệ: K.S Phương – 0918120568 để được tư vấn về ngôi nhà và gặp chủ đàm phán trực tiếp",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802034.285452, 6
"6,9 tỷ VNĐ",mỗ lao, 46m2, 4,, 5, 6," Bán Nhà, Trần Phú. Hà Đông. Ô Tô Kinh Doanh 46m2 x 5 tầng. Mặt Tiền 4.1m Giá 6.9 Tỷ.   PHÂN LÔ – KINH DOANH SẦM UẤT – Ô TÔ  + Nhà phân lô mặt ngõ Trần Phú nhà cách đường Trần Phú vài chục mét đường Trần Phú giao với các đường, Nguyễn Trãi, Quang Trung, Ngã tư Sở, vành Đai 3, Ngả đi các hướng nội thành và các tỉnh lân cận rất thuận tiện. + Nhà gần các trường Đại Học lớn như; Đại Học Kiến Trúc, Bưu Chính Viễn Thông; Nhà gần Trung Tâm Thương mại Roal Anl CiTy, Bệnh Viện 103, Viện Bỏng, Siêu Thị BigC Hà Đông, Siêu Thị Coopmax Hà Đông, Quận Uỷ Hà Đông, chợ Hà Đông, Chợ Phùng Khoang, cũng như rất nhiều dịch vụ xung quanh đa dạng và phong phú các loại hình vui chơi giải trí khác. Giao thông thuận tiện, an sinh đỉnh, an ninh an toàn. + Nhà nằm trên khu phố sầm uất, buôn bán, kinh doanh, văn phòng và các loại hình dịch vụ rất đa dạng và phát triển.  + Nhà thiết kế 5 tầng:                                                                                                          - - - Tầng 1: Phòng Khách, Bếp, Wc  - Tầng 2,3,4,: Mỗi tầng 2 phòng ngủ và wc - Tầng 5 : Phòng thờ, sân chơi + Nhà xây dựng bê tông cốt thép rất chắc chắn, chủ nhà bán để ra nước ngoài sinh sống.  Sổ đỏ chính chủ, cất két sẵn sàng giao dịch.   LH: E KHÁNH: 0984568179 ",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802035.928056, 4
"2,9 tỷ VNĐ",Đường Nguyễn Văn Linh phường Phúc Đồng, 33m2,, 3, 5,,"ĐẬP HỘP NHÀ MỚI  PHỐ NGUYỄN VĂN LINH QUẬN LONG BIÊN AN SINH ĐỈNH 5 TẦNG HƠN 2 TỶ- Nhà 5 TẦNG mới xây thiết kế hiện đại.- ngay gần OTO TRÁNH- Đi AEON, BIG C, PHỐ CỔ,….chỉ vài bước.- Cam kết: TƯ VẤN, XEM NHÀ MIỄN PHÍ.- KHÁCH HÀNG TRỰC TIẾP ĐÀM PHÁN VỚI CHỦ.- Chuyên môi giới nhà đất Long Biên với nhiều năm kinh nghiệm.- UY TÍN - TẬN TÂM - CHUYÊN NGHIỆP. ",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802040.2218864,
,299 Cầu Giấy, 96m2,,, 4, 2,"Chính chủ bán chung cư 299 Cầu Giấy (toà nhà CTM). Diện tích 96m2, căn góc, 1 hướng đường Cầu Giấy trước khu là đường tầu điện trên cao, 1 hướng đường Khúc Thừa Dụ đi thẳng ra công viên Cầu Giấy. Liên hệ chủ nhà: Huyền 0983204646",13/09/2022,Tin thường,batdongsan_so_com_vn_1673802041.8221452, 2
