price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Lộ giới
"3,4 tỷ VNĐ",Trung Văn, 37m2,, 5,,,"Bán nhà Phố Phùng Khoang - 3 Bước ra Phố - Nhà Đẹp Thoáng. + Bán nhà Phố Phùng Khoang, Trung Văn, Hà Nội. Nhà trường ĐH, gần bệnh viện, gần ga tàu điện, trường học các cấp, siêu thị không thiếu thứ gì. + Nhà 5 tầng mới xây, 37m2. Mặt tiền rông. Ngõ rộng, nhà thoáng đãng, dân trí tốt. + Tiện ích bốn bề đủ cả. + Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch. + Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công. + Giá: 3.4 tỷ (có thương lượng với khách thiện chí). + Miễn tiếp trung gian và môi giới. + Liên hệ Mr. Đại nhiệt tình, tận tâm để đi xem nhà ngay ĐT/Zalo : 0982.857.858",23/05/2022,Tin thường,batdongsan_so_com_vn_1673796763.81101,
"26,8 tỷ VNĐ",Núi Trúc, 72m2,,,,,"Bán gấp nhà mặt phố Núi Trúc,Ba ĐìnhDiện tích 72m x 5 tầng,mặt tiền 5mNhà mặt phố Ba Đình đường 2 chiều sầm uất, kinh doanh tấp nập đêm ngày.Gần ngã ba Nam Cao và ngã ba Ngõ Núi Trúc mật độ lưu thông dày đặc, giao cắt các tuyến chính.Nhà xây 4 tầng 1 tum vẫn còn rất chắc chắn, khách thích thì về ở luôn không thì đập đi xây toà thang máy 7 tầng thì mê lyKhách mua về vừa ở vừa kinh doanh hoặc cho thuê thoải máiVị trí hiếm nhà bán,mặt phố trung tâm quận Ba Đình,sổ đỏ chính chủGiá 26.8 tỷ có thương lượngLiện hệ : Tùng BĐS 0981 669 144 - Chuyên nhà đất thổ cư Hà Nội",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796764.910586,
"8,2 tỷ VNĐ",Đường Quốc lộ 32 phường Tân Lập, 85m2, 5, 4, 5, 4,"Bán liền kề Tân Tây Đô, xã Tân Lập, huyện Đan Phượng, thành phố Hà Nội. Diện tích sổ đỏ là 85m2, mặt tiền rộng 5m sâu 14,5m. Diện tích xây dựng: 288m2,nhà 4 tầng, đất ở đô thị. Nhà nằm trên trục đường 39m, hoàn thiện nội thất, khách mua chỉ việc sách vali đến ở. Vị trí đắc địa, kinh doanh các thể loại. Công ty, văn phòng, phòng khám, nhà hàng, siêu thị, thẩm mỹ viện, spa, trung tâm xuất khẩu lao động, trung tâm ngoại ngữ..... Sổ đỏ chính chủ, giao dịch nhanh chóng. Xlh: 0382703234 ( thanh sơn ) để được giá tốt.",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796766.6807897, 40
"37,5 triệu VNĐ",Đường võ nguyên giáp phường nguyên khê, 40m2, 4,,,,"
    Bán đất gần Đường Võ Nguyên Giáp, Nguyên Khê, Đông Anh, Hà NộiLH 0971 396 855- Diện Tích: 40,8m2- Mặt tiền: 4,10m- Đường 3,5m- 70m ra trục chính- 90m ra Bìa Làng- 300m ra đường Võ Nguyên Giápgiá chỉ nhỉnh 1,5 tỷ xíu
",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796770.9016516,
"5,6 tỷ VNĐ",Đường Quan Nhân phường Nhân Chính, 41m2, 5, 5, 6, 4,"Bán nhà riêng phố Quan Nhân, phường Nhân Chính, quận Thanh Xuân: : 41m2 *5 tầng , ngõ ba gác thoáng sáng ,an ninh đỉnh,nhà gần mặt phố lợi thế kinh doanh, tiện ích xung quanh bàn ngàn. + Vị trí rất đẹp giáp ranh với nhiều phố lớn:Nhân Hòa, Chính Kinh, Hoàng Ngân, Cự Lộc,... + Thiết kế chắc chắn,khung cột BTCT, 6 ngủ khép kín,thông thoáng . + Sổ đỏ chính chủ , sẵn sàng giao dịch. + Giá chào: 5.6 tỷ ệ "",serif;="""" line-height:="""" 107%;="""" mso-ansi-language:="""" vi;="""" mso-bidi-font-size:="""" 11.0pt;="""" mso-fareast-font-family:="""" calibri;="""" mso-fareast-theme-font:="""" minor-latin;="""" mso-bidi-theme-font:="""" minor-bidi;="""" mso-fareast-language:="""" en-us;="""" mso-bidi-language:="""" ar-sa'n="""" spanspantimes="""" ar-sa'gay="""" spanspan="""" ar-sa'="""">Ms Xuân để được"",serif;="""" line-height:="""" 107%;="""" mso-ansi-language:="""" vi;="""" mso-bidi-font-size:="""" 11.0pt;="""" mso-fareast-font-family:="""" calibri;="""" mso-fareast-theme-font:="""" minor-latin;="""" mso-bidi-theme-font:="""" minor-bidi;="""" mso-fareast-language:="""" en-us;="""" mso-bidi-language:="""" ar-sa'="""" tư="""" vấn="""" và="""" spanspantimes="""" xem="""" nhà="""" spanspan=""""> miễn phí",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796772.2710235, 2
900 triệu VNĐ,Hùng Vương, 132m2, 132,,,,"- Vị trí: Quốc lộ 29, Xã Phú Lộc, H. Krông Năng, Tỉnh Đắk Lắk Liền kề trung tâm hành chính mới và hồ sinh thái Phú Lộc. - Diện tích: 132m2 Full thổ (ngang 6x22) - Giá đầu tư chỉ 899tr/nền . - Sổ Đỏ trao tay - Pháp lý chuẩn *Quy hoạch kiểu đô thị mới, phân lô từng nền có sổ đỏ riêng -Tiện ích nội khu: Dân cư đông đúc, đường nội khu 8-22m (Đường nhựa lớn). Công viên cây xanh, Bách Hóa Xanh. -Hạ tầng xung quanh: UBND Xã Phú Lộc, trrường học, ngân hàng, chợ sầm uất, bệnh viện,  đầy đủ.                         ---------------------------------------------------------------- *Đặc biệt: -Đón đầu xu hướng mở rộng hạ tầng QL29 kết nối Phú Yên - Vân Phong - Tây Nguyên. Lõi trung tâm nông sản - công nghệ cao. - Đang là mức giá tốt nhất tại khu vực phía Đông TP. Buôn Mê Thuột cho những khách hàng đang muốn đầu tư kinh doanh hoặc an cư. - Được nhận định là khu vực tiềm năng sinh lời cao , vị trí đẹp và còn nhiều dư địa tăng giá. Liên Hệ : 07878.05.799 ( em Quốc Thái )",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796774.3386173, 22
13 tỷ VNĐ,Đường Linh Đàm phường Hoàng Liệt, 102m2, 6,,,,""",="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'hiếm="""" +="""" hot="""" bán="""" lô="""" đất="""" vàng="""" hồ="""" linh="""" Đàm,="""" 102m2,="""" mt="""" 6,5m,="""" kinh="""" doanh,="""" v="""" phòng,="""" Ô="""" tô="""" tránh="""" 13="""" tỷ="""" span="""" p="""" pspan="""" initial'="""" spanspan=""""> + Lô đất cạnh hồ Linh Đàm, vị trí vàng đẹp nhất khu vực, diện tích 102m2, mặt tiền rộng 6,5m, đường trước nhà 9m, khu vực sầm uất, làm văn phòng hay kinh doanh cực VIP. Trước nhà là vườn hoa cây xanh.  "",="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'+="""" lô="""" đất="""" 1="""" chủ,="""" sổ="""" đã="""" có="""" sẵn="""" giấy="""" phép="""" xây="""" dựng="""" 7="""" tầng="""" +="""" hầm.="""" span="""" p="""" pspan="""" đỏ="""" vuông="""" đẹp,="""" không="""" lỗi="""" phong="""" thủy.="""" initial'="""">+ Giá 13 tỷ có thương lượng. Liên hệ tôi Chung 0977435869
",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796775.4792187,
,Đường Cổ Điển A phường Tứ Hiệp, 127m2,,, 4, 3,""",serif;="""" background:="""" white;="""" color:="""" black;="""" line-height:="""" 107%;="""" mso-ansi-language:="""" vi'="""" span="""" p="""" class=""MsoListParagraphCxSpMiddleSPANRoboto"" 107%'*="""" quý="""" khách="""" nên="""" liên="""" hệ="""" trực="""" tiếp="""" với="""" pkd="""" chủ="""" Đầu="""" tư="""" tecco="""" để="""" nhận="""" chiết="""" khấu="""" cao="""" và="""" bảng="""" giá="""" gốc="""" sớm="""" nhất.="""">-: "",serif;="""" background:="""" white;="""" color:="""" black;="""" line-height:="""" 107%;="""" mso-ansi-language:="""" vi'0964769190="""" em="""" sơn="""" spanspanroboto="""" 107%'brspan*="""" giá="""" chỉ="""" từ="""" 2,="""" span="""" spanspan="""" vi'="""">2x tỷ căn 127m2. Có hỗ trợ vay 0% cùng nhiều Ưu đãi bên dưới:+ Dự án pháp lý đầy đủ, đã có sổ hồng.+ Không áp lực tài chính - Gói hỗ trợ LS 0% cho 60% GTCH.+ Tiện ích: Hạ tầng đường sá, cây xanh đồng bộ, quy hoạch hồ điều hoà, tiện ích nội khu đầy đủ.+ Xung quanh đầy đủ trường học, siêu thị, chợ, nhà thuốc, spa, các trung tâm thương mại, khu mua sắm...* Hotline Đại diện Chủ đầu tư0964769190 Em Sơn
",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796776.823627, 26
"6,5 tỷ VNĐ",CẦU GIẤY, 56m2, 6, 6, 10, 10,"+ Tòa 6 tầng, 10 phòng ngủ, doanh thu 45tr/tháng, nội thất cao cấp tiện nghi.+ Trung tâm Cầu Giấy. Gần các trường Đh hàng đầu: Học viện Báo chí Tuyên truyền, Đh Quốc gia, Đh Sư phạm, Đh Giao thông Vận tải… gần bệnh viện E, Viện Huyết học truyền máu TW, BV phụ sản… gần Công viên, TTTM Lotte Liễu Giai, Discovery,…+ An ninh đảm bảo, dân trí cao.+ Thiết kế hiện đại 10 ngủ đầy đủ công năng.+ Sổ đỏ đẹp, sẵn sàng giao dịch.   Liên hệ: Em Chinh 094 955 9693 (zalo/sms) để được tư vấn và hỗ trợ miễn phí 24/7.",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796778.0009735,
"10,85 tỷ VNĐ",Đường Kim Quan Thượng phường Bồ Đề, 70m2, 6,,,,"
    Đất mặt phố Kim Quan Thượng. sát khu Đấu giá Việt Hưng& Công viên, kd gì cũng tiện, 70m, MT6m, 155tr- Vị trí đất đẹp nhất phố Kim Quan Thượng, sát liền Khu Đấu giá việt Hưng, gần công viên Việt Hưng, nối thông các tuyến phố Việt Hưng, Đoàn Khuê, Nguyễn Cao Luyện, Trường Lâm, Ngô Gia Tự, đi bộ ra công viên mới mở chỉ vài bước chân, gần BigC Long Biên,5 phút ra Aeon mall Long Biên, qua Cầu Vĩnh TUy, cầu Trần Hưng Đạo vào trung tâm thành phố.- Đất vuông đét, DT 70m, mặt tiền rộng(6m) thuận tiện vừa ở vừa kinh doanh hoặc xây tòa nhà thang máy làm văn phòng đều thuận tiện.Giá chỉ 155tr/1mLiên hệ Mrs Xuân Kiều ngay khi đất vẫn còn.
",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796779.2059155,
