price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"2,65 tỷ VNĐ",Phúc La- Hà Đông, 36m2,"Bán nhà 36mx 5 tầng, Phúc La, Hà Đông, ngõ thoáng, ô tô gần Nhà đẹp nằm vị trí trung tâm giáp Khu đô thị Văn Quán sầm uất, bán kính xung quanh là trường , chợ, bệnh viện, ngân hàng, siêu thị không thiếu thứ gì. Nhà đẹp khang trang xây tâm huyết khung cột bê tông chắc chắn, phong cách hiện đại thoáng sáng, đầy đủ công năng sử dụng, nhà rất đẹp nội thất xịn. Chỉ việc xách vali đến ở. Giao thông vô cùng thuận lợi di chuyển các phố trung tâm: Quang Trung, Văn Quán, Trần Phú, Mỗ Lao, Nguyễn Trãi, Vạn Phúc, Yết Kiêu,... An ninh tuyệt đối, môi trường trong lành, hàng xóm thân thiện, gia chủ thành đạt, khu văn minh đáng sống. Sổ đỏ vuông, pháp lý sạch. Giá: 2.65 tỷ ( có thương lượng). Liên hệ ngay với em Huyền : 0965472910 ( miễn trung gian).",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830639.2332995,,, 5,,,
"2,65 tỷ VNĐ",Phúc La- Hà Đông, 36m2,"Bán nhà 36mx 5 tầng, Phúc La, Hà Đông, ngõ thoáng, ô tô gần Nhà đẹp nằm vị trí trung tâm giáp Khu đô thị Văn Quán sầm uất, bán kính xung quanh là trường , chợ, bệnh viện, ngân hàng, siêu thị không thiếu thứ gì. Nhà đẹp khang trang xây tâm huyết khung cột bê tông chắc chắn, phong cách hiện đại thoáng sáng, đầy đủ công năng sử dụng, nhà rất đẹp nội thất xịn. Chỉ việc xách vali đến ở. Giao thông vô cùng thuận lợi di chuyển các phố trung tâm: Quang Trung, Văn Quán, Trần Phú, Mỗ Lao, Nguyễn Trãi, Vạn Phúc, Yết Kiêu,... An ninh tuyệt đối, môi trường trong lành, hàng xóm thân thiện, gia chủ thành đạt, khu văn minh đáng sống. Sổ đỏ vuông, pháp lý sạch. Giá: 2.65 tỷ ( có thương lượng). Liên hệ ngay với em Huyền : 0965472910 ( miễn trung gian).",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830640.3173993,,, 5,,,
38 tỷ VNĐ,"đường Hoàng Văn Thái, phường Khương Trung", 143m2,"Mặt phố - Thang máy - Mặt tiền cực đẹp - Dòng tiền chảy siết - Ô tô đỗ vào nhà. Vị trí đắc địa: nhà ngay tại ngã tư và nằm ở khu vực kinh doanh sầm uất bậc nhất của Thanh Xuân, hiện đang cho thuê 150 triệu/ tháng Rất gần: ngã tư Sở, ngã tư Vọng, Giáp Bát, Linh Đàm, hồ điều hòa, trường học các cấp, chợ - cửa hàng tiện lợi - khu vui chơi, Bệnh viện Đại học Y Hà Nội và các cơ sở y tế khác,… Ô tô đỗ vào nhà. Kinh doanh: cho thuê làm VP công ty, phòng khám, ngân hàng và mọi dịch vụ đều phù hợp. Diện tích 143m2 xây 8 tầng, thông sàn, có thang máy. Sổ đỏ đẹp, sẵn sàng giao dịch ngay. Giá: 38 tỷ Liên hệ: Mr. Ngọc – 0344.978.570 (miễn phí xem nhà, miễn môi giới, trung gian).",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830641.697706,,, 8, 6, 8,
60 tỷ VNĐ,"phố Hàng Vôi, phường Lý Thái Tổ", 100m2,"KHU VỰC PHỐ TÂY, KINH DOANH CỰC ĐỈNH - NGAY HỒ HOÀN KIẾM. Khu vực phố Tây, đi bộ vài bước là ra tới Hồ Gươm hoặc Quảng trường Đông Kinh nghĩa thục; tiện ích vô vàn, không cần đề cập. Nhà ngay chiều đi của phố Hàng Vôi; 1 mặt phố, 1 mặt ngõ lớn như phố, thoáng trước sau vĩnh viễn, nhiều khách hàng muốn có. Hiện tại gia chủ đang cho nhà hàng thuê, ô tô có làn để bên đường đối diện; dòng tiền ổn định. Diện tích 100m2, xây 6 tầng. Chủ hiểu chuyện, hợp tác và tôn trọng khách mua. Giá: 60 tỷ; sổ đỏ - nở hậu, sẵn sàng giao dịch. Liên hệ: E. Ngọc – 0344.978.570 (miễn phí xem nhà, miễn môi giới, trung gian). Hỗ trợ cho vay trả góp chỉ từ 7 triệu/tháng, thủ tục đơn giản, giải ngân nhanh.",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830643.1618307,,, 6, 4, 6,
45 tỷ VNĐ,"Cửa Bắc, Phường Quán Thánh, Quận Ba Đình, Hà Nội", 169m2,"Biệt thự Cửa Bắc vị thế đẹp , đẳng cấp sở hữu  Phố Cổ , Lô góc 2 thoáng , thang máy , ở cực sướng chỉ 45 tỷ ! Biệt thự nằm trung tâm  Phường Quán Thánh  .Phía Bắc giáp Yên Phụ , cầu Long Biên , Chương Dương .  Phía Tây Nam giáp Nguyễn Tri Phương  , Hoàng Thành Thăng Long , Nhà Thờ  Lớn …. Các tuyến phố cắt ngang: Phan Đình Phùng - Quán Thánh - Nguyến Trường Tộ - Phạm Hồng Thái - Nguyễn Khắc Nhu. + 5 phút ra Hồ Trúc Bạch , Đền Quán Thánh  ….. + Thuộc 1 trong các phố vip nhất thủ  đô Hà Nội . Tuyến phố nổi tiếng với các món ăn  ngon nhức lách  , các nhà hàng nổi tiếng … + Quanh nhà bán kính 1,5km là các trường học lớn nhỏ , bệnh viện , ngân hàng + tiện ích đầy đủ , an ninh tốt diện tích rộng 169m2 có sân vườn tiểu cảnh + 5 tầng bề thế gara sân vườn ,  thang máy tích hợp sẵn , 1 phòng khách ,6 phòng ngủ  nội thất cao cấp hoành tráng . + thiết kế hiện đại  sinh hoạt gia đình quây quần nhưng cũng đầy đủ  không gian riêng tư cho từng thành viên trong nhà + Với những vị thế đẹp , sang trọng trong nội thất , thiết kế thể hiện đẳng cấp cho chủ sở hữu . Hãy liên hệ ngay : Nguyễn Minh 0978741699 để được hỗ trợ tốt nhất  ( cam kết  ảnh nhà thật 100 %  ) ",07/12/2021,Tin thường,batdongsan_so_com_vn_1673830644.5293684, 8, 12, 5, 6, 7,
"3,95 tỷ VNĐ",Ngô Gia Tự, 41m2,"Chính chủ cần bán đất Ngô Gia Tự, 41m2,nhà cấp 4.+ Vị trí cực đẹp, gần chợ Diêm Gỗ, trường cấp 1 Diêm Gỗ, cạnh Khu đô thị Việt Hưng.+ Ngõ rộng, ô tô tránh, thẳng tắp thông từ Ngô Gia Tự sang phố Vạn Hạnh.+ Hiện trạng nhà C4 mới đi vào từ 2 mặt ngõ Ngô Gia Tự.+ Ô tô tránh nhau, 16 chỗ vào ngủ được ở trong nhà nếu khách muốn , rất gần công viên đường 40m nối thông ra Quận Uỷ.+ Nhà C4 đang cho thuê 5tr/ tháng, phù hợp cho cả khách hàng mua xây ở sướng và đầu tư lãi ngay.+ Sổ đỏ hoa hậu sẵn sàng giao dịch.+ Liên hệ :0987353408, Anh Quân để được tư vấn và xem nhà miễn phí. Miễn trung gian.Giá: 3,95 tỷDiện tích: 41 m2",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830645.6155524,,,,,,
"3,7 tỷ VNĐ",Trần Khát Chân, 45m2,"Ngõ thông ra nhiều hướng đi đâu cũng tiện Chủ xây tâm huyết để ở, cực kỳ chắc chắn Tầng 1 : sân để xe + phòng khách + bếp Tầng 2 + 3 : mỗi tầng 2 phòng ngủ + WC Tầng 4 : phòng thờ + sân phơi Sổ chính chủ, nở hậu rất đẹp, sẵn sang giao dịch",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830646.855236, 3,, 4, 4, 3,
"3,2 tỷ VNĐ",Bạch Đằng Hai Bà Trưng, 30m2,"Nhà xây chắc chắn, vuông vắn, nhà đẹp, xây khung cột bê tông cốt thép Thiết kế phòng nào cũng thoáng sang tràn đầy năng lượng Tầng 1 : phòng khách, bếp, WC Tầng 2 + 3 : phòng ngủ + WC Tầng 4 : phòng thờ, sân phơi Vị trí khu vực dân cư đông đúc, dân trí cao, ngõ 2 xe máy tránh sạch đẹp, hang xóm thân thiện. Ngõ thông. Sổ đẹp, sẵn sàng giao dịch",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830648.0689886, 3,, 4, 3, 3,
"4,5 tỷ VNĐ",Hoàng Mai, 50m2,"Sổ đỏ vuông đét Nhà xây 4 tầng kiên cố, chắc chắn, đẹp. thoáng trước thoáng sau Tầng 1 : để xe + bếp + WC Tầng 2 + 3 : phòng ngủ + WC Tầng 4 : phòng thờ + sân phơi",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830648.971574, 4,, 4, 3, 3,
"5,65 tỷ VNĐ","Chung cư Udic Westlake Võ Chí Công, Tây Hồ, Hà Nội", 168m2,"🏢🏢🏢 CHUNG CƯ UDIC WESTLAKE TÂY HỒ👉Giá chỉ từ 33tr/m2 căn 3PN🔥Tặng 30TR tiền nội thất🔥Hỗ trợ vay 50% GTCH - LS 0% trong 24 tháng🔥Chiết khấu 4%🔥Các tiện ích nội khu : Bể bơi , siêu thị , gym , spa , ...✔Đối diện Lotte Mall✔Chỉ 5p di chuyển đến trường Phú Thượng, Tây Hồ và UNIS✔Chỉ 15p di chuyển đến Phố đi bộ, công viên nước🎯️Hotline phòng bán hàng CĐT: 0977568223",09/03/2022,Tin thường,batdongsan_so_com_vn_1673830650.0726287,,, 1, 3, 2, Tây bắc
