price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"2,45 tỷ VNĐ","Lĩnh Nam, Hoàng Mai, Hà Nội", 30m2,, 3, 6, 3, 3,,"Mô tả: + Nhà mặt ngõ to, ô tô đỗ cửa.         + Nhà xây 3 tầng kiên cố, chắc chắn, về sẵn ở, an ninh tốt, hang xóm thân thiện. + Bán kính 500m Gần các trường học như cấp 1,2,3 , chợ lòng thuyền, chợ vĩnh tuy và 2km ra các trường đại học Bách Khoa, KT Quốc Dân, Xây Dựng…Bệnh viện Thanh nhàn, Bạch Mai… + Giá chào 2.45 tỷ,  Có gia lộc. + Diện tích 30m2. + Sổ đỏ sắn giao dịch. +Miễn phí tư vấn, xem nhà 100%. + Liên hệ : Nguyễn Dương  0825920555 Để được tư vấn, xem nhà và hỗ trợ tốt nhất",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826060.3331683
"5,5 tỷ VNĐ","Giáp Bát, Hoàng Mai, Hà Nội", 50m2,, 4,, 4, 4,,"NGÕ Ô TÔ, THOÁNG TRƯỚC SAU, NHÀ ĐẸP Ở NGAYS = 50m, 4 tầng, giá 5.5 tỷ + Ngõ trước nhà rộng 3m, sạch sẽ thoáng mát, ô tô qua, trước nhà có sân rộng rãi để xe và làm sân chơi thoải mái. + Thiết kế: - Tầng 1: Phòng khách và bếp. - Tầng 2+3: Tổng 4 phòng ngủ + WC. - Tầng 4: Phòng thờ và sân phơi. + Giao thông: Giải Phóng, Kim Đồng, Trương Định, Tân Mai, bến xe Giáp Bát,... * Sổ đỏ chính chủ, bán gấp trong tuần, giá cả thương lượng. * Lh: Em Bình 0345752279, chỉ bán nhà đẹp giá tốt, miễn phí xem nhà và tư vấn. * Không tiếp môi giới, đầu tư.",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826062.4591138
"5,4 tỷ VNĐ","Giáp Nhị, Hoàng Mai, Hà Nội", 60m2,, 4,, 4, 4,,"NHÀ DÂN , Ô TÔ ĐỖ, CÒN RẤT ĐẸP, Ở NGAYS = 60m2, 4 tầng, mặt tiền 4m, giá 5.4 tỷ + Vị trí đẹp, giao thông thuận tiện: Trương Định, Tân Mai, Giáp Bát, Giải Phóng, Kim Đồng,... + Nhà dân xây được 5 năm, ép cọc bê tông, khung cột vô cùng kiên cố. + Thiết kế: Cầu thang giữa, mỗi tầng 2 phòng, tổng 4 ngủ, 1 phòng thờ, 1 sân phơi. Chủ tự thiết kế 2 tủ đựng quần áo âm tường. * Sổ đỏ thi hoa hậu, sẵn sàng công chứng, chủ muốn bán gấp. * Liên hệ em Bình, chỉ bán nhà đẹp giá tốt, tư vấn và xem nhà nhiệt tình, miễn phí.* Không tiếp môi giới.",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826063.5991077
"9,9 tỷ VNĐ",Văn Khê- Hà Đông, 83m2,, 5,,,,,"Kinh doanh đỉnh, vỉa hè đá bóng, ô tô,Văn Khê, Hà Đông, 83m, mặt tiền 5m Cần tiền bán gấp nhà thuộc liền kề Văn Khê, cạnh các tòa chung cư, nhà tự xây chắc chắn vừa ở vừa kinh doanh, vị trí đẹp vỉa hè rộng thênh thang, đường trước nhà ô tô tránh chạy thông vòng quanh. Khu Văn Khê giá tăng từng ngày, cạnh các khu đô thị sầm uất như An Hưng và Dương Nội, giao thông thuận lợi di chuyển giáp Ngô Quyền, vài bước ra Lê Trọng Tấn, cạnh Tố Hữu và hàng xóm phố Nguyễn Thanh Bình, ngay cạnh trung tâm mua sắm Aeon Mall. Chủ nhà cần tiền bán gấp, giá cho các nhà đầu tư. Sổ đỏ chính chủ, sẵn sàng giao dịch. Giá: 9.9 tỷ ( có thương lượng). Liên hệ ngay với em Huyền Hà Đông KINH NGHIỆM GẦN 10 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn.",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826064.5486119
11 tỷ VNĐ,Quang Trung- Hà Đông, 60m2,, 7,,,,,"Mặt phố Hà Đông, 60m, mặt tiền 7.1m, kinh doanh đỉnh, vỉa hè rộng Cần tiền để mua máy móc bán gấp nhà mặt phố trung tâm Quận Hà Đông, khu vực dân cư đông đúc, xung quanh kinh doanh sầm uất ngày đêm, khu phố ăn chơi nổi tiếng Vip nhất Hà Đông. Nhà có diện tích vàng 60m, mặt tiền quá đẹp 7.1m, vỉa hè đá bóng rộng thênh thang, kinh doanh gì cũng hái ra lộc, chủ nhà cho thuê kinh doanh đuổi không hết khác. Xung quanh đầy đủ tiện ích gần trường học, bệnh viện thông nối các trục chính Quang Trung, hàng xóm Bế văn Đàn, cạnh Nguyễn Thái Học,... Sổ đỏ chính chủ, sẵn sàng giao dịch. Giá: 11 tỷ ( có thương lượng). Liên hệ ngay với em Huyền Hà Đông KINH NGHIỆM GẦN 10 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn.",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826065.7863393
11 tỷ VNĐ,Quang Trung- Hà Đông, 60m2,, 7,,,,,"Mặt phố Hà Đông, 60m, mặt tiền 7.1m, kinh doanh đỉnh, vỉa hè rộng Cần tiền để mua máy móc bán gấp nhà mặt phố trung tâm Quận Hà Đông, khu vực dân cư đông đúc, xung quanh kinh doanh sầm uất ngày đêm, khu phố ăn chơi nổi tiếng Vip nhất Hà Đông. Nhà có diện tích vàng 60m, mặt tiền quá đẹp 7.1m, vỉa hè đá bóng rộng thênh thang, kinh doanh gì cũng hái ra lộc, chủ nhà cho thuê kinh doanh đuổi không hết khác. Xung quanh đầy đủ tiện ích gần trường học, bệnh viện thông nối các trục chính Quang Trung, hàng xóm Bế văn Đàn, cạnh Nguyễn Thái Học,... Sổ đỏ chính chủ, sẵn sàng giao dịch. Giá: 11 tỷ ( có thương lượng). Liên hệ ngay với em Huyền Hà Đông KINH NGHIỆM GẦN 10 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn.",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826066.6789129
"9,9 tỷ VNĐ",Văn Khê- Hà Đông, 83m2,, 5,,,,,"Kinh doanh đỉnh, vỉa hè đá bóng, ô tô,Văn Khê, Hà Đông, 83m, mặt tiền 5m Cần tiền bán gấp nhà thuộc liền kề Văn Khê, cạnh các tòa chung cư, nhà tự xây chắc chắn vừa ở vừa kinh doanh, vị trí đẹp vỉa hè rộng thênh thang, đường trước nhà ô tô tránh chạy thông vòng quanh. Khu Văn Khê giá tăng từng ngày, cạnh các khu đô thị sầm uất như An Hưng và Dương Nội, giao thông thuận lợi di chuyển giáp Ngô Quyền, vài bước ra Lê Trọng Tấn, cạnh Tố Hữu và hàng xóm phố Nguyễn Thanh Bình, ngay cạnh trung tâm mua sắm Aeon Mall. Chủ nhà cần tiền bán gấp, giá cho các nhà đầu tư. Sổ đỏ chính chủ, sẵn sàng giao dịch. Giá: 9.9 tỷ ( có thương lượng). Liên hệ ngay với em Huyền Hà Đông KINH NGHIỆM GẦN 10 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn.",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826067.7929323
"11,9 tỷ VNĐ",Mễ Trì Nam Từ Liêm, 75m2,,,,,,,75,05/05/2022,Tin thường,batdongsan_so_com_vn_1673826068.8072193
16 tỷ VNĐ,Hà Nội, 78m2,,,,,,,"Gia đình cần bán nhà sổ đỏ đường Nguyễn Ngọc Nại, kinh doanh đỉnh - LH: 0856 968 656. - Diện tích 78 m2, 6 tầng thang máy, trang bị toàn bộ nội thất nhập khẩu. - Đường phân lô ô tô tải tránh nhau, nhà thoáng, phòng nào cũng sáng tự nhiên.Phố thông sang Hoàng Văn Thái, Vương Thừa Vũ, Tô Vĩnh Diện, Cù Chính Lan, Ngã Tư Sở, Trường Chinh, Lê Trọng Tấn, Nguyễn Ngọc Nại...  - Hàng xóm quan chức, an ninh dân trí, tiện ích không thiếu gì.T1. Gara ô tô, kinh doanh, WC.T2, T3, T4, T5. Các phòng + WC.T6. Phòng thờ sân phơi.Sổ đỏ chính chủ.Giá chào chỉ 16 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn. - Liên hệ ngay 0856 968 656.",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826070.1915638
"15,6 tỷ VNĐ",Hà Nội, 76m2,,,,,,,"Cần gấp bán nhà Nguyễn Viết Xuân, kinh doanh tốt - LH: 0856 968 656. Nhà nằm trên khu vực dân trí cao, an ninh tốt, nhiều tiện ích, đường ô tô tải tránh nhau. Kết nối phố Hoàng Văn Thái, Vương Thừa Vũ, Tô Vĩnh Diện, Cù Chính Lan, Ngã Tư Sở, Trường Chinh, Lê Trọng Tấn, Nguyễn Ngọc Nại...Nhà chủ tự xây chắc chắn, thuê kiến trúc sư thiết kế đẹp, trang bị nội thất nhập khẩu. + Thông số của nhà cần bán như sau:Diện tích: 76 m2.Xây dựng: 6 tầng thang máy.Sổ đỏ chính chủ.Giá rao bán chỉ 15.6 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn.Tôi có thông tin hàng ngàn căn nhà chính chủ thiện chí gửi bán trên địa bàn thủ đô Hà Nội.Liên hệ ngay 24/7: 0856 968 656.Những ai là trung gian, môi giới xin đừng làm phiền",05/05/2022,Tin thường,batdongsan_so_com_vn_1673826071.5069985
