price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"3,45 tỷ VNĐ",Lạc Trung - Hà Nội, 55m2,"+ Gia đình bán nhà khu phân lô Lạc Trung, nằm trong khu dân cư dân trí cao xung quanh toàn trụ văn phòng hành chính các cấp, gần phố, gần ô tô dừng đỗ ngày đêm, ở sướng, tiện ích đầy đủ. Nhà xây 4 tầng kiên cố, đẹp đủ công năng tâm huyết bao năm thanh xuân của chủ nhà, sổ đỏ chính chủ, chủ mới chỉ việc về ở luôn đón tết. + Nhà vị trí đẹp, trước ngõ xe ba gác phi vèo vèo thông sang nhiều phố: Minh Khai, Kim Ngưu, Trần Khát Chân.... trong khu phân lô dân trí cao, toàn cán bộ quan chức ở.Gần nhà có bãi gửi xe rộng.+ Khu vực tập trung nhiều tiện ích: Trường học các cấp, các văn phòng công ty lớn, bưu điện, kho xưởng. Nên ở rất ở yên tĩnh, an ninh đảm bảo giá chỉ 3.45 tỷ.Chi tiết LH: Nhật Nhà Đất  0977194820 (Chuyên Nhà đất Thổ cư với nguồn hàng Hơn 6000 Căn Nhà  Lớn nhỏ Từ 1 – 100 Tỷ trên khắp địa bàn Hà Nội sẵn sàng giúp Khách hàng tìm được những căn nhà ưng ý nhất).Lưu ý:-Tận Tâm, Uy tín , Chuyên nghiệp cái Tâm và cái Tầm đặt lên hàng đầu.- Không kênh giá chủ nhà.- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý. ",13/12/2022,Tin thường,batdongsan_so_com_vn_1673783685.0005178,,,,,,
"3,62 tỷ VNĐ","Đường Tôn Đức Thắng, Ô Chợ Dừa, Đống Đa", 33m2,"- Vị trí nhà khá đẹp 20m ra phố, 30m ra hồ Văn Chương. Mặt tiền rộng nhà 3 thoáng  - Nhà thiết kế 4 tầng 3 Pn đầy đủ công năng  -Vào nhà bằng nhiều đường, ngõ thông khắp nơi tiện ích xung quanh không thiếu gì  Chủ rất thiện trí bán, chỉ cần khách thích vô tư trả giá có duyên sẽ bán  Sổ đỏ nét từng chữ  LH ngay em Hùng: 094 665 8282 (Miễn trung gian-xem nhà 24/7-100% thông tin nhà thật)",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783686.1255445,, 4, 4, 3, 3,
"3,2 tỷ VNĐ","Đường Đại lộ Thăng Long, An Khánh, Hoài Đức", 90m2,"Cực Hiếm, Chỉ 3,x tỷ BÁN NHÀ AN KHÁNH HOÀI ĐỨC 90M MẶT 12M Ô tô + Khu vực đang phát triển từng ngày, an sinh tuyệt vơi. + Vị trí trung tâm Thành phố trong tương lai. Vincom Mega Mall, KDT An khánh.  Rất Gần đại lộ thăng long, Đường Lê Trọng Tấn, Xuân Phương.. + Giá thương lượng Thiện trí xem nhà gọi Mr Đức Nhà Đẹp 0898839292, Mua Bán Nhà Đất, Biệt Thự LK, Shophouse, Nhà phố, CCMN.. Rất nhiều nhà đẹp phù hợp mọi nhu cầu Anh Chị Em.",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783687.16676, 10, 3, 1, 4, 4,
"7,4 tỷ VNĐ","Đường Tô Vĩnh Diện, Khương Trung, Thanh Xuân", 31m2,"💥 Phân lô Phố Tô Vĩnh Diện, Ô tô tránh, Nhà 6 Tầng MT 6m, Gara 7 Chỗ, Chỉ 7.4 Tỷ 💥⭕️ LH NGAY 0982833366 ---------------------------- BÁN NHÀ PHÂN LÔ PHÂN LÔ TÔ VĨNH DIỆN - THANH XUÂN - BA BƯỚC RA PHỐ - Ô TÔ TRÁNHPHÂN LÔ Ô TÔ TRÁNH, 7 CHỖ VÀO NHÀ, NHÀ MỚI Ở NGAY.- Ngõ ô tô tránh nhau thoải mái, trước nhà ô tô tránh nhau, dừng đỗ thoải mái.- Thiết kế:+ Tầng 1: Gara ô tô , phòng khách, vệ sinh.+ Tầng 2: bếp, vệ sinh.+ Tầng: 3,4,5: mỗi tầng 1 phòng ngủ, vệ sinh.+ Tầng 6: phòng thờ, sân phơi.- Sổ đỏ phân lô sẵn sàng giao dịch.---------------------------- 🚀 GIÁ BÁN CHỈ: 7.4 TỶ (ẢNH THẬT-THÔNG TIN THẬT-NHÀ THẬT-GIÁ THẬT)---------------------------- ☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366  ZALO 0902223785 (Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%... ----------------------------DÀNH CHO ACE TÌM NHÀ HÀ NỘI - MIỄN PHÍ LỌC VÀ XEM NHÀ 100%LH: Mr. Phương_Nhà_Phố (1981) CALL 0982833366-ZALO 0902223785 (FB/ZALO - 24/7)   - Tiếp khách có nhu cầu thực, khách xem cho vui xin phép không tương tác vì CV mình rất bận.- Phương_Nhà_Phố có thông tin hàng ngàn căn nhà với đủ phân khúc từ vài tỷ đến vài trăm tỷ, thông tin hình ảnh thật mô tả kỹ không làm mất thời gian công sức của ACE. CÁC LĨNH VỰC BĐS ĐANG HOẠT ĐỘNG1. Biệt thự, nhà ở đẳng cấp, yên tĩnh, sân vườn2. Nhà mặt phố , tòa nhà văn phòng3. Nhà dòng tiền: Khách sạn, Nhà hàng, Apartment, Homestay, Chung cư Mini cho thuê4. Nhà mặt ngõ ô tô, Nhà phân lô, Nhà liền kề5. Chung cư, tập thể, nhà ở theo từng phân khúc tài chínhLiên hệ ngay để được tư vấn và tham khảo BĐS phù hợp nhất. Xin cảm ơn!!!",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783688.1989973, 6, 15, 6, 4, 5,
2 tỷ VNĐ,"Đường Ngọc Thụy, Long Biên, Long Biên", 34m2,"Dt 34m, nhà 3 tầng, giá hơn 2 tỷ, có nhà Ngọc Thuỵ.+ Nhà nằm khu vực đẹp, không gian thoáng mát, yên tĩnh, dân trí văn minh, an toàn. + Cách mấy bước ra tới cầu Long Biên và toà nhà Mipec ; gần Chợ Ngọc Thụy, qua cầu tới trung tâm quận Hoàn Kiếm, phổ cổ.+ Nhà cũ xác định bán đất, có 3 phòng ngủ, 2 wc. LH:Giang Bất động sản: Chuyên thổ cư , Đất nền, Chung cư, Tư vấn phong thủy, Hỗ trợ ngân hàng. Hỗ trợ thiết kế nhà.  Tuyển dụng đào tạo Bất Động Sản chuyên nghiệp. Nhận mua bán, ký gửi nhà.2295/12243/1279 #Ngocthuy Telegram, Zalo: 0934035888 https://t.me/batdongsantc ",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783689.1883788, 4, 2, 3, 2, 2,
"3,2 tỷ VNĐ","hậu ai, vân canh, hà nội", 50m2," Chính chủ cần bán ngôi nhà 4 tầng nằm tại vị trí Hậu Ái, Vân Canh. + Diện tích :50m2, mặt tiền 4.5m, giá 3,2 tỷ +Vị trí nhà đẹp, thiết kế nhà đủ công năng, đẹp và sang trọng, ô tô đỗ tận cửa, ngõ thông tứ phía. + Sát khu đô thị HUD, di chuyển vào nội, ngoại thành siêu thuận tiện. + Kinh doanh hoặc để ở siêu đỉnh. Quý khách có nhu cầu mua nhà đất liên hệ Bích Phượng (chuyên nhà đất thổ cư) tại huyện Hoài Đức để được tư vấn và xem nhà đất hoàn toàn miễn phí. Vui lòng liên hệ: Mrs. Bích Phượng: 0915568218 / 0834081167",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783690.1727931, 4,, 4,,,
"3,1 tỷ VNĐ","di trạch, hoài đức, hà nội", 40m2,"Cần bán nhà 5 tầng 40m2 tại Di Trạch, Hoài Đức. + Nhà 5 tầng tại Di Trạch, Hoài Đức + Diện tích 40m2, mặt tiền: 4m7, giá 3,1 tỷ + Nhà mới, nội thất đẹp, thiết kế đầy đủ công năng, ô tô tải đỗ cửa, ngõ thông thoáng + 10 phút di chuyển đến Mỹ Đình, gần ngã tư Nhổn, ĐH Công Nghiệp. + Tiện ích không thiếu thứ gì. + Sổ đỏ đẹp, pháp lý siêu nét, sẵn sàng giao dịch. Quý khách có nhu cầu mua nhà đất liên hệ Bích Phượng (chuyên nhà đất thổ cư) tại huyện Hoài Đức để được tư vấn và xem nhà đất hoàn toàn miễn phí. Vui lòng liên hệ: Mrs. Bích Phượng: 0915568218 / 0834081167",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783691.4124293, 5,, 5,,,
"13,6 tỷ VNĐ","Đường Xã Đàn, Kim Liên, Đống Đa", 60m2,"ĐỐNG ĐA,   XÃ ĐÀN - VỈA HÈ RỘNG - Ô TÔ TRÁNH  - 2 THOÁNG VĨNH VIỄN  - NGÕ THÔNG HỒ ĐẮC DI - 13,6 tỷ  - Vị trí cực đẹp, thuộc Phường Nam Đồng, vài bước ra Hồ Đắc Di, trước nhà ô tô tránh, dừng đỗ 24/24, vỉa hè rất rộng. Ngõ thông tứ tung,  kinh doanh các loại mặt hàng  -  Nhà 5 tầng vô cùng chắc chắn. Thoáng trước và sau vĩnh viền, cầu thang giữa.- Tầng 1 phòng khách, bếp, Wc, phía sau có sân riêng là nơi hút gió rất mát cho cả ngôi nhà.- Tầng 2, 3 và 4 bao gồm 6 phòng ngủ và wc, phòng nào cũng có cửa sổ rất rộng.- Tầng 5 đổ bê tông kín, phòng thờ và 2 sân trước và sau. - Tất cả các tầng đều có ban công, nhà chắc chắn lên thêm 2 hoặc 3 tầng thoải mái, có ô chờ thang máy, có giếng trời. - Sổ đỏ cẩt két. Giá:   13,6 tỷ Liên hệ: Huệ Anh 0942.682.686",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783692.7348907, 5, 7, 5, 6, 5,
"3,85 tỷ VNĐ","Đường Khương Đình, Khương Đình, Thanh Xuân", 46m2,"BÁN NHÀ KHƯƠNG ĐÌNH46M MT 3.6M GIÁ 3.85 TỶ- NGÕ NÔNG - NHÀ ĐẸP Ở LUÔNMô tả:-Vị trí siêu đẹp , trung tâm Thanh Xuân , giao thông đi lại thuận tiện - Xung quanh tiện ích đầy đủ, trương học bao quanh , gần khu đô thị , vài bước chân ra Royal City , Ngã Tư Sở .- Nhà thiết kế 2 tầng với 2 phòng ngủ đầy đủ công năng- Sổ đỏ chính chủ , sẵn giao dịch Liên hệ xem nhà: 0768300999 em NHUNG",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783696.8696916,, 6, 2, 2, 2,
43 tỷ VNĐ,Nguyễn Hoàng Tôn Tây Hồ Hà Nội, 93m2,"- Diện tích 93m2 X5 Tầng. Mặt tiền 10mGiá 43 tỷ ( có thương lượng )  - Vị trí sát mặt đường Nguyễn Hoàng Tôn, Võ Chí Công Lạc Long Quân!  - Khu vực siêu vip  Liên Cơ Hà nội, nơi tập trung rất nhiều cán bộ cao cấp , các văn phòng công ty!  - Thiết kế và xây dựng 5 tầng!  - Tầng 1: Lễ Tân , Ga Ra 2 ô tô- Tầng 2 : thông sàn làm văn phòng! - Tầng 3 : 1 phòng phòng họp , phòng chủ tịch! - Tầng 4: 2 ngủ, phòng làm việc! - Tầng 5 phòng thờ! - Nhà trang trí nội thất ngoại nhập khẩu! - Chủ tự xây cực tâm huyết định ở nhưng sau mua biệt thự bên Vinhomes nên quết định bán! - Giao thông thuận tiện : di chuyển sân bay nội bài , lên Phố Cổ, đường Võ Chí Công, khu ngoại giao đoàn, Hoàng Hoa thám , Bưởi, Hoàng Quốc Việt!  -  Nhà thuộc khu VIP phân lô có bảo vệ 24/24  - Sổ đỏ chính chủ sẵn sàng sàng giao dịchLiên hệ em Quân để được tư vấn chiêm ngưỡng biệt thự! 0385 94 1802Miễn ( TG Quảng Cáo )",12/12/2022,Tin thường,batdongsan_so_com_vn_1673783699.8544226,,,,,,
