price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"13,5 tỷ VNĐ","Đường Kim Giang, Đại Kim, Hoàng Mai", 50m2,"LÔ GÓC - 6 TẦNG THANG MÁY XỊN - NHÀ MỚI Ở LUÔN - TÒA NHÀ VĂN PHÒNG - NGÕ TO HƠN PHỐ - Ô TÔ TRÁNH - KINH DOANH * Chính chủ bán nhà tại phố Kim Giang, Hoàng Mai. * Diện tích: 50m, Nhà 6 tầng Thang Máy, Mặt tiền rộng 4.5m * Giá chào để bán: 13.5 tỷ * Vị trí nhà mặt ngõ 168, lô góc 2 mặt ô tô, 3 mặt thoáng có sân để xe thoải mái, gần Khu đô thị Đại Kim tiện ích xung quanh đầy đủ. * Nhà chủ tự xây cực kỳ tâm huyết để ở, nhà mới hoàn thiện xong được vài tháng. Mục đích vừa ở vừa cho thuê kinh doanh, nội thất toàn bộ làm bằng gỗ tự nhiên cao cấp. Nhà thiết kế bao gồm: + Tầng 1, 2, 3: Thiết thông sàn, wc. + Tầng 4: 2 phòng ngủ, wc. + Tầng 5: Phòng khách, phòng thờ, bếp, wc. + Tầng 6: Sân phơi. * Sổ đỏ chính chủ, sẵn sàng giao dịch. * Liên hệ xem nhà: 0902.08.31.39 Miễn phí xem nhà – Nguồn nhà phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/7",27/11/2022,Tin thường,batdongsan_so_com_vn_1673785742.652706, 4, 10, 6, 4, 6
"4,3 tỷ VNĐ","Đường Phan Đình Giót, Phương Liệt, Thanh Xuân", 42m2,"
    
Bán Nhà Giảng Viên Đại Học Phan Đình Giót, Thanh Xuân 42m2 - 4 Tầng - Giá 4.3 Tỷ
+ Vị Trí: Nhà ngay Hồ Phường Liệt, gần chợ dân sinh vài bước chân ra đường Ôto chạy, tiện ích dử cả
+ Tôi giảng viên Đại Học QG chuyển công tác vào trong Nam nên muốn bán dù tiếc đứt ruột ra
+ Ngôi nhà xây 3 tầng tôi giám sát rất cẩn thận các đồ nội thất đều đẹp
+ Sổ đỏ đẹp
+ Liên hệ chính chủ: 0984*913*088
",27/11/2022,Tin thường,batdongsan_so_com_vn_1673785743.7657282,, 2, 4, 4, 4
16 tỷ VNĐ,"lê đại hành , hai bà trưng , Hà Nội", 70m2,"Bán nhà phố lê đại hành  DT 70m2 , nhà mới xây 5 tầng hai mặt tiền . thiết kế 5 phòng ngủ khép kín , có 2 bếp , một phòng khách rộng thoáng , sân phơi , gian thờ . Vị trí trung tâm cách chợ 200m, gần công viên , cách vincom bà triệu 150m , đi xe 5p đến bờ hồ. 10m ra mặt phố   sổ đỏ chính chủ Giá Bán : 16,2 Tỷ",27/11/2022,Tin thường,batdongsan_so_com_vn_1673785744.7733278, 5, 8, 5, 6, 6
"4,05 tỷ VNĐ",Hai Bà Trưng, 35m2,"- Khu vực hiếm nhà bán, nhà chủ tự xây kiên cố chắc chắn, chủ nhà tặng lại toàn bộ nội thất, khách mua chỉ việc Xách Vali vào Ở ngay. - Diện tích 35m2, thiết kế hài hoà, phù hợp với mọi nhu cầu khách mua. - Nhà gần chợ 8/3, trường học các cấp, các trường đại học, Bách Khoa, Kinh Doanh Công Nghê... Bệnh Viện Thanh Nhàn, Vimec time City.... - Khu vực an ninh đảm bảo. - Sổ đỏ chính chủ, giao dịch ngay. - Lh: 0903854881 E Phong chuyên Bđs Thổ Cư.",27/11/2022,Tin thường,batdongsan_so_com_vn_1673785746.0748837, 3,, 5, 3, 4
"2,45 tỷ VNĐ","Đường Phạm Hùng, Mỹ Đình 2, Nam Từ Liêm", 54m2,"💥 CHỈ 2.45 TỶ - CHUNG CƯ FLC COMPLEX 36 PHẠM HÙNG, 54M2, 2PN + 1WC, SĐCC 💥⭕️ LH NGAY 0982833366----------------------------FLC Complex - Phạm Hùng- Lô góc - View thoáng - TẦM TIỀN XINH XINH- Mặt đường Phạm Hùng - Tiện ích vô biên.- Toà nhà nhà nằm cạnh bến xe Mỹ Đình - tương lai không xa bến xe sẽ trở thành trung tâm thương mại nổi tiếng của Hà Nội.- Tổng 2 PN + 1 Khách - 1 bếp - 1 WC.- Tiện ích quanh khu vực rất nhiều, trường học, bệnh viện, trung tâm các trường đại học , trường cấp 1,2,3 Mỹ Đình, xung quanh nhiều tòa nhà văn tòa nhà văn phòng ….- Giao thông khỏi phải bàn: cửa ngõ của Thủ đô, trục đường chính nối các tỉnh thành phố trong cả nước.- Sổ đỏ chính chủ sẵn sàng giao dịch----------------------------🚀 GIÁ BÁN CHỈ: 2.45 TỶ (NHÀ THẬT+THÔNG TIN THẬT+ẢNH THẬT+GIÁ THẬT)----------------------------☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366  ZALO 0902223785(Chuyên chung cư, nhà tập thể Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%... ----------------------------DÀNH CHO ACE TÌM NHÀ HÀ NỘI - MIỄN PHÍ LỌC VÀ XEM NHÀ 100%LH: Mr. Phương_Nhà_Phố (1981) CALL 0982833366-ZALO 0902223785 (FB/ZALO - 24/7)   - Tiếp khách có nhu cầu thực, khách xem cho vui xin phép không tương tác vì CV mình rất bận.- Phương_Nhà_Phố có thông tin hàng ngàn căn nhà với đủ phân khúc từ vài tỷ đến vài trăm tỷ, thông tin hình ảnh thật mô tả kỹ không làm mất thời gian công sức của ACE. CÁC LĨNH VỰC BĐS ĐANG HOẠT ĐỘNG1. Biệt thự, nhà ở đẳng cấp, yên tĩnh, sân vườn2. Nhà mặt phố , tòa nhà văn phòng3. Nhà dòng tiền: Khách sạn, Nhà hàng, Apartment, Homestay, Chung cư Mini cho thuê4. Nhà mặt ngõ ô tô, Nhà phân lô, Nhà liền kề5. Chung cư, tập thể, nhà ở theo từng phân khúc tài chínhLiên hệ ngay để được tư vấn và tham khảo BĐS phù hợp nhất. Xin cảm ơn!!!",27/11/2022,Tin thường,batdongsan_so_com_vn_1673785747.2377727,, 30, 1, 2, 1
"8,6 tỷ VNĐ","Đường Hoa Bằng, Yên Hòa, Cầu Giấy", 40m2,"💥 Bán nhà Hoa Bằng, Cầu Giấy, 40m2 5T, MT 6m, Gara Ô tô, Chỉ 8.6 Tỷ 💥⭕️ LH NGAY 0982833366 ---------------------------- BÁN NHÀ HOA BẰNG, CẦU GIẤY 40M2 5 TẦNG MẶT TIỀN 5.5MNHÀ MỚI ĐẸP LUNG LINH, GARA Ô TÔ, TẶNG NỘI THẤT+ Nhà mới ở được 1 thời gian, vẫn còn mới đẹp lung linh. + Ngõ rộng ô tô tránh vài xe máy, khu cán bộ, lãnh đạo, dân trí cao, 3 bước ra phố, Tiện ích đủ thứ. Ở yên tĩnh cực thích.+ Nhà vuông vức, đẹp từng Centimet, chủ nhà thiết kế tâm huyết, chuẩn gu sang trọng, đẳng cấp. Đường chạy vòng quanh khu.+ Nhà còn rất mới. Mặt tiền rộng, oto vào nhà đc 2 chiếc luôn. - Tầng 1: Gara + WC- Tầng 2: Phòng khách rộng + Bếp.- Tầng 3 + 4: gồm 4 PN tiện nghi + WC.- Tầng 5: 1PN + sân phơi rất rộng, có thể làm thêm phòng.+ Sổ chính chủ vuông vức, giao dịch ngay.---------------------------- 🚀 GIÁ BÁN CHỈ: 8.6 TỶ (ẢNH THẬT-THÔNG TIN THẬT-NHÀ THẬT-GIÁ THẬT)---------------------------- ☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366  ZALO 0902223785 (Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%...----------------------------DÀNH CHO ACE TÌM NHÀ HÀ NỘI - MIỄN PHÍ LỌC VÀ XEM NHÀ 100%LH: Mr. Phương_Nhà_Phố (1981) CALL 0982833366-ZALO 0902223785 (FB/ZALO - 24/7)   - Tiếp khách có nhu cầu thực, khách xem cho vui xin phép không tương tác vì CV mình rất bận.- Phương_Nhà_Phố có thông tin hàng ngàn căn nhà với đủ phân khúc từ vài tỷ đến vài trăm tỷ, thông tin hình ảnh thật mô tả kỹ không làm mất thời gian công sức của ACE. CÁC LĨNH VỰC BĐS ĐANG HOẠT ĐỘNG1. Biệt thự, nhà ở đẳng cấp, yên tĩnh, sân vườn2. Nhà mặt phố , tòa nhà văn phòng3. Nhà dòng tiền: Khách sạn, Nhà hàng, Apartment, Homestay, Chung cư Mini cho thuê4. Nhà mặt ngõ ô tô, Nhà phân lô, Nhà liền kề5. Chung cư, tập thể, nhà ở theo từng phân khúc tài chínhLiên hệ ngay để được tư vấn và tham khảo BĐS phù hợp nhất. Xin cảm ơn!!!",26/11/2022,Tin thường,batdongsan_so_com_vn_1673785748.5682545, 6, 15, 5, 6, 5
78 tỷ VNĐ,Trích Sài Tây Hồ Hà Nội, 95m2,"+ Thay đổi hướng kinh doanh, cần bán nhà mặt phố Trích Sài, mặt Hồ Tây, kinh doanh khủng, vị trí đỉnh nhất Tây Hồ. + Lô góc 3 mặt thoáng, khó có căn thứ 2. + Diện tích 95m2, mặt tiền 10m, 5 tầng thang máy, kinh doanh khủng. + Trước nhà vỉa rất rộng, cực kỳ thuận lợi cho việc để xe khi kinh doanh. + Giá 78 tỷ + Khách hàng hợp nhu cầu hãy liên hệ: Nguyễn Minh Quang 0327085656 ( Môi giới xin bỏ qua tin này )",26/11/2022,Tin thường,batdongsan_so_com_vn_1673785749.8248928, 10,, 5, 5,
78 tỷ VNĐ,Trích Sài Tây Hồ Hà Nội, 95m2,"+ Thay đổi hướng kinh doanh, cần bán nhà mặt phố Trích Sài, mặt Hồ Tây, kinh doanh khủng, vị trí đỉnh nhất Tây Hồ. + Lô góc 3 mặt thoáng, khó có căn thứ 2. + Diện tích 95m2, mặt tiền 10m, 5 tầng thang máy, kinh doanh khủng. + Trước nhà vỉa rất rộng, cực kỳ thuận lợi cho việc để xe khi kinh doanh. + Giá 78 tỷ + Khách hàng hợp nhu cầu hãy liên hệ: Nguyễn Minh Quang 0327085656 ( Môi giới xin bỏ qua tin này )",26/11/2022,Tin thường,batdongsan_so_com_vn_1673785753.0332348, 10,, 5, 5,
"2,9 tỷ VNĐ",Hoàng Mai, 30m2,"- Vị trí nhà đẹp, gần trường học cấp 1, 2, 3, các trường đại học Bách Khoa, Kinh tế, Xây dựng, bán kính 1 km tiện ích không thiếu gì. - Nhà xây 30m2 mới được vài năm, chủ nhà tặng Full nội thất khách mua chỉ việc Xách Vali vào ở ngay. - Khu dân trí cao, hàng xóm thân thiện. - Sổ đỏ chính chủ, giao dịch ngay  - Lh: E Phong chuyên Bđs Thổ Cư.",26/11/2022,Tin thường,batdongsan_so_com_vn_1673785757.6908364, 4,, 5, 3, 4
"4,444444 tỷ VNĐ","Đường Thịnh Liệt, Thịnh Liệt, Hoàng Mai", 30m2,"Mô tả :  Nhà ở Thịnh Liệt, diện tích 30m2, 6 tầng, MT 5,4m, giá 4.4 tỷ + Tầng 1 : Phòng khách- Kinh doanh, vs. + Tầng 2 : Bếp, vs. + Tầng 3,4,5 : Mỗi tầng 1 phòng khép kín.  + Tầng 6 : Phòng thờ, sân phơi.  Sổ đỏ chính chủ sẵn sàng giao dịch ngay. + Dân trí cao. Đón dự án mở đường từ Quận uỷ Hoàng Mai sang khu Đô thị Đền Lừ.  - Gần công viên, gần trường học các cấp, cách Quận uỷ Hoàng Mai 1 km. Trạm Y Tế . Thích hợp kinh doanh nhiều loại hình dịch vụ :  Thiết kế: Nhà chủ tự xây thiết kế đẹp hiện đại, nội thất toàn đồ sịn, chủ tặng lại cho khách
 
Liên Hệ E Nam để xem nhà
Sđt: 0966 530 485
  ",26/11/2022,Tin thường,batdongsan_so_com_vn_1673785758.7689126, 5, 20, 6, 4, 5
