price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
6 ngàn VNĐ,Đường Đội cấn phường Cống Vị, 55m2,"Bán nhà trung tâm Ba đinh, diện tích lớn, mặt tiền rộng, ít người bán. Tiện tích xùn quanh bạt ngàn Nhà thiết kế hợp lý, xây chắc chắn. Vị trí đắc địa. Ngõ văn minh.  Nhà mặt tiền rộng: 5m. Sổ đỏ chính chủ giao dịch ngay",10/05/2022,Tin thường,batdongsan_so_com_vn_1673825524.3030903, 5, 3, 4, 4, 5,
"2,9 tỷ VNĐ",Đường Lê Trọng Tấn phường Dương Nội, 45m2,,09/05/2022,Tin thường,batdongsan_so_com_vn_1673825525.616298, 4, 4, 5, 4, 4,
"1,2 tỷ VNĐ",Bạch Mai - Hà Nội, 22m2,"Vị trí đắc địa gần phố, đúng 3 bước chân ra oto đỗ an sinh tuyệt vời, điện đường trường trạm đủ cả gần công an phường an ninh cực cao vài phút ra đường Bạch Mai rất tiện lợi cho việc đi lại . Tới các khu trung tâm và các tuyến phố lớn khác như Bạch Mai, Đại La, Trương Định, Phố Huế,Thanh Nhàn…..).+ Khu vực đông đúc nhộn nhịp người qua nại, gần hồ, Trường cấp 1, cấp 2, an ninh đảm bảo.Gần các trường lớn như Đại hoc Bách Khoa, Xây Dựng, Kinh tế quốc dân….+ Sổ đẹp pháp lý chuẩn mảnh đất vuông vức chủ nhà cực kỳ thiện trí giá chỉ 1.2 tỷ. Có thương lượng cho khách hữu duyên.. Chi tiết LH: Nhật Nhà Đất  0977194820 (Chuyên Nhà đất Thổ cư với nguồn hàng Hơn 6000 Căn Nhà  Lớn nhỏ Từ 1 – 100 Tỷ trên khắp địa bàn Hà Nội sẵn sàng giúp Khách hàng tìm được những căn nhà ưng ý nhất).Lưu ý:-Tận Tâm, Uy tín , Chuyên nghiệp cái Tâm và cái Tầm đặt lên hàng đầu- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý  ",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825526.806119,,,,,,
"1,3 tỷ VNĐ","Hạ Bằng, Thạch Thất, Hà Nội", 75m2,"Khoan hẵng-bàn khi chưa thấy những lô đất Hạ-Bằng, 75m2! CHỈ 1.3 TỶ!- Nằm ngay trong Khu dân cư hiện hữu đông đúc vui vẻ- Gần nhà văn hóa- Gần trường mầm non- Dừng khoảng chừng là 2-giây để thấy đường đến khu CNC khoảng chừng là 2-cây- Phù hợp đầu tư sau này dân về xây dựng ở, kinh doanh đầy đủ tiện ích- Xây nhà trọ cho thuê cũng là 1 định hướngGiá chỉ từ 1.3 tỏiLiên hệ: 0961916951 - Mr. Nam• Hỗ trợ tư vấn, xem đất tận nơi 24/7",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825528.009896,,,,,,
100 triệu VNĐ/m2,Phường Mỹ Đình, 50m2," Cực Hót..Bán nhà Mỹ Đình 50 M2 6 tầng MT 4.5m. Ô tô đỗ cửa, ngõ thông tứ tung. Giá hơn 100tr/m2.+  Nhà vị trí đẹp,  nhà rất  mới, kiến trúc xây thiết kế mặt tiền văng sảnh đẹp víp, cửa sổ lớn ánh sáng ngập tràn, công năng đầy đủ tiện ích.+Tuyến phố có nhiều Trường học các cấp, bệnh viện, trung tâm siêu thị,đường thông đi các tuyến phố chính nội đô.+ Dân cư tập trung đông đúc sinh sống khu văn hóa văn minh, an ninh tốt,nhiều sinh viên,  kinh doanh buôn bán tấp nập.+ Sổ đỏ chính chủ sẵn sàng giao dịch.Giá:Thỏa thuận.Liên hệ: Anh Đoàn:0962745289.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7.  ",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825529.0780067,,,,,,
"6,65 tỷ VNĐ",Đường Hoàng Quốc Việt phường Nghĩa Tân, 46m2,"
    Nhà siêu đẹp quận Cầu Giấy, Phân Lô, Ô chờ Thang máy. Bán nhà Hoàng Quốc Việt  46m2 chỉ 6,65 tỷ.Bán nhà chính chủ phố Hoàng Quốc Việt, nằm trung tâm Cầu Giấy ngõ phân lô cán bộ, thông sang phố Trần Cung đi cả 2 ngõ, cách ô tô tránh 40m, ba gác đỗ cửa nhà, ở cực sướng.- Nhà chủ tự xây cực tâm huyết, ô chờ thang máy tặng nội thất xịn khách về ở luôn.- Khu vực nhiều trường đại học lớn, tiện ích bạt ngàn, hàng xóm cán bộ.- Sổ đỏ chính chủ nở hậu sẵn giao dịch.Lh tôi Diện 0963909350 hỗ trợ AC mua được giá tốt nhất.
",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825530.301733, 3, 3, 5, 5, 5,
"8,6 tỷ VNĐ",Đường Hoa Bằng phường Yên Hòa, 42m2,"Siêu hót nhà đẹp chủ tự xây, gara Ô Tô. Bán nhà Hoa Bằng, Cầu Giấy 42m2 Chỉ 8,6 tỷ. + Ví trí cực đắc địa, trung tâm Cầu Giấy nhà đẹp chủ tự xây cực kì chắc chắn, mặt ngõ to  Ô tô 7 chỗ vào nhà, giao thông liên quận Ba Đình, Cầu Giấy Tây Hồ Vô cùng tiện.Thông số 42m2 5 tầng- 5 ngủ, Gara ô tô.- Khu cán bộ an ninh dân trí tốt, gần các trường Đh lớn, Công Viên...  tiện ích đầy đủ.+ Sổ đẹp rất đẹp, sẵn sàng giao dịch.Lh tôi Diện 0963909350 hỗ trợ AC mua được giá tốt nhất.",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825531.4288821, 5, 4, 5, 4, 4,
"10,2 tỷ VNĐ","Vĩnh Hưng, Hoàng Mai, Hà Nội", 80m2,"PHẢI NHANH MỚI CÒN, HÀNG HIẾM, DÂN KINH DOANH KHÔNG THỂ BỎ QUAS = 80m2, 5 tầng, mặt tiền 4.8m, giá 10.2 tỷ + Khu vực kinh doanh sầm uất, Đường ô tô tránh đỗ ngày đêm, vỉa hè rộng.  + Đã có quy hoạch mở rộng đường không ảnh hưởng đến nhà, sau quy hoạch giá trị tăng vọt. + Quanh nhà là trường học các cấp, dân cư đông đúc, kinh doanh đỉnh cao mọi ngành nghề. + Nhà đang cho thuê kinh doanh thu nhập cao. + Chủ nhà thiện chí, cần bán gấp. + Thiết kế: 5 tầng, 3 phòng ngủ, 1 phòng thờ, sân phơi rộng, tầng 1 kinh doanh. + Nhà lô góc cực thoáng, khung cột bê tông chắc chắn, cực đẹp, ở ngay, kinh doanh hay cho thuê đều tuyệt vời. + Giao thông: Lĩnh Nam, Vĩnh Tuy, Nguyễn Khoái, Tam Trinh, Minh Khai,… * Sổ đỏ chính chủ, giao dịch ngay. * Liên hệ em Bình, chỉ bán nhà đẹp giá tốt, tư vấn và xem nhà nhiệt tình, miễn phí.* Không tiếp môi giới.",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825532.7084603, 4,, 5, 3,,
"6,3 tỷ VNĐ","phố Chùa Bộc, phường Trung Tự", 41m2,"Cần bán nhà lô góc 2 thoáng tại phố Chùa Bộc, phường Trung Tự, quận Đống Đa, TP Hà Nội. TRUNG TÂM ĐỐNG ĐA - LÔ GÓC - CẦU THANG VÀ CỬA TOÀN LÀ GỖ LIM - GẦN MẶT PHỐ CHÙA BỘC. Diện tích 41m2, lô góc 2 mặt thoáng vĩnh viễn: - Tầng 1: Sân để xe và phòng khách + bếp. - Tầng 2+3: Mỗi tầng 2 phòng ngủ + WC. - Tầng 4: Phòng thờ và sân phơi. Vị trí rất gần mặt phố Chùa Bộc, bên ngoài sầm uất gần nhiều tiện tích, nhưng đi vào trong ở thì lại yên tĩnh vô cùng. Nhà xây dựng tâm huyết để ở, toàn bộ cầu thang và cửa trong nhà được làm bằng gỗ lim bóng loáng. Giá: 6,3 tỷ VNĐ Sổ đỏ vuông đét, chủ thiện chí bán. Liên hệ: Mr. Ngọc – 0344.978.570 (chuyên khu vực Đống Đa - Thanh Xuân). Hỗ trợ cho vay trả góp chỉ từ 7 triệu/tháng, thủ tục đơn giản, giải ngân nhanh.",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825533.8404317,,, 4, 4,,
4 tỷ VNĐ,"Quang Trung, phường Phú Thịnh, Sơn Tây, Hà Nội", 75m2,"Chính chủ bán căn liền kề lô 15, LKV10 khu đô thị Hud Sơn Tây - Hà Nội.- Địa chỉ: P. Phú Thịnh - Sơn Tây - Hà Nội.- Cách trung tâm kinh tế hành chính phía Tây Hà Nội (Đại học Quốc Gia, Cầu Giấy, Đại học Công Nghiệp,... ) ~28km.- Diện tích: 75m2, xây 3 tầng 1 tum.- Giá 4 tỷ (có thương lượng).- Hướng nhà Đông Nam.- Giao thông thuận tiện, đường 12m.- Vị trí đẹp, Sát chợ, gần trường học các cấp.- Cách tuyến phố đi bộ thành cổ Sơn Tây chuẩn bị mở ~1km.- Pháp lý chuẩn, sẵn sàng giao dịch.- Thuộc khu trung tâm thị xã, dân trí cao, an ninh tốt, không gian sạch sẽ thoáng mát.- Liên hệ chính chủ anh Minh, sđt và zalo: 0903480917",09/05/2022,Tin thường,batdongsan_so_com_vn_1673825535.0152874,, 12, 4, 3, 2, Đông nam
