price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
5 tỷ VNĐ,hoàng mai hà nội, 50m2,"5Ô TÔ ĐỖ CỔNG, TƯƠNG LAI MẶT PHỐ FULL NỘI THẤT Bán nhà Trương Định 50m2 x 4 tầng giá 5 tỷ.Gấn bx Giáp Bát, Giải Phóng, Tân Mai, Hồ Đền Lừ các trường dh Bách Khoa, Xây Dựng, Kinh TếSổ đỏ chính chủ sẵn sàng giao dịch.0346363362 . Phú Gia chuyên nhà phố Hà Nội",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810004.2706783, 4,,,,,
"2,25 tỷ VNĐ",Đường Quốc Lộ 3 phường Tiên Dược, 90m2,"Chính chủ cần chuyển nhượng lô đất đẹp tại Dược Thượng, Tiên Dược, Sóc Sơn. Diện tích: 90m2 (6,94x14) Pháp lý: Sổ hồng Vị trí: Cách đường 131 chừng 200m - Cách TT huyện sóc sơn: 1km - Cách KCN Nội Bài: 2km - Cách Sân Bay Nội Bài: 4km - Cach Cầu Nhật Tân : 20km Vị thế đất đẹp,giao thông thuận lợi, khu vực có nhiều tiện ích,phù hợp cho khách đầu tư hoặc xây nhà để ở. Anh chị quan tâm liên hệ em Baobds: 0963886233 để xem đất và làm thủ tục giao dịch.",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810005.5412793, 6,,,,,
"84,5 tỷ VNĐ",Đường Đại La phường Đồng Tâm, 264m2,"  Cực phẩm mặt phố kinh doanh Đại La, 264m, MT rộng, nở hậu, giá 84,5 tỷ  Cần tiền nên gia đình bán gấp nhà mặt phố Đại La, quận Hai Bà Trưng + Diện tích rộng 264m, mặt tiền rộng nên trông cực bề thế, nở hậu cực đẹp + Nằm tại vị trí cực kì đắc địa, vô cùng vượng khí,đẹp nhất phố Đại La, kinh doanh bất chấp, mô hình nào cũng hái ra tiền + Gần các trường đại học lớn, bệnh viện Bạch Mai, chợ Mơ,…, giao thông đi lại dễ dàng, thuận tiện. + Sổ đỏ chính chủ, không quy hoạch, tranh chấp + Giá: 84,5 tỷ (có thương lượng) LH: 0971834616 ",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810007.3867228, 10, 40, 3, 5, 4,
89 tỷ VNĐ,Đường Trung Kính phường Trung Hòa, 137m2," Nhà mặt phố Trung Kính cực đẹp, KD đỉnh, vỉa hè, lô góc, 137mx9T, giá 89 tỷ  Gia chủ bán gấp căn nhà mặt phố cực kì đắc địa tại phố Trung Kính, quận Cầu Giấy Diện tích rộng 137m, mặt tiền rộng, lô góc thoáng sáng, đẹp không tỳ vết, kiến trúc hiện đại, không lỗi phong thủy Vỉa hè rộng rãi, đỗ xe thoải mái, phù hợp với khách mua vừa ở vừa kinh doanh, mô hình nào cũng hái ra tiền Gia chủ làm ăn rất có lộc, vô cùng vượng khí, nhượng lại nội thất cho khách thiện chí nên chỉ cần xách vali đến ở luôn Mô tả :  Tầng 1 : Hầm để xe Tầng 2 : Lễ tân, phòng khách, vệ sinh Từ tầng 3 đến tầng 6 : 1 Phòng to thông sàn , 1 Phòng nhỏ, 2 WC Tầng 7 : 3 Phòng , 3 Wc Tầng 8 : 2 Phòng ngủ, 2 WC Tầng 9: Tầng tum Pháp lý rõ ràng, không quy hoạch, tranh chấp Giá: 89 tỷ (có thương lượng) LH: 0971834616  ",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810009.4167576, 8, 24, 9, 12, 12,
"5,6 tỷ VNĐ","Kẻ Tạnh, Long Biên Hà Nội", 56m2,"+  Nhà nằm ở vị trí cực kỳ đẹp, cạnh chợ Quán Tình, lô góc ô tô vào nhà thoải mái +, đường trước nhà phân lô bàn cờ ngõ thông các ngả, cách 20 m là Công viên +. Cuối ngõ thông thông ra hồ. Xung quanh đầy đủ các tiện ích như Trường học, chợ, TTTM Vincom Long Biên + Sổ vuông vắn.Giao dịch ngay ",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810011.0452888,,,,,,
"7,7 tỷ VNĐ",Đường Quan Nhân phường Nhân Chính, 45m2,"+ Nhà chủ tự xây vô cùng chắc chắn, thiết kế hiện đại. Trên sổ bị khuyết 1 góc nhỏ nhưng thực tế chủ nhà đã mua thêm gần 3m phía sau để cho thửa đất vuông. - Tầng 3, 4: Mỗi tầng 2 phòng, wc + LH: Mr Hùng để xem nhà. ",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810012.4747758, 4, 3, 5, 4, 4,
"4,75 tỷ VNĐ","Ngọc Lâm, Long Biên Hà Nội", 35m2,"+ Vị trí nhà đẹp, ngõ nông, vài bước ra phố Ngọc Lâm kinh doanh sầm uất suốt ngày đêm, tiện ích ngập tràn, 10 phút sang phố Cổ.   Nhà tự xây, tâm huyết, thiết kế vuông vắn, 6 tầng, 4 ngủ. Nội thất đẹp.  + Tầng 1 : Phòng khách + Bếp + wc.  + Tầng 2 + 3 + 4 : Mỗi tầng 1 Phòng ngủ + wc khép kín. + Riêng Tầng 5 : 1 Phòng ngủ rộng Master.  + Tầng 6 : Sân phơi + sân chơi. Sổ đỏ cất két,  giao dịch luôn",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810013.9222894, 4,,,,,
62 tỷ VNĐ,Đường Dương Đình Nghệ phường Dịch Vọng, 107m2,"  Cực hiếm có! Mặt phố Dương Đình Nghệ, KD đỉnh, thang máy, 107mx8 tầng, 62 tỷ  Chủ nhà muốn bán nhanh nhà mặt phố Dương Đình Nghệ, quận Cầu Giấy + Tọa lạc tại vị trí đẹp nhất nhì phố, trục đường giao thông 2 chiều, nơi giao thương buôn bán sầm uất, tấp nập nên vô cùng phù hợp kinh doanh mọi loại hình: cho thuê văn phòng, nhà hàng, karaoke, spa, thẩm mỹ,…. + Diện tích 107m gồm 8 tầng với kiến trúc vô cùng bắt mắt, có lắp thang máy nhập khẩu cao cấp, thiết kế thông sàn và có tầng hầm rộng rãi để xe + Sổ đỏ vuông vắn, cất két chờ giao dịch + Giá: 62 tỷ (có gia lộc cho khách thiện chí) LH: 0971834616  ",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810015.6406884, 8, 40, 8, 10, 10,
"15,5 tỷ VNĐ",trung kính, 60m2,"""Bán Nhà Trung Kính 60m 5tg mt 5.5m giá 15.5 tỷ OTO KINH DOANHTÒA NHÀ 5 TẦNG, 1 TUM, 2 THOÁNG VĨNH VIỄN, CÁCH PHỐ MẤY BƯỚC CHÂN, TRƯỚC CỬA 2 Ô TÔ CON TRÁNH, 7 CHỖ NGỦ TRONG NHÀ + Nhà xây tầng 1 là 56m, từ tầng 2 đến tầng 6 là 60m, 2 mặt thoáng vĩnh viễn trước - sau, xây được gần chục năm, chủ mới đầu tư sửa lại nên trông như mới khách mua chỉ việc xách valy về ở ngay không phải sửa chữa gì; nội thất và kiến trúc hiện đại, nhà không lỗi phong thủy.Thiết kế: Tầng 1 thông sàn làm gara ô tô; tầng 2,3,4,5 mối tầng 2 ngủ và 1 tắm và 1wc; tầng 6 là tum, phơi.",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810017.3375475, 5, 6, 5, 8, 8,
"1,4 tỷ VNĐ",Đường Tỉnh lộ 270 phường Minh Trí, 100m2,"
    Chính chủ em Cần bán gấp lô đất Thôn Lập Trí xã Minh trí Sóc Sơn Hà Nội.
+ Giáp dự án khu công nghiệp sạch sóc sơn
+ Cách đường nhựa khoảng 50m
+ đường rộng khoảng 5m, thông thoáng 
+ diện tích: 100m2 #Fullthổcư
+ giá cả lô: nhỉnh tỷ/ lô thôi ạ ( bao phí sang tên)
Lh xem đất và đặt cọc : 0368898638
",08/08/2022,Tin thường,batdongsan_so_com_vn_1673810018.9075844, 5,,,,,
