price,address,Diện tích,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Hướng
"5,5 tỷ VNĐ",Đường Nguyễn Sơn phường Bồ Đề, 96m2, 1, 1, 1,": Mặt Nguyễn Sơn:96cấp 445,5Đạo (Chuyên nhà - Mô tả: Nhà  ngõ,  nhà nằm trong khu+ Xung quanh có nhiều shop bán hàng xách tay. Khu vực có nhiều phi công và tiếp viên hàng không sinh sống. Ngõ trước nhà thông thoáng, rất tiện đi lại, kết nối các con đường Nguyễn Sơn, Nguyễn Văn Cừ, Hồng Tiến, Lâm Hạ, Gia Thụy. Từ nhà chỉ mất vài phút sang  Trường Học . đất thổ cư Long Biên)Ps: Hình ảnh chỉ mang tính minh họa.",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811433.145467, 4, 5,
435 triệu VNĐ/m2,Quận Nam Từ Liêm, 300m2,,,,"Siêu biệt thự đẳng cấp giới thượng lưu  Hàm Nghi - Mỹ Đình 300M2*5 tầng .0962745289+ Quần thể Biệt thự nằm ở vị trí KIM CƯƠNG – Trái tim Mỹ Đình  trung tâm Quận Nam Từ Liêm. Tiện ích miễn bàn.+ Toàn bộ biệt thự được thiết kế theo phong cách kiến trúc pháp, bề thế, mang đậm phong cách kiến trúc tân cổ điển pháp, với màu trắng chủ đạo. Cửa sổ vòm cong cách điệu tạo nên đẳng cấp riêng biệt cho chủ sở hữu biệt thự. Với DT 300m2, 5 tầng + hầm, thang máy. Mặt tiền 15m. Đường 17,5m, vỉa hè 6m. thông tứ tung.+Tiện ích: Trung tâm thương mại, nhà hàng, shophouse, rạp chiếu phim, gym, trường học nội khu, tiệm cận với nhiều trường học tốt như: Đoàn Thị Điểm, Việt Úc, Lomonoxop, vô cùng thuận tiện khi di chuyển đi trung tâm, bến xe, sân bay. Sân vận động, khu hành chính công Quận Nam Từ Liêm…+ Sổ đỏ chính chủ sẵn sang giao dịch.+ Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, thủ tục sang tên nhanh gọn. + Tư vấn 24/7",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811434.5978513,,,
"6,5 tỷ VNĐ",Đường 19 tháng 5 phường Văn Quán, 35m2, 5, 4, 4,"+ Nhà 5 tầng xây mới đẹp long lanh, sau nhà có giếng trời không khí lưu thông tốt cho sức khoẻ, cầu thang có cửa kính rất sáng thoáng.                            + Liên Hệ: Mr Hùng để xem nhà ",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811435.8674512, 3, 3,
,mỹ đình, 30m2,,,,"Cực hiếm nhà Mỹ Đình 10 oto tránh,  5T, MT6.8M, ré nhất khu vực, LH: 0845681666. Nhà đẹp mặt tiền rộng trước nhà thoáng mát, chỉ 10m ra oto tránh, khu vực đang phát triển rất tốt, dự án làm đường thực hiện xong, có khả năng ra mặt phố hoặc gần mặt phố hơn nữa.Nhà thiết kế 5 tầng 3 ngủ đầy đủ công năng sử dụng, chủ tặng lại nội thất rất đẹp.Vị trí rất nhiều tiện ích, trường cấp 1, 2, 3 trường cấp 3 Trần Quốc Tuấn, công viên Hô .Điều Hoà.Giao thông quá thuận tiện thông khắp nơi đi đâu cũng tiện.Pháp lý chuẩn giao dịch ngay.Giá: 3.1 tỷLH: Trần Hảo 0845681666 để được tư vấn xem nhà miễn phí.luôn mang lại Giá Trị - Uy Tín - Niềm Tin tới khách hàng.",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811436.9734986,,,
4 tỷ VNĐ,Đường Láng, 40m2, 4, 4,,"Bán nhà mới kính koong đường Láng, quận Đống Đa, ngay gần ngã tư Sở, giao thông thuận tiện. Ngõ rộng trên 2m, lô góc, nhà thoáng, sáng.  + Thiết kế hiện đại, đẹp lung linh. 4 tầng 4 phòng ngủ rộng thênh thang, nội thất nhập khẩu để lại toàn bộ cho khách mua. + Diện tích: 40m x 4 tầng, mặt tiền 4m. + Giá chào: 4 tỷ + Sổ đỏ đẹp, chính chủ, sẵn sàng giao dịch. + Liên hệ : Anh Đức (1964), kinh nghiệm tư vấn lâu năm.",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811438.2690263, 4,,
"3,2 tỷ VNĐ",Hà Nội, 80m2,, 2, 2,"1. Thông tin tổng quan:- Dự án chung cư cao cấp Linh Đàm. Tên thương mại: HaNoi Melody Residences.- Tọa lạc ngay khu đô thị Tây Nam Linh Đàm, P. Hoàng Liệt, Q. Hoàng Mai, Hà Nội.- Phát triển dự án: Tập đoàn Hưng Thịnh uy tín.- Diện tích: 3.28 ha. Mật độ xây dựng 30%.- Gồm 4 block căn hộ.- Hiện chỉ mở bán tòa thương mại N02, N03, N04.- Quy mô: 27 - 29 tầng + 3 tầng hầm thông minh.- Diện tích căn hộ: 72 - 83 - 95 - 121 - 147m2 (2 PN & 3 PN).- Với 100% Căn hộ có 2 logia đón nắng gió và ánh sáng tự nhiên.- Pháp lý: Sổ hồng sở hữu lâu dài. 2. Vị trí thuận lợi.- Nằm ở vị trí đắc địa tại trung tâm tp Hà Nội từ chung cư Tây Nam Linh Đàm có thể dễ dàng di chuyển đến các điểm:+ Đường vành đai 3 thuận lợi di chuyển qua các Tỉnh lân cận như Hưng Yên, Hải Dương, Hà Nam, Nam Định, Ninh Bình, Thanh Hóa...+ Gần hệ thống các trường đại học lớn: Trường đại học Kinh Tế Quốc Dân, trường đh Bách Khoa, Đại Học Y, Đại Học Xây Dựng. 3. Tiện ích nội khu:- Tiện ích: Bể bơi (rộng gần 1000m2), sân Tennis, sân bóng rổ, TTTM, sân vườn, BBQ, Gym&Spa, nhà trẻ, khu vui chơi trẻ em, đường dạo bộ...- Thanh toán vô cùng hấp dẫn: 21 đợt (mỗi đợt 2,5 - 4%). 4. Thanh toán:- Ký HĐ chỉ %.- Sau đó thanh toán 21 đợt (mỗi đợt 2,5 - 4% cách nhau 45 ngày). 5. Ưu đãi.- Chiết khấu 3% cho 100 căn đầu tiên.- Chiết khấu 2% từ căn 101 - 200.- Chiết khấu 1% từ căn 201 - 300.- Chiết khấu 1% khi khách hàng mua từ căn 02 trở lên.- Khách hàng không vay ngân hàng chiết khấu ngay 3%.- Khách hàng cư trú hoặc làm việc tại quận Hoàng Mai, CK thêm 1%.- Khách hàng thanh toán sớm sẽ tính lãi 15%/năm.- Hỗ trợ phí quản lý 50% trong 2 năm.- Hỗ trợ vay ngân hàng mua nhà lãi suất 0% trong 24 tháng. (ân hạn lãi và gốc trong 24 tháng).- Ngân hàng cho vay: Tp bank, Vp bank, Vietcom bank.- Booking chọn căn theo thứ tự ưu tiên 50 triệu/căn (không mua chủ đầu tư sẽ hoàn lại tiền).",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811440.143012,,, Đông nam
"3,2 tỷ VNĐ",Hà Nội, 80m2,, 2, 2,"1. Thông tin tổng quan:- Dự án chung cư cao cấp Linh Đàm. Tên thương mại: HaNoi Melody Residences.- Tọa lạc ngay khu đô thị Tây Nam Linh Đàm, P. Hoàng Liệt, Q. Hoàng Mai, Hà Nội.- Phát triển dự án: Tập đoàn Hưng Thịnh uy tín.- Diện tích: 3.28 ha. Mật độ xây dựng 30%.- Gồm 4 block căn hộ.- Hiện chỉ mở bán tòa thương mại N02, N03, N04.- Quy mô: 27 - 29 tầng + 3 tầng hầm thông minh.- Diện tích căn hộ: 72 - 83 - 95 - 121 - 147m2 (2 PN & 3 PN).- Với 100% Căn hộ có 2 logia đón nắng gió và ánh sáng tự nhiên.- Pháp lý: Sổ hồng sở hữu lâu dài. 2. Vị trí thuận lợi.- Nằm ở vị trí đắc địa tại trung tâm tp Hà Nội từ chung cư Tây Nam Linh Đàm có thể dễ dàng di chuyển đến các điểm:+ Đường vành đai 3 thuận lợi di chuyển qua các Tỉnh lân cận như Hưng Yên, Hải Dương, Hà Nam, Nam Định, Ninh Bình, Thanh Hóa...+ Gần hệ thống các trường đại học lớn: Trường đại học Kinh Tế Quốc Dân, trường đh Bách Khoa, Đại Học Y, Đại Học Xây Dựng. 3. Tiện ích nội khu:- Tiện ích: Bể bơi (rộng gần 1000m2), sân Tennis, sân bóng rổ, TTTM, sân vườn, BBQ, Gym&Spa, nhà trẻ, khu vui chơi trẻ em, đường dạo bộ...- Thanh toán vô cùng hấp dẫn: 21 đợt (mỗi đợt 2,5 - 4%). 4. Thanh toán:- Ký HĐ chỉ %.- Sau đó thanh toán 21 đợt (mỗi đợt 2,5 - 4% cách nhau 45 ngày). 5. Ưu đãi.- Chiết khấu 3% cho 100 căn đầu tiên.- Chiết khấu 2% từ căn 101 - 200.- Chiết khấu 1% từ căn 201 - 300.- Chiết khấu 1% khi khách hàng mua từ căn 02 trở lên.- Khách hàng không vay ngân hàng chiết khấu ngay 3%.- Khách hàng cư trú hoặc làm việc tại quận Hoàng Mai, CK thêm 1%.- Khách hàng thanh toán sớm sẽ tính lãi 15%/năm.- Hỗ trợ phí quản lý 50% trong 2 năm.- Hỗ trợ vay ngân hàng mua nhà lãi suất 0% trong 24 tháng. (ân hạn lãi và gốc trong 24 tháng).- Ngân hàng cho vay: Tp bank, Vp bank, Vietcom bank.- Booking chọn căn theo thứ tự ưu tiên 50 triệu/căn (không mua chủ đầu tư sẽ hoàn lại tiền).",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811441.5273893,,, Đông nam
25 tỷ VNĐ,đường Phú Diễn, 650m2, 3, 4,,"BIỆT THỰ SÂN VƯỜN KIẾN TRÚC CHÂU ÂU, ĐƯỜNG Ô TÔ TRÁNH. S = 650m2 toàn bộ là đất thổ cư, mặt tiền 15m, giá 25 tỷ + Bất chấp đầu tư, giá không đâu rẻ bằng. + Giao thông: Cầu Diễn, Hồ Tùng Mậu, Cầu Giấy, bến xe Mỹ Đình,… + Nhà 3 tầng, sân vườn xung quanh, có gara, lò sưởi, kiến trúc Âu. + Sổ đỏ sẵn sàng giao dịch. Gọi ngay em Bình để xem nhà miễn phí.",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811442.8528004, 15, 5,
"3,3 tỷ VNĐ",Đường Cầu Đơ 4 phường Biên Giang, 32m2, 5, 4, 4," căn nhà mới + Thiết kế khung cột bê tông, tầng 1 phòng 1 WC, cửa sổ từng phòng thoáng mát. + Giá chào 3.3 tỷ, có thương lượng.  -  Quận Từ Liêm.  ",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811443.98378, 4, 3,
360 triệu VNĐ/m2,Quận Cầu Giấy, 45m2,,,,"Cực Hiếm. Võ Chí Công 45m2 Đất, MT 4.0m.Nhỉnh 16 tỷ Cầu Giấy  0962745289+ Khu vực hiếm nhà bán, Mặt phố, vỉa hè ô tô tránh, Trung tâm Quận Cầu Giấy. Tiện ích nhất khu vực.☘️ Vị trí cực víp, đẹp nhất phố, view thoáng bát ngát, giáp ranh Tây Hồ - Ba Đình, thông HoàngQuốcViệt - Quan Hoa - Đông Quan - Nguyễn Khánh Toàn…☘️ Xây tòa nhà Kinh doanh đa dạng ,cho thuê văn phòng, hàng xóm xây 8 tầng 10 tầng.+ Sổ đỏ nở hậu, chính chủ sẵn sàng giao dịch.+ Giá:Thỏa thuận. + Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7. ",01/08/2022,Tin thường,batdongsan_so_com_vn_1673811445.2721202,,,
