price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet
3 tỷ VNĐ,Đường Tân Thụy phường Phúc Đồng, 32m2, 3, 2, 5, 3,"Cần bán nhanh căn nhà đẹp tại phố Tân Thụy, Phúc Đồng, Long Biên Diện tích 32m, 5 tầng mới, đẹp chắc chắn Tầng 1 : Phòng khách, bếp, vs Tầng 2,3,4 : Phòng ngủ rộng, vs Tầng 5 : Phòng thờ, kho, sân phơi Nhà thiết kế đẹp, hiện đại, phù hợp với gia đình đông người Công trình xây dựng chắc chắn, ép cọc bê tông Ngõ 2,5 m cực thoáng, cách 6m ra đến đường thông ô tô đi lại Cách 100m ra đến đường Nguyễn Văn Linh Vài trăm m ra Big C Long Biên, Siêu thị AEON MALL Giá bán : 3 tỷ ( có thương lượng ). Liên hệ : Sơn : 0936362633",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813438.6605048, 4
"3,1 tỷ VNĐ",Đại La - Hà Nội, 60m2,,,,,"-Tòa nhà tọa lạc trên ngõ phố  Đại La , Hai Bà Trưng, phố khang trang sạch đẹp, trung tâm Quận, giao thương thuận tiện, gần nhiều Trường học : như Bách Khoa ,Xây Dựng , Kinh Tế Quốc Dân ,Đại Học Y,…….., chợ,các bệnh viện lớn như Bạch Mai , Thanh Nhàn ,…….. các cửa hàng tiện ích, TTTM. -Diện tích gần 60 m2, chia 3 tầng, khung bê tông chắc chắn, có thể thêm tầng thoải mái., giá 3.1 tỷ có thương lượng. - Nhà vuông vắn rất đẹp , bố chí rất hợp lý Phòng khách, Bếp, Phòng ngủ, WC,…. Không gian yên tĩnh, rất phù hợp cho một tổ ấm gia đình. - Sổ đỏ chính chủ, pháp lý rõ ràng. - Do có nhu cầu cần bán gấp nên nhiệt tình bán với khách hàng sẵn tài chính và thiện chí mua, giá có thể thương lượng.Chi tiết LH: em Nhật 0977.194.820  (Chuyên Nhà đất Thổ cư).Lưu ý:- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý ",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813440.1680484,
"4,6 tỷ VNĐ",Đường Hồ Tùng Mậu phường Cầu Diễn, 50m2, 5, 20, 4, 4,"
    - Nhà ở vị trí tuyệt đẹp, Trung tâm quận Nam Từ Liêm, xung quanh tiện ích đầy đủ.- Thiết kế lệch tầng, mỗi tầng 02 phòng ngủ, vệ sinh, cầu thang ở giữa.- Sổ đỏ chính chủ, sẵn sàng giao dịchLiên hệ: Mr. Cốc
",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813441.6220334, 4
8 tỷ VNĐ,Đường Tây Mỗ phường Tây Mỗ, 90m2, 5, 1, 5, 4,"
    Diện tích: 90m2; xây 5 tầng, mặt tiền 5m- Nhà 2 mặt tiền, an sinh đỉnh cao, kinh doanh tốtVị trí siêu đẹp, trước cửa rộng thênh thang, ô tô dừng đỗ. Đối diện là tòa chung cư. Vừa ở vừa kinh doanh tuyệt vời- Thiết kế 5 tầng:+ Tầng 1: Gara + Bếp+ Tầng 2,3,4: Mỗi tầng 1 phòng ngủ rộng khép kín + 1 phòng ngủ riêng biệt+ Tầng 5: Phòng thờ, sân phơi- Sổ đỏ trong két, sẵn sàng giao dịchGiá: 8 tỷ
",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813442.858766, 4
"9,99 tỷ VNĐ",80 Chùa Láng - Đống Đa, 61m2, 4,, 4, 4,"BÁN NHÀ CHÙA LÁNG – NGUYỄN CHÍ THANH, PHÂN LÔ Ô TÔ, 61M2 – 9.99 TỶ-    Bán nhà phố Chùa Láng – Nguyễn Chí Thanh. Nhà 4 tầng 61m2 mặt tiền 4.1m, hai mặt thoáng nên các phòng đều có ánh sáng tự nhiên-    Khu vực trung tâm quận Đống Đa, nằm giữa khu vực các tuyến đường Nguyễn Chí Thanh, đường Láng, Chùa Láng. Xung quanh là các trường Luật, Ngoại Thương, Ngoại Giao … -    Phù hợp để ở hoặc làm văn phòng, căn hộ cho thuê lúc nào cũng kín khách-    Thiện chí liên hệ tôi – K.S Phương - 0918120568 – để xem nhà và đàm phán giá.",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813444.3641887, 4
"22,23 tỷ VNĐ",Hà Nội, 95m2,,,,,"
     BÁN SIÊU CCMN HOÀNG QUỐC VIỆT 95M 8T THANG MÁY 22 TỶ x
+ CẦN BÁN SIÊU PHẨM CCMN 95M 8T 20P DT 160Tr/Th
+ Phòng khép kín Nội thất đầu đủ
+ Liền kề các Trường Đại Học Quốc gia, Sư phạm, Ngoại ngữ, Học viện Báo trí Tuyên truyền.
+ Giao thông đường Hoàng Quốv Việt, PHạm Văn Đồng, Xuân Thủy.. Lên phố về quê đều rất tiện.
+ Sổ đẹp, pháp lý sạch, sang tên nhanh gọn.
+ Thiện trí xem nhà Gọi Em Đức Đầu Đất 0898839292.
",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813445.569965,
"5,63 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 40m2, 4, 5, 4, 4,"Nhà trong ngõ thẳng tắp to rộng, ô tô tránh, vào nhà, gần trường quốc tế Việt Pháp, Mipec Ngọc Lâm, sang Bờ Hồ, Phố Cổ chưa đến 10 phút  - Nhà Dân xây thiết kế sang trọng hiện đại có bản vẽ, GPXD đầy đủ, phòng nào cũng có ban côngthoáng đãng.  Tầng 1: Phòng Khách, bếp ăn.  Tầng 2,3: Tổng 4 phòng ngủ. Tầng4: Phòng thờ, Sân tiểu cảnh   - Hãy gọi ngay hoặc thêm zalo: 0357613689 Em Quyết NP để xem nhà và tư vấn miễn phí
",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813446.7996762, 4
"3,5 tỷ VNĐ",Quan Nhân, 32m2,,,,,"Bán nhà Phố Quan Nhân, LÔ GÓC, 32m2, ngõ thông, gần ô tô, kinh doanh bất chấp, nhỉnh 3 tỷ. Lh 0975124520. + Bán nhà riêng Phố Quan Nhân, Thanh Xuân, diện tích 32m2, 6 tầng, mặt tiền 5m2, ngõ thông, gần ô tô, kinh doanh bất chấp. + Chủ đang xây dựng nhà 6 tầng, thang máy, xây đến đâu bán giá trị đến đó. Lô góc 2 thoáng vĩnh viễn đẹp vô cùng, trước nhà rộng đỗ được nhiều xe. + Khu vực yên tĩnh, thoáng mát, an sinh tuyệt vời, dân trí cao.+ Bán kính 2 đến 3 phút là tới trường Cấp 1, Cấp 2 Nhân Hòa - Nhân Chính, Chợ Quan Nhân,Cự Lộc, Royall City, Ngã Tư Sở…+ Thông  ra các tuyến phố Giáp Nhất, Cự Lộc, Nguyễn Trãi, Chính Kinh, Nhân Hòa, Vũ Trọng Phụng,… + Sổ đỏ chính chủ, chủ nhà thiện chí, sẵn sàng giao dịch. + Liên hệ xem nhà: Phùng Trang  0975 124 520.",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813448.7283251,
,Hồ Tùng Mậu, 33m2,,,,,"Bán nhà Hồ Tùng Mậu, Cầu Giấy 5T,MT4,5M rẻ nhất khu vực, LH: 0845681666.Chủ nhà cần bán gấp để mua nhà to hơn ở với con,nên cần bán gấp trong tháng sáu.Nhà ở vị trí đẹp khu vực Cầu Giấy, hiếm nhà bán Giao thông thuận tiện đi lại đường thông khắp nơi,Gần nhiêu trường Đại hoc lớn, trường cấp 1, 2, 3, Bệnh viện dân trí cao, khu vực đáng sống.Pháp lý chuẩn giao dịch ngay Giá nhỉnh 4 tỷLH: Trần Hảo 0845681666, đê được tư vấn xem nhà miễn phí 24/7.Luôn mang lại Giá Tri-Uy Tin-Niềm Tin tới khách hàng. ",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813450.0638392,
"8,8 tỷ VNĐ","Giải Phóng, Hoàng Liệt, Hoàng Mai", 62m2,,,,,"BÁN NHÀ GIẢI PHÓNG - LÔ GÓC - THANG MÁY - KINH DOANH – NHỈNH 8 TỶ Vị trí đẹp gần phố ngõ thông tứ tung, kinh doanh tiện ích xung quanh không thiếu thứ gì, gần bến xe Giáp Bát, bến xe Nước Ngầm, Linh Đàm, Ngọc Hồi, Trương Định, Kim Đồng, giao thông thuận tiện. Thiết kế: Tầng 1: phòng bếp, vệ sinh, Ga Ra ô tô. + Tầng 2: phòng khách, vệ sinh,1 phòng ngủ rộng. + Tầng 3,4,5 : mỗi tầng 2 phòng ngủ rộng, vệ sinh khép kín. + Tầng 6 : phòng thờ và sân phơi rộng. + Sổ đỏ chính chủ vuông vắn, sẵn sàng giao dịch ngay. + Liên hệ: Em Phượng: 0362368485 để được tư vấn và xem nhà miễn phí.",20/07/2022,Tin thường,batdongsan_so_com_vn_1673813451.3503988,
