price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet,Hướng
"6,3 tỷ VNĐ",Đường Ngô Quyền phường Quang Trung, 41m2,, 1, 5, 5,"
    - Nhà nằm trong khu phân lô cực đẹp.- Đường trước nhà oto tránh thoải mái.- Dân cư xung quanh đông đúc kinh doanh rất hợp lý.- Nằm giữa khu trung tâm nên tiện ích không thiếu thứ gì.- Nhà xây 5 tầng rộng 63m, thiết kế:+ Tầng 1 : GARA ô tô, bếp, WC + Tầng 2 : PK, PN, WC+ Tầng 3,4 : 4PN, WC+ Tầng 5 : sân phơi- Sổ đỏ phân lô chính chủ.- Liên hệ: + Ngọc Ánh thổ cư (miễn TG-MG): 0836582666
",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795554.8719568, 4,
,Ngõ 111 nguyễn văn cừ, 33m2, 5,, 6,,Bán nhà ngõ 111 nguyễn văn cừ 33m 6 tầng mt 5m hơn 3 tỷ +  ngõ ô tô 7 chỗ cách nhà 10m trung tâm quận long biên ngay đàu cầu chương dương tiện ích xung quanh đầy đủ trường cấp 1 2 3 bệnh viện chợ  + tầng 1 phồng ăn để xe + wc + tầng 2 phòng khách  + tầng 3 4 5 phòng ngủ +wc  + tầng 6 phòng thờ + sân phơi Sổ đỏ chính chủ +lh 0969233996 0926332266,11/10/2022,Tin thường,batdongsan_so_com_vn_1673795556.0977118, 4, Đông nam
"7,5 tỷ VNĐ",Đường Nhân Hòa phường Nhân Chính, 42m2, 4, 2, 6, 4,"-        Vị trí nhà cách đỗ ôtô khoảng 20m, xung quanh gần các trường tiểu học, cấp 2, gần chợ, dân cư dân trí cao, gần chợ thuốc Hapulico -        Đường trước nhà rộng xe máy tránh thoải mái, ngõ thông. -        Liên hệ với em số 0946 80 82 68 ",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795557.2597084, 5,
"4,8 tỷ VNĐ",Đường Nguyễn Văn Cừ phường Ngọc Thụy, 48m2, 4, 6, 5, 4,"NGUYỄN VĂN CỪ - LONG BIÊN - PHÂN LÔ - ĐƯỜNG Ô TÔ - MỚI - ĐẸP - SÁT PHỐ - Ở LUÔN. - Hoàng Hưng 0988.954.278 - Bán Nhà Bằng Sự Tử Tế. + Nhà đẹp, gần phố, đường Ô tô, vài bước ra Phố Nguyễn Văn Cừ, xung quanh đầy đủ tiện ích TTTM, Trường học... + Nhà MỚI – ĐẸP, thiết kế phong cách hiện đại, sàn gỗ, nội thất nhập khẩu:  - Tầng 1: Phòng Khách, Bếp hiện đại, 01 vệ sinh. - Tầng 2,3: Mỗi tầng 02 phòng ngủ rộng, đẹp. - Tầng 4: Phòng thờ, sân phơi, vườn cây sinh thái. + Khu vực An sinh tốt, dân trí cao. + Pháp Lý: Sổ đỏ chính chủ, sẵn sàng giao dịch. + Giá bán: 4.8 tỷ ( Có thương lượng ). Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí. - Hoàng Hưng 0988.954.278 - Bán Nhà Bằng Sự Tử Tế.  - Chuyên Nhà đất Thổ cư Long Biên.",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795558.4275866, 4,
39 triệu VNĐ/m2,"29 Tố hữu, Trung Văn, Nam Từ Liêm, Hà Nội", 105m2,,, 10, 2,"---> Trả trước chỉ từ 800 triệu<---  Hỗ trợ trả góp đến 80% trong 25 năm  Lãi suất 0% đến khi nhận nhà.  Tặng gói nội thất 200-250 triệu.  Chiết khấu từ 130-180 triệu cho khách hàng thanh toán sớm. Mật độ căn hộ rất thấp chỉ 8 Căn/ Sàn, Có đến 7 thang máy tốc độ cao nhập khẩu nguyên chiếc. Theo đuổi dòng sản phẩm chung cư cao cấp với diện tích căn hộ từ 105 - 136m2.  3 Tầng hầm để xe diện tích 18 000m2, 4 tầng dịch vụ với đầy đủ tiện nghi đẳng cấp như trung tâm thương mại, phòng gym, yoga, bể bơi rộng lớn...  Địa chỉ : số 29 đường Tố Hữu, phường Trung Văn, quận Nam Từ Liêm, Hà Nội Hotline: 0916336038 ( phòng kinh doanh CĐT).",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795559.5077043, 2, Đông nam
"2,5 tỷ VNĐ","ngọc thụy, ngọc thụy, long biên", 40m2, 3, 3,,,"SIÊU PHẨM TRỞ LẠI ĐẤT NGỌC THUỴ - THOÁNG SÁNG  - NGÕ THÔNG - ĐẤT ĐẸP PHÂN LÔ - TO RỘNG - Ô TÔ TRÁNH ĐỖ KHOẢNG 10m+ Vị trí đẹp, Ngõ thông các ngả, gần trường học các cấp, chợ Ngọc Thụy mới và khu Khai Sơn HILL... đi lại sinh hoạt tiện lợi.. . Đường trải nhựa Ô Tô phi ầm ầm.- Sổ vuông vắn chính chủ cất két sẵn giao dịch.Xem đất - Liên Hệ Mrs. Hương.",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795560.5848143,,
"12,8 tỷ VNĐ",Đường Bồ Đề phường Bồ Đề, 70m2, 7, 5, 7, 4,"Bán Nhà 5 Sao Bồ Đề. 70m. Thang Máy. Gara 2 oto. Xây 7 Tầng. Giá 12.x TỷVị trí trung tâm, cách Nguyễn Văn Cừ 10m cách Cầu Chương Dương 100m. Thuận lợi lối đi Hồng Tiến sang Aeon Long Biên, cầu Vĩnh Tuy. Sang phố cổ 2 km.Gần BigC, Aeon Long Biên, gần chợ, gần trường cấp 1.2.3 Gia Thuỵ.gần chợ ngọc lâm, khu vực ngập tràn tiện ích + Nhà dân 7 tầng thông sàn thang máy nội thất cao cấp chủ đầu tư rất tâm huyết thiết bị nội thất gắn tường nhập khẩu từ Châu Âu 100%, Hệ thống điện điều hành thông minh điều khiển từ xa, hệ thống báo khói và phòng cháy hiện đại, hệ thống lọc nước tổng hiện đại có thể dùng nước tại vòi.+ Chủ nhà trẻ tuổi xây phong cách người giàu hiện đại trẻ trung.+ Tầng 1: Gara, WC.+ Tầng 2: Khách bếp, WC.+ Tầng 3+4+5+ 6: 4 Ngủ đẹp.+ Tầng 7: Phòng Thờ, sân chơi, vườn hoa",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795561.5532563, 6,
"29,5 tỷ VNĐ",Đường Nguyễn Phong Sắc phường Dịch Vọng, 100m2, 5, 10, 7, 9,"Nhà phố Nguyễn Phong Sắc, ngay đầu ngã 3 Cầu Giấy, thông phố Xuân Thủy, ngay Học Viện Báo Chí và Tuyên Truyền. Diện tích 100m mặt tiền 5.2m, 7 tầng thang máy nhập khẩu. + Khu vực phố VIP nhất quận Cầu Giấy. Ngõ ô tô tránh, vỉa hè 2 bên siêu rộng đẹp. Cho thuê dòng tiền ổn định 100tr/tháng.  + Thiết kế gara ô tô rộng, 9 phòng khép kín. Khách mua có thể làm VP Cty, HomeStay, kinh doanh mọi loại hình. Trước nhà thoáng vĩnh viễn. + Cách mặt phố vài chục mét, giao thông thuận tiện.  + Sổ đỏ chính chủ, giao dịch nhanh. + Giá chào 29.5 tỷ ( có thương lượng ). + LH xem nhà Khổng Toàn : .... ",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795562.6243567, 10,
"2,55 tỷ VNĐ",Đường Trương Định phường Trương Định, 15m2, 3, 3, 5, 3,"Cực phẩm! Bán nhà Trường Định 15m2 x 5 tầng giá chỉ 2.55 tỷ. Mặt ngõ thông sang Nguyễn An Ninh, kinh doanh đỉnh. Cách mặt phố Trương Định chỉ vài bước chân.Thiết kế :+ Tầng 1 : kinh doanh + Tầng 2-4 : Mỗi tầng 1 phòng ngủ + wc khép kín + Tầng 5 : phòng thờ + sân phơi  Sổ đỏ chính chủ  Liên hệ ngay với em Văn 0333974308 để được xem nhà và tư vấn miễn phí. Ngoài ra em Văn còn rất nhiều nhà trong cùng khu vực. Hãy liên hệ và chia sẻ nhu cầu với em. ",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795563.8111813, 3,
"24,5 tỷ VNĐ",Đường Xuân La phường Xuân La, 101m2, 5, 10, 6, 10,"
    
BÁN TÒA CĂN HỘ DỊCH VỤ STUDIO CAO CẤP TÂY HỒ▪︎3 Ô TÔ TRÁNH▪︎VỈA HÈ RỘNG▪︎DÒNG TIỀN CAO.

DT:: 101M × 6 TẦNG × MẶT TIỀN 5.8M × 10 PHÒNG STUDIO FULL NỘI THẤT CAO CẤP▪︎DÒNG TIỀN 80TR/ THÁNG.
-Phân Lô dự án Xuân La, thông Võ Chí Công, giáp phố, di chuyển Hồ tây vài phút đi bộ.
- Căn hộ xây mới setup hiện đại, nội thất cao cấp, dòng tiền cao.
- Khu vực dân trí cao, dân văn phòng, khách nước ngoài nhu cÀu thuê ở cao.
- Tiện ích an sinh đầy đủ chợ, trường, siêu thị quanh nhà.

* Pháp lý chuẩn, Sổ đỏ vuông vắn, thương lượng trực tiếp chủ nhà.
*LH em Đức tư vấn và hỗ trợ xem nhà miễn phí: 0886883123 (Zalo).
",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795564.9890325, 10,
