price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"15,5 tỷ VNĐ",Quận Nam Từ Liêm, 50m2," CỰC HIẾM. MẶT TIỀN ĐƯỜNG THIÊN HIỀN 50M2*MT5M KINH DOANH Ô TÔ TRÁNH 0962745289+Vị trí NHÀ MẶT TIỀN. GIÁ CHỈ 15.5 TỶ.  Kinh doanh bất chấp,khu vực cực hiếm nhà bán. Khu tập trung nhiều cư buôn bán tấp nập. Tiện ích miễn bàn. + Đường thông ra Đình Thôn, Mỹ Đình, Phạm Hùng, Lê Đức Thọ, Nguyễn Hoàng, và các tuyến phố trung tâm nội đô. khu an ninh tốt, dân trí cao.+ Sổ đỏ chính chủ cất két sẵn sàng giao dịch.+ Giá:Thỏa thuận.Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn pháp lý, thủ tục sang tên nhanh gọn.+ Tư vấn 24/7.",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805960.3572118,,,,,,
"5,888888 tỷ VNĐ",Đường Kim Hoa phường Ô Chợ Dừa,,"Nhà đẹp an sinh đỉnh ngõ ô tô tránh. Mô tả:+ Vị trí cực đẹp: Phố Kim Hoa kinh doanh sầm uất gần hầm Kim Liên sát Hồ Ba Mẫu, Công Viên Thống Nhất 3 bước chân, an sinh đỉnh. Ngõ ô tô tránh, ô tô vào nhà + Thiết kế cơ bản, vô cùng chắc chắn, trụ chờ sẵn lên 9 tầng thoải mái.- Tầng 1: , Gara, Wc.- Tầng 2:  Khách + WC.- Tầng 3,4,5,6: phòng ngủ + WC + 1 phòng Master  + Tầng 7 sân vườn + phòng thờ + Chủ nhà là dân nghệ sĩ bán nhà để chuyển vào Sài Gòn an sinh. + Sổ đỏ vuông đét, sẵn sàng giao dịch.",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805962.221214,, 8, 7,,,
"9,9 tỷ VNĐ",thanh bình, 55m2,"Bán Nhà, Thanh Bình . Hà Đông. Ô Tô Kinh Doanh 55m2 x 5 tầng. Mặt Tiền 4.2m Giá 9.9 Tỷ.    MẶT PHỐ VỈA HÈ RỘNG - KINH DOANH SẦM UẤT  – Ô TÔ ĐỖ NGÀY ĐÊM  + Nhà mặt phố Thanh Bình, vỉa hè 3m ô tô đỗ ngày đêm, giao với đường Trần Phú đường Phùng Hưng, Nguyễn Trãi, Quang Trung, Ngã Tư Sở, Ngả đi các hướng nội thành và các tỉnh lân cận rất thuận tiện. + Nhà gần các trường Đại Học lớn như: Bưu Chính Viễn Thông, Đại Học Kiến Trúc, nhà gần ga tàu điện trên cao gần Trung Tâm Thương mại Roal Anl CiTy, Siêu Thị BigC Hà Đông, siêu thị coop max, chợ Phùng Khoang, Huyện Uỷ Hà Đông, Bệnh Viện 103 cũng như rất nhiều dịch vụ xung quanh đa dạng và phong phú các loại hình vui chơi giải trí khác. Giao thông thuận tiện, an sinh đỉnh, an ninh an toàn. + Nhà nằm trên khu phố sầm uất, Nhà mặt phố, kinh doanh, văn phòng các loại hình dịch vụ rất đa dạng.  + Nhà thiết kế 5 tầng:                                                                                                          - - - Tầng 1: Phòng khách, Bếp, wc  - Tầng 2,3,4: Mỗi tầng 2 phòng ngủ và wc - Tầng 5 : Phòng thờ, sân phơi. + Nhà khung cột bê tông chắc chắc. Có ô chờ thang máy, chủ tự tay thiết kế rất chắc chắn.  Sổ đỏ chính chủ, sẵn sàng giao dịch.   LH: E KHÁNH: 0984568179 ",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805963.852917, 4,, 5, 6, 4,
"4,3 tỷ VNĐ","Đông Mỹ , Thanh Trì , Hà Nội", 80m2,"    Cần bán nhà riêng 4 tầng tại Đông Mỹ , Thanh Trì , Hà Nội , chính chủ xây dựng kiên cố chắc chắn , phù hợp với mục đích đầu tư hoặc ở lâu dài. +) Diện tích: 80m2. +) Đường trước nhà 5m, ô tô vào tận nhà, đi 30m là ra đường ô tô tránh , đi 100m ra trục lớn đường Đông Mỹ. +) Hướng đẹp: Đông tứ trạch. +) Nằm trong quy hoạch phát triển trọng điểm của Thanh Trì chuẩn bị lên quận. Giao thông thuânn tiện không ngậm úng bao giờ . Đường trục chính Đông Mỹ đang trong giai đoạn khởi công mở rộng lên 17,5m và dự án lớn cầu bắc qua sông hồng Ngọc Hồi + Mễ Sở ( tiềm năng x2 giá trở lên trong tương lai). +) Bán kính 200m có mẫu giáo ,trường học cấp 1,2,3 , ủy ban nhân dân xã , công an xã , chợ , ....vv , cách bệnh viện nông nghiệp 2km , bênh viện nội tiết 3km , bến xe nước ngầm 3km ,dịch vụ tiện ích đầy đủ , dân cư văn minh lịch sự tri thức. +) Pháp lý : Sổ đỏ chính chủ giao dịch nhanh chóng trong 1 nốt nhạc . +) Giá bán: 4 tỷ nhỉnh có thương lượng . +)Thông tin liên hệ: SĐT: 0902233724 (gặp Khoa) ",12/07/2022,Tin thường,batdongsan_so_com_vn_1673805966.962693, 4, 20, 4, 4, 3, Đông bắc
"3,32 tỷ VNĐ",1x4/16A Bát Khối, 30m2,"Bán Nhà Bát Khối - Long Biên* Mô tả :+ Nhà đẹp long lanh, khách xách vali về hưởng thụ.+ Vị trí khỏi bàn, phân lô quá đẹp, trước nhà cực thoáng sáng, SH quay đầu.+ Vị trí cực đẹp, gần Công viên, dự án Eco smart City Cổ Linh.+ Sổ đỏ hoa hậu chính chủ sẵn sàng giao dịch.+ Chuyên mua bán nhà đất, vui lòng liên hệ : TRẦN QUYẾT BĐS LONG BIÊN, điện thoại/ Zalo: 0374148382.",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805968.3121505, 4,, 4, 3, 3, Đông nam
13 tỷ VNĐ,Đường Hồ Đắc Di phường Nam Đồng, 47m2,"MẶT PHỐ - KINH DOANH - MẶT TIỀN SIÊU KHỦNG.  + Vị trí mặt phố trung tâm quận Đống Đa, lô góc 3 mặt tiền. + Nhà xây chắc chắn, đầy đủ công năng, phù hợp vừa ở vừa kinh doanh ( hiện tại đang cho thuê 20 triệu/tháng ). + Tầng 1 chia làm 3 cửa hang, tầng 2+3 mỗi tầng 2 pn + wc, tầng 4 phòng + sân phơi. + Sổ đỏ đẹp, chính chủ cần bán gấp. + Liên hệ ngay 0983438681, 0911609234. Phùng Diện - Chuyên thổ cư Hà Nội.",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805970.3417215,, 6, 4, 5, 4,
219 tỷ VNĐ,Đường Khúc Thừa Dụ phường Dịch Vọng, 300m2,"
    
+ CHỦ NHÀ QUAN CHỨC CẤP CAO KHÔNG MUỐN ỒN ẢO

+ NHÀ BÁN KÍN TIẾNG - KHÁCH XEM TẾ NHỊ TRÁNH ẢNH HƯỞNG ĐƠN VỊ THUÊ

+ Tổng 86 phòng + 3 phòng ( cafe, ăn uống, họp) chưa kể tầng sảnh, 1 tầng hầm, phòng kỹ thuật... Khách luôn đầy ắp ko lúc nào trống phòng, Toàn khách Hàn Quốc & Nhật...
+ Khách sạn cao cấp đạt chuẩn 4*.
+ Khách sạn gồm 14 tầng nổi +1 hầm, tọa lạc ngay ngã 3 phố Khúc Thừa Dụ - Trần Thái Tông thuộc khu vực trung tâm của Quận Cầu Giấy – sầm uất, thông thương bậc nhất TP Hà Nội.

+ Mỗi tầng 7 phòng.
+ 1 phòng hội thảo.
+ 1 tầng trên cùng ăn, uống.
- Tổng 86 phòng kinh doanh, với 4 loại phòng cao cấp:
+ Phòng Deluxe: 60 USD.
+ Phòng Grand Deluxe: 65 USD.
+ Phòng Senior Grand Deluxe: 75 USD.
+ Phòng Junior Suite: 95 USD.
+ Khách hàng: Chủ yếu khách Nhật Bản & Hàn Quốc, lượng khách nghỉ luôn đạt trên 90% phòng.
+ Doanh thu bình quân từ: 2,2 tỷ VNĐ/ tháng
 
- Hệ thống PCCC & trang thiết bị, dịch vụ… đạt chuẩn khách sạn 4*.
- Hồ sơ pháp lý, giấy phép hoạt động đúng quy định pháp luật.
+ sổ đỏ pháp lý chuẩn , sạch sẵn sàng giao dịch.
+ ac quan tâm alo em Đỗ Hạnh : 0911 206 189 hoặc 0845 790 555 thanks AC.
 
 
",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805972.2493887, 10, 15, 15, 86, 90,
26 tỷ VNĐ,Đường Nguyễn Du phường Nguyễn Du, 70m2,"NGUYỄN DU – HAI BÀ TRƯNG – 7 TẦNG – THANG MÁY – DIỆN TÍCH LỚN - MẶT TIỀN RỘNG - ĐƯỜNG Ô TÔ – Ở ĐẲNG CẤP – KINH DOANH. - HOÀNG HƯNG - 0916.113.179 – BÁN NHÀ BẰNG SỰ TỬ TẾ. + Vị trí ngay ngã 4 Nguyễn Du, Triệu Việt Vương giao Nguyễn Du, Bùi Thị Xuân... đi bộ vài bước chân ra Hồ Hoàn Kiếm. + Nhà đẹp, 7 tầng, thang máy, được thuê Kỹ sư thiết kế cực SANG - ĐẸP, phong cách Châu ÂU, Nội thất chủ đạo là Gỗ kết hợp Trang thiết bị cao cấp, hiện đại được Nhập khẩu từ nước ngoài. + Nhà Sáng Trước – Thoáng Sau, thiết kế 02 giếng trời nên Phòng nào cũng có Ánh sáng tự nhiên, thoáng mát, trước nhà Đường Ô tô, Phù hợp vừa Ở kết hợp Kinh Doanh. + Sổ đỏ chính chủ, sẵn sàng giao dịch.  + Giá bán: 26 tỷ ( có thương lượng ). Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí. - Hoàng Hưng 0916.113.179 – BÁN NHÀ BẰNG SỰ TỬ TẾ.  - Chuyên Nhà đất Hoàn Kiếm, Ba Đình, Tây Hồ.",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805974.3397977, 6, 6, 7, 7, 7,
"8,5 tỷ VNĐ",Đường Đại Mỗ phường Đại Mỗ, 76m2,""",""sans-serif"";="""" background:="""" white;="""" color:="""" #001a33;="""" line-height:="""" 110%;="""" mso-ansi-language:="""" vi'+="""" bán="""" liên="""" kê="""" nhà="""" vườn="""" vigracera="""" Đại="""" mỗ,="""" nam="""" từ="""" liêm,="""" phân="""" lô="""" vỉa="""" hè,="""" đường="""" rộng="""" 2="""" ô="""" tải="""" tránh.="""" span="""" p="""" class=""MsoListParagraphCxSpLastSPAN"" diện="""" tích="""" 76m="""" –="""" 4="""" tầng="""" mặt="""" tiền="""" 4.5m="""" vi'="""">+ Nhà liền kề thuộc khu đô thị Viglacera Đại Mỗ trong ngõ 178 Đại Mỗ. Đường ô tô tránh dừng đỗ ngày đêm, vỉa hè rộng. Tương lai giá trị tăng cao khi đường Lê Quang Đạo kéo dài triển khai và đường Đại Mở rộng. "",""sans-serif"";="""" background:="""" white;="""" color:="""" #001a33;="""" line-height:="""" 110%;="""" mso-ansi-language:="""" vi'+="""" khu="""" vực="""" tiện="""" ích="""" đồng="""" bộ="""" 5="""" phút="""" ra="""" aeon="""" mall="""" hà="""" Đông,,="""" công="""" viên="""" thiên="""" văn="""" học,="""" xung="""" quanh="""" là="""" các="""" đô="""" thị="""" luis="""" city,="""" flc="""" garden,="""" kđt="""" dương="""" nội...="""" span="""" p="""" class=""MsoNormalSPAN"" nhà="""" chủ="""" hoàn="""" thiện="""" chắc="""" chắn="""" khách="""" mua="""" về="""" thêm="""" lớp="""" sơn="""" long="""" lanh,="""" thiết="""" kế="""" mỗi="""" tầng="""" 2="""" phòng.="""" vi'="""">- Tầng 1: Gara, bếp, wc. "",""sans-serif"";="""" background:="""" white;="""" color:="""" #001a33;="""" line-height:="""" 110%;="""" mso-ansi-language:="""" vi'-="""" tầng="""" 2,="""" 3:="""" mỗi="""" 2="""" phòng.="""" span="""" p="""" class=""MsoNormalSPAN"" 4:="""" phòng="""" thờ,="""" sân="""" phơi.="""" vi'="""">+ Sổ đỏ vuông đẹp. "",""sans-serif"";="""" background:="""" white;="""" color:="""" #001a33;="""" line-height:="""" 110%;="""" mso-ansi-language:="""" vi'+="""" giá="""" chào:="""" 8.5="""" tỷ="""" (có="""" thương="""" lượng)="""" span="""" p="""" class=""MsoNormalSPAN"" liên="""" hệ="""" xem="""" nhà:="""" 0902083139="""" vi'="""">Miễn phí xem nhà – Nguồn nhà phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24",28/08/2022,Tin thường,batdongsan_so_com_vn_1673805980.2568119, 4, 15, 4, 4, 4,
"12,3 tỷ VNĐ",Đường Văn Quán phường Văn Quán, 96m2,,28/08/2022,Tin thường,batdongsan_so_com_vn_1673805981.8757882, 7, 7, 5, 4, 4,
