price,address,Diện tích,Mặt tiền,Details,Ngày đăng,Loại tin,id,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"3,85 tỷ VNĐ",ngõ phố Đại La, 33m2, 4,"Bán nhà ngõ phố Đại La, gần ngã tư Trần Đại Nghĩa, HBT Hà Nội Diện tích 33m2 x 5 tầng xây mới, giá 3,85 tỷ, xây dựng khung cột bê tông, móng bè chắc chắn. Nội thất cao cấp, chính hãng, trang trí ấm cúng bắt mắt, trần thạch cao, cửa chính 2 lớp, cửa thông phòng và tay vịn cầu thang làm bằng gỗ lim. - Thiết kế hiện đại bao gồm: - Tầng 1: Sân để xe. Phòng khách, vệ sinh, bếp ăn. - Tầng 2,3,4 Mỗi tầng 1 phòng ngủ rộng, 1WC. - Tầng 5: Phòng thờ, sân phơi. - Nhà nằm ở vị trí trung tâm quận HBT rất đắc địa, vô cùng thuận tiện, dân trí cao, an ninh tốt. + Chỉ vài trăm mét tới các trường ĐH: Bách Khoa, Kinh Tế, Xây Dựng+ Chỉ vài bước chân ra tới TTTM Chợ Mơ, Chợ Đồng Tâm, Siêu thị lớn Vinmart Đại La+ Chỉ gần 1 km tới bệnh viện Bạch Mai, Thanh Nhàn, Công viên Lê NinSĐCC, giá 3,85 tỷ (có thương lượng).liên hệ Chị yến ĐT:0702138238",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818164.3964198, 3, 5, 3, 4, Nam
"9,5 tỷ VNĐ",ngõ phố Bạch Mai, 60m2, 6,"(Ảnh Thật+Nhà Thật+TT Thật 100%)Bán tòa nhà 5 tầng phố Bạch Mai giao Phố Huế,60m2x5T,MT 6.5m lô góc 2 mặt thoáng, 14 phòng khép kín cho thuê, ngõ rộng sát phố giá 9.5 tỷHiện trạng thiết kế 13 căn hộ, chủ mới về khai thác luôn.-Thiết kế hiện đại bao gồm:+Tầng 1 khu để xe và thiết kế 1 phòng có thể vừa ở vừa kinh doanh nhỏ+Tầng 2: 3 phòng khép kín.+Tầng 3,4: 4 phòng khép kín.+Tầng 5: 2 phòng khép kín.-Tổng có 13 căn hộ khép kín cho thuê.-Nhà hoàn thiện đầy đủ nội thất cao cấp, của chính 2 lớp, cửa thông phòng và tay vị cầu thang làm bằng gỗ Lim, sàn gỗ nhập khẩu, đèn Led tiết kiệm điện. Các phòng đã trang bị đầy đủ giường tủ, điều hòa, quạt điện, Bình nóng Lạnh, bếp, có công tơ điện nước riêng.-Khách mua về vào khai thác luôn mà ko cần phải đầu tư gì thêm nữa.-Vị trí cực đẹp cách mặt phố Bạch Mai 40m ngõ to rộng gần nhiều trường cấp 1, cấp 2, cấp 3, cách 3 trường Đại Học lớn như Bách Khoa, Kinh Tế, Xây Dựng không quá 1km. Rất thuận tiện cho việc đầu tư giữ tiền, khai thác cho thuê dòng tiền ổn định.-Giá 9,5 tỷ có thương lượng.liên hệ chị Yến ĐT:0702138238",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818165.6370978, 3, 5, 10, 10, Đông
25 tỷ VNĐ,ngõ 213 Trần Đại Nghĩa, 110m2, 4,"Bán toà nhà chung cư mini có 27 Phòng cho thuê, ngõ  phân lô giảng viên Đại Học Kinh Tế Trần Đại Nghĩa ,Đồng Tâm , Hai Bà Trưng, HN , trước nhà 2 ô tô tránh nhau, có vỉa hè.DT 110mx7T thang máy đã cho thuê full phòng 140tr/1 tháng. giá 25 tỷ Diện tích 110m2, mặt tiền 4.5m, nhà xây mới tinh 7 tầng đẹp long lanh. Thiết kế hiện đại, phong cách Châu Âu, có thang máy xịn, chuyên để cho thuê. Tầng 1: 1 phòng khép kín và chỗ để xechỗ để xeTầng 2,3,4,5,6 Thiết kế mỗi tầng 5 phòng  vệ sinh khép kín, Tầng 7:1 phòng khép kín. máy giặt, máy sấy, sân phơi.Chủ nhà đã lắp đặt đầy đủ nội thất chất lượng cao  điều hoà , Vệ sinh ToTo, nóng lạnh , Giường Tủ, công tơ điện nước riêng đầy đủ, khách mua về chỉ việc vận hành,  Vị trí cực đẹp ngõ trước nhà 2 ô tô tránh nhau cạnh kí túc xá trường kinh tế cho thuê hiệu suất cao sổ đỏ chính chủ giá 25 tỷ có thương lượng Liên hệ Chị yến ĐT:0702138238",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818166.892742, 7, 7, 10, 10, Tây bắc
1 tỷ VNĐ,"Linh Sơn, Bình Yên, Thạch Thất", 60m2, 6,"✔️ Vị trí: Bình Yên, Hòa Lạc✔️ Cách Quốc lộ 21 chỉ 100m✔️ Đi bộ ra CNC,trường Đại Học FPT và làng Đại Học Quốc Gia✔️ Diện tích: 60m2 siêu đẹp✔️ Đất sổ đỏ sẵn, công chứng nhanh gọn.✔️ Hạ tầng: đường thông, xe ô tô tránh nhau✔️ Tiềm năng tăng giá cực tốt, xây nhà trọ cho thuê hoặc đầu tư đều rất phù hợp vi lô đất nằm cạnh khu tổ hợp giáo dục của khu công nghệ cao gồm 23 trường đại học và các nhà máy trong công nghệ cao Hòa Lạc✔️ Giá đầu tư F1☎️ Gọi em xem đất: 038.750.7522 Em Hùng (Có Zalo xem sổ đỏ, mặt bằng, vị trí .https://www.facebook.com/profile.php?id=100078679734337",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818168.1463852, 8, 1, 1, 1,
"2,9 tỷ VNĐ","xuân phương,Nam Từ Liêm", 38m2, 4,"Chính chủ cần bán nhà Xuân Phương, ngõ rộng khu vực đông dân, kinh doanh tốt.-Giao thông đi lại thuận tiện.-Đầy đủ tiện ích, trong vòng bán kính 500m có nhiều trường học, chợ, Vinmart, ...+ Thiết kế 5 tầng, mỗi tầng 1 phòng.                                                                                                                                                                                      + Vị trí gần ô tô, gần khu ĐT Tassco, xung quanh nhiều tiện ích. v v..... +Chỉ 5ph về đến Bến xe, Sân vận động Mỹ Đình .                                                                                                                                                   +Lh:Thành Tâm 0586434444,0983717822 chuyên thổ cư Hà Nội,Hoài ĐỨC từ 2 tỷ đến 100 tỷ.",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818169.2946692,, 5,,,
170 triệu VNĐ/m2,Phương Trung Văn, 50m2,,"Cực Hót. Bán nhà mặt phố Phùng Khoang 50m2, 5tầng ô tô, kinh doanh .Giá 8tỷ.+ Nhà trung tâm Quận Nam Từ Liêm, mặt phố lô góc kinh doanh, ô tô vào nhà Tiện ích miễn bàn + Nhà chủ xây cực kỳ chắc chắn tâm huyết, mặt tiền thoáng sáng vĩnh viễn.Nội thất đắt đỏ cực chất, thiết  kế T1 thông sàn + Bếp + wc, 6 phòng ngủ WC khép kín + phòng thờ và sân phơi đầy đủ công năng sử dụng.+Đường phố ô tô tránh, đi thông trục tuyến chính ra Tố Hữu, Trung Văn, Nguyễn Trãi…Khu đân trí cao, an ninh tốt, tiện ích ngập tràn. + Sổ đỏ chính chủ sẵn sàng giao dịch. Giá:Thỏa thuận. Liên hệ: Anh Đoàn:0962745289. + Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7.  ",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818170.5746775,,,,,
"6,98 tỷ VNĐ",Đường Cầu Giấy phường Quan Hoa, 53m2, 4,"CCMN Cầu Giấy cho thuê 53m x 5T, 9PKK, ngõ thông, rộng, 6.98 tỷ. Doanh thu 50tr mỗi tháng + Vị trí cực đẹp Ngõ thẳng tắp mấy chục mét ra mặt phố. + Mặt tiền siêu đẹp, cửa sổ mở khắp phòng thoáng cực sáng. + Tổng 9 phòng cho thuê full đồ nội thất full phòng cho khách. + Doanh thu trên 50 triệu cả các phụ phí khác. + Tầng 1 có 1 phòng, mỗi tầng 2 phòng khép kín. - Sổ đỏ vuông đẹp, sẵn sàng giao dịch. ",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818172.0677247, 3, 5, 9, 9,
110 tỷ VNĐ,Quảng An, 295m2,,"+ Vị trí cực đẹp, trước nhà ô tô tránh, view Hồ Hàm Long, view Khách sạn Sheraton, vị trí Đầu Rồng, phong thuỷ cực đẹp, hàng xóm toàn cốp. Khu vực cực hiếm nhà bán.+ Bán đất tặng nhà. Thửa đất mặt tiền khủng nhất khu. + Pháp lý: 4 Sổ đỏ tên 1 chủ, toàn bộ đất thổ cư. Cần bán nhanh.",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818173.2056892,,,,,
"2,8 tỷ VNĐ",Đường Xuân Phương phường Xuân Phương, 34m2, 3,""",serif;="""" color:="""" #2a2e30;="""" letter-spacing:="""" 0.1pt;="""" mso-fareast-font-family:="""" ""times="""" roman"";="""" mso-ansi-language:="""" fr'hạ="""" giá="""" bán="""" nhanh="""" nhà="""" Đẹp="""" xuân="""" phương,="""" 34m2,="""" 5="""" tầng,="""" Ô="""" tô,="""" Ở="""" sướng,="""" 2.8="""" tỷ.="""" span="""" p="""" class=""MsoNormalSPAN"" fr'="""">Nhà đẹp Xuân Phương, gần ô tô, ngõ rộng, ở sướng, giá có thương lượng "",serif;="""" color:="""" #2a2e30;="""" letter-spacing:="""" 0.1pt;="""" mso-fareast-font-family:="""" ""times="""" roman"";="""" mso-ansi-language:="""" fr'span-spantimes="""" roman""'="""" span="""" spanspan="""" fr'="""">Vị trí đắc địa trung tầm Phường Xuân Phương, gần nhiều trường ĐH Công Nghiệp Hà Nội, CĐ FPT "",serif;="""" color:="""" #2a2e30;="""" letter-spacing:="""" 0.1pt;="""" mso-fareast-font-family:="""" ""times="""" roman"";="""" mso-ansi-language:="""" fr'span-spantimes="""" roman""'="""" span="""" spanspan="""" fr'="""">Giao thông thuận tiện nhiều nơi Mỹ Đình, Cầu Giấy, Hà Đông "",serif;="""" color:="""" #2a2e30;="""" letter-spacing:="""" 0.1pt;="""" mso-fareast-font-family:="""" ""times="""" roman"";="""" mso-ansi-language:="""" fr'span-spantimes="""" roman""'="""" span="""" spanspan="""" fr'="""">Tiện ích ngập tràn, gần ô tô, gần chợ, trường học, khu vui chơi "",serif;="""" color:="""" #2a2e30;="""" letter-spacing:="""" 0.1pt;="""" mso-fareast-font-family:="""" ""times="""" roman"";="""" mso-ansi-language:="""" fr'span-spantimes="""" roman""'="""" span="""" spanspan="""" fr'="""">Thiết kế hiện đại đầy đủ công năng 5 tầng, 3 ngủ sinh hoạt thoải mái "",serif;="""" color:="""" #2a2e30;="""" letter-spacing:="""" 0.1pt;="""" mso-fareast-font-family:="""" ""times="""" roman"";="""" mso-ansi-language:="""" fr'span-spantimes="""" roman""'="""" span="""" spanspan="""" fr'="""">Khu vực đang được phát triển mạnh cơ sở hạ tầng, đường xá kéo theo giá đất giá nhà cũng dần tăng lên "",serif;="""" color:="""" #2a2e30;="""" letter-spacing:="""" 0.1pt;="""" mso-fareast-font-family:="""" ""times="""" roman"";="""" mso-ansi-language:="""" fr'span-spantimes="""" roman""'="""" span="""" spanspan="""" fr'="""">Sổ đỏ chính chủ, pháp lý an toàn, giao dịch ngay -
",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818174.40149, 3, 5, 3, 3,
"7,15 tỷ VNĐ","Tư Đình, Long Biên, Hà Nội", 55m2,,"+ Vị trí cực đẹp, gần sân golf Long Biên. + Nhà phân lô của Lữ đoàn 144 cấp cho cán bộ. Ô tô tránh, đỗ ngày đêm, khu vực phát triển từng ngày. + Đường thông Cổ Linh, Đàm Quang Trung, đi bộ ra Aeon mall. + Khu dân trí cao, an ninh cực tốt, Lính gác bên cạnh suốt ngày. + Thiết kế 3 tầng, đang ở tầng 1. Hai tầng trên hiện còn xây thô chủ mới về hoàn thiện nốt, móng cọc cực chắc chắn, giấy phép xây dựng 6 tầng, +Sổ đỏ sẵn sàng sang tên",24/06/2022,Tin thường,batdongsan_so_com_vn_1673818175.5485442,,,,,
