price,address,Diện tích,Mặt tiền,Details,Ngày đăng,Loại tin,id,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"2,75 tỷ VNĐ",Đường Quang Trung phường Yên Nghĩa, 32m2, 4," ""times="""" new="""" roman"";="""" mso-ansi-language:="""" vi'nhÀ="""" mỚi="""" Ở="""" ngay="""" -="""" ngÕ="""" Ô="""" tÔ="""" trÁnh="""" 3="""" bƯỚc="""" chÂn="""" ra="""" chỢ="""" nghĨa="""" lỘ="""" span="""" p="""" class=""MsoNormalSPANArial"",sans-serif;"" roman""'-="""" vị="""" trí:="""" nhà="""" tọa="""" lạc="""" tại="""" trí="""" đắc="""" địa="""" yên="""" nghĩa="""" hà="""" Đông.="""" roman""'="""">Nhà Mới xây , đẹp khu vực Yên Nghĩa, ô tô đỗ Cổng,50m ""times="""" new="""" roman"";="""" mso-ansi-language:="""" vi'="""" ra="""" chợ="""" dân="""" sinh="""" .="""" vài="""" bước="""" spanspan="""" vi'ra="""" spanspanarial"",sans-serif;="""" roman""'=""""> bến xe Yên Nghĩa, ""times="""" new="""" roman"";="""" mso-ansi-language:="""" vi'="""" ga="""" yên="""" nghĩa="""" tàu="""" cát="""" linh="""" .="""" spanspanarial"",sans-serif;="""" roman""'="""" gần="""" trường="""" tiểu="""" học="""" lê="""" trọng="""" tấn,="""" chợ="""" dân="""" sinh,="""" bx="""" buýt...="""" span="""" p="""" class=""MsoNormalSPANArial"",sans-serif;"">. Sát khu đô thị Đô Nghĩa nơi tập trung trường học, siêu thị, công viên Âm Nhạc, dịch vụ ăn uống giải trí sầm uất. Chợ dân sinh, cách Quốc Lộ 6 khoảng 500m, đuongừ oto tránh . Giao thông đi lại cực kì thuận tiện lên trung tâm thành phố.  ""times="""" new="""" roman"";="""" mso-ansi-language:="""" vi'="">nhà"" thiết="""" kế="""" 5="""" tầng="""" hiện="""" đại="""" đầy="""" đủ="""" công="""" năng="""" span="""" p="""" class=""MsoNormalSPAN"" vi'+="""" 1:="""" phòng="""" khách="""" +="""" bếp="""" wc.="""" roman""'="""">+ Tầng 2,3,4 : Mỗi tầng 1 Phòng ngủ + wc. SỔ
",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796712.2978187, 5, 5, 3, 4,
"5,4 tỷ VNĐ",Đường Ngõ Quỳnh phường Thanh Nhàn, 40m2, 4,Tầng lửng: Khách + bếp. + Sổ đỏ vuông đẹp. ,06/10/2022,Tin thường,batdongsan_so_com_vn_1673796713.7554379, 3, 5, 4, 4,
"7,12 tỷ VNĐ",Đường Tôn Thất Thuyết phường Dịch Vọng, 127m2,,"
    

Bán chung cư cao cấp 3 phòng ngủ, 2 vệ sinh, diện tích sử dụng 127,5m2, sổ đỏ chính chủ, tầng trung, view siêu thoáng, căn hộ full nội thất cao cấp xách vali vào ở luôn, căn góc tại tòa tháp A dự án Sky park resident số 3 Tôn Thất Thuyết, Cầu Giấy, có trung tâm thương mại, bể bơi 4 mùa, clb gym, fitness, Kindergarten, ... giao thông thuận lợi, xung quanh có nhiều cơ quan Trung Ương, tập đoàn lớn của Việt Nam và quốc tế, công viên vui chơi giải trí, trường học, bệnh viện hàng đầu, vị trí Vip nhất khu vực Mỹ Đình-Cầu Giấy.

Giá bán 56 triệu/m2 có thương lượng cho khách thiện chí.

#skyparkresidence 
Link full ảnh, video trên facebook: https://bom.so/VeeLMW
 
",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796715.118964, 50,, 3, 2,
6 tỷ VNĐ,Đường Bạch Mai phường Cầu Dền, 75m2, 5,"Vị trí đắc địa đi lại thuận tiện thông với các phố lớn Bạch Mai, Đại Cồ Việt chỉ vài bước chân, nằm ngay trung tâm với nhiều tiện ích xung quanh, ngay cạnh Trường cấp 1-2-3, Công viên Thống Nhất, ĐH Bách Khoa, ĐH Xây Dựng, ĐH Kinh Tế Quốc Dân vài phút tới bệnh viện Thanh Nhàn,Bạch Mai,108.. Trung Tâm TM Vicom Bà Triệu. THÔNG TIN NHÀ: + Tầng 1: Sân để xe, phòng khách + bếp. + Tầng 2: Diện tích lên tới 75m với 2 phòng ngủ khép kín rộng rãi. + Tầng 3: 2 phòng ngủ rộng. + Tầng 4: 1 phòng thờ +1 phòng phơi đồ + sân trồng cây. Nhà dân xây chắc chắn vể ở ngay, gia đình bán đi chia của cho các con nên cần bán nhanh và rất thiện chí bán. Gia đình đồng thuận bán với giá nhỉnh 6 tỷ. Sổ đỏ pháp lý đầy đủ sãn sàng giao dịch. Liên hệ: Đt/Zalo 0782479469 (Mr Hải789)",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796716.57582, 4, 5, 4, 4,
5 tỷ VNĐ,Đường Phạm Hùng phường Mỹ Đình 1, 71m2,,"
    

Bán chung cư cao cấp Vinhomes Skylake Phạm Hùng, tòa S3, gồm 2 ngủ, 2 WC . Căn hộ view hồ điều hòa rộng nhất thành phố và toàn bộ phía Tây thủ đô, cảnh quan tuyệt đẹp.. Vị trí thuận tiện di chuyển đến trung tâm thành phố cũng như các khu vực lân cận. Diện tích sử dụng 71m2, full nội thất như trong ảnh. Anh chị em quan tâm inbox để có thông tin chi tiết.
Giá 5,0 tỷ, có thương lượng cho khách thiện chí.

#vinhomes #skylake 
Link full ảnh, video trên facebook: https://bom.so/Rib2kJ
 
",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796718.1141055, 50,, 2, 2,
"5,1 tỷ VNĐ",Đường Tỉnh Lộ 87A phường Yên Bài, 1440m2, 27,"Mình là chính chủ bán mảnh đất nghỉ dưỡng 2 mặt đường, phía sau tựa đồi cây, phía trước view dẫy núi Ba Vì hùng vĩ đẹp như trong ảnh, tại Yên Bài, Ba Vì diện tích gần 1500m2, có 150m2 đất ở, còn lại là đất vườn. Anh chị em quan tâm vui lòng ib nhé.",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796719.5561137,,,,,
"1,95 tỷ VNĐ",Đường Lê Trọng Tấn phường An Khánh, 66m2,,"Chính chủ gửi bán căn hộ chung cư The Golden An Khánh tòa 32T  - Diện tích sử dụng : 66m2- 2 phòng ngủ, 2vs , 1 bếp, 1 phòng khách, 1 ban công, 1 lô gia- Cửa tây bắc, ban công Đông Nam thoáng view vinsmart city- Nhà sạch đẹp, nội thất mới- Sổ hồng lâu dài - Giá thương lượng Xem nhà liên hệ : Mr Tính 090.152.1658 Xem thêm danh sách căn hộ cung cư The Golden An Khánh đang bán tại : http://tayhanoiland.com/can-ho-chung-cu/ban-chung-cu-the-golden-an-khanh/ ",06/10/2022,Tin thường,batdongsan_so_com_vn_1673796721.3116257, 25, 28, 2, 2,
"18,6 tỷ VNĐ",Phố Cự Lộc, 250m2, 18,"Siêu Phẩm Mảnh Đất trung tâm Q.Thanh Xuân – 250M Đất – MT 18m - 18Tỷ ĐC: Phố Cự Lộc, P. Thượng Đình, Q.Thanh Xuân – 250m2 + Mảnh đất vàng còn sót lại tại quận Thanh Xuân. Bô Lão quan chức Bộ ngoại giao về hưu, nhà nhiều lộc, mảnh đất vuông vắn chia lô tuyệt đẹp. Bán đi chia cho các con – Ông bà chuyển về quê hưởng thụ tuổi về hưu. + Vị trí đắc địa, hàng xóm với Royal City. + Vì là đất nên không có gì để mô tả, chỉ có thể nói mảnh đất HIẾM. + Sổ đỏ chính chủ. + Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công. + Giá:  18.6 Tỷ (khách thiện chí có giảm). + Miễn tiếp trung gian và môi giới. + Liên hệ Mr. Đại nhiệt tình, tận tâm để đi xem nhà ngay ĐT/Zalo : 0982.857.858",04/07/2022,Tin thường,batdongsan_so_com_vn_1673796723.0899286,, 1, 1, 1,
"3,2 tỷ VNĐ",Phố An Hoà, 27m2, 4,"Bán Nhà Phố An Hoà – 3 Bước Chân Ra Đường Ô Tô Tránh  - O982.857.858  + Phố An Hoà kinh doanh sầm uất, hàng xóm Làng Việt Kiều Châu âu. Tiện ích bạt ngàn, giao thông vô cùng thuận tiện ( thông ra các đường Nguyễn Trãi, Nguyễn Văn Lộc , Làng Việt Kiều…. ) . Gần các trường ĐH, ga tầu điện ….. + Nhà xây 5 tầng, 27m2, , Nhà Thoáng + Tiện ích bốn bề đủ cả. + Sổ đỏ chính chủ + Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công. + Giá: 3,2 tỷ (có thương lượng với khách thiện chí). + Miễn tiếp trung gian và môi giới. + Liên hệ Mr. Đại nhiệt tình, tận tâm để đi xem nhà ngay ĐT/Zalo : O982.857.858",23/06/2022,Tin thường,batdongsan_so_com_vn_1673796724.4491248,, 5, 4, 4,
"3,2 tỷ VNĐ",Phố Phùng Khoang, 34m2, 4,"Bán Nhà Phố Phùng Khoang – 34m2 x5 Tầng 3 Tỷ - ĐT/Zalo : O982.857.858 + Nhà Gần trường học liên cấp , gần trung tâm thương mại, gần chợ, ga tàu điện, ngân hàng , siêu thị không thiếu thứ gì… + Nhà xây 4,5 tầng, 34m2. VỪA Ở VỪA CHO THUÊ KINH DOANH + Tiện ích bốn bề đủ cả. + Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch. + Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công. + Giá: 3,2 tỷ (có thương lượng với khách thiện chí). + Miễn tiếp trung gian và môi giới. + Liên hệ Mr. Đại nhiệt tình, tận tâm để đi xem nhà ngay ĐT/Zalo : O982.857.858",22/06/2022,Tin thường,batdongsan_so_com_vn_1673796725.931676,, 5, 4, 4,
