price,address,Diện tích,Mặt tiền,Details,Ngày đăng,Loại tin,id,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
5 tỷ VNĐ,Đường Yên Hòa phường Yên Hòa, 39m2, 3,""",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" initial'="""" vị="""" trí="""" đẹp="""" phố="""" yên="""" hoà,="""" trước="""" nhà="""" rộng="""" 2.5m,="""" thoáng,="""" thông="""" tứ="""" phía,="""" giao="""" thuận="""" tiện="""" trung="""" kính,="""" hạ="""" yên,="""" nguyễn="""" khang...="""" span="""" p="""" pspan="""" initial'-="""" khu="""" vực="""" dân="""" cư="""" đông="""" đúc,="""" gần="""" chợ="""" mua="""" gì="""" cũng="""" có,="""" an="""" sinh="""" cực="""" tốt="""" có="""" thể="""" kd="""" spa,="""" tạp="""" hoá...gần="""" trường="""" mn,="""" cấp="""" 1,2="""" thpt="""" cv="""" cầu="""" giấy.="""">- Nhà Lô Góc, Có 7PN, Thiết kế công năng hợp lý cho ngôi nhà.  "",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-thickness:="""" initial;="""" text-decoration-style:="""" text-decoration-color:="""" initial'-="""" sổ="""" vuông="""" Đẹp="""" như="""" tờ="""" a4,="""" pháp="""" lý="""" sạch,="""" mua="""" bán="""" ngay.="""" span="""" p="""" pspan="""" initial'lh="""" span0568098386span="""" initial'=""""> xem nhà ngay.",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807443.442255, 1, 6, 7, 5
"3,95 tỷ VNĐ",Đường Bát Khối phường Long Biên, 40m2, 4,"nhà đẹp, vị trí vàng Phố Bát Khối, Long Biên. Khu vực an sinh đỉnh. m2 Vị trí+ Giá3,95. đất thổ cư Long Biên Phố Bát Khối, Long Biên, khu vực an sinh tuyệt vời do không khí trong lành, thoáng đãng, xung quanh dân cư hiền hòa, thân thiện. Hà Nội. Đạo (Chuyên nhà ",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807444.6895401, 5, 4, 3, 4
91 tỷ VNĐ,Cầu Giấy Hà Nội, 263m2, 6,"- Vị trí nhà nằm trung tâm mặt phố. - Hiện trạng khối nhà 3 tầng cũ, chủ xác định bán đất nên không có gì để miêu tả nhiều. - Giao thông nối :  Trần Thái Tông, Nguyễn Phong Sắc, Xuân Thủy. - Mảnh đất rộng phù hợp xây tòa BUDINGL làm VP hay khách sạn. - Sổ đỏ chính chủ pháp lý chuẩn! Alo cho em để được tư vấn Miễn TG Quàng Cáo ",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807446.0229728,,,,
"5,2 tỷ VNĐ","Tương mai, hoàng mai, hà nội.", 57m2, 4,"  + Nằm ở vị trí trung tân Quận Hoàng  Mai, Chủ sửa lại mới đét, 1 phồng thờ, khu phơi, phòng khách, bếp đẹp, 4 phòng ngủ, 3 wc, có sân chơi. Gần nhà có đầy đủ tiện ích xã hội như; Bến xe, chợ dân sinh,các trường Đại học,bệnh viện Bạch Mai,khu vui chơi và nhiều tiện ích khác…Ô Tô đỗ cửa. +Nhà thiết kế hiện đại, hệ thống móng cột theo đúng quy chuẩn, tối ưu hóa công năng sử dụng, khách mua về ở ngay, Phù hợp cho hộ gia đình 4 đến 5 người ở. Gần Sông Sét, di chuyển 15 phút đến Bờ Hồ., + Sổ đỏ chính chủ, đảm bảo pháp lý, sẵn sàng giao dịch. + Gọi ngay để có cơ hội sở hữu; Mr Quân – 0911303899 (zalo-messenger). Chuyên khu vực Hoàng Mai,Hai Bà Trưng.Để được tư vẫn miễn phí, còn rất nhiều căn nhà cùng khu vực với tài chính từ 3-10 tỷ.",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807447.3056278,, 5, 4, 3
"5,55 tỷ VNĐ","Ngọc Hội, Thanh Trì, Hà Nội", 53m2,,"+ Nhà cực đẹp, hiếm, lô góc 3 thoáng, kinh doanh đa dạng, ô tô vào nhà, ngõ to xe tải, thông từ Ngọc Hồi sang Linh Đàm, đi đường nào vào nhà cũng tiện lợi + Nhà 4 tầng 4 ngủ, khách, bếp, p thờ, sân phơi, đầy đủ công năng + Tiện ích ngập tràn, giao thông thuận lợi, trường học các cấp 123 đi bộ, Trung tâm thương mại, Aeon đang khởi công, gần hồ Linh Đàm, thể dục trong lành + Sổ đỏ cất két giao dịch ngay",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807449.1746707,,,,
,"Phố Cổ Nhuế, Bắc Từ Liêm, Hà Nội", 50m2,,"BÁN NHÀ CỔ NHUẾ 50M x 5 TẦNG, MT 5M, CÁCH ĐƯỜNG LỚN 40M, OTO GỬI CÁCH NHÀ 20M, 3.5 TỶ.  + Bán nhà cổ nhuế 40m x 5 tầng, mt 5m, cách đường lớn 50m. + Vị trí ngõ thông thoáng, mặt ngõ rộng 3m xe taxi vào tận cửa, bãi đỗ xe cách nhà 20m.  - Nhà mới xây, thiét kết hiện đại + Tầng 1: Phòng khách rộng, nội thất hiện đại cao cấp. + Tầng 2,3,4: Mỗi phòng 2 phòng ngủ và 1 nhà vệ sinh + Tầng 5: Phòng thờ và sân phơi  - Nhà xây mới xây được vài năm, kết cấu nhà chắc chắn, tường dày cách âm tốt. - Nội thất trong nhà hiện đại, cao cấp, giường tủ bàn ghế được thiết kê riêng theo tiêu chuẩn, đồ bếp được nhập khẩu từ châu âu.  - Không gian xung quanh nhà yên tĩnh, nhiều cây xanh, - Chợ dân sinh ở đầu ngõ, thuận tiện cho mua sắm, sinh hoạt hàng ngày. - Bãi xe cách nhà 20m, thuận thiện đi lại và gửi phương tiện. => Liên hệ em Tuấn thổ cư số 1 Cầu Giấy: 038 900 1010",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807455.043772,,,,
"3,2 tỷ VNĐ",khu đô thị mới tây nam linh đàm, 68m2,,"*SIÊU PHẨM - CHUNG CƯ HƯNG THỊNH TẠI LINH ĐÀM CHUẨN BỊ MỞ BÁN ️ Hanoi Melody Residences - Hưng Thịnh Tây Linh Đàm *Vị Trí Đắc Địa: tại trung tâm bán đảo Linh Đàm, dễ dàng kết nối nhiều trục đường huyết mạch *50 Suất trực tiếp từ CĐT - Giá gốc *1OO% căn hộ có 2 Logia đón nắng gió và ánh sáng tự nhiên. *Gồm 29 tầng nổi, 3 tầng hầm để xe. Tầng 1&2 là shophouse. Căn hộ ở từ tầng 3-29. Mỗi block 8 đến 12 căn hộ với 15 thang máy, có thang vận chuyển rác riêng *Mật độ ""Siêu Thoáng"". *Hỗ trợ vay đến 70% giá trị căn hộ *Pháp lý: minh bạch, sở hữu lâu dài. —-------------------------  *VỊ TRÍ VÀNG - 4 MẶT TIỀN TRUNG TÂM T.P HÀ NỘI: Chung cư hiếm hoi sở hữu vị trí trung tâm - Kết nối hoàn hảo các điểm tiện ích đắt giá nội thành Hà nội: *Cách bệnh viện Bạch Mai chỉ 20 phút đi xe. *Cách bến xe Giáp Bát chỉ 15 phút đi xe. *Cách bến xe Nước Ngầm chỉ 10 phút đi xe. *Cách trường Tiểu học Chu Văn An chỉ 2 phút đi bộ. *Cách chợ Đại Thanh, chợ Linh Đàm - 500m *TỔNG QUAN VỀ DỰ ÁN: - Chủ đầu tư uy tín: Hưng Thịnh - Phát triển dự án: Hưng Thịnh Corporation - Diện tích: 3.28 ha ( gồm 4 block căn hộ) - Quy mô: 29 tầng - Giao nhà: Dự kiến Quý 1/2024 *THIẾT KẾ THÔNG MINH - HƯỞNG TRỌN TIỆN ÍCH HIỆN ĐẠI Không gian linh hoạt: 68m2; 76m2; 82m2; 98m2; 121m²; 147m² (2-3 𝐏𝐍) Với thiết kế hình chữ L giúp tất cả các căn hộ đều có mặt thoáng tự nhiên. Không gian mát mẻ quanh năm, địa thế tự nhiên, không khí trong lành, mảng xanh tự nhiên, hồ điều hòa,... Hơn 200 Tiện ích nổi bật: Siêu thị, trung tâm thương mại, Gym, spa, nhà hàng, nhà trẻ, khu thể thao phức hợp, bể bơi vô cực, … Mọi thông liên hệ trực tiếp: 0987808686 ",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807456.2897446,, 10, 2, 2
"10,8 tỷ VNĐ","Đường Nguyễn Chính, Phường Tân Mai", 75m2, 4,"+ NHÀ MỚI, THANG MÁY, THANG BỘ cuối nhà, ô tô, kinh doanh các mặt hàng.+ Nhà xây 6 tầng, tầng 1, 2 thông sàn, tâng 3 trở lên mỗi tầng 2 phòng rộng, WC.+ DT: 75m+ Giá 10.8 Tỷ+ Sổ đỏ Vuông đẹp, sẵn giao dịch.+ Gần Hồ đền lừ, Bệnh viện lớn Bạch mai, và các trường Đại học BK, XD, KTQD...+ Liên hệ em Dương: 0825920555.+ Miễn môi giới.",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807457.456671, 6, 6, 5, 5
"1,9 tỷ VNĐ",phường tây mỗ đại mỗ, 43m2,,"Hiện nay chúng tôi đang phân phối quỹ căn hộ Imperia Smart City với đa dạng các loại diện tích: Studio - 1PN - 2PN - 3PN và tầng, hướng, view công viên hồ trung tâm đẹp nhất dự án (đặc biệt có căn vip giá độc quyền đã bán hết trên bảng hàng chúng tôi đều có) với chính sách ưu đãi khủng: - Thanh toán 10% ký ngay hợp đồng mua bán. - Tặng tiền mặt lên đến 65 triệu/căn hộ. - Bốc thăm trúng 1,5 cây vàng SJC - có ngay 100 triệu. - Chiết khấu 19% khi thanh toán sớm. - Chiết khấu 10% khi thanh toán theo tiến độ thường. - Hỗ trợ vay lên đến 70 - 80% giá trị căn hộ. - Vay vốn lãi suất 0% trong 24 tháng. - Miễn phí dịch vụ trong 5 năm. Hotline: 0987808686. Thông tin dự án Imperia Smart City: - Chủ đầu tư: Công ty cổ phần HBI. - Chiều cao: 38 - 39 tầng. - Diện tích: Từ 28.3m2 đến 75.6m2. - Dự kiến bàn giao: T9.2023 - T5.2024. Tiện ích dự án: - Một bước chân tới ngay công viên hồ trung tâm 10.2 ha. - Gần sát nhà để xe 10 tầng đáp ứng nhu cầu của cư dân mà các phân khu khác chưa làm được. - Cạnh trường học VinSchool đã đi vào hoạt động. - Gần các tuyến ga metro số 5,6,7 dễ dàng di chuyển các khu vực trong và ngoài thành phố. - Gần trung tâm thương mại Vincom Mega Mall. - Tham quan vườn nhật lớn nhất Đông Nam Á hàng ngày mà không mất bất kỳ khoản phí nào. - Bể bơi hơn 1000m2 ngay chân tòa nhà. - Tổ hợp 15 công viên thể thao ngay trước mặt dự án. - Cư dân Imperia được hưởng tất cả quyền lợi của cư dân Vinhomes và được hưởng thêm quyền lợi riêng của CĐT. Liên hệ tư vấn, nhận bảng giá và chính sách mới nhất:0987808686",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807458.9168155,, 10, 1, 1
"3,2 tỷ VNĐ",khu đô thị mới tây nam linh đàm, 68m2,,"*SIÊU PHẨM - CHUNG CƯ HƯNG THỊNH TẠI LINH ĐÀM CHUẨN BỊ MỞ BÁN ️ Hanoi Melody Residences - Hưng Thịnh Tây Linh Đàm *Vị Trí Đắc Địa: tại trung tâm bán đảo Linh Đàm, dễ dàng kết nối nhiều trục đường huyết mạch *50 Suất trực tiếp từ CĐT - Giá gốc *1OO% căn hộ có 2 Logia đón nắng gió và ánh sáng tự nhiên. *Gồm 29 tầng nổi, 3 tầng hầm để xe. Tầng 1&2 là shophouse. Căn hộ ở từ tầng 3-29. Mỗi block 8 đến 12 căn hộ với 15 thang máy, có thang vận chuyển rác riêng *Mật độ ""Siêu Thoáng"". *Hỗ trợ vay đến 70% giá trị căn hộ *Pháp lý: minh bạch, sở hữu lâu dài. —-------------------------  *VỊ TRÍ VÀNG - 4 MẶT TIỀN TRUNG TÂM T.P HÀ NỘI: Chung cư hiếm hoi sở hữu vị trí trung tâm - Kết nối hoàn hảo các điểm tiện ích đắt giá nội thành Hà nội: *Cách bệnh viện Bạch Mai chỉ 20 phút đi xe. *Cách bến xe Giáp Bát chỉ 15 phút đi xe. *Cách bến xe Nước Ngầm chỉ 10 phút đi xe. *Cách trường Tiểu học Chu Văn An chỉ 2 phút đi bộ. *Cách chợ Đại Thanh, chợ Linh Đàm - 500m *TỔNG QUAN VỀ DỰ ÁN: - Chủ đầu tư uy tín: Hưng Thịnh - Phát triển dự án: Hưng Thịnh Corporation - Diện tích: 3.28 ha ( gồm 4 block căn hộ) - Quy mô: 29 tầng - Giao nhà: Dự kiến Quý 1/2024 *THIẾT KẾ THÔNG MINH - HƯỞNG TRỌN TIỆN ÍCH HIỆN ĐẠI Không gian linh hoạt: 68m2; 76m2; 82m2; 98m2; 121m²; 147m² (2-3 𝐏𝐍) Với thiết kế hình chữ L giúp tất cả các căn hộ đều có mặt thoáng tự nhiên. Không gian mát mẻ quanh năm, địa thế tự nhiên, không khí trong lành, mảng xanh tự nhiên, hồ điều hòa,... Hơn 200 Tiện ích nổi bật: Siêu thị, trung tâm thương mại, Gym, spa, nhà hàng, nhà trẻ, khu thể thao phức hợp, bể bơi vô cực, … Mọi thông liên hệ trực tiếp: 0987808686",19/08/2022,Tin thường,batdongsan_so_com_vn_1673807460.4744272,, 10, 2, 2
