price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"11,3 tỷ VNĐ","Số 4A Huỳnh Thúc Kháng, phường Láng Thượng, quận Đống Đa, Hà Nội", 137m2, Tây nam,, 30, 8, 3, 2,"* Giá gốc từ CĐT 11.3 tỷ, Căn góc 3PN, 09 Tầng 08 * Diện tích 137m2, căn góc ban công Tây & Nam, view Vũ Phạm Hàm - Chiết khấu 5% - Tặng gói nội thất 145 triệu - Miễn 3 năm phí dịch vụ - Lãi suất 0% trong 12 tháng - Cam kết chỗ đậu xe hơi ------------------------------------------------------------------ * Hateco Laroma - Tiêu chuẩn sống Roma trung tâm quận Đống Đa Nằm ngay mặt đường Huỳnh Thúc Kháng kéo dài rộng 30m nối ngã tư Voi Phục - Kim Mã với đường Nguyễn Chí Thanh. Hateco La Roma sẽ trở thành tâm điểm của trung tâm Hà Nội khi các tuyến đường huyết mạch chạy qua. Hateco La Roma sở hữu phong cách thiết kế đậm chất Italy với sự tỉ mỉ từng chi tiết, sử dụng những công nghệ thi công hàng đầu như sơn ô tô 7 lớp và thiết bị điện, điện tử cao cấp tới từ các hãng như Hafele, Bravat, đơn vị quản lý vận hàng Savills sẽ mang lại cho cư dân một cuộc sống tiện nghi đẳng cấp. - Hơn 40 tiện ích nội khu phục vụ cư dân. - 4 tầng hầm đỗ xe thông minh. - 6 tầng khối đế tiện ích cao cấp. - 7 thang máy chỉ phục vụ riêng cư dân. - 1 chỗ đỗ xe cam kết. ------------------------------------------------------------------ Hateco Laroma - Căn Hộ Hoàng Gia - Đích đến khẳng định mình của giới thượng lưu. Địa chỉ: 4A Huỳnh Thúc Kháng, phường Láng Thượng, quận Đống Đa. Xem căn hộ thực tế và nhận bảng giá tốt nhất: 0969817600. Website: Https://diaocmienbac.com.vn/du-an/hateco-laroma/",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783495.4288785
"7,3 tỷ VNĐ","Số 4A Huỳnh Thúc Kháng, phường Láng Thượng, Quận Đống Đa, Hà Nội", 93m2, Bắc,, 30,, 3, 2,"Bán căn hộ số 12 tấng 22, Hateco Laroma Chùa Láng - Giá chính thức từ CĐT: 7.3 tỷ - Diện tích: 93m². 2 Phòng ngủ. - Cửa chính: Nam, ban công: Bắc. - Bàn giao nội thất liền tường cao cấp, sàn gỗ, điều hoà âm trần, trần thạch cao, thiết bị vệ sinh của Đức, tủ bếp trên dưới đầy đủ, có hệ thống tủ âm tường. Chất lượng bàn giao căn hộ chuẩn hạng sang: Hệ cửa kính 2 lớp phủ Low - E chống ồn, chống tia UV, cách nhiệt; các thiết bị nhập khẩu châu Âu như Duravit, Bravat, Hafele (Đức) và Hager, Schneider (Pháp). ------------------------------------ - Tặng 24 tháng phí dịch vụ chung cư do bên Savills quản lý. - Thanh toán sớm nhận nhà ở ngay chiết khấu 5%. - Cam kết chỗ đỗ ô tô thông minh cho chủ nhân căn hộ. * Dịch vụ đã về hoạt động, ngân hàng BIDV, Gym, Yoga, Vật lý trị liệu, bể bơi 4 mùa. * Tiện ích ngoại khu: Cạnh các trường Ngoại Thương, Ngoại Giao, Luật, toà án, chợ dân sinh, BV nhi, BV phụ sản, Vincom, Rạp chiếu phim, công viên. Địa chỉ: 4A Huỳnh Thúc Kháng, phường Láng Thượng, quận Đống Đa. ------------------------------------ Xem căn hộ thực tế và nhận bảng giá tốt nhất: Mạnh Linh DXMB: 0969817600. https://diaocmienbac.com.vn/du-an/hateco-laroma/",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783496.6715899
"6,8 tỷ VNĐ",68 Ngụy Như Kon Tum, 110m2,,,,, 3, 2,"Bán căn góc 3 NGỦ View Hồ,The Legend, Ngụy Như Kon Tum, Nguyễn Tuân, 6 Tỷ 8. Lh: 0912388305 GIÁ CHỐT TỐT HƠN GIÁ CHÀO. CHỦ CẦN TIỀN ĐI MỸ!!! + Dt 109M2, 3PN, 2WC,1 khách, bếp, bàn đảo. - - Bồn cầu tự động, vệ sinh ốp gạch mới, hệ tủ gương mới, 2 bình nóng lạnh. Bộ bàn ăn, bàn thờ gỗ thật, đẹp mới.Hệ thống bếp hút mùi Pháp. Tủ lạnh side by side Samsung.Máy giặt sấy LG. Hệ thống tủ bếp, giường, giá sách, sofa, bàn, thảm, bàn trang điểm.Có lốt đỗ xe ô tô.4 điều hoà cho 3 ngủ, 1 khách. Siêu thị chân tòa nhà, gym, spa, trường mầm non, nhà hàng, sân chơi trẻ em rộng, phí dịch vụ hợp lý.+ SĐCC, giá 6 tỷ 8 full đồ bao phí và ra lộc ai thiện chí.(Khách ko lấy đồ rời (tivi, tủ lạnh, máy giặt) có thể sẽ giảm đi chi phí phần này.) LH: 0912.388.305 (gặp Yến sn90)",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783497.6759448
"11,85 tỷ VNĐ","Đường Quốc lộ 32, Trạm Trôi, Hoài Đức", 145m2,, 9, 12, 4, 5, 4,"
    Cực Hiếm , Có 1 0 2 Chỉ 11,x tỷ Bán nhà Khu Lideco Quốc lộ 32 Hoài Đức 145m 4 tầng, Ô tô, giá người nhà Có TL
- Vị trí cực đỉnh P. Lô, Kinh doanh, Cho thuê, vỉa hè rộng thoáng, ở cực sướng, đang phát triển từng ngày, 2023 Lên Quận Hoài Đức .
- Đầu tư sinh lời, Nhà hàng, Khách sạn, Nhà nghỉ.
-Giao thông thuận tiện, Đường Quốc lộ 32, Đường TL 422, Đường vành đai 3.5, Bến xe Phùng, Bến xe Mỹ Đình,
- Tiện ích Xung quanh Trường học cấp 1,2,3, Đại Học Thành Đô, Đại Học Công Nghiệp HN, chợ, Y tế,
- Sổ Hoa Hậu CC, Sang tên nhanh gọn.
- Giá thương lượng. Thiện chí
Xem nhà gọi Mr Đức Nhà Đẹp. Rất nhiều Nhà Đẹp phù hợp mọi nhu cầu Anh Chị Em nhé.
",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783498.7071853
45 tỷ VNĐ,"Đường Nguyễn Xiển, Hạ Đình, Thanh Xuân", 96m2,, 6, 40, 8, 6, 8,"Chính Chủ Bán Nhà Mặt Đường, Nguyễn Xiển, 96m2, 8 Tầng, MT 6m, Giá Rẻ, LH 0936.355.355 Chính chủ gửi bán nhà mặt phố Nguyễn Xiển, phường Hạ Đình, Thanh Xuân, Hà Nội Diện tích 96m2, mặt tiền 6m, đất vuông như tờ , 8 tầng thang máy, 2 mặt đường trước sau, vị trí đẹp xuất sắc.Phố rộng thênh thang, vỉa hè 9m tha hồ để xe. Kinh doanh siêu chất!. Nhà hiện đang cho thuê giá cao. Giá chỉ: 4x tỷ cho cả nhà và đất!!!Gọi ngay em Hưng: 0936.355.355 để ép giá!. Hoặc xem thêm nhiều nhà hơn tại đây: https://bannhamatpho.org/",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783499.7075093
25 tỷ VNĐ,"Đường Lạc Long Quân, Bưởi, Tây Hồ", 160m2,, 6, 6, 5, 5, 3,"Cần bán nhà mặt ngõ to, đẹp 89 Lạc Long Quân, Tây Hồ, diện tích sổ 160m2, thực tế 180m2, mặt tiền 6m, nở hậu, giá 25 tỷ, thương lượng mạnh,  Nhà mình bán tại ngõ 89 Lạc Long Quân thông ra Võ Chí Công, ngõ 89 2 ô tô tránh, nhà mình tọa lạc tại vị trí đẹp nhất khu, hàng xóm đều đã xây dựng nhà cao tầng khang trang, chủ mới về vừa ở vừa kinh doanh đều rất phù hợp,  Sổ đỏ chính chủ, nở hậu, sẵn sàng giao dịch,  Lh: 0909 160786  ",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783500.6479928
"5,3 tỷ VNĐ",47 Nguyễn Tuân, 120m2,,,, 2, 3, 3,"Bán căn DUPLEX (Căn hộ 2 tầng), 120M2, Gold Season 47 Nguyễn Tuân, Thanh Xuân, 5ty3.DUPLEX QUẬN THANH XUÂN FULL NỘI THẤT - GIÁ CHỈ BẰNG CĂN CHUNG CƯ THƯỜNG !!! NHANH TAY Ạ!!!Bán gấp CCCC Duplex tòa S2 chung cư Gold Season 47 Nguyễn Tuân, (phía Nguyễn Trãi), Thanh Xuân, Hà Nội.- Diện tích: 120 m²- Tầng 1: Tiền phòng + Bếp + PK + WC+ Phòng ngủ + Cầu thang + Logia PK + Logia phơi đồ- Tầng 2: Phòng Ngủ + Phòng thay đồ + WC + Logia Phòng Master.- Nội thất :full, view thành phố thoáng đẹp.- Nhà đã có SĐCC lâu dài, có slot ô tô.Giá công khai cần bán nhanh: 5,3 tỷ (khách thiện chí có gia lộc).NHÀ HIẾM, CẢ NĂM MỚI CÓ MỘT CĂN - BAO GIÁ TOÀN KHU VỰC !! Liên hệ: 0912388305 (gặp Yến sn90)",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783501.9235904
"2,8 tỷ VNĐ","yên vĩnh, kim chung, hoài đức", 40m2,,,,,,,"Chủ cần bán gấp nhà 5 tầng vị trí Yên Vĩnh, Kim Chung, Hoài Đức, Hà Nội. + Diện tích: 40m2, nhà 5 tầng, mặt tiền: 4.5m, giá: 2.8 tỷ + Nhà mới, nội thất đẹp tuyệt vời, thiết kế đầy đủ công năng + Gần trường học cấp 1, cấp 2; gần chợ; gần trung tâm huyện. + Đường thông thoáng, ô tô đỗ cửa, hàng xóm thân thiện, an ninh tốt, tiện ích không thiếu gì + Sổ đỏ đẹp, pháp lý rõ ràng, sẵn sàng giao dịch Quý khách quan tâm liên hệ Bích Phượng (chuyên nhà đất thổ cư) để được tư vấn và xem nhà hoàn toàn miễn phí. Liên hệ: Mrs . Bích Phượng: 0915568218 / 0834081167",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783502.9249382
620 triệu VNĐ,TRẦM LỘNG, 80m2,,,,,,,"Giá chỉ từ 9tr/m2 sổ đỏ cất két, full thổ cư.Cách trương THPT Ứng Hòa B chỉ 2 phút đi xeVị trí cực đẹp, tiềm năng, dân cư đông đúc, giao thông thuận tiện.Bán kính 300m tiện ích đầy đủ: Chợ , Trường Học, Trung Tâm Hành Chính Công.Giao thông thuận tiện kết nối nhanh chóng với trung tâm thủ đô Hà Nội, và các tỉnh lân cận.Sát tỉnh lộ 426 thông ra QL21B và tỉnh lộ 428Cách nút giao Pháp Vân - Cầu Giẽ chỉ 10 phút lái xeCách KCN Đồng Văn 4 tỉnh Hà Nam khoảng 5km.Cách siêu thị Hiền Lương và TT Đại Nghĩa, Tế Tiêu, Mỹ Đức 10 phút lái xe.Cách thị trấn Vân Đình 8km.",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783503.887382
"5,2 tỷ VNĐ","Đường Hồ Văn Chương, Văn Chương, Đống Đa", 32m2,, 4, 2, 5, 4, 4,"Bán nhà Hồ Văn Chương, 32m2, 4pn, 5.2 tỷ, Kinh doanh - Ở ngay đón Tết (LP35) + Nhà mới đẹp ở ngay đón Tết. Khu vực kinh doanh ổn định.+ Ngõ nông rộng 2m, thông Khâm Thiên, Trung Tả, Hồ Văn Chương.+ Ô tô dừng đỗ cách nhà 26m, vào nhà từ nhiều hướng: 221 Tôn Đức Thắng, Ngõ Văn Chương, Khâm Thiên, Trần Qúy Cáp, Đống Đa. + 32m2, 5 tầng, 4pn, 4wc.+ Sổ đỏ chính chủ cất két.* CHÀO BÁN: 5.2 TỶ * DƯƠNG TÙNG 1976 + Cam kết “làm việc Chính chủ.”+ Gọi tôi ngay nhé!",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783504.9466634
