price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"2,4 tỷ VNĐ","Lai Xá, kim Chung, Hoài Đức, Hà Nội", 40m2,, 5,, 4,,,"Chủ cần bán nhà 4 tầng tại Lai Xá, kim Chung, Hoài Đức, Hà Nội + Diện tích: 40m2, nhà 4 tầng, mặt tiền: 5m, giá: 2.4 tỷ + Nhà mới, nở hậu, chủ tự xây kiên cố trên bản thiết kế cực kỳ sang trọng, sắc nét, đầy đủ công năng + Đường rộng đẹp, ô tô, kinh doanh + Gần khu đô thị Hinode Royal Park, gần chợ, siêu thị, khu dân chí cao, dân cư thân thiện, tiện ích bạt ngàn + Chủ chót đặt cọc 500tr, mua miếng đất 2000m2 để xây sưởng sản xuất, đến ngày chồng tiền chưa vay được ngân hàng nên cần bán gấp nhà. Giá nào cũng bán cho khách thực sự thiện chí. + Miễn làm việc với TG và MG, chỉ làm việc trực tiếp giữa khách và chủ. + Sổ đỏ đẹp, giao dịch ngay. Vui lòng liên hệ: Mrs. Bích Phượng: 0915568218 / 0834081167",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782014.7965014
"2,95 tỷ VNĐ","Đường Cổ Linh, Long Biên, Long Biên", 32m2,, 3, 4, 5, 3, 3,"Cổ Linh, Long Biên - 32m2 gần cầu Vĩnh Tuy, oto đỗ cổng, chỉ 2.9 tỉ, ở luôn. Nhà xây kcbt chắc chắn có 3 p.ngủ, khách, bếp đầy đủ. Vị trí gần vườn hoa, khu phân lô Long Biên, UBND, vài bc ra aeon, 2' sang trung tâm... Sổ vuông đẹp, chủ mong muốn bán nhanh. Lh:0962783229- Thu Hương Nhà đẹp.",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782015.8403568
"4,8 tỷ VNĐ","💥Chính chủ bán căn hộ CT3 chung cư Hyundai HillState 3PN Hà Đông, 4,8 tỷ; 0977606586", 136m2,,,,,,,"💥Chính chủ bán căn hộ CT3 chung cư Hyundai HillState 3PN Hà Đông, 4,8 tỷ; 0977606586 Diện tích 136m2 tầng cao, ban công Đông Nam cửa Tây Bắc, có slot ô tô,Nhà 3 mặt thoáng, cửa sổ rộng nên ánh sáng, không khí lúc nào cũng đầy ắp.Chất lượng xây dựng và các dịch vụ tiện ích miễn chê, có bể bơi vip, khuôn viên cây xanh đẹp lung linh, các khu vực sinh hoạt chung lúc nào cũng sạch bóng. Giá: 4,8 tỷ bao sang tên. Liên hệ: 0977606586       http://www.sanbatdongsanviet.com.vn",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782016.7411375
"7,9 tỷ VNĐ","Đường Khương Trung, Khương Trung, Thanh Xuân", 50m2,, 2, 6, 5, 6, 4,"- Mặt phố Khương Trung đông đúc sầm uất tiện kinh doanh đa ngành nghề- Tiện ích xung quanh bạt ngàn, gần Royal City, giao thông thuận lợi, đường vành đai 2.5 sắp mở căn nhà càng thêm giá trị- Gần ga xe điện trên cao, kết nối với các trục lớn Nguyễn Trãi, Trường Chinh...- Nhà có lộc, chủ mua nhà mới nên bán, nhà 5 tầng, cầu thang giữa, đủ công năng- Sổ đỏ đẹp, chờ giao dịch- Mr Hải call, zalo 0931261111 để làm việc với chủ nhà.",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782017.8854733
"7,1 tỷ VNĐ","Đường Hồ Tùng Mậu, Phú Diễn, Bắc Từ Liêm", 163m2,, 16, 50, 30, 4, 3,"
    
Chủ nhà tha thiết bán gấp căn hộ cao cấp 4 phòng ngủ tòa Sapphia S1 Goldmark City, diện tích thông thủy 163m2. Căn hộ chủ nhà nhận bàn giao thô tự hoàn thiện tỉ mỉ đến từng cm. Nội thất hoàn toàn bằng gỗ tự nhiên từ sàn gỗ đến cửa ra vào, cửa các phòng. Hệ thống tủ bếp và thiết bị nhập khẩu 100% từ Đức và Nhật. Ban công hướng Nam cực kỳ mát mẻ quanh năm. Chủ nhà để lại toàn bộ nội thất từ sofa nhập khẩu 60 triệu, tủ lạnh 60 triệu,... cho đến Piano cơ Fulbright sang trọng, quý phái, chỉ mang quần áo và tư trang cá nhân ra đi. evzesi.

Giá bán 7,1 tỷ có thương lương. Liên hệ zalo 0913966981 để xem nhà.
Thông tin về chuyển nhượng và cho thuê căn hộ chung cư cao cấp, nhà đất thổ cư Hà Nội, chi tiết tại fanpage https://www.facebook.com/100068303180263 (ĐẶC BIỆT giảm thêm 20 triệu trên một giao dịch mua bán chuyển nhượng khi KHÁCH MUA like, follow và tương tác với fanpage để trao đổi thông tin, thương lượng)
",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782018.9723332
"4,5 tỷ VNĐ","Đường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm", 42m2,, 4, 3, 4, 4, 3,"
    Cực Hiếm, Cần Bán nhà Mỹ Đình, Nam Từ Liêm 42m 4 tầng Ở luôn 4,x tỷ
-Vị trí đẹp , Gần các Trường Đại Học Thương Mại, ĐH Quốc gia..
- Nhà P. Lô bàn cờ mới đẹp,Nội thất đầy đủ xịn xò, sẵn về ở đón Tết.
-Tiện ích đầy đủ, khu phát triển cực đỉnh, Sầm uất.
- Giao thông thuận tiện Đường Hồ Tùng Mậu, Nguyễn Cơ Thạch, Bến xe Mỹ Đình.
- Sổ Cc, sang tên nhanh gọn.
- Giá thương lượng.
Xem nhà, tư vấn Mr Đức Nhà Đẹp. Rất nhiều nhà đẹp phù hợp mọi nhu cầu Anh Chị Em nhé.
",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782020.0763829
"4,2 tỷ VNĐ","Đường Hồ Tùng Mậu, Dịch Vọng Hậu, Cầu Giấy", 36m2,, 4, 3, 5, 4, 3,"
    Bán nhà chính chủ 5tầng gần ôtô đầu phố Hồ Tùng Mậu Cầu Giấy chỉ 4.2 tỷ- Nhà 5tầng 36m2 mặt tiền 4.3m mặt tiền thoáng, ngõ ba gác tránh nhau trước nhà, khu an ninh dân trí cao. - Nhà nằm trung tâm giao lưu giữa Cầu Giấy và Từ Liêm tiện ích phong phú, giao thông thuận tiện gần phố Hồ Tùng Mậu, Phạm Văn Đồng, Cầu Giấy, Mỹ Đình...- Nhà dân xây KCBT chắc chắn còn rất mới, ở giữ gìn. Ưu tiên khách hàng mua trước tết.- Tầng 1: Phòng khách, bếp+WC. - Tầng 2,3,4: Mỗi tầng 1 phòng ngủ+ WC - Tầng 5: Phòng thờ, sân phơi. - Sổ đỏ chính chủ , pháp lý chuẩn. Sẵn giao dịchChú ý: xem trong nhà gọi Hoàng Anh 0934266313 trước 40 phút
",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782021.0758014
"3,8 tỷ VNĐ",Nguyễn Huy Tưởng, 120m2,,,,,,,"KHU VỰC HIẾM NHÀ BÁN - LIỀN KỀ HAPULICO - HỞ CĂN NÀO BAY CĂN ĐÓ.Bán căn  góc 120m2, 3PN, Phú Gia số 3 Nguyễn Huy Tưởng, ngay ngã 3 rẽ vào Vũ Trọng Phụng, thông Nguyễn Trãi, Lê Văn Lương.+  3PN + 2WC+2Logia+Khách + Bếp. Phòng ngủ siêu rộng, 2nhà tắm cabin có ánh sáng/khe sáng thoáng mát tự nhiên. Sân vườn, khu vui chơi, trường học, siêu thị. + SĐCC, giá 3.8 tỷ.LH: 0912388305 gặp Yến.",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782022.0354207
"3,2 tỷ VNĐ",Văn Quán - Hà Đông, 35m2,,,, 4,,," Bán nhà Văn Quán, Hà Đông 35mx4 tầng ngõ nông gần phố hơn 3 tỷ Bán nhà đẹp xây tâm huyết tại Văn Quán, Hà Đông với 4 tầng đẹp hiện đại thoáng sáng diện tích 35m ngõ nông rộng gần phố chỉ việc đến ở. Nhà bán hưởng trọn tiện ích khu đô thị Văn Quán gần hồ, bưu điện, siêu thị, trường học các cấp, bệnh viện, bến xe, tàu điện trên cao. Hàng xóm văn minh ở cực sướng. Trục chính cắt Quang Trung ra Phúc La gần Mỗ Lao xuống Thanh Trì lên Thanh Xuân và sang Nam Từ Liêm rất gần. Sổ vuông sẵn sàng giao dịch. Giá: 3.2 tỷ ( gia lộc). Liên hệ : Huyền ( 0363703491- 0965472910) – Gặp trực tiếp chính chủ.",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782023.4313636
"3,2 tỷ VNĐ",Trần Phú - Hà Đông, 35m2,,,, 4,,,"Bán nhà Trần Phú, Hà Đông 35mx4 tầng gần ô tô ngõ nông hơn 3 tỷ Nhà đẹp dân xây tâm huyết tại Trần Phú, Hà Đông với 4 tầng thoáng sáng ngõ nông gần phố gần ô tô diện tích 35m, nội thất đầy đủ ở ngay. Nhà bán gần các tiện ích bến xe, tàu điện, nhiều trường học, ngân hàng, siêu thị, bệnh viện các khu đô thị Văn Quán hay Mỗ Lao mua gì cũng có. Trục chính cắt Quang Trung ra Phúc La gần Mỗ Lao xuống Thanh Trì lên Thanh Xuân và sang Nam Từ Liêm rất gần. Gia chủ thành đạt nhà xây tâm huyết có việc cần bán rất tiếc. Sổ vuông sẵn sàng giao dịch. Giá: 3.2 tỷ ( gia lộc). Liên hệ : Huyền ( 0363703491- 0965472910) – Gặp trực tiếp chính chủ.",26/12/2022,Tin thường,batdongsan_so_com_vn_1673782026.946244
