price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
18 tỷ VNĐ,"Phố Vũ Tông, Phan, Thanh Xuân, Hà Nội", 100m2,,,, 6, 3, 4,"HOT! TÒA NHÀ MỚI TINH MẶT PHỐ VŨ TÔNG PHAN 100M2, 6 TẦNG, THANG MÁY, 18 TỶ Diện tích 100m2, nhà xây mới, 6 tầng, mặt tiền 5m, dài 20m. Sổ đỏ chính chủ giao dịch. Nhà ngay đầu phố Vũ Tông Phan gần ngã 3 giao đường Nguyễn Trãi. Đường rộng, vỉa hè 3m. Tiện ích gần bên không thiếu thứ gì từ chợ, siêu thị, ngân hàng, trường học, bệnh viện… Tầng 1,2,3: Thiết kế thông sàn chuẩn văn phòng hoặc cửa hàng, thẩm mỹ, spa… Thang máy phía cuối nhà nên cực rộng. Tầng 4: 2PN + 2WC Tầng 5: Bếp, WC, 1 PN Tầng 6: Phòng thờ + phòng giặt đồ + sân phơi Giá 18 tỷ không thương lượng. Sổ đỏ sẵn sàng. Mr Tiến Lucky – chuyên BĐS Thổ cư -  ĐT: 0979.160085, liên hệ trước 1 tiếng để mở cửa xem nhà.",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824630.435714
"5,8 tỷ VNĐ",ngõ 41 Đông Tác, 50m2, Tây bắc, 4, 3, 4, 4, 3,"Bán nhà ngõ 41 Đông Tác   Phương Liên, Đống Đa, Hà Nội. Diện tích 50m2 vuông vắn nở hậu đẹp, xây 4 tầng khung cột bê tông kiên cố, có thể lên thêm tầng dễ dàng. Thiết kế hiện đại:- Tầng 1: sân để xe, phòng khách, bếp, phòng ăn, vệ sinh phụ- Tầng 2, 3: mỗi tầng 2 phòng ngủ rộng nhiều ánh sáng, phòng tắm giữa- Tầng 4: phòng thờ, sân phơi- Tầng tum: để làm nơi trồng cây và thưởng trà view thành phố.Hiện trạng nhà còn mới đẹp, các phòng ngủ lát sàn gỗ, cầu thang gỗ lim... gia chủ mới chỉ cần dọn đồ về ở ngay.Vị trí dân trí cao - yên tĩnh và trung tâm cực nhiều tiện ích, trong bán kính 500m là VINCOM Phạm Ngọc Thạch, bệnh viện Bạch Mai, ĐH Bách Khoa, ĐH Y Hà Nội...cùng nhiều hệ thống trường chợ gần nhà.* Sổ đỏ chính chủ. Giá 5,8 tỷ (có thương lượng) liên hệ chị Yến ĐT:0702138238",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824631.490892
"4,5 tỷ VNĐ",ngõ 155 Bạch Mai, 35m2,, 7, 5, 5, 3, 4,"Tôi chính chủ cần bán nhà gần ngã tư Lê Thanh Nghị, Bạch Mai, Hai Bà Trưng.Hà Nội.DT 35mx5T xây mới đẹp long lanh, vuông vắn, thông thoáng, rộng rãi, gia đình ở hoặc cho thuê cực tốt vì gần nhiều trường Đại Học: Bách Khoa, Kinh Tế, Xây Dựng- Thiết kế Châu Âu hiện đại, tối ưu mọi công năng sử dụng+ Tầng 1: Phòng khách, bếp ăn, vệ sinh+ Tầng 2,3,4: Mỗi tầng 1 phòng ngủ rộng, vệ sinh khép kín+ Tầng 5: Phòng thờ, sân phơi- Nội thất mới 100% cao cấp: Hệ thống cửa từ trên xuống dưới + cầu thang + sàn nhà các tầng + tủ bếp tất cả đều được làm bằng gỗ tự nhiên cao cấp, được chính tay chủ nhà là dân trong nghề nội thất thiết kế và sản xuất.- Vị trí: Nhà nằm trong ngách yên tĩnh, cách mặt phố Bạch Mai 1 phút đi bộ. Khu vực xung quanh ngay sát nhiều trường đại học, công sở, bênh viện, buôn bán sầm uất, thuận lợi cả sinh hoạt và làm ăn kinh doanh.- Pháp lý: Sổ đỏ chính chủ.- Giá bán: 4.5 tỷ (có thương lượng) liên hệ chị Yến ĐT:0702138238",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824636.3132086
"5,4 tỷ VNĐ",Lạc Long Quân, 38m2,, 5,, 5, 3, 4,"Bán nhà Cầu Giấy , chủ nhà thiện trí muốn bán , nhà ở dân xây rất chắc chắn và tâm huyết, chủ có nhu cầu muốn chuyển nhà to hơn muốn chuyển nhượng cho chủ mới nên cần bán gấp khách mua về ở luôn. Vị trí: Nhà nằm tại vị trí đắc địa, giao thông thuận tiện, an sinh đỉnh. Gần hồ Tây, chợ Bưởi, chợ Nghĩa Đô, nhà văn hoá Nghĩa Đô, trụ sở uỷ ban… Cách đường ô tô tránh vài bước chân. Hai mặt ngõ trước sau, Mặt tiền rộng thoáng. Nhà Văn Hoá có bãi gửi ô tô rộng rãi. Diện tích: 38m2, mặt tiền 5.5m, nhà gồm 5 tầng, thiết kế hiện đại. Giá bán 5.4 tỷ Tầng 1: Phòng khách, bếp, wcTầng 2, 3, 4: Mỗi tầng 1 ngủ rộng wc khép kínTầng 5: Phòng thờ, sân phơi. Sổ đỏ vuông đẹp. Để xem chi tiết căn nhà anh chị liên hệ 0792122918 nhận thêm thông tin ",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824637.4252286
"2,6 tỷ VNĐ","Yên Viên, Gia Lâm, Hà Nội", 34m2,, 4,, 4,,,"- Nhà 4 tầng gia chủ tự xây vẫn còn khá mới, khách về ở luôn, cẩn thận thì sơn lại chút là như mới. - Thiết kế: Tầng 1: gara, bếp, VS. Tầng 2: (lửng): phòng khách. Tầng 3,4: mỗi tầng 2PN, 1VS. Tum, sân phơi - Vị trí rất đẹp, gần phố, cách mặt đường đôi Đặng Công Chất 100m, Hà Huy Tập chỉ 250m - Tiện ích thì khỏi bàn: Gần chợ đầu mối khu vực Yên Viên và nhiều trường học trên địa bàn - Sổ đỏ vuông vắn, chủ đang cất két, giao dịch ngay. Alo hoặc Zalo: 0965492571, Trác Gia Lâm để xem nhà/đất ",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824638.61371
,Vũ Ngọc Phan - Đống Đa, 80m2,,,,,,,"
    Cần bán căn hộ tập thể tầng 1 Vũ Ngọc Phan - Đống Đa. Gần trường học Nam thành công.
DT 80m1 sổ đỏ 52met thiết kể 2PN---2Wc. Sửa đẹp chỉ việc vào ở
Giá giá 2.55 tỷ
",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824639.6549258
"5,3 tỷ VNĐ","Lạc Long Quân , Cầu Giấy , Hà Nội .", 40m2,, 5,, 6, 3, 4,"BÁN NHÀ CẦU GIẤY - ĐẸP LONG LANH - GẦN Ô TÔ TRÁNH– HAI MẶT NGÕ THOÁNG.     Bán nhà Cầu Giấy , chủ nhà thiện trí muốn bán , nhà ở dân xây rất chắc chắn và tâm huyết , nhưng chủ có nhu cầu muốn chuyển nhà to hơn nên muốn chuyển nhượng cho chủ mới nên cần bán gấp .     Vị trí: Nhà ở vị trí đắc địa, giao thông thuận lợi, sinh đỉnh. Gần hồ Tây, chợ Bưởi, chợ Nghĩa Đô, nhà văn hóa Nghĩa Đô, trụ sở các cơ quan ban ngành    Đường ô tô chọn một số bước chân. Hai mặt ngõ trước sau, Mặt tiền thoáng. Nhà Văn hóa có bãi biển gửi ô tô rộng rãi.    Nhà ở được 2 năm còn đẹp như mới, khách hàng mua về luôn.    Căn nhà được chủ thiết kế theo phong cách hiện đại với kiến trúc 5 tầng , mua về ở luôn được chủ sắp xếp như sau  Tầng 1: Phòng khách, bếp.  Tầng 2, 3, 4: Mỗi tầng 1 ngủ rộng.  Tầng 5: Phòng thờ sân phơi sáng. Các phòng sàn được chủ lát gỗ , nội thất được chủ thiết kế theo phong cách sang trọng . Sổ đỏ vuông đẹp , luôn sẵn sang giao dịch mọi lúc . Anh chị muốn biết thêm thông tin chi tiết Liên hệ Mr.Khải 0363.255.077",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824640.8840656
"16,1 tỷ VNĐ",Thanh Xuân, 95m2,,,,,,,"+ Toà nhà 7 tầng thang máy, lô góc. ——————————– + Giá 16.1 tỷ, thương lượng với khách thực sự thiện chí mua. + Hỗ trợ khách hàng có nhu cầu vay vốn ngân hàng. ",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824641.994683
"1,9 tỷ VNĐ",Đường Tứ Hiệp phường Tứ Hiệp, 64m2,, 8, 15, 1, 2, 2,"Nằm tại cửa ngõ phía Nam Hà Nội. chung cư Tecco Diamond do chủ đầu tư là tập đoàn Tecco xây dựng với nhiều ưu điểm vượt trội: Chiết khấu tới 3,5% GTSP *****Từ ngày 16/5/2022, chính sách vay ngân hàng miễn gốc + lãi sẽ giảm từ 18 tháng xuống 12 tháng. LH ngay 0966.790.444 để chọn căn hộ ưng ý trước khi chính sách thay đổi.",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824643.1289356
"5,3 tỷ VNĐ",Cầu Giấy - Hà Nội, 50m2,,,,,,,"+ Vị trí ngõ thông tứ phía, cách ô tô chỉ 10m. + Nhà thiết kế xây 5 tầng mới đẹp, chắc chắn tâm huyết. - Tầng 1: Phòng khách, bếp, vệ sinh.- Tầng 2, 3, 4, 5: Mỗi tầng 1 phòng rộng + vệ sinh.- Tầng 6: Phòng thờ, sân phơi. + Sổ đỏ vuông vắn, sẵn sàng giao dịch. + Giá:5.5 tỷ (Thương lượng). + Liên hệ: Mr. Tiến Hoàng - 0976817296 - Tư vấn nhiệt tình, miễn phí 24/7.",16/05/2022,Tin thường,batdongsan_so_com_vn_1673824644.203064
