price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"3,6 tỷ VNĐ","Đường Phú Diễn, Bắc Từ Liêm", 72m2,"Ô TÔ ĐỖ CỔNG, NGÕ NÔNG THOÁNG, GIÁ ĐẦU TƯ S = 72m2, mặt tiền 4m, giá 3.6 tỷ Đc: Đường Phú Diễn, Bắc Từ Liêm. + Gần trường học các cấp, ba bước ra Đại học Tài Nguyên Môi trường, Đại học Công Nghiệp, Đại học Mỏ, Đại học Sư phạm, đường Văn Tiến Dũng, Cầu Diễn, Hồ Tùng Mậu, Đức Diễn, bến xe Mỹ Đình,… + Thích hợp mua đầu tư, xây chung cư mini cho thuê dòng tiền ổn định. + Sổ đỏ chính chủ, chủ muốn bán gấp. * Gọi ngay em Bình, 0345752279 để xem nhà miễn phí, không tiếp môi giới.",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803523.2871118, 4, 3, 1, 1,
"4,8 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 52m2,"Bán Nhà Ngọc Thụy Long Biên gần Trường học, Chợ Ngọc Thụy Cực đẹp Moning vào nhà + Vị trí nằm trong ngõ 264 Ngọc Thụy thông Ngọc Lâm, TĐC Ngọc Thụy, Chung cư C17, Giáp công trình đường Hồng Tiến kéo dài. + Diện tích sử dụng mỗi tầng 52m2 xây dựng chắc chắn móng ép cọc cẩn thận chọn từng viên gạch. + Chủ nhà rất kỹ tính không tùy tiện cho chụp ảnh và thông tin nhà lên mạng nên ở rất yên tâm. + Nhà xây ở được gần 5 năm nhưng như mới xây, tường cửa vẫn như nguyên. + Sổ đỏ cất két chỉ xuất hiện khi giao dịch. + Giao dịch nhanh 4.78 tỷ gia lộc chủ mới. Gọi Hoàn 84 xem ngay khi còn bán 0868246333 Kết nối - Đàm phán giá trực tiếp với chủ nhà.",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803524.4156265, 3, 3, 5, 6, 5
4 tỷ VNĐ,Đường Trung Kính phường Trung Hòa, 35m2,"
    
CỰC KỲ HIẾM - GẦN PHỐ - Ô TÔ TRÁNH 15M - KHU VỰC VIP - KHÔNG CÓ NHÀ BÁN KHU NÀY.
 
Cơ hội duy nhất mua nhà Trung Yên, 1 phút ra phố, 15m oto tránh, nhà đẹp, full nội thất35mx5 chỉ 4 tỷ
 

+Vị trí khu vực VIP Trung Yên Trung Kính, Ngõ thông thoáng khắp các ngả ra phố
+Chủ nhà là công an, hàng xóm nhà lầu biệt thự ( khu vực vượng khí).Đi bộ 3’ cây xanh sân chơi tiện ích an sinh đầy đủ.
+Thiết kế cực thông minh, 5 tầng cưa sổ to ánh sáng chan hòa, nhà thoáng mát
+Pháp lý sổ đỏ nở hậu sẵn sàng giao dịch
 
Liên hệ: 0-3-8-8-8-8-4-2-5-2 em Thu chuyên thổ cư Đống Đa - Cầu Giấy (3-9 Tỷ)
",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803525.8507879, 3, 3, 5, 3, 3
"4,05 tỷ VNĐ",Đường Trung Kính phường Trung Hòa, 36m2,"CỰC KỲ HIẾM - GẦN PHỐ - Ô TÔ TRÁNH 15M -  GẤN SÁT PHỐ- NHÀ ĐẸP Ở NGAY  - KHÔNG CÓ NHÀ BÁN KHU NÀY. Bán nhà Trung yên( hiếm có nhà bán khu này) Nhà đẹp, ở luôn, chỉ 2’ đi bộ ra phố, 36mx5t giá chỉ 4.1 tỷ +Vị trí không thể đẹp hơn, ngõ ô tô tránh, một ngoặt vào nhà, trước nhà rộng 3.5 m.Ngõ thông các ngả đều ra phố.+ Hàng xóm dân trí cao nhà lầu biệt thự ( Đất vượng)+ Thiết kế 4 tầng 1 tum khung cột chắc chắn.Nở hậu. +Pháp lý sổ đỏ nở hậu sẵn sàng giao dịch. Chủ công an nhã nhặn hiểu biết. Giá có thương lượng Liên hệ: 0-3-8-8-8-8-4-2-5-2 em Thu chuyên thổ cư Đống Đa - Cầu Giấy (3-9 Tỷ)",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803527.028637, 3, 3, 5, 3, 3
"9,8 tỷ VNĐ",Đường Đa Sĩ phường Kiến Hưng, 50m2,,08/09/2022,Tin thường,batdongsan_so_com_vn_1673803528.237462, 5, 15, 4, 4, 4
"4,5 tỷ VNĐ",Đường Cầu Am phường Vạn Phúc, 40m2,"
    Bán nhà Cầu Am phường Vạn Phúc Hà Đông 40m2 5T mt 4m vài bước tới chợ, ô tô chạy vòng quanh ,kinh doanh , nhà mới ở sướng+ nhà mặt ngõ thông kinh doanh tóc nail mi slon tóc, cho thuê dạy học…+ nhà thiết kế vô cùng chắc chắn, vào nhìn nhà chỉ có mê hồn+ tiện ích xung quanh vô vàn thuận lợi, trường học , chợ ,siêu thị,chợ cây, phố lụa vạn phúc+ thông đường Tố Hữu, Quang Trung, Mỗ Lao, Trần Phú…+ sổ đỏ vuông đẹp chính chủ + giá 4,5 tỷ(có thương lượng)+ Gọi ngay Mrs Hương Chuyên BĐS Thổ cư Hà Đông.
",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803530.280995, 4, 6, 5, 4, 4
"25,9 tỷ VNĐ",Đường Hoàng Cầu phường Ô Chợ Dừa, 110m2,"- Giá 25.9 tỉ còn thương lượng Miễn trung gian, môi giới và báo mạng làm phiền.",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803532.1858997, 10, 10, 7, 7, 7
"7,6 tỷ VNĐ",Đường Nguyễn Chính phường Thịnh Liệt, 40m2,"Nhà Đẹp-OTo vào nhà-Phân Lô-Ngõ Rộng -Thang Máy  -Diện tích :40 m2 -Thiết kế :6 tầng - Vị trí: Gần Hồ Nguyễn Chính,Trường Cấp 2 Trương Định, Tân Mai  -Ảnh thật , liên hệ xem nhà :0354996596 ",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803533.8913639, 4, 4, 6, 4, 4
"4,6 tỷ VNĐ",Đường Giáp Tứ phường Thịnh Liệt, 37m2,Chính chủ cần bán căn nhà đẹp mới xây ở Giáp Nhị.  Nhà mới xây 5 tầng có 3 phòng ngủ vệ sinh khép kín. Cam kết ảnh thật 100%. Giao thông thuận tiện.  SĐCC sẵn sàng giao dịch. Liên hệ 0346821280.,08/09/2022,Tin thường,batdongsan_so_com_vn_1673803535.0741994, 3, 3, 5, 3, 4
"4,6 tỷ VNĐ",Đường Giáp Tứ phường Thịnh Liệt, 37m2,Chính chủ cần bán căn nhà đẹp mới xây ở Giáp Nhị.  Nhà mới xây 5 tầng có 3 phòng ngủ vệ sinh khép kín. Cam kết ảnh thật 100%. Giao thông thuận tiện.  SĐCC sẵn sàng giao dịch. Liên hệ 0346821280.,08/09/2022,Tin thường,batdongsan_so_com_vn_1673803537.5166647, 3, 3, 5, 3, 4
