price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"4,347 tỷ VNĐ",Đường Nguyên Khê phường Nguyên Khê, 92m2,, 5,,,,," Bán đất đấu giá Cán Khê Nguyên Khê Đông Anh:
Diện tích: 92.6m2.
Mặt tiền: 5m.
Đường rộng 5,5m + Vỉa hè.
Bên cạnh là đường bìa làng 17m, vỉa hè 5m mở thông sang Khu đô thị Nguyên Khê.
Phía sau là đường Quy hoạch 40m sắp triển khai.
Gần khu tổ hợp công viên cây xanh, bãi thể thao, bãi đỗ xe đang thi công.
Bên cạnh là dự án Khu đô thị ALS City.
Cách Khu Đô Thị Nguyên Khê 300m.
Cách UBND xã 500m.
Các dự án mở đường sát khu đều sắp triển khai.
Giá thì vẫn thấp so với các khu khác, tiềm năng đầu tư rất lớn.
Đất đấu giá pháp lý đảm bảo, quy hoạch đồng bộ,
 Em Linh 
Tư vấn nhà đất Đông Anh miễn phí
Kiểm tra quy hoạch mới nhất giá rẻ
",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818764.2658932
"5,4 tỷ VNĐ","Khu đô thị Ciputra, đường Võ Chí Công, quận Tây Hồ, Hà Nội", 148m2, Đông nam,,,, 4, 2,"Chính sách + Tiến độ thanh toán siêu hấp dẫn. Nhanh tay để sắm được một căn hộ ưng ý tại Udic Westlake Tây Hồ 📖 Chính sách ưu đãi- Quà tặng 4,5%- Hỗ trợ vay vốn lên tới 70%- Chiết khấu 5,5% dành cho khách hàng trả thẳng- Thanh toán trả chậm sau 9 tháng 🔜 Tiến độ thanh toán linh hoạt- Đặt cọc 100 triệu- Đợt 1: Đóng 30% ký hợp đồng mua bán- Đợt 2: 15 ngày sau đóng thêm 15% được nhận nhà ở ngay- Đợt 3: 9 tháng sau thanh toán nốt 55% còn lại",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818765.350989
"5,5 tỷ VNĐ","Ngõ 55 Vân Hồ , HBT , HN", 30m2,, 4, 5, 5, 4, 4,"Bán nhà mặt ngõ Vân Hồ 2 (Phan Bội Châu kéo dài) mặt hồ Thống Nhất , Quận Hai Bà Trưng. DT : 30m2 - xây 4,5 tầng - MT : 4,5m  - giá  3,1 tỷ  Khu vực hot quận Hai Bà Trưng, gần công viên, giao thông thuận lợi. -              Nhà 10 m ra mặt phố, 20m ra công viên Thống Nhất. -              Ô tô đỗ trước cửa. -              Khu dân cư sầm uất , kinh doanh được , an ninh tốt , dân trí. -              Nhà mới, thiết kế hiện đại, nội thất rất đẹp. ",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818766.5527735
"4,5 tỷ VNĐ",Trung Kính - Yên Hòa - Cầu Giấy - Hà Nội, 48m2,,,,,,,"NGÕ NÔNG THÔNG RỘNG - GẦN PHỐ - CÁCH Ô TÔ VÀI CHỤC MÉT - HƯỞNG TRỌN TIỆN ÍCH TRUNG TÂM CẦU GIẤY.- Vị trí tuyệt vời, gần chợ, gần trường học các cấp, gần TTTM,... tiện ích không thiếu thứ gì. Giao thông kết nối Nguyễn Khang, Láng, Trần Duy Hưng, Cầu Giấy,..đi đâu cũng tiện.- Thiết kế 5 tâng và 4 phòng ngủ chủ tự xây rất chắc chắn.* Mô tả : + T1 : Khu để xe , phòng bếp, WC.+ T2 : Phòng khách + WC.+ T3 : 2 Phòng ngủ + WC.+ T4 : 2 Phòng ngủ + WC.+ T5 : Phòng thờ + sân phơi.- Chủ vui vẻ thiện chí bán, giá cả thương lượng.Liên hệ : - Nguyễn Tiến Hoàng - 0976817296 - Chuyên nhà đất thổ cư Hà Nội - tư vấn nhiệt tình vui vẻ 24/24.",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818767.7106757
"5,95 tỷ VNĐ",Hoàng Hoa Thám, 40m2,, 3,, 5, 3, 4,"Chủ xây mới nhà 5 tầng kiên cố, nhà 2 mặt thoáng nên các phòng đều ngập tràn ánh sáng tự nhiên. Ngõ vào rộng, ô tô đỗ. Nhà gần trường Tiểu học Ngọc Hà, hồ B52, đi bộ ra Lăng Bác, công viên Bách Thảo. Môi trường sống trong lành khu dân trí cao cực kỳ thích hợp cho các gia đình trẻ. Ngõ rộng thuận tiện đi lại. Thiết kế & Diện tích: Nhà 38m2, mặt tiền 3.9m, 5 tầng diện tích sử dụng từ tầng 2 là 40m. + Tầng 1: Phòng khách, bếp, wc, để xe + Tầng 2, 3, 4: Mỗi tầng 1 phòng, wc + Tầng 5: phòng thờ, sân phơi Vị trí đẹp, yên tĩnh, an sinh tuyệt vời. Sổ đỏ đẹp, sẵn sàng giao dịch Để biết thêm thông tin LH Mr Chính 0792122918 xem chi tiết nhà",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818769.259532
"15,18 tỷ VNĐ",Tái định cư 7.2ha - Trâu Quỳ - Gia Lâm - Hà Nội, 120m2,, 6, 11,,,,"- Cần bán thửa đất vị trí đẹp, cực hiếm tại khu giãn dân tái định cư Trâu Quỳ - Gia Lâm. - Giao thông vô cùng thuận tiện đi Lý Thánh Tông, quốc lộ 5a, Ngô Xuân Quảng, Cửu Việt, Thành Trung,...tiện ích xung quanh vô cùng đầy đủ: bệnh viện, trường học từ cấp mẫu giáo đến đại học ,trung tâm hành chính các cấp,.... - Nằm trong vùng lõi phát triển kinh tế của thị trấn và huyện Gia Lâm tiềm năng tăng giá và thanh khoản cực tốt, xung quanh là các dự án nhà ở thương mại giá đã khá cao như: Sông Hồng, Hải Phát, Euro Window, Metropolitan,... - Thửa đất lô góc mặt tiền siêu rộng tổng cộng lên tới 26m, phía trước là vườn hoa và sân thể thao nội khu, 2 mặt đường nhựa 11m vỉa hè rộng rãi 3m, 3 mặt thoáng vĩnh viễn đằng sau là rãnh kỹ thuật rộng 2m, nằm giữa 2 trục đường 22m Nguyễn Mậu Tài và Đoàn Quang Dung. - Sổ đỏ chính chủ giá vô cùng dễ chịu còn biên độ tốt cho người đầu tư chỉ 126.5tr/m2,còn thương lượng nhẹ nhàng cho khách thiện trí Liên hệ xem đất và biết thêm thông tin chi tiết E.Nhật 0982852808, 0948584888",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818770.4735355
"7,13 tỷ VNĐ","Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội", 100m2,,,,,,,"- Thửa đất vàng, mặt tiền siêu rộng.- Thuộc khu phân lô quân đội lữ đoàn 144. Quy hoạch ổn định, đường trải nhựa sáng bóng.- Khả năng lên giá cao.- Sổ đỏ chính chủ.",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818771.5616245
"5,5 tỷ VNĐ","VŨ TÔNG PHAN, THANH XUÂN", 45m2,,,,,,,"Chung cư mini Phố Vũ Tông Phan, 9 phòng, DT 45m2, 5 tầng, kinh doanh dòng tiền cực tốt. + Trung tâm tiện ích nhiều, gần chợ, gần Royal City, gần trường Đại học lớn. + Nhà đi vào được bằng nhiều hướng, Ngõ trước nhà  ba gác tránh, thoáng sáng trước, sau thông phố KHƯƠNG HẠ. + Sổ đỏ nở hậu chính chủ giao dịch ngay . + Liên hệ em Thái để được xem luôn và ngay.",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818772.740471
"7,6 tỷ VNĐ",nguyễn trãi, 80m2,, 4,, 4, 8, 4," Bán Nhà, Nguyễn Trãi, Thanh xuân. Ô Tô Kinh Doanh 80m2 x 4 tầng. Mặt Tiền 4.2m Giá 7.6 Tỷ.  Bán đất tặng nhà 4 tầng  NHÀ DIỆN TÍCH RỘNG HAI THOÁNG VĨNH VIỄN - Ô TÔ NGỦ TRONG NHÀ. - Mô tả: + Nhà xây 4. 5 tầng khung cột chắc chắn, tổng 8 phòng ngủ hai mặt thoáng, trước có sân, cây xanh che bóng mát, phía sau thoáng vĩnh viễn nhìn ra sân của khu liền kề Nguyền Tuân. không khí trong lành . + Nhà gần với rất nhiều trường đại học có tiếng, Đại học Hà NộI như Đại Học Khoa Học Xã Hội Và Nhân Văn, Đại Học Quốc Gia Hà Nội, Đại Học Kiến Trúc. gần khu chung cư Royal. Gần chợ, trường học, bệnh viện, tiện ích xung quanh ngập tràn. + Giao thông thuận tiện, dịch vụ tiện ích, an sinh tốt. - Tầng 1 sân rộng + phòng khách + bếp + vệ sinh và 1 ngủ - Tầng 2, 3:  thiết kế 3 phòng ngủ 2 vệ sinh - Tầng 4: 1 căn hộ kép kín + sân phơi + phòng thờ.  - Sổ đỏ chính chủ, sẵn sàng giao dịch.   LH: E KHÁNH: 0984568179  ",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818773.956219
"11,5 tỷ VNĐ",ngõ phố Tân Mai, 58m2, Tây,, 4, 5, 6, 4,"Bán nhà phân lô ngõ phố Tân Mai, Hoàng Mai.Hà Nội  DT 58m2x5T Thang máy, thoáng 2 mặt cực kỳ đẹp, ô tô vào nhà giá 11.5 tỷNhà xây mới móng bè, khung cột cách phố Tân Mai đúng 10m vừa ở, vừa kinh doanh DT 58m2x5T thang máy. thiết kế hiện đại bao gồm:T1 : Ga ra ô tô, bếp, vệ sinh phụ T2: phòng khách, phòng ngủ, vệ sinh giữa.T:3,4 mỗi tầng 2 phòng ngủ, vệ sinh từng tầng, .T5: phòng thờ sân phơi.Thiết kế theo phong cách hiện đại, công năng sử dụng vô cùng hợp lý, của cuốn, thang máy nhập khẩu, thiết bị vệ sinh cao cấp, sàn gỗ nhập khẩu Đức, cửa ra vào và tay vịn cầu thang làm bằng gỗ lim Nam phi, tủ bếp cao cấp,  phù hợp với mô hình vửa ở, vừa kinh doanh hoặc làm văn phòng công tyVị trí đắc địa cách phố đúng 10m sát chung cư Hòa Phát, gần Hồ Đền Lừ,khu an sinh tốt sổ đỏ chính chủ giá 11.5 tỷ có thương lượng liên hệ chị yến ĐT:0702138238",21/06/2022,Tin thường,batdongsan_so_com_vn_1673818775.1021545
