price,address,Diện tích,Mặt tiền,Lộ giới,Details,Ngày đăng,Loại tin,id,Số tầng,Số phòng ngủ,Số toilet
"5,45 tỷ VNĐ",Đường Phú Diễn phường Phú Diễn, 60m2, 5, 3,"Bán nhà Phú Diễn, 4 tầng x 60m2, ô tô đỗ cửa, kinh doanh, 5.45 tỷ - Chủ nhà làm xây dựng tự xây cách đây 2 năm, kết cấu bê tông cốt thép chắc chắn, nền móng kiên cố, vũng chắc ở sướng. - Nhà thiết kế hiện đại, nhiều phòng đầy đủ công năng, đủ tiện nghi. - Xung quanh hàng xóm nhiều cán bộ về hưu, yên tĩnh, văn minh. - Sổ đỏ chính chủ, sẵn sàng giao dịch ngay. Gọi ngay hoặc để lại SĐT qua zalo Hùng Cường sẽ liên hệ tư vấn: 0392347602",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792082.7676306, 4, 4, 4
"5,6 tỷ VNĐ","Đường Trần Cung , Nghĩa Tân , Cầu Giấy", 40m2, 4, 3,"
    
NHÀ ĐẸP PHỐ TRẦN CUNG - CHỈ 1 NHÀ RA MẶT PHỐ - 6 TẦNG MT: 4.7M - DT: 40M2 x 4 PHÒNG NGỦ - LÔ GÓC 2 MẶT THOÁNG - CHỦ TẶNG FULL NỘI THẤT KHÁCH VỀ Ở LUÔN.

- Giá : 5.6 Tỷ. 
- Sổ vuông đẹp chính chủ pháp lý sạch sẽ không tranh chấp. 
- Hỗ trợ khách vay ngân hàng tới 80%.
- Chi tiết xin liên hệ để xem nhà trực tiếp. 
- HUY LINH - 0818545666 - 0934276733.

+ Nhà cách 1 nhà ra mặt phố, ngõ rộng, lô góc thoáng trước sau, phù hợp ở hoặc làm văn phòng đều tiện.

+ Nhà thiết vô cùng hợp lý, khung cột kiên cố chắc chắn, lô góc thoáng vĩnh viễn. 

- Tầng 1: Phòng khách + Phòng ăn + bếp + WC.
- Tầng 2 + 3: Phòng ngủ rộng + wc.
- Tầng 4: 2 phòng ngủ + 2 wc khép kín.
- Tầng 5: Phòng thờ + sân phơi.
- Tầng 6: Vườn cây cảnh rộng + Sân tập thể dục. 

+ Sổ đổ sẵn sàng giao dịch 24/24.
",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792083.841759, 6, 4, 5
"36,3 tỷ VNĐ","Đường Lê Đức Thọ, Mai Dịch, Cầu Giấy", 100m2, 9, 20,"Bán tòa Văn Phòng, phố Lê Đức Thọ. Quận Cầu Giấy: DT100M – 8Tầng – MT10m: 36.3 Tỷ -Tòa nhà 8 Tầng thang máy, có hầm, mặt tiền 10m, Phân lô, vỉa hè, ô tô tránh dừng đỗ, Kinh doanh sầm uất -Vị trí đắc địa, toà nhà nằm trong khu phân lô Dương Khuê cực đẹp, vỉa hè rộng, ngõ thẳng ô bàn cờ. Nhà cách phố vài chục mét, thông các phố Nguyễn Hoàng, Lê Đức Thọ... Kinh doanh sầm uất, thích hợp làm công ty hoặc cho thuê lấy dòng tiền. Hoặc ở kết hợp kinh doanh, làm văn phòng công ty -Lợi thế mặt tiền cực rộng, toà nhà bề thế, có tầng hầm. Nhà mới, sổ đỏ chính chủ, sang tên luôn.  -Thiết kế: Tầng hầm: Gara, phòng kỹ thuật. Tầng 2 (Lửng): Sảnh lễ tân, VP. Tầng 3 + 4: Thông sàn. Tầng 5: 2 ngủ khép kín. Tầng 6: 2 ngủ khép kín. Tầng 7: Sân vườn, Bếp, 1 phòng. Wc.  Tầng 8: Tum, sân phơi, tiểu cảnh. + Pháp lý: Sổ đỏ. + Giá: 36.3 tỷ, có thương lượng. Hãy liên hệ với Tôi 24/7: Nguyễn Đức Miễn trung gian – Môi giới.  Xin Trân trọng Cảm ơn.",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792084.864054, 8, 8, 8
"5,7 tỷ VNĐ","Đường Cống Vị, Cống Vị, Ba Đình", 35m2, 4, 9,".Bán nhà Ba Đình gần Hồ Tây 35m2, 5.5 tỷ, MT 4.8m, Ô TÔ đỗ sát cửa, Gần Phố, Kinh Doanh  Nhà có vị trí liền kề với Khu Biệt Thự Cao cấp, Ô tô đỗ cửa, cách mặt phố chỉ 30m, trước nhà rất rộng nhiều ô tô đỗ ngày đêm, các phố lớn gần nhà như: Văn Cao, Đào Tấn, Hoàng Hoa Thám, Lạc Long Quân, gần Hồ Tây có thể đi tập thể dục hàng ngày. Cách Bệnh Viện TW chỉ 1km, cách trường học Ba Đình 650m, xung quanh nhà tiện ích đầy đủ, chợ dân sinh lớn và TTTM lớn sầm uất quanh nhà rất tiện mua sắm sinh hoạt hàng ngày. Nhà xây 5 tầng khung bê tông rất chắc chắn có thể thêm tầng nếu có nhu cầu Nhà 2 mặt ngõ, các phòng đều có cửa sổ sáng tự nhiên tiết kiệm chi phí điện chiếu sáng. Sổ đỏ chính chủ vuông đẹp, pháp lý rõ ràng sẵn nhà công chứng ngay Giá bán: 5.75 tỷ, có thương lượng tốt cho khách thiện chí mua nhanh. Gọi ngay cho tôi : Y Linh - 0916447879 - Tổng Kho Bất động sản Tây Hồ - Ba Đình rất nhiệt tình .",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792085.9332128, 5, 4, 5
"5,5 tỷ VNĐ","Đường Phan Đình Giót, La Khê, Hà Đông", 70m2, 8, 3,"ĐẤT VUÔNG _ NHÀ KIỂU BIỆT THỰ _ Ô TÔ CON ĐỖ CỬA

+ Nhà 3 tầng, thiết kế kiểu biệt thự, chủ không ở về Thái Bình với Gia Đình
+ Nội thất cơ bản đã làm đầy đủ như cầu thang, cửa bằng gỗ lim...
+ Nhà đang cho người quen thuê giá hữu nghị mục đích giữ nhà hộ.
+ Ngõ vào thoáng rộng, ô tô 4 chỗ vào tận cửa, trước nhà rất rộng và thoáng sáng
   + Nói k với thông tin ảo,thiện chí liên lạc với e.",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792086.927553, 3, 4, 3
"3,5 tỷ VNĐ","Đường Nguyễn Khang, Quan Hoa", 35m2, 3, 4,"Bán nhà Nguyễn Khang-Cầu Giấy 35m2-giá hơn 3 tỷ-ngõ ba gác tránh-40m ra ô tô-tiện ích đầy đủ -Vị trí ngõ đẹp thông trung tâm quận Cầu Giấy gần nhiều trường Đại học và trung tâm thương mại ở cực sướng  -Nhà thiết kế 5 tầng đẹp sang trọng nội thất tiện nghi, chủ tặng 80% nội thất*Thiết kế:-Tầng 1 ; khách và bếp . -Tầng 2 3 4: mỗi tầng phòng ngủ, -Tầng 5 phòng thờ sân phơi.  Sổ đỏ chính chủ sẵn sàng  giao dịch🥰 Liên hệ E.Luân:0386.39.2021(zalo)Xem nhà miễn phí",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792092.6826975, 5, 3, 4
7 tỷ VNĐ,"Đường Cầu Giấy, Quan Hoa", 55m2, 4, 4,"Bán nhà Cầu Giấy 55m2-10p khép kín-giá 7 tỷ-ô tô gần-ngõ nông thoáng GÀ ĐẺ TRỨNG VÀNG -TRUNG TÂM CẦU GIẤY -DÒNG TIỀN MỖI NĂM 55Tr/Tháng-NGÕ ĐẸP CỰC THOÁNG + Vị trí đẹp , Trung tâm Quận Cầu Giấy và tiếp giám Q. Đống Đa , khu vực tập chung nhiều các Trường CĐ - ĐH lớn nhỏ . NHU CẦU TÌM MUA VÀ THUÊ NHÀ LUÔN RẤT CAO Thiết kế: -Tầng 1: để xe, có bếp, 2 máy sấy, 1 máy giặt - Tầng 2,3,4,5,6: Mỗi tầng 2 phòng khép kín ( Tổng 10p) - Nhà đang full phòng - Sổ đỏ siêu đẹp, nở hậu nhẹ, Sẵn sàng giao dịch.- Nhà còn mới. Chủ nhà đã tự khai thác được 6 tháng.  SỔ ĐỎ VUÔNG ĐẸP , PHÁP LÝ CHUẨN . SẴN GIAO DỊCH NGAYLiên hệ E.Luân:0386.39.2021 ( zalo)Xem nhà miễn phí. ",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792093.7766116, 6, 10, 10
33 tỷ VNĐ,"Đường Ngọc Lâm, Ngọc Lâm, Long Biên", 120m2, 6, 20,"Cần bán nhà Mặt phố Ngọc Lâm, vỉa hè rộng thênh thang, kinh doanh siêu sầm uất. Diện tích 120m, mặt tiền 6m, lô góc 2 mặt tiền siêu Vip, đẳng cấp, khách mua xây tòa nhà Văn phòng 8 tầng thang máy cho thuê hiệu suất cực cao hoặc kinh doanh đa dạng các loại hình dịch vụ.  Giá 280tr/m. Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch ngay. Liên hệ Mrs Thúy để xem nhà miễn phí. ",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792094.7928667, 2, 2, 2
"9,4 tỷ VNĐ",Đường Bùi Bằng Đoàn phường Hà Cầu, 65m2, 4, 8,"
    KHÔNG PHẢI HIẾM MÀ CỰC HIẾM - MỘT MẶT PHÔ - MỘT MẶT HỒ - DÀNH CHO ĐẠI GIA LÀ ĐÂY - AI CHẢ MƠDT: 65m, MT 4m, C4 đang cho thuê 25tr/th - LH Ms Hằng 0988183187 - 0944723177- Cần tiền kinh doanh bán nhanh lô đất VÀNG( tặng nhà cấp 4 đang cho thuê), quý hiếm Nguyễn Viết Xuân Hà Đông, 2 mặt phố.một mặt phố Nguyễn Viết Xuân, mặt còn lại view Hồ, kinh doanh cực đỉnh, mặt hồ vỉa hè rộng, xây nhà nghỉ, quán cafe, văn phòng, spa...... càng tuyệt vờiDT: 65m, MT 4m- Là khu phố sầm uất bậc nhất quận Hà Đông, đi xuyên sang mấy khu phố cổ như Phan Chi trinh, Nguyễn Thái Học, Chu Văn An...- Giao thông vô cùng thuận tiện, mặt phố rộng, đẹp, thoáng, vỉa hè cây xanh, hồ sinh thái trong lành.- Cần bán gấp, miễn trung gian.- Giá chỉ 9.4 tỷ có thương lượng cho anh chị thiện chí mua, bao sang tên sổ đỏ, hỗ trợ vay vốn ngân hàng 70%.-Cam kết thông tin trung thực- Ảnh thực tế 100%-- LH Ms Hằng 0988183187 - 0944723177- Cảm ơn anh chị quan tâm tin bài.
",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792095.713505, 1, 1,
"3,6 tỷ VNĐ",Phố Giáp Nhị quận Hoàng Mai, 35m2,,,"Bán nhà ở ngay khu vực phố Giáp Nhị, Trương Định trung tâm quận Hoàng Mai với thông số sau: + Diện tích 35m x5 tầng + Mặt tiền: 4m Nhà mới xây đẹp, hiện đại thiết kế rất tâm huyết với 4 phòng ngủ sáng thoáng, tối ưu công năng sử dụng. Nội thất cao cấp. Ngõ vào nhà rộng. Di chuyển ra các nút giao đường phố lớn vô cùng nhanh thuận tiện như là đường Giải phóng, Trương Định, Tân Mai Khu vực dân trí cao, an ninh tốt, hàng xóm thân thiện trí thức. Xung quanh kinh doanh sầm uất, gần các trường học các cấp, bãi đỗ xe, tiện ích bao trùm… cho cuộc sống an lành bền vững gia đình 2-3 thế hệ + Sổ đỏ vuông đẹp chính chủ Giá bán: 3.6 tỷ ( Có thương lượng) Liên hệ: Em Kiệt 0386826403 ( Gọi hoặc inbox 24x24g) Miễn phí xem nhà -  Nguồn hàng phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24g Cảm ơn Quý anh/chị cô/bác đã quan tâm!",27/10/2022,Tin thường,batdongsan_so_com_vn_1673792096.8454835,,,
