price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet,Hướng
"5,8 tỷ VNĐ",Thanh Xuân, 58m2, 4,, 4,,"   SIÊU RẺ, NHÀ MỚI SANG TRỌNG-Khương Đình-Thanh Xuân, 58M2, 5 TỶ 8. + Bán gấp nhà phố Khương Đình-Thánh Xuân, Giao thông thuận tiện. + Chỉ mất 3 phút tới các trường cấp 1, 2, Khương Đình, Trường Liên cấp Sputnik. + Thuận tiện đến Trường Đại học Khoa học XH và Nhân Văn, Đại học Thăng Long.. + Dễ dàng kết nối ra đường vành đai 3, Nguyễn Trãi, Vũ Tông Phan, Bùi Xương Trạch. + Thiết kế: Nhà chủ tự xây 5 tầng, 58M2, hiện đại, chắc chắn, Nội thất sang trọng. + Pháp Lý: Sổ đỏ chính chủ, pháp lý chuẩn, Sẵn sàng giao dịch NGAY với giá 5 tỷ 8. -------------------------------------- Ngôi nhà mới của bạn là HẠNH PHÚC của tôi. Thuận nhà đất - Tư vấn BDS miễn phí, tận tâm. ĐT: 0986.581.285. ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796384.8903441,,
"7,4 tỷ VNĐ",Đường Cự Lộc phường Hạ Đình, 35m2, 5, 10, 5, 4,"+ Nhà xây mới tuyệt đẹp, nội thất cực xịn, nhà gần đường nguyễn trãi, nhìn sang RoyalCity. +LH: Hoàng Bắc, ĐT: 0377610275, chuyên nhà đất Hà Nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796386.3604453,,
26 tỷ VNĐ,Trần Hưng Đạo - Hoàn Kiếm, 93m2, 8,, 9, 10,"KHÁCH SẠN TRẦN HƯNG ĐẠO -  HOÀN KIẾM, 9 TẦNG 93M2 RỘNG 8M, 26 TỶ + Vị trí Trung tâm của trung tâm, cực nhiều văn phòng, toà nhà lớn; Khách sạn nằm cách mặt phố 50m, ô tô tránh; Gần các tuyến phố Lý Thường Kiệt, Quang Trung; Bà Triệu gần Bờ Hồ, Tràng Tiền plaza; CATP Hà Nội, Bộ Tài Chính… - Toà khách sạn bán xây 9 tầng có thang máy tổng 16 phòng kinh doanh; cực hiếm nhà bán và hiệu suất khai thác cực tốt. Chủ định cư nước ngoài muốn bán nhanh giá chào có thương lượng.  - Sổ đỏ sẵn sàng giao dịch, pháp lý sạch. - Liên hệ: K.S Phương – 0918120568 để được tư vấn về ngôi nhà và gặp chủ đàm phán trực tiếp.",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796388.409385, 10,
"5,3 tỷ VNĐ",Đường Khương Đình phường Khương Đình, 43m2, 4, 2, 4, 5," Bán nhà riêng phố Khương Đình, phường Khương Đình, quận Thanh Xuân: 43m2* mt 4m, ngõ thoáng sáng rộng rãi , 100m ra phố, xung quanh nhà đầy tiện ích không thiếu thứ gì .  + Vị trí trung tâm quận Thanh Xuân, giáp ranh quận Đống Đa và quận Hoàng Mai. Tiếp giáp phố lớn: Bùi Xương Trạch, Khương Trung, Vũ Tông Phan, Hoàng Văn Thái,… Gần trường học các cấp gì. + Thiết kế chắc chắn, khung cột BTCT, 5 phòng ngủ khép kín thoáng sáng . + Sổ đỏ chính chủ, sẵn sàng giao dịch. + Giá chào: 5.3 tỷ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796389.976948,,
30 triệu VNĐ/m2,"Đội 2, Sơn Trung, Yên Sơn, Quốc Oai, Hà Nội", 71.1m2, 5,,,,"💥💥💥 Chính Chủ gửi Bán Gấp Mảnh 71.1m2. MT ~ 6m, Yên Sơn, Quốc Oai, Giá tốt cho nhà đầu tư🌍 Vị trí. Sau trạm y tế xã Yên Sơn, Yên Sơn, Quốc Oai👉 Diện tích 71.1m, Mặt tiền 5.93m, hướng Nam👉 Đường trước đất oto vào thoải mái🎖 Tiện ích. Gần trường Mầm Non, Cấp 1, 2, Chợ truyền thống 🛣 Cách khu đô thị Sunny Graden, Khu du lịch Tuần Châu 5 phút oto🛣 Trung tâm hành chính Huyện 1.5km.🛣 Giao Thông thuận tiện Đại Lộ Thăng Long, KCN Thạch Thất Quốc Oai💎 Gần khu tập thể thao chung của thôn.💎 Không gian thoáng mát, nhiều cây xanh rất tốt cho sức khỏe💰 Tiềm năng tăng lên 2- 3 giá trong tầm tay👉 Pháp lý Sổ Hồng Chính Chủ, Sẵn Sàng giao dịchHãy gọi ngay cho E Thành 0967205590 khi A/c đọc được tin này 24/24h.",05/07/2022,Tin thường,batdongsan_so_com_vn_1673796393.0387154,, Nam
"4,35 tỷ VNĐ",Đường Khương Trung phường Khương Trung, 36m2, 5, 3, 4, 3,"+ Bán nhà phố Khương Trung,quận Thanh Xuân: nhà 4 tầng,36m, mặt tiền 5m, trước nhà ngõ rộng thoáng sáng. + Giáp ranh quận Đống Đa và quận Hoàng Mai. Tiếp giáp phố lớn; Phố Khương Đình,Bùi Xương Trạch, Vũ Tông Phan,Khương Trung,…Tiện ích xung quanh đầy đủ + Thiết kế chắc chắn,4 tầng 3 ngủ+3W. + Sổ đỏ vuông đét,giao dịch ngay. + Giá chào:4.35tỷ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796394.687563, 3,
15 tỷ VNĐ,Đường Bắc Thăng Long phường Kim Chung, 224m2, 13,,,,"+ Khu vực kinh doanh sầm uất, công ty, nhà hàng tiện ích ngập tràn, có đường trước sau, ngõ thông tứ phía ra ĐL Võ Văn Kiệt, QL5 kéo dài đi Vĩnh Yên... + Sổ đỏ chính chủ, pháp lý sạch, giao dịch ngay. ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796396.244321,,
200 triệu VNĐ,Đường Ngô Sĩ Liên phường Văn Miếu, 5m2, 3, 3, 1, 1,Nhương lại kiot trong chợ Ngô Sỹ Liên dẫy hàng khô ngay đầu mặt chính của chợ. - Chợ Ngô sỹ Liên là chợ chuyên bán đồ gia vị hàng khô cho các nhà hang. - Rất phù hợp với những nhà bán buôn gia vị cho các nhà hàng. ,07/10/2022,Tin thường,batdongsan_so_com_vn_1673796397.57014, 1,
"13,5 tỷ VNĐ","Đường Trương Định, Phường Trương Định", 48m2, 4, 15, 6, 4,"NHÀ MỚI, MẶT PHỐ, VỈA HÈ RỘNG, THANG MÁY.✓ Diện tích: 48m.✓ Sổ đỏ chính chủ, pháp lý chuẩn.✓ Giá chào: 13.5 Tỷ.✓ Thiết kế 6 tầng, thang máy, Phòng nào cũng trần ngập ánh sáng tự nhiên.✓ Thông sàn tầng 1, 2, 3 Tiện kinh doanh.✓ Với 4 Ngủ, Bếp, Phòng thờ, sân phơi.✓ Gần Đại học Bách Khoa, Xây Dựng, Kinh tế Quốc Dân...✓ Gần Nhiều Bệnh Viện lớn như Bạch Mai, Tại mũi họng tw, Việt Pháp.✓ Gần nhiều trường học liên cấp.✓ Quý khách quan tâm vui lòng liên hệ em.♡♡♡Nguyễn Dương: 0825920555♧♧♧♡♡♡Trân Trọng♧♧♧♧♧♧♧♧♧♧♧",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796400.7534676, 5,
,Đường Trần Phú phường Văn Quán, 69m2,, 1,,,"Em bán chung cư view đẹp nhất khu vực hồ Văn Quán, Hà Đông. Diện tích 69m2, 2 phòng ngủ 2 vệ sinh. Chỉ cần đóng 30% (750tr) là có thể sở hữu nhà, phần còn lại trả góp trong 35 năm.  Liên hệ xem nhà: 083.446.46hai8 ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796402.5198987,,
