price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Lộ giới,Hướng
"7,6 tỷ VNĐ",Đường Hoàng Văn Thái phường Khương Mai, 60m2, 4, 4, 4, 4,"- Vị Trí: Thuộc khu phân lô quân đội phố Hoàng Văn Thái - Tô Vĩnh Diện khu an ninh tốt, dân trí cao. Giao thông rất thuận tiện di chuyển ra các phố Lê Trọng Tấn, Trường Chinh, Tôn Thất Tùng, Hoàng Văn Thái, Nguyễn Ngọc Nại … - Diện tích 60m2, mặt tiền 4.0m, thiết kế 4 tầng, 04Pn, thoáng trước sau, các phòng ngủ đều có cửa sổ thoáng sáng vô cùng.  cách phố 50m. - Chủ nhà là cán bộ quân đội về hưu thiện chí bán nhanh để chia tài sản cho các con. + Sổ đỏ chính chủ vuông đẹp, sẵn sàng giao dịch + Giá 7.6 tỷ còn thương lượng Liên hệ Anh Thành 0373019999 chuyên nhà phố Thanh Xuân.",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794851.5393498, 6,
"2,75 tỷ VNĐ",Đường Tố Hữu phường La Khê, 103m2, 8, 1, 3, 2,"
    - Chung cư The Pride tọa lạc trung tâm quần thể các khu đô thị Văn Khê, Dương Nội, An Hưng, Usilk City, Park City và ngay mặt đường Lê Văn Lương.- Chung cư cao cấp với diện tích rộng 103m2, 3 phòng ngủ, 1 phòng khách rộng, Bếp, 2 vệ sinh và ban công.- Chủ để lại toàn bộ nội thất như trong ảnh, chỉ mang đi tivi, tủ lạnh. Khách mua vào ở luôn.- Toà nhà có sân chơi và các tiện ích xung quanh rất thuận tiện và phù hợp cho nhiều gia đình.- Sổ đỏ chính chủ, sẵn sàng giao dịch ngay - Diện tích 103m2 - Giá: 2.75 Tỷ - Liên hệ Em Trường: 0947.110.350
",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794852.836939, 10,
"8,8 tỷ VNĐ",Cầu Giấy Quan Hoa Hà Nội, 62m2,,,,,"Bán nhà phố CẦU GIẤY - Ô CHỜ THANG MÁY - NGÕ KINH DOANH 62m2 7T MT 5.5m chỉ 8.8 tỷNhà vị trị rất đẹp, kinh doanh, gần mặt phố Cầu Giấy, vị trí Trung Tâm các trường đại học lớn, nhu cầu thuê phòng để ở rất cao.+ Nhà chủ tự xây vô cùng kiên cố và chắc chắn, có ô chờ thang máy, các phòng đều khép kín, chủ mới về chỉ cần thêm thùng sơn, lắp thang máy, lên thêm tầng thì dòng tiền cực tốt.Thiết kế: Tầng 1: Để xe + phòng khách - bếp.- Tầng 2,3,4,5: Mỗi tầng 2 phòng + vệ sinh khép kín- Tầng 6: 1 ngủ + 1 phòng thờ.- Tầng 7: Sân phơi.+ Pháp lý chuẩn, sổ đỏ nở hậu đẹp.Liên hệ: Mrs Phượng 0974352054 - Tư vấn tận tâm, miễn phí 24/24h (zalo, Fb) , hỗ trợ tư vấn Pháp lý, vay vốn.",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794854.8305986,,
3 tỷ VNĐ,Đường Tố Hữu phường Trung Văn, 108m2,, 11, 3, 2,,14/10/2022,Tin thường,batdongsan_so_com_vn_1673794856.3425558, 15,
"2,196 tỷ VNĐ","đông hội, đông anh hn", 77m2,,, 2, 2,"BÁN CĂN HỘ TẦNG 17, 77M2, 2 PN, GIÁ HƠN 2 TỶ CHUNG CƯ EUROWINDOW__ ĐÔNG ANH Căn hộ tầng 17, hướng Đ-N hoàn thiện cơ bản.-Cách trung tâm thủ đô 15 phút đi xe.- Môi trường sống kề sông cận phố. Không gian sống sạch, thoáng mát, đi lại thuận tiện.- Tiện ich đủ đầy nội khu như những khu đô thị cao cấp như, bể bơi 4 mùa, phòng GYM, công viên, cây xanh.- Gần các trường công lập cấp 1-2-3.- Chính sách bán hàng linh hoạt của chủ đầu tư giúp khách hàng dễ dàng sở hữu căn hộ khi chưa có đủ tiền mua.- Khách hàng thanh toán đủ khi ký hợp đồng mua bán, được chiết khấu 6% giá trị căn hộ.Gía bán niêm yết : 2,196 tỷ.LH mua căn hộ :   0904.979.521/zalo",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794858.0530636,, Đông nam
8 tỷ VNĐ,Đường Mỗ Lao phường Mộ Lao, 40m2, 1, 5, 4, 5,"- Vị trí tuyệt đẹp trung tâm chợ Mỗ Lao, kinh doanh mọi loại hình, nhà rất đẹp, chủ uy tín- Khu vực khai thác kinh doanh tốt, vừa ở vừa kinh doanh ngày đêm- Phân lô đường ô tô có vỉa hè đẹp, view trước nhà cực thoáng (nhìn thấy cả CC TSQ, CC Booyoung, CC Mulberry...Thông số đẹp 40m2 xây 5 tầng nhà còn rất mới chủ uy tín xây dựng, giữ gìn Liên hệ ngay bây giờ để nhận full thông tin hình ảnh, video, giá gặp chủ... THÔNG TIN LIÊN HỆ: Tùng Nhiệt (zalo, viber, sms, call...)",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794859.5430756, 10,
35 tỷ VNĐ,Đường Cầu Giấy phường Dịch Vọng, 140m2, 10, 5, 5, 5,"- Toà nhà tọa lạc tại vị trí đắc địa nhất mặt phố Cầu Giấy, mặt phố trung tâm Quận Cầu Giấy kinh doanh cực kỳ sầm uất với rất nhiều ngành nghề và loại hình. - Toà nhà có diện tích 140m², vỉa hè 6m. Phù hợp với mọi loại hình kinh doanh, có thể hoán đổi phù hợp các công năng khác nhau. Hiện đang cho 1 thương hiệu rất nổi tiếng về trời trang thuê với giá rất cao, chủ mới có thể chuyển nhượng hợp đồng cho thuê hoặc làm trụ sở văn phòng công ty thì cực đỉnh. - Hạ tầng đồng bộ hoàn thiện kết nối giao thông với các tuyến phố như Xuân Thủy, Nguyễn Văn Huyên, Trần Thái Tông, Láng... Gần các trường ĐH lớn như Giao thông vận tải, ĐH Sư Phạm, HV Báo chí... - Sổ đỏ vuông đẹp, sẵn sàng giao dịch. - Giá bán 35 tỷ có thương lượng cho khách thiện chí. - Liên hệ Mr Trưởng - 0817201189 “Chuyên mua bán nhà mặt phố Hà Nội”",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794861.071687, 40,
"4,2 tỷ VNĐ","Long Biên,Hà Nội", 52m2, 4, 2, 2, 3,"Vị trí nhà cách TTTM Aeon Mall Long Biên 200m, gần cầu Vĩnh Tuy, sang phố cổ chỉ 5 phút, gần các trường học, và nhiều tiện ích xung quanh.Khu vực có nhiều dự án lớn như cầu Vĩnh Tuy( giai đoạn 2 sắp thông xe), dự án cầu Trần Hưng Đạo. Khu vực dân trí cao, hàng xóm thân thiện. Sổ đỏ chính chủ, đất vuông đẹp. Giá 4.2 tỷ (có thương lượng) Liên hệ Trung: 0387803526.",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794862.4789217, 3,
700 triệu VNĐ,Bach Hạ, 64m2,,,,,"Đất sổ đỏ chính chủ giá rẻ tại Phú Xuyên- Hà Nội. Chỉ 600 TRIỆU sở hữu ngay lô đất mặt tiền 4m Đường trước đất rộng hơn 3.5- 6.5m, ô tô tránh nhau. Tiện ích trường chợ xung quanh. Đất lành trong khu dân cư thân thiện Vị trí: Bạch Hạ - Phú Xuyên -Hà Nội. Chợ Khê, Bạch Hạ, Trị Thuỷ, Phú Xuyên, Hà Nội khoảng 450 m Vinmart+ Thôn Bái Đô, DT 428 khoảng 650 m Cách trường học mầm non, Tiểu học, THCS, cửa hàng tiện ích, nhà hàng, chợ trung tâm , trung tâm y tế..v..v..chưa đầy 5 phút. Khu Công nghiệp Hòa Mạc khoảng 10km, khu công nghiệp Đồng Văn 11km (15p đi đường) Dự án được phân chia rõ ràng, pháp lý đầy đủ, hạ tầng động bộ Loại hình sản phẩm: Liền kề + Lô BIỆT THỰ có thể ở ngay.  Cơ hội đầu tư tích lũy vô cùng lớn thời điểm kinh tế lạm phát, tiền trượt giá. Cơ hội đầu tư sinh lời cao khi bán kính xung quanh 3km không có sản phẩm cạnh tranh",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794864.6336696,,
"3,35 tỷ VNĐ",Phạm Hùng - Cầu Giấy, 112m2,,,,,"Bán CHCC trung tâm Quận Cầu Giấy 112m-3 ngủ- căn góc- tầng trung. Giá 3,35 tỷ Chính chủ cần bán CHCC Toà BiG Tower 18 Phạm Hùng diện tích 112m- 3 ngủ -2 vs- căn góc ban công hướng Đông NamTRUNG TÂM QUẬN - CĂN GÓC - TIỆN ÍCH NGẬP TRÀN..- Vị trí trung tâm Quận, giao thông di chuyển thuận tiện đi tất cả các hướng...tiện ích xung quanh đầy đủ- An ninh tốt, đảm bảo, khu nhà ở quỹ căn 4 hộ/1 sàn khu vực dân trí cao- Thiết kế nhà full nội thất cơ bản hiện đại với 3 phòng ngủ + 2WC- Ban công hướng Đông Nam,sdcc. Lh E Đăng 0969990569",14/10/2022,Tin thường,batdongsan_so_com_vn_1673794866.2992134,,
