price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"5,7 tỷ VNĐ","Chính chủ bán CHCC toà Mandarin Garden 2 Số 99 Tân Mai, Hoàng Mai, 5,7 tỷ; 0912630936", 123m2,,,,,,,"Chính chủ bán căn hộ cao cấp toà Mandarin Garden 2 Số 99 Tân Mai, Hoàng Mai, 5,7 tỷ; 0912630936  - Căn góc diện tích 123m2 - Phong cách RESORT, gần gũi với thiên nhiên, thiết kế đẹp, độc, lạ - Phòng tắm spa, thác nước, tiểu cảnh - Nội thất cao cấp tiêu chuẩn khách sạn 5 sao - View bể bơi ngoài trời - Sổ đỏ pháp lý, sẵn sàng giao dịch. - Để lại toàn bộ nội thất trị giá 1,3 tỉ.  Giá bán: 5,7 tỉ (bao sổ) Lh chính chủ: 0912630936 (A Tùng)   http://www.sanbatdongsanviet.com.vn",19/03/2022,Tin thường,batdongsan_so_com_vn_1673829684.387257
"3,2 tỷ VNĐ",Bắc Từ Liêm, 40m2,,,,,,,"+ Kinh doanh buôn bán các mặt hàng rất tốt. ——————————– + Các công trình nổi bật ở khu như: Thành Phố giao lưu, bệnh viện đa khoa Phương Đông, Bệnh viện E. + Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch. + Hãy gọi Anh Hiệp để xem nhà ngay: 0963 005 936. ",20/03/2022,Tin thường,batdongsan_so_com_vn_1673829685.6716394
6 tỷ VNĐ,Khâm Thiên - Đống Đa, 50m2,, 4,, 4, 7, 4,"Cực hiếm! chỉ với 6 Tỷ sở hữu ngay căn nhà mặt ngõ Khâm Thiên, DT 50m2 x 4Tầng, MT 4m. - Giá chỉ 133 Tr/ m2, rẻ hơn so với thị trường. - Nhà mặt tiền rộng, thoáng mát. - Gần ngã 7 Ô Chợ Dừa thuận tiện đi lại các ngả. - Nội thất sàn gỗ Quý Tộc. - 7 phòng ngủ, 4 Wc. - Sổ đỏ chính chủ sẵn sàng giao dịch. - Liên hệ Mr Sơn 0379491999 ( trung gian, môi giới miễn là phiền ) ",20/03/2022,Tin thường,batdongsan_so_com_vn_1673829686.8036134
11 tỷ VNĐ,Xuân Đỉnh, 170m2,,,,,,,"Vị trí rất đẹp giao thông thuận tiện, ngõ thoáng sạch, gần oto. Gần phố, vài bước ra Xuân La, Tây Hồ, gần Đại sứ quán Hàn. Mảnh đất vàng còn xót lại, gần khu dân cư đông đúc. Khu an sinh tốt, hàng xóm thân thiện. Gần chợ, gần Công viên Hòa Bình, gần trường ĐH lớn... Vài phút ra các tuyến đường lớn: Ngoại Giao Đoàn, Phạm Văn Đồng, Nguyễn Văn Huyên, Võ Chí Công, Xuân La,... Sổ đỏ chính chủ, pháp lý rõ ràng, chủ thiện chí bán. Trịnh Hiền (gọi hoặc inbox 24/24) chuyên nhà thổ cư, sở hữu thông tin trên 10.000 căn nhà trên địa bàn Hà Nội, đủ các phân khúc giá tốt cần thanh khoản gấp. Miễn phí xem nhà, gặp chính chủ thương lượng giá. Hỗ trợ thủ tục pháp lý, sang tên chuyển nhượng, hỗ trợ vay vốn ngân hàng 24/7. Xin cảm ơn anh/ chị đã quan tâm tin đăng.",20/03/2022,Tin thường,batdongsan_so_com_vn_1673829687.892698
"2,55 tỷ VNĐ",Văn Phú- Hà Đông, 36m2,,,, 4,,,"HIẾM! Nhỉnh 2 tỷ, gần siêu thị Metro Hà Đông, 36mx4 tầng, ô tô gần, ngõ thoáng Căn nhà đẹp đang bán nằm ở vị trí trung tâm Hà Đông tuyến đường huyết mạch nối liền các phố, cạnh các cơ quan hành chính của Quận. Căn nhà có không gian đẹp, ngõ thoáng , ô tô gần,xung quanh ngân hàng, siêu thị, chợ, bệnh viện, trường học các cấp... không thiếu thứ gì, cách phố gần. Chủ nhà xây rất tâm huyết khung cột bê tông chắc chắn, đầy đủ công năng sử dụng , các phòng thoáng sáng, nhà mới chỉ việc xách vali đến ở. Giao thông vô cùng thuận lợi qua : Văn Phú, Tô Hiệu, Bà Triệu, Quang Trung, Văn La, Lê Trọng Tấn, Lý Thường Kiệt, Hoàng Đôn Hòa,... Hàng xóm thân thiện, nơi ở văn minh, môi trường trong lành, khu vực đáng sống, gia chủ thành đạt, nhà rất có lộc. Giá: 2.55 tỷ ( có thương lượng). Sổ đỏ vuông, sẵn sàng giao dịch. Liên hệ ngay với em Huyền địa ốc KINH NGHIỆM TRÊN 8 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn. ",19/03/2022,Tin thường,batdongsan_so_com_vn_1673829688.9758363
"2,55 tỷ VNĐ",Văn Phú- Hà Đông, 36m2,,,, 4,,,"HIẾM! Nhỉnh 2 tỷ, gần siêu thị Metro Hà Đông, 36mx4 tầng, ô tô gần, ngõ thoáng Căn nhà đẹp đang bán nằm ở vị trí trung tâm Hà Đông tuyến đường huyết mạch nối liền các phố, cạnh các cơ quan hành chính của Quận. Căn nhà có không gian đẹp, ngõ thoáng , ô tô gần,xung quanh ngân hàng, siêu thị, chợ, bệnh viện, trường học các cấp... không thiếu thứ gì, cách phố gần. Chủ nhà xây rất tâm huyết khung cột bê tông chắc chắn, đầy đủ công năng sử dụng , các phòng thoáng sáng, nhà mới chỉ việc xách vali đến ở. Giao thông vô cùng thuận lợi qua : Văn Phú, Tô Hiệu, Bà Triệu, Quang Trung, Văn La, Lê Trọng Tấn, Lý Thường Kiệt, Hoàng Đôn Hòa,... Hàng xóm thân thiện, nơi ở văn minh, môi trường trong lành, khu vực đáng sống, gia chủ thành đạt, nhà rất có lộc. Giá: 2.55 tỷ ( có thương lượng). Sổ đỏ vuông, sẵn sàng giao dịch. Liên hệ ngay với em Huyền địa ốc KINH NGHIỆM TRÊN 8 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn. ",19/03/2022,Tin thường,batdongsan_so_com_vn_1673829690.1371236
5 tỷ VNĐ,Xuân Đỉnh, 58m2,,,,,,,"Vị trí rất đẹp giao thông thuận tiện, ngõ thoáng sạch, gần oto. Nhà đẹp, ở ngay, 2 thoáng, ở sướng. Khu an sinh tốt, hàng xóm thân thiện. Gần chợ, gần Coogn viên Hòa Bình, gần trường ĐH lớn... Vài phút ra các tuyến đường lớn: Ngoại Giao Đoàn, Phạm Văn Đồng, Nguyễn Văn Huyên, Võ Chí Công, Xuân La,... Sổ đỏ chính chủ, pháp lý rõ ràng, chủ thiện chí bán. Trịnh Hiền (gọi hoặc inbox 24/24) chuyên nhà thổ cư, sở hữu thông tin trên 10.000 căn nhà trên địa bàn Hà Nội, đủ các phân khúc giá tốt cần thanh khoản gấp. Miễn phí xem nhà, gặp chính chủ thương lượng giá. Hỗ trợ thủ tục pháp lý, sang tên chuyển nhượng, hỗ trợ vay vốn ngân hàng 24/7. Xin cảm ơn anh/ chị đã quan tâm tin đăng.",19/03/2022,Tin thường,batdongsan_so_com_vn_1673829691.3169684
19 tỷ VNĐ,Hà Nội, 70m2,,,,,,," + Gia đình chuyển vào nam bán gấp nhà phố Vọng, Hai Bà Trưng - SĐT: 0366 555 258. + Diện tích: 70m2, 8 tầng. + Mặt tiền: 5.5m. + Thông số đẹp. + Nhà nằm trong khu phân lô, ôtô tránh. + Chủ tự xây chắc chắn, thiết kế phong cách Châu Âu, nội thất trang thiết bị hiện đại, dọn đến ở được ngay. + Phòng nào cũng rộng thoáng sáng, nắng gió chan hòa, cực kỳ tiện nghi. + Dân trí cao, an ninh đảm bảo. + Ở và kết hợp kinh doanh, làm văn phòng... + Tiện ích bạt ngàn, xung quanh trường học các cấp, ĐH Bách Khoa, Kinh Tế Quốc Dân... bệnh viện, siêu thị… + Giao thông thuận tiện kết nối các phố Bạch Mai, Lê Thanh Nghị, Giải Phóng, phố Huế tới Hồ Gươm rất gần, giáp Hoàn Kiếm, Đống Đa, Thanh Xuân... + Sổ đỏ nét. + Chủ thiện chí, giá chốt linh động, giá chào chỉ 19 tỷ thương lượng sâu.Liên hệ xem nhà ngay: 0366 555 258.Chuyên nhà đẹp & giá tốt.",19/03/2022,Tin thường,batdongsan_so_com_vn_1673829692.3452163
210 triệu VNĐ,Thái Lai Minh Trí Sóc Sơn, 700m2,, 20, 6,,,,"BÁN NHANH MẢNH ĐẤT 700m2 SIÊU ĐẸP LÔ GÓC 2 MẶT TIỀN TRỤC CHÍNH LIÊN XÃ - MINH TRÍ SÓC SƠN.+ 700m2 đất chỉ từ 3triệu/m+ Đường rộng 6m, trục chính liên xã giao thông thuận tiện, khu đông dân cư, đầy đủ tiện ích, cách KCN sạch Minh Trí 1km, gần sân Golf Minh Trí, cách khu nghỉ dưỡng Hồ Đồng Đò 500m. Gần các trang trại. 5phút ra trung tâm thị trấn Sóc Sơn.Giấy tờ pháp lý chuẩn giao dịch trong ngày.☎️  037.605.1715 Để được TV",19/03/2022,Tin thường,batdongsan_so_com_vn_1673829693.5170825
"20,8 tỷ VNĐ","Huỳnh Thúc Kháng, Đống Đa, Hà Nội", 64m2,,,,,,,"Bán nhà phố Huỳnh Thúc Kháng, Đống Đa 64m2, 7 tầng thang máy, mặt tiền 5.5m, giá chào 20.8 tỷ.+ Vị trí đẹp, kinh doanh cho thuê 25tr/tháng.+ Phân lô bàn cờ, khuôn viên trước cửa, rộng thoáng, xung quang nhiều công ty, văn phòng.+ Gần chợ, công viên Thành Công, gần trường THPT Phan Huy Chú, tiểu học Nam Thành Công, ...+Thiết kế 7 tầng thông sàn thang máy, phòng rộng rãi.+ Sổ đỏ chính chủ.+ Liên hệ: Mr. Hoan 0877.855.777 Zalo, Viber, Fb (Hoan biệt thự, liền kề, mặt phố, khách sạn). Miễn phí xem nhà đến tư vấn pháp lý.+ Fanpage: https://www.facebook.com/Estatebds.vn",19/03/2022,Tin thường,batdongsan_so_com_vn_1673829694.5423386
