price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet
5 tỷ VNĐ,Phố Giáp Nhất, 58m2, 4,, 5, 6,"+Bán nhà Phố Giáp Nhất - Nhân Chính - Thanh Xuân, 58m2, 5 Tầng, Mặt tiền 4m, LÔ GÓC, Nhỉnh 5 tỷ. +Trung tâm Quận Thanh Xuân, 3 phút ra Ngã Tư Sở, gần trường học, bệnh viện và chợ.+Vị trí nhà cách phố 30m, ngõ rộng thoáng, đường trước nhà rộng gần 3m thông các ngõ.+Thiết kế nhà hiện đại, 8 PN có thể ở và cho thuê kinh doanh, nhà Lô Góc thoáng mát, khách mua về ở ngay.+Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng dao dịch. LH: SĐT/ZALO: Em Hoan, 0925088355, chuyên thổ cư Hà Nội, miễn phí xem nhà 24/7.",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822922.30279,
5 tỷ VNĐ,Đường Trần Phú phường Văn Quán, 40m2, 10, 6, 4, 4,,27/05/2022,Tin thường,batdongsan_so_com_vn_1673822923.5654104, 4
"4,2 tỷ VNĐ",Đường Hà Trì phường Kiến Hưng, 49m2, 3, 1, 3, 3,"
    + Tầm tiền chưa tới 100tr/1m. Rẻ nhất phân khúc.
+ Nhà cách ô tô tránh 50m, cách ngã 5 Hà Trì 100m. 
+ Nhà tự xây BTCT thiết kế chắc chắn 3 tầng, thoáng mát đủ công năng sử dụng. giá 4,2 tỷ (có thương lượng nhẹ).
- Tầng 1: Sân để xe, Phòng Khách + Bếp ,wc.
- Tầng 2,: 1 phòng ngủ, 1 phòng riêng để đồ + WC.
- Tầng 3: 1 Phòng ngủ rộng , WC, Sân Phơi
+ Sổ đỏ chính chủ giao dịch ngay.
LH: Hoàn chuyên thỏ cư HN 0966201234.
",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822924.8869174, 3
"3,9 tỷ VNĐ",Đường Thông Phong phường Quốc Tử Giám, 30m2, 3, 4, 5, 3,"+ Nhà vị trí rất đẹp, trước nhà rộng rãi taxi đỗ cửa, ngõ thông tứ tung, nhà mới xây khách mua ở cực sướng, cho thuê kinh doanh nhỏ được. + Khu vực trung tâm của Quận Đống Đa tiện ích mọi mặt vài bước chân ra Văn Miếu, chợ kinh doanh sầm uất, gần trường học các cấp, bệnh viện , giao thông thuận tiện thông phố Tôn Đức Thắng, Cát Linh, Xã Đàn, … + Nhà mới,nội thất đẹp, hệ thống tủ bếp, cửa nhà, tay vịn cầu thang đều bằng gỗ lim, Khách mua nhà chỉ cần cầm vali về ở. + Đối diện qua bức tường là khu phân lô cho cán bộ cấp cao của TP. + Nhà 5 tầng thiết kế thông sàn tất cả các tầng, thang bộ cuối nhà. Tầng 1: Khách + bếp + WC. Tầng 2: Phòng khách ( hoặc ngủ), WC. Tầng 3 +4 : Mỗi tầng 1 ngủ +WC. Tầng 5: Phòng thờ, sân phơi. Liên hệ: Mr Hùng, SĐT: 096.390.6969 để được tư vấn xem nhà.",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822925.9531248, 4
"2,6 tỷ VNĐ","Phúc Lợi, Long Biên", 35m2, 4,, 3,,"+ Nhà Lô Góc, 2 THOÁNG. PHÙ HỢP KHÁCH ĐTT VÀ TTT + Ô tô tránh 20m, Gara gửi ô tô cách nhà 12m, cực thuận tiện cho khách tìm chỗ để ô tô gần nhà. + Nhà 2 lối vào, lối nào cũng đẹp - TẶNG NỘI THẤT, các đồ dùng thiết kế rất hợp lý - Tầng 1: Để xe, Phòng khách, Bếp. - Tầng 2: Cầu Thang giữa, chia 2 Phòng ngủ. Phòng nào cũng cửa sổ mở đón ánh sáng tự nhiên rực rỡ. - Tầng 3: Phòng Ngủ, VS, sân phơi. + Sổ đỏ chính chủ, sẵn sàng giao dịch. Lh em Trác: 0965492571(xem nhà và tư vấn miễn phí)  ",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822927.62768,
"7,15 tỷ VNĐ",mỗ lao, 52m2,,, 3, 4,"+ Bán nhà. Trần Phú, Hà Đông. Ô Tô Kinh Doanh 52m2 x 4 tầng. Giá 7.15 Tỷ.  KINH DOANH TẤP NẬP – NHÀ GẦN PHỐ - PHÂN LÔ BÀN CỜ               + Vị trí trung tâm Hà Đông, ngõ ô tô thông thoáng, sửa lại ô tô có thể vào nhà + Mọi tiện ích xung quanh đầy đủ: gần các trường đại học lớn như Đại Học Kiến Trúc, Học Viện Bưu Chính Viễn Thông, cách 50m ra đường Trần Phú thuận tiện đi tàu điện trên cao, xe buýt, ngay cạnh BigC Hà Đông, và các trung tâm mua sắm lớn. + Nhà xây 4 tầng bê tông cốt thép, chất lượng xây dựng rất tốt, hiện chủ đang cho thuê 12tr/tháng. Chủ mới có thể cho thuê, ở hoặc làm văn phòng rất thuận lợi. Giao thông thuận tiện, an ninh an toàn. + Thiết kế 4 tầng. - Tầng 1: Phòng khách, bếp - Tầng 2,3: Mỗi tầng 2 phòng ngủ + wc - Tầng 4: Phòng thờ, sân phơi  + Sổ đỏ chính chủ, sẵn sàng giao dịch.  LH: E KHÁNH: 0984568179 ",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822928.8759656, 3
"4,5 tỷ VNĐ","Chiến Thắng, Văn Quán, Hà Đông, Hà Nội.", 40m2,, 3, 4, 4," # Bán nhà riêng mặt ngõ ô tô đỗ đường Chiến Thắng, Văn Quán, Hà Đông, Hà Nội. Nhà thiết kế đẹp 15m ra phố, Full trang thiết bị + nội thất, khu dân trí cao, an sinh đỉnh, đảm bảo không có căn thứ 2. DT 36/40m, 4T giá chỉ 4.5 tỷ. + Vị Trí: tiếp giáp quận Thanh Xuân và Thanh Trì tọa lạc tại đường Chiến Thắng phường Văn Quán. + Tiện ích: nằm cạnh KĐT Văn Quán, nhiều TTTM, Ngân hàng, khu vui chơi, hồ điều hòa...trung tâm phố tiện ích. + Giao thông: 3 bước chân ra mặt đường chính Chiến Thắng di chuyển Nguyễn Khuyến, 19/5, Phùng Hưng, Vũ Trọng Khánh, Trần Phú, Nguyễn Trãi quận Thanh Xuân vô cùng thuận lợi. + Nhà mới kính koong 4T khung cột chắc, thiết kế hiện đại các phòng thoáng sáng, công năng đầy đủ, Chủ mới mua về chỉ việc đến ở. + Giá chỉ 4.5 tỷ. ( Nhà Thật Như Ảnh ) + Sổ vuông đỏ đẹp chính chủ, sang tên nhanh. # HotLine: 0983858722 Tình nhà phố ( chuyên bán và nhận ký gửi nhà đất quận Hà Đông – Hà Nội ).",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822929.996967,
"5,9 tỷ VNĐ","Chiến Thắng, Văn Quán, Hà Đông", 45m2,,, 4, 4," # Bán nhà riêng đường Chiến Thắng, Văn Quán, Hà Đông, Hà Nội. Nhà mới kính koong, Full trang thiết bị + nội thất, khu dân trí cao, ô tô 7 chỗ đỗ cửa, an sinh đỉnh, đảm bảo không có căn thứ 2. DT 45m, 4T giá chỉ 5.9 tỷ. + Vị Trí: tiếp giáp quận Thanh Xuân và Thanh Trì tọa lạc tại đường Chiến Thắng phường Văn Quán. + Tiện ích: nằm cạnh KĐT Văn Quán, nhiều TTTM, Ngân hàng, khu vui chơi, hồ điều hòa...trung tâm phố tiện ích. + Giao thông: 3 bước chân ra mặt đường chính Chiến Thắng di chuyển Nguyễn Khuyến, 19/5, Phùng Hưng, Vũ Trọng Khánh, Trần Phú, Nguyễn Trãi quận Thanh Xuân vô cùng thuận lợi. + Nhà mới kính koong 4T khung cột chắc, thiết kế hiện đại các phòng thoáng sáng, công năng đầy đủ, Chủ mới mua về chỉ việc đến ở. + Giá chỉ 5.9 tỷ. + Sổ vuông đỏ đẹp đi thi hoa hậu, sẵn sàng giao dịch. # HotLine: 0906113879 Tình nhà phố ( chuyên nhà đẹp, nhà phố, nhà tiềm năng, dòng tiền, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822931.1429067,
"9,5 tỷ VNĐ",Đường Láng phường Láng Hạ, 90m2, 4, 1, 5, 4,"
    + Nhà đẹp chủ tự xây cẩn thận, đang vừa ở vừa cho thuê homestay 25tr/tháng.+ Nhà xây vuông vắn trên diện tích 75m2, phần còn lại chủ để làm sân.+ Chủ tặng toàn bộ nội thất.+ Thoáng 3 mặt.- Tầng 1: Khách bếp.- Tầng 2, 3, 4: Mỗi tầng 1 phòng ngủ master, 1 phòng ngủ nhỏ hơn, vệ sinh khép kín tầng phòng.- Tầng 5: Phòng thờ sân phơi.+ Chủ cho thuê tầng 3, 4.",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822932.110313, 5
3 tỷ VNĐ,ngõ chùa Hưng Ký, 28m2, 4,, 3, 3,"Bán nhà riêng tại ngõ chùa Hưng Kí, Minh Khai, Hai Bà Trưng, ngõ rộng oto qua, gần phố, phù hợp gia đình kinh tế vừa  Nhà nằm vị trí ngay cạnh phố Minh Khai mới mở. Trung tâm quận liền kề giáp các quận đi đâu cũng tiện. Ngõ ô tô vào, đỗ trước cửa nhà, nhà 2 mặt thoáng. Thiết kế nhà 3 tầng đầy đủ công năng. Dành cho người muốn đầu tư thích ngõ rộng thông thoáng. Liên hệ Thịnh (Zalo) 0368601632",27/05/2022,Tin thường,batdongsan_so_com_vn_1673822933.5165505, 2
