price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Lộ giới,Hướng
"5,2 tỷ VNĐ",Đường Cổ Linh phường Thạch Bàn, 50m2, 4, 5, 4, 5,"BÁN NHÀ THẠCH BÀN CỔ LINH, LONG BIÊN. DT 50m 5T ô tô 7 chỗ vào nhà giá 5.2 tỷT01: Khu để xe/Gara oto +P Khách +P Bếp +P WC;- Vị Trí đẹp & tiềm năng, Đường Ngõ thoáng rộng & gần đường lớn; + Ngõ: Ngõ Rộng (Oto 7c vào Nhà), Nhà thiết kế hợp lý & thoáng sáng trước sau (Không gian thoáng mát vì Nhà xung quanh MT quay hướng khác và có vườn),..- Nhà: +Mặt Tiền Nhà đắp Phù Điêu phong cách Tân Cổ Điển +Lắp đặt Đèn hắt sáng tại mỗi tầng, +MT ốp Đá Chất Lượng Cao,+Cửa 2 Lớp chắc chắn (CCuon+CKinh: CKinh chống nắng mạnh, hạn chế tầm nhìn từ ngoài vào,..),+Gạch Nền chống trơn chống xước (chân chống xe máy,..),+Trần Thạch Cao giật cấp cầu kỳ kết hợp nhiều lớp Đèn trang trí chạy,+Sơn Mịn thuận tiện vệ sinh, độ bền cao +Tranh Dán Tường 3D Loại 1,+Tủ Bếp Acrylic (Bệ Bếp ốp Đá cao cấp) +Bếp Từ +Hút Mùi (Nhập Khẩu),..+Cầu thang Bậc Đá vân gỗ (Mẫu Mới 2022, Loại chuyên dùng Nhà trên 10 Tỷ) +Tay vịn Gỗ,..+P.VS: Thiết bị VS cao cấp, mẫu mã cập nhật,..T01: Khu để xe/Gara oto +P Khách +P Bếp +P WC;T02: Khu vui chơi gia đình (Phòng DT lớn+Thẩm Mỹ cao, Phòng đẹp như Khách Sạn) +P WC;T03: 02 P Ngủ +P WC;T04: 02 P Ngủ +P WC;T05: P Thờ +Giếng Trời +Khu Giặt +Sân Phơi (Mái Mỹ Thuật) -Không gian thư giãn tuyệt vời sau giờ làm việc. * SDCC sẵn sàng giao dịch, Giá chỉ: 5.2 Tỷ (CTL dành tặng KH thiện chí + CAM KẾT THÔNG TIN CHUẨN 100%",27/07/2022,Tin thường,batdongsan_so_com_vn_1673812289.9971397, 5,
"6,7 tỷ VNĐ",Đường Đặng Văn Ngữ phường Quang Trung, 55m2, 4, 4, 5, 6,"Bán nhà 5 tầng ngõ 6 Phố Đặng Văn Ngữ, DT 55 m2, giá 6,7 tỷ. Nhà 5 tầng xây khung cột bê tông chắc chắn, khách mua về ở ngay. Vị trí giao thông thuận tiện, ngõ thông thoáng, cách đường ô tô khoảng 30 m. Ngõ thông sang 46 Phạm Ngọc Thạch, Xã Đàn, lên thuận tiện di chuyển. Nhà thiết kế cơ bản 1 tầng 2 phòng ngủ, vệ sinh, cầu thang giữa. Diện tích sổ đỏ 55 m2, mặt tiền rông 4,2 m. Sổ đỏ chính chủ. Giá bán 6,7 tỷ. Liên hệ 0979.82.42.80",27/07/2022,Tin thường,batdongsan_so_com_vn_1673812291.1999218, 3,
"6,7 tỷ VNĐ",Đường Đặng Văn Ngữ phường Quang Trung, 55m2, 4, 4, 5, 6,"Bán nhà 5 tầng ngõ 6 Phố Đặng Văn Ngữ, DT 55 m2, giá 6,7 tỷ. Nhà 5 tầng xây khung cột bê tông chắc chắn, khách mua về ở ngay. Vị trí giao thông thuận tiện, ngõ thông thoáng, cách đường ô tô khoảng 30 m. Ngõ thông sang 46 Phạm Ngọc Thạch, Xã Đàn, lên thuận tiện di chuyển. Nhà thiết kế cơ bản 1 tầng 2 phòng ngủ, vệ sinh, cầu thang giữa. Diện tích sổ đỏ 55 m2, mặt tiền rông 4,2 m. Sổ đỏ chính chủ. Giá bán 6,7 tỷ. Liên hệ 0979.82.42.80",27/07/2022,Tin thường,batdongsan_so_com_vn_1673812292.65804, 3,
"4,65 tỷ VNĐ",0384411090, 49m2,,,,,"Nằm ở khu trung tâm: TTTM Aeon 150m, Gần 1  Loạt trục đường lớn, THÔNG ra Đàm Quang Trung - Cổ Linh - Bát Khối…Cách vòng xuyến cầu Vĩnh Tuy: 100m, Media Mart: 50m. Thuận tiện di chuyển dễ dàng thông thoáng 24/24. --- Không gian thoáng, nhiều cây xanh, yên tĩnh, tầm nhìn rộng, view toàn cảnh cầu Vĩnh Tuy - Aeon - sân golf ko xa. Khách làm ở phố đi lại cũng cực thuận lợi.  --- Diện tích 49m2 (5,5 x 9) nở hậu. Tầng 1: Khách, bếp, wc.  Tầng 2,3: Mỗi tầng 2 ngủ, 1 wc.  Tầng 4: 1 Phòng, wc, sân phơi. --- Giá bán 4.65 tỷ. Liên hệ 0384411090.",26/07/2022,Tin thường,batdongsan_so_com_vn_1673812293.9246535,,
"3,25 tỷ VNĐ",xã Tứ Hiệp, 42m2,,,,,"🏖Bán nhà Cổ Điển A, Tứ Hiệp, Thanh Trì, Hà Nội🦩Trung tâm Thanh Trì, Lô góc, 3 thoáng, cách ôtô vài bước chân, cạnh KĐT TỨ HIỆP 🦩Ngõ Thẳng tắp, gần đường mà an ninh lại cực kỳ đảm bảo.🦩Khu vực đang phát triển từng ngày, giá nhà đất không ngừng tăng, dự kiến thời gian tới sẽ cực hiếm nhà bán do quỹ đất hết.📕SĐCC, sẵn sàng giao dịch.Cám ơn ACE đã đọc tin. Miễn TG",26/07/2022,Tin thường,batdongsan_so_com_vn_1673812295.3299248,,
15 tỷ VNĐ,Đường Nguyễn Chí Thanh phường Láng Thượng, 50m2, 4, 6, 6, 5,"Cam kết nhà thật, ảnh thật, thông số chuẩn 100%, uy tín nhiều năm! Chính chủ vô cùng mong muốn đổi chủ nhà tự xây dựng cực kỳ tâm huyết tại phố …, quận Đống Đa, Hà Nội. Hứa tặng lại khách hữu duyên toàn bộ nội thất cực xịn trong nhà trị giá khoảng 3 tỷ VNĐ bao gồm toàn bộ hệ thống các đồ dùng điện tử. Vẳng tạnh HV Quân Đội, an sinh xây dđất.ần các Trếng ( ại Thếu Niên –ợ… ) Giao thông các trớn thuển. Phía sau nhà Vin để xây dết kầng 2: đẹp, 1 wc.  + Tầng 2 ệ sinh.  + Tầng 6: Phòng thGiá bán có thoả thuận với người mua thiện chí!",26/07/2022,Tin thường,batdongsan_so_com_vn_1673812296.9964678, 7,
"6,2 tỷ VNĐ",Đường Xã Đàn phường Nam Đồng, 60m2, 5, 5, 5, 6,"Bán gấp nhà 4 tầng ngõ 27 phố Xã Đàn, DT 60 m, giá 6,2 tỷ. Nhà 6 tầng xây khung cột bê tông chắc chắn, nhà còn đẹp và mới, khách mua về ở ngay. Ngõ trước nhà rộng xe ba gác tránh xe máy thoải mái, ô tô 5 tạ đỗ cửa khi cần. Ngõ thông từ 27 Xã Đàn sang 46 Phạm Ngọc Thạch . Nhà hiện đang cho thuê cả nhà, khách mua lấy nhà ngay hoặc tiếp tục cho thuê. Thiết kế 1 tầng 2 phòng, vệ sinh giữa, cầu thang giữa. Sổ đỏ chính chủ sẵn sàng giao dịch. Giá bán 6,2 tỷ. Khách hàng đến xem nhà thì qua ngõ 27 Xã Đàn rồi gọi mình ra đón. ĐT liên lạc: 0979.82.42.80  ",26/07/2022,Tin thường,batdongsan_so_com_vn_1673812301.920177, 3,
"11,32 tỷ VNĐ",ĐỖ ĐỨC DỤC, 95m2,,,,,"BÁN NHÀ TRỌ KINH DOANH 95M 5T Ô TÔ NHỈNH 11 TỶ+ CẦN BÁN NHÀ MỄ TRÌ 95m 5 tầng Ô tô vào tận cửa  Nhỉnh 11 tỷ.+ Vị trí đẹp: Gần nhiều trường Đại Học, ĐH Thương Mại, ĐH Quốc Gia , ĐH Sư Phạm, Khách Sạn Marriot, Đường Đại Lộ Thăng Long, Đỗ Đức Dụ, Mễ Trì..+ Địa điểm : Hot kinh doanh sầm uất ,Cho thuê, Đông Sinh viên, Công nhân. Học tập và làm việc+ Tiện ích: Đường thông rộng ,Sẵn sử dụng, đang kinh doanh tốt.+  Diện tích: 95m2  Sổ đỏ chính chủ, pháp lý sạch. Thủ tục nhanh gọn.+ Giá :  Thương Lượng.Xem nhà gọi Em Đức 0898839292.",26/07/2022,Tin thường,batdongsan_so_com_vn_1673812303.619423,,
"15,8 tỷ VNĐ",Đường Hoàng Cầu phường Ô Chợ Dừa, 76m2, 5, 7, 8, 9,"Mô Tả. + HIẾM.76m2 7 tầng mặt tiền 5.2m phố HOÀNG CẦU - Quận Đống Đa, Gara ô tô, thang máy nhập ngoại. + Khu phân lô víp HOÀNG CẦU, trước mặt nhà, vỉa hè ô tô tránh, kinh doanh, ngõ thông tứ tung, thoáng trước sau. + Tiện ích. Gần hồ, công viên, ủy ban Quận Đống Đa, chung cư cao cấp, nhà thiết kế đẹp vừa ở, vừa làm văn phòng. + Chủ cần bán để chia tài sản cho các con,  ( giá có thương lượng, cho khách thiện chí ), pháp lý chuẩn, sổ đỏ vuông đẹp, cất két, sẵn sàng giao dịch. + Liên Hệ. Mr Trung Kiên chuyên đất thổ cư, nhà mặt phố uy tín chất lượng. Hỗ trợ khách 24/7 tất cả các ngày trong tuần.",26/07/2022,Tin thường,batdongsan_so_com_vn_1673812304.819425, 3,
"5,75 tỷ VNĐ",Đường Hoàng Quốc Việt phường Nghĩa Tân, 60m2, 6, 5, 9, 9,"
    
Bán nhà CCMN 45tr/thg 60m2 5tầng Mt 6m gần ôtô phố Hoàng Quốc Việt Cầu Giấy

CCMN DÒNG TIỀN - SIÊU RẺ - ĐÃ CHO THUÊ FULL PHÒNG - NHÀ ĐẸP - KHU VỰC NHIỀU TRƯỜNG ĐH - DOANH THU KHOẢNG 45tr/thg

- Vị trí đẹp, nhu cầu thuê cực cao, xung quanh là các trường Đại học, khu công nghiệp, văn phòng cty...
- Mặt tiền lý tưởng, phòng nào cũng có cửa sổ, giếng trời, nhà cực kỳ thoáng sáng:
- T1: 1 Phòng khép kín, máy giặt, máy sấy, sân để xe.
- T2.3.4.5: mỗi tầng 2 ngủ khép kín.
- Tất cả các phòng đều được trang bị đầy đủ nội thất: 
+ Tủ lạnh, điều hoà, tủ bếp, tủ quần áo, giường đệm, bồn rửa, nóng lạnh đều sắm mới.
+ Tổng 9 phòng: 5 phòng nhỏ 4 phòng to.
Riêng 4 phòng to có thêm 1 phòng khách trang bị sofa. Cửa nhà vân tay. An ninh tuyệt đối.
Hiện đã thuê kín phòng. Chủ mới về chỉ việc thu tiền.
+ Sổ đỏ 50m2 giá chào 5.75tỷ vuông vắn, nở hậu, cất két sẵn sàng giao dịch.
Chú ý: 
1. LH: A. Hoàng Anh 0393265766 (xem nhà miễn phí)
2. Link kho nhà đẹp: https://www.facebook.com/356939308270722
3. Hỗ trợ tài chính cho vay mua nhà đến 70% giá trị căn nhà, lãi suất thấp nhất thị trường.
4. ACE Môi giới kết hợp làm việc tại: https://www.facebook.com/108917115160629",26/07/2022,Tin thường,batdongsan_so_com_vn_1673812305.9635456, 4,
