price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"10,4 tỷ VNĐ",đường Doãn Kế  Thiện, 58m2,, 5, 5, 4, 3,,"NHÀ DÂN CỰC ĐẸP, KINH DOANH VĂN PHÒNG, 2 MẶT NGÕ, Ô TÔ TRÁNH, LH: 0345752279S = 58m2, 4 tầng, mặt tiền 5m, giá 10.4 tỷ + Gần nhiều trường đại học lớn: Đh Tài nguyên Môi trường, Đh Thương Mại, Đh Sân khấu Điện ảnh, Học viện Tư pháp, Học viện Múa, Đh Ngoại Ngữ, Cao đẳng Cơ điện, Đh Y dược,… + Cách mặt phố Doãn Kế Thiện 20m, giao thông: Bến xe Mỹ Đình, Doãn Kế Thiện, Mai Dịch, Trần Vỹ, chợ Đồng Xa, Phạm Văn Đồng, Hồ Tùng Mậu, Cầu Diễn,… + Thiết kế thông sàn, có thể lên thêm 2 tầng, cửa sổ trước sau cực thoáng sáng, không cần bật điện. * Sổ đỏ chính chủ, chủ nhà bán gấp. * Gọi ngay em Bình để xem nhà miễn phí, không tiếp môi giới.",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796925.7708564
"14,9 tỷ VNĐ",Đường Liễu Giai phường Liễu Giai, 60m2,, 5, 7, 7, 4,,- Giá 14.9 tỷ ,05/10/2022,Tin thường,batdongsan_so_com_vn_1673796926.8486562
"6,2 tỷ VNĐ",Đường Tây Sơn 2 phường Trung Liệt, 50m2,, 3, 3, 4, 4, 5,"Mô Tả. + Bán Nhà phố TÂY SƠN - Quận Đống Đa 50m2 4 tầng chủ cần bán nhanh giá 6.2 tỷ, có thương lượng cho khách thiện chí. + Ngõ ô tô tránh, trước nhà xe ba gác đỗ cửa, cách ô tô tránh 10m. tiện ích gần các trường đại học. Công Đoàn, Thủy Lợi, Ngân Hàng. + Thiết kế 4 tầng chắc chắn,  lên thên tầng thoải mái. sẵn có 4 ngủ đầy đủ công năng, nội thất sang sịn. + Chủ cần thanh khoản nhanh, thiện chí bán, giá có thương lượng cho khách thiện chí. Pháp lý sạch, sổ đỏ cất tủ, sẵn sàng giao dịch. + Liên hệ. Mr Kiên chuyên đất thổ cư, nhà phố, uy tín thương hiệu. Hỗ trợ khách 24/7 tất cả các ngày trong tuần. ",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796928.0229237
"4,5 tỷ VNĐ",Đường Kiều Mai phường Phúc Diễn, 35m2,, 5, 8, 4, 3, 3,""",""sans-serif"";="""" color:="""" #0070c0;="""" line-height:="""" 110%;="""" mso-ansi-language:="""" vi'+="""" chính="""" chủ="""" cần="""" bán="""" nhà="""" phố="""" kiều="""" mai,="""" phường="""" phúc="""" diễn,="""" trung="""" tâm="""" quận="""" bắc="""" từ="""" liêm.="""" span="""" p="""" class=""MsoNormalSPAN"" diện="""" tích="""" 35m="""" –="""" 4="""" tầng="""" mặt="""" tiền="""" 5m="""" vi'="""">+ Vị trí trung tâm, phân lô đường trước nhà ô tô tránh, giao thông thuận tiện thông nhiều tuyến phố, nhà cách đường 32 chỉ 198m, bán kính 3km rất nhiều trường Đại học, như Học Viện Kỹ Thuật Quân Sự, Công Nghiệp, Đại Học Tài Nguyên và Môi Trường, Thương Mại, Đại Học Quốc Gia, Sư Phạm, Báo chí... chỉ 5 phút là đến bến xe Mỹ Đình, Sân vận động Quốc gia Mỹ Đình... "",""sans-serif"";="""" color:="""" #0070c0;="""" line-height:="""" 110%;="""" mso-ansi-language:="""" vi'+="""" nhà="""" mới="""" chủ="""" tự="""" xây="""" được="""" 2="""" năm="""" cực="""" kỳ="""" hiện="""" đại="""" và="""" chắc="""" chắn,="""" thiết="""" kế="""" với="""" 3="""" phòng="""" ngủ,="""" thoáng="""" nên="""" nào="""" cũng="""" tràn="""" ngập="""" ánh="""" sáng="""" nhiên,="""" nội="""" thất="""" cao="""" cấp="""" để="""" lại="""" cho="""" khách="""" mua="""" thiện="""" trí.="""" span="""" p="""" class=""MsoNormalSPAN"" khu="""" vực="""" dân="""" trí="""" cao,="""" an="""" ninh="""" tốt,="""" hàng="""" xóm="""" thân="""" thiện,="""" tiện="""" ích="""" không="""" thếu="""" thứ="""" gì,="""" gi="""" gỉ="""" gì="""" cái="""" có.="""" vi'="""">+ Sổ đỏ phân lô, chính chủ. ",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796929.8505282
"7,3 tỷ VNĐ",tố hữu, 50m2,, 4,, 5, 6, 4,"Bán Nhà, Tố Hữu. Ô Tô Kinh Doanh 50m2 x 5 tầng. Mặt Tiền 4.2m Giá 7.3 Tỷ.  MẶT NGÕ – Ô TÔ – KINH DOANH SIÊU ĐỈNH– VỈA HÈ RỘNG  + Nhà mặt ngõ Tố Hữu, giao với các đường Lê Trọng Tấn, Lê Văn Lương, Vành Đai 3. Ngả đi các hướng nội thành và các tỉnh thành xung quanh thành phố rất thuận tiện. + Nhà gần các trường học các cấp Mỗ Lao. Nhà gần bệnh viện Đa Khoa Hà Đông, gần trung tâm Thương Mại AON, tuyến xe buýt nhanh, cũng như rất nhiều dịch vụ xung quanh đa dạng và phong phú các loại hình vui chơi giải trí khác. Giao thông thuận tiện, an sinh đỉnh, an ninh an toàn. + Nhà nằm trên khu phố sầm uất, buôn bán, kinh doanh, văn phòng và các loại hình dịch vụ rất đa dạng và phát triển. Tương lai khu vực siêu sầm uất.  + Nhà thiết kế 5 tầng:                                                                                                          - - - Tầng 1: Phòng Khách, Bếp, Wc  - Tầng 2,3,4: Mỗi tầng 2  phòng ngủ và wc - Tầng 5 : Phòng thờ, sân chơi + Nhà xây dựng bê tông cốt thép rất chắc chắn. Chủ tự tay thiết kế rất tâm huyết.  Sổ đỏ chính chủ, cất két sẵn sàng giao dịch.   LH: E KHÁNH: 0984568179 ",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796931.2028496
"5,6 tỷ VNĐ",Đường Nguyễn Trãi phường Thanh Xuân Trung, 55m2,, 3, 3, 4, 4, 5,"Mô Tả. + Bán Nhà NGUYỄN TRÃI - Quận Thanh Xuân 55m2 4 tầng mặt tiền 3.8m giá 5.6 tỷ. + Vị trí  hàng xóm của Royal, ngõ xe ba gác tránh xe máy, cách mặt phố NGUYỄN TRÃI 80m, nhà cách ô tô đỗ 20m. Nhiều tiện ích gần chợ, siêu thị. + Thiết kế 4 tầng khung cột chắc chắn, lên thêm tầng thỏa mái. Sẵn có 4 ngủ đầy đủ nội thất. + Gia chủ cần tiền giả quyết việc gia đình thiện chí bán gấp, giá có lộc lá cho khách thiện chí. Pháp lý sạch sổ đỏ cất két giao dịch ngay. + Liên hệ. Mr Kiên chuyên đất thổ cư, nhà phố, uy tín chất lượng. Hỗ trợ khách 24/7 tất cả các ngày trong tuần. ",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796933.571968
"24,5 tỷ VNĐ",Đường Thái Hà phường Láng Hạ, 77m2,, 5, 8, 7, 3, 7,"
    Bán nhanh Tòa nhà 7 Tầng, Thang máy, Phố Thái Hà, Đống Đa quận, Vỉa hè, đường nhựa, Thông, Ôtô tránh, Ở, Kinh doanh, Văn phòng, Đầu tư đều phù hợp .+ Diện tích 77 m2, xây 7 Tầng đẹp, Mặt tiền 5m. Tầng 1,2,3,4 thông sàn. Tầng 5 Hai ngủ. Tầng 6 Khách + 1 Ngủ. Tầng 7 Phòng thờ, Sân phơi.+ Phố Thái Hà Trung tâm sầm uất nhất Đống Đa, thông Láng Hạ, Huỳnh Thúc Kháng, Nguyễn Chí Thanh, Hoàng Cầu... Khu phố rất sạch đẹp, văn minh, khu vực tập trung nhiều Văn phòng.+ Sổ đỏ chính chủ, Đất vuông đẹp, Sẵn sàng giao dịch.+ Giá: 24 tỷ 500 triệu (Có thương lượng).+ Liện hệ: Tôi, Định_Địa Ốc, ""Uy tín _ Minh bạch _ Đẳng cấp"" Để được Tư vấn và dẫn Xem nhà hoàn toàn Miễn phí (Miễn TG, MG).
",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796935.068643
"8,2 tỷ VNĐ",Đường Nguyễn Cơ Thạch phường Mỹ Đình 1, 56m2,, 5, 2, 6, 5, 4,"
    Bán nhà ĐẸP, phố Nguyễn Cơ Thạch. 56m 6T, MT5.2m. Cách oto 30m, an sinh đỉnh cao. 8.2 tỷ. 0836797686
Vị trí: Khu vực đẹp nhất quận Nam Từ Liêm, gần VIN Gardenia, khu vực dân trí cao, văn minh. Hưởng trọn tiện ích 5 sao của VIN. Nguyễn Cơ Thạch thông cáctuyến phố Hàm Nghi, Nguyễn Hoàng, Nguyễn Đổng Chi.
Nhà thiết kế 6 tầng, đẹp, hiện đại, nhiều phòng ngủ với ánh sáng ngập tràn. Trước nhà là sân rộng cho trẻ em chơi, để được nhiều xe. Nhà có đầy đủ công năng: Khách, bếp, phòng ăn, phòng ngủ, phòng thờ, sân phơi...
Sổ đỏ: Vuông đẹp
LH: Ngọc Duyên
",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796937.036088
3 tỷ VNĐ,Đường Tô Hoàng phường Cầu Dền, 50m2,, 3, 2, 4, 4, 3,"
    - Tầng 1: Phòng khách và bếp + WC,-Sổ đỏ chính chủ giao dịch phút mốt.,

",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796938.5154645
35 triệu VNĐ/m2,"xã sài sơn, huyện quốc oai, thành phố Hà Nội", 86m2,, 5, 11,,,,"Chính chủ bán đất đấu giá mặt đường khu đấu giá 02 thôn Khánh Tân, Xã Sài Sơn, huyện Quốc Oai.- Diện tích 85.9 m2 tiếp giáp đường đôi 24 m và đường 14m, vỉa hè 3m. Phù hợp đầu tư hoặc xây nhà kinh doanh.- Gần khu du lịch sinh thái Tuần Châu.- Sunny Garden City.- Sát vách trường cấp 1 (mới được đầu tư xây dựng), cấp 2, cấp 3 - đường rộng, 3 ôtô tránh nhau.- Đường trục chính khu vực có xe bus 71 đi qua.- Cách Đại lộ Thăng Long 500m.- Cách chùa Thầy 500m.- Cách khu công nghiệp Thạch Thất 1000m.- Cách đường Phạm Hùng 15 phút đi ô tô.- Xung quanh có Chùa Thầy, khu đô thị Sunny, Bãi biển nhân tạo Tuần Châu Ecopark, Ngôi nhà mới, Baara Land. Các dự án bệnh viện nhi và phụ sản cơ sở 2. Sổ đỏ chính chủ- Lh 098.525.1002 Mai Lê",05/10/2022,Tin thường,batdongsan_so_com_vn_1673796939.6531048
