price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Lộ giới,Hướng
"3,9 tỷ VNĐ","Đường 19/12, Chương Dương Độ, Hoàn Kiếm", 51m2,,,,,"Mở bán Căn Hộ Cao Cấp Green Diamond 93 Láng Hạ. Loại hình căn hộ 1PN – 4PN Diện tích 51.49m2 – 188.98m2 Giá bán căn hộ giao động từ 6.8 – 15.9 TỶ. Loại hình sản phẩm: Tổ hợp Căn hộ cao cấp, Văn phòng, TTTM, Nhà trẻ, Khu đa năng, Hầm đỗ xe thông minh Tầng cao công trình: 27 tầng nổi + Tòa Chung Cư Cao Cấp tọa lạc tại trung tâm đường Láng Hạ, khu phố sầm uất với nhiều tòa nhà Văn Phòng, dịch vụ hạng sang, từ căn hộ của Anh Chị có thể dễ dàng di chuyển đến trường học bệnh viện, trung tâm thương mại, tòa nhà văn phòng, ngân hàng, chợ, công viên Indira Grandi...v..v... + 5 tầng TTTM và dịch vụ, giải trí giúp Cư Dân thoải mái mua sắm mà không cần đi đâu xa. + 324 căn hộ hạng sang với thiết kế căn hộ thông minh 2 logia đón Ánh Sáng tự nhiên, nội thất cao cấp. + Bể bơi sang trọng hiện đại, Bể bơi Resort sử dụng công nghệ điện phân đồng, giúp sản sinh các ion âm giúp thanh lọc cơ thể, diệt khuẩn và không tạo mùi trong nước, không gây kích ứng và khô da cùng hệ thống tạo sóng ngược dòng như một liệu pháp massage tốt cho sức khỏe. Bể sục JACUZZI thủy lực được lắp các jet massage kết hợp với bơm thủy lực tạo dòng đẩy khí và nước, tác động trực tiếp lên các vùng cơ thể tạo cảm giác sảng khoái và dịu mát trên da. + 04 tầng hầm: Hơn 16.000 m2, mỗi căn hộ có 1 slot đỗ oto. Chủ đầu tư: Công ty Cổ phần Bất động sản Vinaconex (Thuộc Tổng công ty Cổ phần Vinaconex) Đơn vị thi công: Tổng công ty cổ phần Xuất nhập khẩu và xây dựng Việt Nam (Vinaconex) Đơn vị thiết kế: Công ty R Design Worldwide (Singapore) Đơn vị thiết kế sân vườn: Công ty cổ phần kiến trúc Flamingo  Gọi ngay Em Phương 0986186103 để nhận nhà ở ngay trước Tết.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791328.9847214, 1,
"3,65 tỷ VNĐ","Đường Bắc Thăng Long, Đại Mạch, Đông Anh", 101m2, 5,,,,Cần Tiền bán nhanh mảnh đất 101m2 Tại Mai Châu -Đại Mạch Đông Anh HN Diện tích,31/10/2022,Tin thường,batdongsan_so_com_vn_1673791331.7539585,,
"1,7 tỷ VNĐ","Đường Tỉnh Lộ 80, Phụng Châu, Chương Mỹ", 40m2, 5, 3, 3, 3,"Cần tiền cắt  lỗ bán nhà, nhà 3 tầng bàn giao như hình. Bao phí sang tên . Ngay trường đại học thể dục thể thao,ngõ thoáng, . Bao phí sang tên, nhà 3 tầng thoáng đẹp  Nội thành sống tấp nập chật trội. Ven đô khu phụng châu chương mỹ là nơi tiện ích cao và phương tiện di chuyển đến các vị trí rất thuận lợi.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791334.8307636, 1,
2 tỷ VNĐ,Tam Khương, 40m2,, 1, 3,,"+ Nhà có thể đi vào từ ngõ 42 Tam Khương. Cách phố Tam Khương 1 phút đi bộ, cách Chùa Bộc 2 phút, cách Vincom Phạm Ngọc Thạch 3 phút đi bộ.+ 3 phút sang bệnh viện Đại Học Y. Nhà mới ở luôn, chủ tặng toàn bộ nội thất như trong hình.+ Thiết kế sang trọng, hiện đại, tổng 3 ngủ, 2 nhà vệ sinh khép kín.+ Khu vực trung tâm gần các trường đại học Thuỷ Lợi, Công Đoàn, Y, Ngân Hàng… + Sổ đỏ chính chủ, sẵn sàng giao dịch.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791336.0275607,,
"3,25 tỷ VNĐ","Đường Lĩnh Nam, Mai Động, Hoàng Mai", 34m2, 3, 4, 4, 4,"Nhà nằm trên khu vực đang phát triển mạnh, đường Lĩnh Nam thông sang Tam Trinh, Minh Khai, Dương Văn Bé, Vĩnh Tuy, Kim Ngưu rất thuận tiện. Nhà đẹp gần ngay TIME CITY, thuộc ngõ 13 phố Lĩnh Nam. Nhà rất gần ô tô đỗ, thuộc khu phố yên tĩnh, an ninh tốt về ở luôn. Diện tích 34 m2 x 4 tầng, giá chi 3,25 tỷ. Sổ đỏ chính chủ, giá có bớt nhẹ cho khách thiện chí.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791337.248296, 2,
"15,8 tỷ VNĐ",Văn Cao, 58m2,,,,,"Cần bán gấp nhà ngõ 97 Văn Cao,Ba Đình Diện tích 58/62m x 6 tầng,mặt tiền 3.80m,khu dân trí cao Vị trí  kinh doanh sầm uất ngày đêm, ngõ 97 siêu đẹp vỉa hè rộng. Nhà 2 mặt thoáng trước sau, phía sau có khe thoáng 2 nhà 1m như phân lô liền kề nên phòng nào cũng có ánh sáng. Thiết kế 5 tầng 1 tum tầng chia 2 phòng cầu thang giữa Sổ đỏ chính chủ,giao dịch ngay Giá 15.8 tỷ có thương lượng Liện hệ : Tùng BĐS 0981 669 144 - Chuyên nhà đất thổ cư Hà Nội",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791338.491968,,
47 triệu VNĐ/m2,"Số 55 Nguyễn Văn Giáp, cạnh Vinhome Gardenia Hàm Nghi", 80m2,,, 2, 2,"🎯 𝑹𝒂 𝒉𝒂̀𝒏𝒈 Đ𝑶̛̣𝑻 𝟮 dự án 𝑯𝒐𝒂̀𝒏𝒈 𝑻𝒉𝒂̀𝒏𝒉 𝑷𝒆𝒂𝒓𝒍 - 𝑴𝒚̃ Đ𝒊̀𝒏𝒉. Qũy căn đẹp giá tốt nhất 𝗰𝗵𝗶̉ 𝘁𝘂̛̀ 𝟰x 𝙩𝙧𝙞𝒆̣̂𝙪/ 𝙢2 ✅ Chính sách thanh toán tốt nhất:+ Chiết khấu lên tới 3,5% GTCH+ Thanh toán tiến độ 12 đợt linh hoạt a mỗ đợt 5%+ Ngân hàng hỗ trợ  70% GTCH+ Quà tặng lên đến 150 triệu đồng+ Pháp lý đầy đủ- sổ hồng lâu dài♻   Quy mô dự án: 1 tòa nhà 30 tầng với (3 tầng hầm, 2 tầng TTTM, 28 Tầng căn hộ, 12 căn/sàn, 6 thang máy, 3 thang bộ)👉 Vị trí : Số 55 Nguyễn Văn Giáp , cạnh Vinhomes Gardenia, Nam Từ Liêm, Hà Nội❌   Bàn giao nhà Qúy I/2024, Nội thất liền tường cao cấp nhập khẩu                                                   ****************************☎  Anh chị có nhu cầu nhận giá chi tiết từng căn hộ liên hệ em: 0977 568 223",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791339.748607,, Tây nam
"4,5 tỷ VNĐ","Đường Trương Định, Trương Định, Hai Bà Trưng", 37m2, 5, 5, 3, 4,"HỘ KHẨU HAI BÀ TRƯNG- LÔ GÓC - MẶT NGÕ KINH DOANH - 5 TẦNG HIỆN ĐẠI - THOÁNG ĐẸP - Ở NGAY - GẦN PHỐ + MẶT NGÕ TRẠI CÁ, MẶT TIỀN RỘNG 5,4M, KINH DOANH ngon lành. Cách mặt phố Trần Đại Nghĩa khoảng 40m, cách mặt đường Đại La hơn 100m.  + LÔ GÓC, nhà không bao giờ thiếu sáng.  + Thiết kế hiện đại, Ở SƯỚNG. Nhà 5 tầng, mỗi tầng 1 phòng, 1 phụ khép kín, ban công rộng. Tầng 5 phòng thờ, sân phơi. + Giá bán 4 tỷ 5 , có thương lượng nhẹ nhàng + Sổ đổ cất két sẵn sàng sang tên chủ mới. *Liên hệ: Trần Hưng – Chuyên Nhà đất Thổ cư Hà Nội- 081.883.8883 Miễn phí xem nhà – thương lượng trực tiếp với chủ nhà.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791340.7608979, 2,
"2,5 tỷ VNĐ","Chính chủ bán nhanh căn hoa hậu đẹp nhất dự án 3PN, 97m2, tầng 9, tòa T4 Thăng Long Capital, 0947190588", 97m2,,,,,"Chính chủ bán nhanh căn hoa hậu đẹp nhất dự án 3PN, 97m2, tầng 9, tòa T4 Thăng Long Capital, 0947190588 Mình chính chủ căn 912 tòa T4 Thăng Long Capital cần bán gấp căn hoa hậu 3PN 912 có thể nói đẹp nhất tòa T4, căn đẹp, tầng đẹp, hướng đẹp, đặc biệt view bể bơi, đại lộ thăng long hướng trung tâm TP cực đẹp. Gió mát quanh năm không bị nắng, ánh sáng ngập tràn. + Mình cần bán gấp trong tuần nên để lại giá vô cùng yêu thương có thể nói là rẻ nhất HN. Bạn sẽ không tìm được căn thứ 2 ở HN đẹp, chất lượng mà giá rẻ như vậy. Miễn mặc cả, chỉ ra lộc cho ai thiện chí.Thông tin căn hộ:+ Mặt đường Đại Lộ Thăng Long. Lô đất HH1, khu đô thị An Khánh, Hà Nội.+ Chủ đầu tư: Phúc Hà Group.+ Diện tích: 3PN (96m), 3 WC, 2 lô gia.+ Cửa hướng Đông Nam. Đón nhiều ánh sáng, không gian thoáng đãng.+ Nội thất: Sàn gỗ, trần thạch cao, các thiết bị vệ sinh, cửa gỗ...+ Tiện ích: Bể bơi, trường học, khu vui chơi trẻ em, gym, spa, siêu thị..+ Tận hưởng toàn bộ tiện ích của đại đô thị Vinhome Smart City ngay bên cạnh. + Giá 2.5 tỷ.+ Liên hệ: 0947 190 588       http://www.sanbatdongsanviet.com.vn",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791341.8569741,,
"2,75 tỷ VNĐ","Đường Hoàng Cầu, Ô Chợ Dừa, Đống Đa", 70m2,,, 2, 1,"
    
Bán Chung Cư VP Quốc Hội- Hoàng Cầu diện tích 70m- tầng 3. Giá 2.75 Tỷ 
- Vị trí trung tâm đi lại thuận tiện• Gần trường mầm non tiểu học Thịnh Hào, trường THCS Nguyễn Trường Tộ, trường THPT Đống Đa, các trường đại học Văn Hóa, Mỹ thuật.• Gần các bệnh viện và tiện đi lại trong khu trung tâm giải trí- Gần quận ủy Đống Đa, hồ Hoàng Cầu. Ngay ngã 5: Hào Nam - Ô Chợ Dừa - Hoàng Cầu - Đê La Thành. Đi làm hay đi chơi tại Đống Đa rất tiện lợi.- Căn hộ có diện tích: 69.3m2, 2 phòng ngủ, 1 vs phòng khách và bếp, ban công. - Ô tô vào tận cửa sảnh tầng 1- Hướng cửa chính: Đông Nam LH E Đăng : 0969990569

 
",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791343.084691, 1, Đông nam
