price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet
38 tỷ VNĐ,Đường Kim Ngưu phường Thanh Lương, 122m2, 5, 8, 5, 5,"MẶT PHỐ - 2 VỈA HÈ THÊNH THANG - KINH DOANH SẦM UẤT - NỞ HẬU. + Thửa đất đẹp, nở hậu. + Tuyến phố đông đúc, kinh doanh cực tốt. + Hai bên vỉa hè sử dụng. + Thiết kế: - T2: Thông sàn - T3,4,5: Tầng 2 phòng. -T5: Tum, sân phơi. + Hiện chủ đang cho thuê T1 40 triệu/tháng. ",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808038.4784048, 5
"7,55 tỷ /tháng",yên lãng, 60m2,,,,,"Mô tả: Bán nhà Phân lô, Lô góc, ngõ nông, thông tứ tung, ngõ to rộng, hiếm, đẹp khu vực Yên Lãng, Hoàng Cầu , Thái Thịnh, Thái Hà, trung tâm quận Đống Đa , diện tích 60m2x 5 tầng. + Ngõ nhà nông, 3 gác chạy thoải mái, 5 bước chân ra ngoài đường lớn, phố chính tiếp cận nhanh nhất với các nút giao thông chính như Thái Hà, Thái Thịnh, Đường Láng, Hoàng Cầu,… + Nhà mới chủ xây tâm huyết để ở được vài năm, thiết kế không gian đẹp với 4 phòng ngủ sáng, thoáng đãng, tối ưu công năng sử dụng. Nội thất cao cấp, chủ để lại cho khách mua thiện chí. + Nhà thiết kế tầng 1 thoáng rộng, thông sàn để kinh doanh, 2 mặt tiền nên chủ nhà đang kinh doanh về Spa, rất có lộc, đông khách. + Gần các trường học chất lượng các cấp, đi vào trung tâm hoặc đi sang các quận Hai Bà Trưng, Hoàn Kiếm, Ba Đình, Cầu Giấy, đều tiện. + Sổ đỏ chính chủ, vuông vắn đẹp. + Giá bán: 7.55 tỷ (có thương lượng) Liên hệ: Nghĩa – 0868181683 ( để được gặp chủ thương lượng trực tiếp) Miễn phí xem nhà – Nguồn hàng phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24h/7",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808039.734046,
"9,3 tỷ VNĐ","Văn Quán, Hà Đông, Hà Nội", 45m2, 4, 10, 6, 4," * Bán nhà quận Hà Đông phường Văn Quán giáp quận Thanh Xuân, nhà xây chắc, đường ô tô tránh, lô góc 2 măt tiền, thiết kế đẹp long lanh, full đồ nội thất víp, về ở ngay hãy nhanh tay LH: 0906113879 để sở hữu ngay căn nhà siêu vị trí kinh doanh tuyệt đẹp này. + Vị Trí: đắc địa, siêu kinh doanh, xát đường Trần Phú, đường trước nhà 3 ô tô tránh, dừng đỗ, thông, chạy vòng quanh. + Nhà full đồ nội thất cao cấp, thiết kế đẹp, hiện đại, thông sàn T1,2,3 kinh doanh, hiện đang cho thuê 30 triệu/tháng. + Sổ đỏ phân lô chính chủ, pháp lý chuẩn, sang tên nhanh. # HotLine: 0906113879 Tình Nhà Đất quận Hà Đông – Hà Nội ( uy tín, tận tâm, nhiệt tình, tư vẫn hỗ trợ 24/7 ).",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808041.0804448,
"3,85 tỷ VNĐ","Nam Dư, Hoàng Mai, HN", 46m2,,,,,"+ Ngõ ô tô ra vào, thoáng, gần trường học, giao thông thuận tiện. + Nhà xây 4 tầng thiết kế hợp lý đầy đủ công năng + Tầng 1: Phòng khách + phòng ăn, bếp, wc. + Tầng 2, 3: Mỗi tầng 2 phòng ngủ, wc ở giữa. + Tầng 4: Sân thượng trồng cây tâp thể dục. + Sổ đỏ chính chủ sẵn sàng giao dịch.",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808042.3181334,
"3,95 tỷ VNĐ","Bát Khối, Long Biên, Hà Nội", 30m2,,,,,"+ Vị trí nhà ngay cạnh công viên điều hoà, Trường cấp 1-2 Long Biên¸gần nhà Thờ cổ đi lễ rất gần, cùng rất nhiều tiện ích. Ô tô đỗ cổng. + Ngõ Bát Khối ô tô phóng vèo vèo, thông sang Khu Công viên di chuyển tiện lợi. + Thiết kế: + Tầng 1 phòng khách, bếp, wc. + Tầng 2: phòng khách. + Tầng 3,4: 1 ngủ rộng + wc. + Tầng 5: phòng thờ + sân cảnh. +Sổ đỏ chính chủ, giao dịch ngay",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808043.5159285,
4 tỷ VNĐ,Nguyễn Trãi, 42m2,,, 4,,"Quá rẻ! Nhà đẹp, ở ngay, Bán nhà Phố Nguyễn Trãi, Thanh Xuân 42m2x4T, Gần phố, Nhỉnh 4 Tỷ. + Vị trí nhà cách đường Nguyễn Trãi 50m, nằm gần nút giao Nguyễn Xiển, Khuất Duy Tiến. Gần trường học, chợ, TTTM, bệnh viện, bãi xe ô tô 30m. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch. LH: Em Hoan, 0925088355, chuyên thổ cư Thanh Xuân, Đống Đa với nguồn nhà hơn 13 000 căn, miễn phí xem nhà 24/7.",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808050.0662441,
"5,2 tỷ VNĐ","Lương Khánh Thiện, Hoàng Mai, Hà Nội", 48m2, 4,, 5, 4,"+ Nằm ở vị trí đắc địa trung tân Quận Hoang Mai, giao thoa với các đường Trương Định,Hoàng Mai,Gốc Đề,Tân Mai…Gần nhà có đầy đủ tiện ích xã hội như; Bến xe, chợ dân sinh,các trường Đại học,bệnh viện Bạch Mai,khu vui chơi và nhiều tiện ích khác… +Chủ nhà xây tâm huyết để ở,khung cột chắc chắn, thiết kế hiện đại, ánh sáng ngập tràn, tối ưu hóa công năng sử dụng, khách mua về ở ngay, Phù hợp cho 2 hoặc 3 thế hệ để ở, di chuyển 15 phút đến Bờ Hồ. + Sổ đỏ chính chủ, đảm bảo pháp lý, sẵn sàng giao dịch. + Gọi ngay để có cơ hội sở hữu; Mr Quân – 0911303899 (zalo-messenger). Chuyên khu vực Hoàng Mai,Hai Bà Trưng.Để được tư vẫn miễn phí, còn rất nhiều căn nhà cùng khu vực với tài chính từ 3-10 tỷ.",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808051.087569, 4
650 triệu VNĐ,Đường Nguyễn Đức Thuận phường Đặng Xá, 36m2,, 15,,,"CHÍNH CHỦ CẦN BÁN CĂN CHUNG CƯ 36M TẠI ĐẶNG XÁ - HUYỆN GIA LÂM TP HÀ NỘI   - Chính chủ cần bán căn chung cư Khu Đô Thị Đặng Xá - Gia Lâm - Hà Nội - Toà D8 vị trí đẹp khu dân trí cao  - Diện tích: 36m2- Giá: 650 triệu - Căn hộ mới đẹp thiết kế rộng rãi sạch sẽ , thiế bị đầy đủ chi chỉ việc về ở ,tầng 3 khu nhà 6 tầng ,hướng đẹp thoáng mát  - Pháp lý: Sổ đỏ pháp lý đầy đủ vị trí đẹp thiết bị đầy đủ- Sô đỏ dài hạn sang tên ngay   Liên hệ: 0988886619 Mr Vương",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808052.1557002,
"2,88 tỷ VNĐ",Đường Thái Hà phường Trung Liệt, 25m2,, 1,,," + Đập hộp nhà Mới Thái Hà phố, trung tâm Quận Đống Đa, 25m*3 Tầng. + Vị trí trung tâm Quận đống Đa, tỏa đi nhiều hướng, tiện ích đủ đầy, phong cách hiện đại thông nhiều tuyến phố Hoàng Cầu, láng hạ, tây Sơn,… + Sổ Đỏ Chính Chủ Sẵn sàng giao dịch. + Giá: 2,88 tỷ có thương Lượng. + Liên hệ: Mr Vượng – 912949598. Chuyên môi giới Bất Động Sản Đống đa,Tận tâm, Uy tín KHÁCH HÀNG ĐƯỢC TRỰC TIẾP GẶP CHỦ NHA, xem nhà Hỗ trợ tư vấn Pháp lý, Đàm Phán miễn phí.",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808053.3794277,
4 tỷ VNĐ,Hoàng Đạo Thành, 43m2,,, 4,,"Bán nhà giá rẻ Phố Hoàng Đọa Thành, Thanh Xuân 43m2x4T, nhà đẹp, ở ngay, Nhỉnh 4 Tỷ. + Vị trí đắc địa, cách đường lớn vài bước chân. Gần trường học cấp 1,2 Kim Giang, chợ, Chung Cư Five Star. Thông sang Kim Giang, Khương Đình, Nguyễn Xiển. + Thiết kế nhà hiện đại, nội thất nhập khẩu, chủ tặng lại hết cho khách. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch. LH: Em Hoan, 0925088355, chuyên thổ cư Thanh Xuân, Đống Đa với nguồn nhà hơn 13 000 căn, miễn phí xem nhà 24/7.",17/08/2022,Tin thường,batdongsan_so_com_vn_1673808054.5473018,
