price,address,Diện tích,Mặt tiền,Details,Ngày đăng,Loại tin,id,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
3 tỷ VNĐ,Đường Lê Quang Đạo phường Phú Đô, 36m2, 4,"+ Nhà nằm vị trí đẹp, ngõ rộng, thoáng, nhà chủ tự xây, gần nhiều tiện tích như: Chợ, Trường Cấp 1,2 Phú Đô, Bệnh Viện Hồng Ngọc… an sinh cực tốt. Tầng 2,3,4: Mỗi tầng 1 phòng + vệ sinh khép kín. + LH;Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7
",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796138.3911972, 4, 5,,,
"6,3 tỷ VNĐ","Đường Trương ĐỊnh, Phường Trương Định", 45m2, 4,"NHÀ MẶT PHỐ, KINH DOANH BẤT CHẤP, Ô TÔ DỪNG ĐỖ.👉 Giá quá rẻ, Thông số vàng, mặt phố không có căn thứ 2.👉 Lãi ngay sau công chứng.👉 Nhà khung cột bê tông chắc chắn.💚 Thiết kế thông sàn, rất tiện kinh doanh.💚 Diện tích : 45m, SỔ ĐỎ CHÍNH CHỦ, GIAO DỊCH LUÔN.💚 Trương Định thông Bạch Mai, Giải Phóng...💚 Tiện ích bạt ngàn, Gần các trường liên cấp đạt chuẩn QG, Gần các trường Đại học lớn gần các bệnh viện lớn.💚 NHỈNH 6 TỶ, CÓ THƯƠNG LƯỢNG.👉 Miễn Trung gian.👉 Liên hệ: HP, Zalo, SMS: 0825920555. Nguyễn Dương.",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796140.0002291, 15, 4, 4, 3,
"6,3 tỷ VNĐ","Đường Trương ĐỊnh, Phường Truong Định", 45m2, 4,"NHÀ MẶT PHỐ, KINH DOANH BẤT CHẤP, Ô TÔ DỪNG ĐỖ.👉 Giá quá rẻ, Thông số vàng, mặt phố không có căn thứ 2.👉 Lãi ngay sau công chứng.👉 Nhà khung cột bê tông chắc chắn.💚 Thiết kế thông sàn, rất tiện kinh doanh.💚 Diện tích : 45m, SỔ ĐỎ CHÍNH CHỦ, GIAO DỊCH LUÔN.💚 Trương Định thông Bạch Mai, Giải Phóng...💚 Tiện ích bạt ngàn, Gần các trường liên cấp đạt chuẩn QG, Gần các trường Đại học lớn gần các bệnh viện lớn.💚 NHỈNH 6 TỶ, CÓ THƯƠNG LƯỢNG.👉 Miễn Trung gian.👉 Liên hệ: HP, Zalo, SMS: 0825920555. Nguyễn Dương.",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796141.1439266, 15, 4, 4, 3,
37 tỷ VNĐ,Trung Kính Cầu Giấy, 97m2, 5,"- Diện tích 97m2 X6 Tầng. Mt 5.6m  Giá bán 37 tỷ ( có thương lượng )  - Khu vực vip bậc nhất Quận Cầu Giấy tập trung đông dân cư, trụ sở cơ quan, văn phòng...kinh doanh ngày đêm sầm uất. - Thiết kế thông sàn thang máy phù hợp mở phòng khám, Spa, Trụ sở văn phòng công ty!  Đường trước nhà rộng 7.5m, vỉa hè hai bên cách mặt phố Trung kính vài bước chân!  Nhà hiện đã hoàn thiện xong, đẹp lung linh. Đang cho thuê 85 triệu/ tháng! - Sổ đỏ chính chủ, giao dịch ngay. Alo cho em để được tư vấn.  Miễn ( TG Quảng Cáo ) ",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796142.320586,, 6,, 6,
"3,7 tỷ VNĐ",Phố bồ đề, 30m2, 35,+30m ngõ 12 phố bồ đề 3 tầng 3.7 tỷ + nhà 3 tầng đầy đủ công năng + ngõ thông ô tô tải chạy.kinh doanh  + nhà ngày đầu cầu chương dương ,08/10/2022,Tin thường,batdongsan_so_com_vn_1673796143.477032, 4, 3, 2, 2, Đông nam
840 triệu VNĐ,hoàn kiếm, 80m2, 5,"🎉🎉 Chỉ từ 148tr bạn đã sở hữu cho mình lô đất nằm kẹp giữa Khu Đô Thị và Các KCN lớn ở Hưng Yên , đường 6m trải asphanlt. 🎊 Ưu đãi lớn dành cho khách hàng lên đến 6% khi mua từ sản phẩm thứ 2 tiền vào theo tiến độ linh hoạt trả góp 0% lãi xuất .🎊 Diện tích từ 70-80m2 phù hợp với thiết kế nhà hiện đại .✨ Đường nội bộ 6m trải asphanlt , đủ hướng cho các nhà đầu tư.🌿 Nằm trên trục đường huyết mạch Tân Phúc Võng Phan chạy qua các KCN như Ân Thi- Phù Cừ - Tiên Lữ - Bình Giang - và các KCN lân cận .🌿 Xung quanh là các KCN lớn ở Hưng Yên quy mô rộng gần 400 ha, đối diện là khu quy hoạch Khu Dân Cư Mới Tân Phúc 300 ha. 🌿 Nằm trong khu dân cư đông đúc đầy đủ tiện ích bán kính ko quá 1km 🌿Hạ tần đồng bộ , mốc giới rõ ràng , hệ thống cấp thoát nc đầy đủ 🍃Mua bán chính chủ không qua trung gian .💥Quy trình mua bán :",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796144.6322541, 6,,,,
"4,5 tỷ VNĐ",Đường 19 phường Đông Anh, 90m2, 5,"
    Bán đất Tiên Dương, Đông Anh, ô tô, kinh doanh, 0375555372+ Vị trí: Tuân Lề, Tiên Dương, Đông Anh, Hà Nội.+ Lô đất vuông vắn ngõ thông, ô tô đỗ cửa, thuận tiện đi lại gần công viên Kim Quy, QL3, tiện đi cầu Nhật Tân, xung quanh là các trường mầm non, cấp 1, cấp 2,...+ Diện tích: 90m².+ Giá: 4,5 tỷ (gia lộc).+ Sổ đỏ, pháp lý chuẩn, sẵn sàng giao dịch công chứng ngay.+ Liên hệ ngay với em Hưng để làm việc trực tiếp với chủ nhà.-----------------Em Hưng chuyên thổ cư Đông Anh - Làm việc chính chủ - 0375555372
",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796145.6762514, 4,,,,
"4,2 tỷ VNĐ",Đường Nguyễn Chính phường Thịnh Liệt, 56m2, 4,"
    👉Vị trí đẹp, ô tô đỗ cửa , nhà cách ô tô tránh 10m. Nhà quá đẹp với tầm tiền hơn 4 tỷ. chủ xây  cực  tâm huyết .Nhà thiết kế lệch tầng theo phong cách hiện đại, không gian thoáng sáng. Nội thất sang trọng hiện đại như khách sạn 5 sao. 
- T2,3: Mỗi tầng 2 phòng lệch tầng.,👉 Hạ tầng điện đường trường trạ đầy đủ không thiếu thứ gì, đường nhựa lớn bằng phẳng, hàng xóm vừa xây  dựng 1 siêu biệt thự  sang trọng, khu dân cư trí thức cao.",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796146.854002, 3, 4, 4, 3,
"7,1 tỷ VNĐ",Đường Chính Kinh phường Nhân Chính, 42m2, 5,Tầng 1: để xe/làm văn phòng Tầng 4: 01 phòng ngủ masster + wc Giá: chỉ có 7.1 tỷ vẫn còn thương lượng. ,08/10/2022,Tin thường,batdongsan_so_com_vn_1673796148.0076547, 2, 6, 4, 5,
"4,5 tỷ VNĐ",Đường Xuân Phương phường Xuân Phương, 38m2, 4,"
    MẢNH ĐẤT SIÊU ĐẸP - TRƯỚC NHÀ Ô TÔ TRÁNH - ĐÃ CÓ GPXD 7T THANG MÁY - CÁCH MẶT PHỐ 20M
 
Bán đất Xuân Phương 38m2, 4.2m mặt tiền, 4.5 tỷ 
 
- Nằm trên ngõ Xuân phương, cách mặt đường Xuân Phương 20m, trước nhà oto 7 chỗ tránh nhau 
- Đã có giấy phép xây dựng 7 tầng thang máy sẵn bàn giao. 
- Khu vực đang phát triển mạnh ,tương lai tiềm năng
- Đầu tư xây nhà kinh doanh, ở, hoặc mua đất giữ tiền đều ok
- Sổ đỏ vuông đẹp 
",08/10/2022,Tin thường,batdongsan_so_com_vn_1673796149.2379825,,,,,
