price,address,Diện tích,Số tầng,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số phòng ngủ,Số toilet,Hướng
"32,9 tỷ VNĐ","cần Bán gấp tòa nhà VP Tại Phố Nghĩa Tân Tô Hiệu Hoàng Quốc Việt Cầu Giấy Hà Nội dt 80 m2 x 10 tầng mới giá 32,9 tỷ", 80m2, 9,"Chính chủ cần Bán gấp tòa nhà VP Tại Phố Nghĩa Tân Tô Hiệu Hoàng Quốc Việt Cầu Giấy Hà Nội dt 80 m2 x 10 tầng mới giá 32,9 tỷGia Đình em cần Bán gấp tòa nhà Văn Phòng, Kinh Doanh, Khu phân Lô Nghĩa Tân , Phố Hoàng Quốc Việt, Phố Tô Hiệu, Phường Nghĩa Tân , Quận Cầu Giấy, nhà 76 m2 , thực tế xây dựng tầng diện tích 80 m2, mặt tiền 5,5 m, nhà xây dựng 9,5 tầng cầu thang máy , gồm 1tầng hầm + 7 tầng nổi và 1 tum, 3 tầng trên thiết kế để ở, nhà có thiết kế thang máy, nhà được thiết kế xây dựng thông sàn làm văn phòng công ty, spa, mở phòng khám, kinh doanh, vvv. Vv, nhà nằm ở vị trí đẹp, cách Phố Tô Hiệu chỉ vài bước chân, cách phố Hoàng Quốc Việt, Chợ Nghĩa Tan 100m, Phố Nguyễn Văn Huyên Kéo Dài Càu Giấy Tay Hồ, Công Viên Nghĩa Đô, lên rất tiện cho sinh hoạt , giao thông đi lại thuận tiện, sđcc , giá bán 32,95 tỷ và nhà căn hộ Cao tầng có 30 phòng với diện tích 100 m2 nhà lô góc đẹp tại Phố Cầu Giấy chỉ 25 tỷ có thương lượng, MTG, môi giới Làm Phiền, LH chủ nhà anh Thụy, 0936359198 / 0961218968 quý khách sẽ được phục vụ tận tình được tư vấn từ a đến z để quý.",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784661.6573462, 6, 12,,, Nam
"22,5 tỷ VNĐ","Chính chủ cần bán  gấp  2 căn  nhà 7 tầng mặt ngõ 88 Trung Kính Yên Hòa Cầu Giấy dt 72  m2 giá 22,5 tỷ", 72m2, 7,"Chính chủ cần bán  gấp  2 căn  nhà 7 tầng mặt ngõ 88 Trung Kính Yên Hòa Cầu Giấy dt 72  m2 giá 22,5 tỷHót Hót Siêu Phẩm gia đình em cần Bán gấp căn nhà vị trí kinh doanh mặt ngõ 88 phố Trung Kính, Vũ Phạm Hàm, Mạc Thái Tông, Phường Yên Hòa, Quận Cầu Giấy, diện tích 72 m2, mặt tiền 5,2m, nhà xây dựng  7 tầng cầu thang máy,  nhà được thiết kế xây dựng mới tinh, trang trí nội thất đẹp xịn, thiết bị wc cao cấp, nóng lạnh, điều hòa nhập khẩu, nhà 7 tầng đẹp, nhà được thiết kế xây thông sàn làm văn phòng công ty , SPA, Trung tâm tiếng Anh,  nhà nằm trên mặt ngõ đường vỉa hè rộng vị trí kinh doanh tốt, giao thông đi lại thuận tiện, nhà cách phố Trung Kính 50 m, sđcc, giá bán 23,5  tỷ   và   căn  2  có  diện tích 90 m2 xây 7 tầng giá 29 tỷ   Có thương lượng, mtg, môi giới làm phiền. LH Anh Thụy 0936359198 / 0961218968 quý khách sẽ được phục vụ tận tình được tư vấn từ A đến Z để quý khách mua được căn nhà như Ý",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784663.1626546, 5, 12,,, Tây bắc
"7,5 tỷ VNĐ",93 Láng Hạ, 91m2,,"Vị trí: Dự án nằm tại 93 Láng Hạ, Phường Láng Hạ, Quận Đống Đa- Kết nối vùng thuận tiện các tuyến đường- Dễ dàng di chuyển tới các trung tâm hành chính, trung tâm giải trí, hệ thống trường quốc tế…✅ Thiết kế căn hộ khoa học:- Căn hộ 2PN- 91.24m2,2Wc, 2 ban công phòng khách và phòng ngủ. Phòng ngủ nhỏ có cửa thoáng- Bố trí công năng phòng hợp lý- Thiết kế căn hộ đón ánh sáng tự nhiên tất cả các phòng- Hệ thống ban công cây xanh với hệ thống tưới nước tự động⛔️ Pháp lý dự án rõ ràng:- Bàn giao sổ hồng lâu dài cho cư dân- Chủ đầu tư Vinaconex uy tín với nhiều dự án lớn- Tiến độ thi công đảm bảo bàn giao Quý IV/2022- Chiết khấu 2.7% với khách hàng thanh toán sớm🏠 LOẠI HÌNH CĂN HỘ ĐA DẠNG- Căn hộ 1PN- 46m2- Căn hộ 2PN- 86-92m2- Căn hộ 3PN- 137-140m2- Căn hộ 4PN – 180m2👍 Liên hệ nhận báo giá và xem căn hộ: 0963 023 895",08/11/2022,Tin thường,batdongsan_so_com_vn_1673784665.2239037,,, 2, 2, Đông bắc
28 tỷ VNĐ,Tố Hữu Nam Từ Liêm, 189m2, 3,"Cần Bán Biệt Thự Song Lập Tại RoMan Plaza Giá bán chỉ 28 tỷ/lô (2 Căn trờ lên giá thương lượng) - Diện tích 189 m2 , Đã Xây 3 tầng 1 tum - Mặt tiền 11m2, Hướng Đông Nam - Đường 2 làn Rộng 15m, sử dụng 2 hè Sổ Đỏ có Sẵn chỉ cần sang tên - Hỗ trợ khách vay bank - Tiện ích khép kín đầy đủ Vị Trí : Đường Tố Hữu, P. Đại Mỗ, Q. Nam Từ Liêm, TP. Hà Nội. Liên hệ ngay: 0963023895  Hỗ Trợ Khách Hàng 24/7",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784666.72688, 11, 15, 5,, Đông nam
"24,5 tỷ VNĐ","Đường Linh Đàm, Đại Kim, Hoàng Mai", 224m2, 4,"-Tôi chính chủ cần bán Căn biệt thự 224m , 4 tầng tại Bắc Linh Đàm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội - Nhà thiết kế đẹp, phong cách Châu Âu.  - Tầng 1: Phòng khách, bếp và 1 nhà kính có thể sử dụng làm phòng làm việc  - Tầng 2: 3 phòng ngủ, - Tầng 3 : 3 phòng ngủ - Tầng 4: 2 phòng và 2 ban công - Xung quanh nhà là khuôn vieen rộng, thoáng, địa điểm lý tưởng để hội họp vui chơi. - Trước nhà có vỉa hè rộng, xe ô tô , xe máy đỗ thoải mái suốt đêm ngày - Nhà nằm ngay vị trí gần đường Nguyễn Xiển, giao thông thuận lợi, phù hợp mở văn phòng Công ty, làm nhà nghỉ, nhà hàng, kinh doanh hoặc ở đều được  ",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784667.8134859, 15, 13, 8, 5,
"2,5 tỷ VNĐ","Đa Tốn, Châu Quỳ, Gia Lâm, Hà Nội", 50m2,,"Bán chung cư cc The Zenpark Vinhomes Ocean Park 1. 🌸 🌸 🌸 Tết đến nhận nhà mới về ở ngay nhận ngay quà tân gia 🌸 🌸 🌸   ✨ Bán căn 1PN+ 1 toà R1-05 2ty5... View cực đẹp hướng nội khu vườn Nhật và Hồ cá coi - Diện tích : 50,1m2 (TT) / 55,7m2 (Tim) - Ban công hướng Tây Bắc  - Chính sách ưu đãi chiết khấu cực khủng : + Chiết khấu lên tới 10.5% + Chương trình “ dễ mua – dễ bán- dễ cho thuê” 255tr/căn  + Tặng Voucher Vinfast 70tr + Tặng quà gói SmartHomes - Hỗ trợ lãi suất 0% 70% giá trị căn hộ không muộn hơn 10/12/2023 - Nội thất bàn giao theo tiêu chuẩn CĐT : tủ bếp , tủ quần áo, điều hoà âm trần, sàn gỗ , hệ thống nước nóng trung tâm do toà nhà cung cấp, hệ thống Intercom…  📲 Hotline liên hệ hỗ trợ và xem nhà : 0395.29.28.99  #startland #chungcu #bannhachungcu #thezenpark #ruby #chungcuruby #chungcucaocap #chungcugiare #chungcuvinhomes #vinhomes #vinoceanpark #chungcuvin #canhovin #chuyennhuong #chothuenhavin ",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784668.8377454,,, 1, 1, Tây nam
"7,89 tỷ VNĐ","Đường Nguyễn Khang, Yên Hòa, Cầu Giấy", 48m2, 6,"
    
Bán nhà lô góc 48m2 6tầng thang máy mặt tiền 6m 7.89tỷ gần ôtô Phố Nguyễn Khang Cầu Giấy 

NGÕ THÔNG - KINH DOANH - NHÀ MỚI Ở NGAY- CÁCH Ô TÔ TRÁNH 10m - 6 TẦNG THANG MÁY

- Ngõ thông tứ tung ba bốn ngả, cách đúng 1 nhà ra mặt phố Hoa Bằng sầm uất ngày đêm, tiện ích phong phú, thiết kế hiện đại 6 Tầng thang máy, nhà mới COONG về ở ngay đón tết 
T1: Khách+ Để xe
T2-3-4-5 : Thông sàn 1 ngủ+ wc
T6: Bếp+ phòng thờ+ sân phơi
- Sổ đỏ chính chủ , pháp lý chuẩn. Sẵn giao dịch
Chú ý: Nhà đất cuối năm giao dịch cực nhanh xem ngay kẻo lỡ!
1. LH: A. Hoàng Anh 0934266313 (tư vấn, lọc nhà, xem nhà miễn phí)
2. Link kho nhà đẹp Quận Cầu Giấy: 
https://www.facebook.com/465097751010307
3. Hỗ trợ tài chính cho vay mua nhà đến 80% giá trị căn nhà, lãi suất thấp nhất thị trường.
",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784669.9737053, 6, 5, 4, 5,
"2,8 tỷ VNĐ","Đường Tỉnh Lộ 422B, Vân Canh, Hoài Đức", 40m2, 4,"
    Đập hộp Duy nhất 1 căn Bán Nhà Kim Hoàng, Vân Canh, Hoài Đức 40m 4 tầng chỉ 2,x tỷ
Nhà đẹp sẵn xách đồ về ở luôn, Nhà mới vững chắc, tặng kèm nội thất.
+Thiết kế 4 tầng, tối đa công năng sử dụng, Kinh doanh nhỏ.
-Tầng 1: Phòng khách phòng bếp.
- Tầng 2, 3: tầng 2 phòng.
- Tầng 4 phòng thờ, Sân.
+ Vị trí đẹp giao thông thuận tiện rất nhiều tiện ích. Đường Xuân phương, Đại lộ Thăng long, Trịnh Văn Bô, Quốc lộ 32..
- Căn nhà vị trí đẹp và được hưởng trọn hết các tiện ích xung quanh.
Rất thuận tiện cho việc đi lại, gần ngay chợ Lai xá, rất thuận tiện cho việc nội trợ.
- Trường học cấp 1, 2, 3 thuận tiện cho việc học của các cháu. Đại Học Thành Đô, Đại Học Công nghiệp Hà Nội, ĐH Đông Á, C.Đ FPT..
- Sổ CC, sang tên nhanh gọn, Giá thương lượng, chủ thiện chí.
+ Xem nhà gọi Mr Đức Nhà Đẹp. Rất nhiều nhà đẹp phù hơp mọi nhu cầu Anh Chị Em.
",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784670.9721274, 7, 3, 4, 3,
11 tỷ VNĐ,"Đường Hào Nam, Ô Chợ Dừa, Đống Đa", 55m2, 4,"Chính chủ bán gấp nhà khu phân lô phố Hào Nam, vị trí trung tâm nhiều tiện ích. An ninh tuyệt đối, Ô tô vào nhà. - Nhà mới xây KCBT chắc chắn, thiết kế hiện đại, công năng sử dụng đầy đủ, tiện nghi. Chỉ việc xách va ly về ở. DT: 55m2 x 4 tầng. MT: 4,5m. - Vị trí Trung tâm bậc nhất quận Đống Đa chỉ 20m ra mặt phố, xung quanh vô vàn tiện ích. Giao thông đi lại thuận tiện. - Nhà nằm trong khu phân lô cán bộ cao cấp, hàng xóm văn minh, trí thức, an ninh đảm bảo tuyệt đối 24/7. - Sổ đỏ vuông, đẹp sẵn sàng giao dịch. Gọi ngay: Hiếu Nguyễn 0976389206 (sms,zalo,viber) để biết thêm thông tin chi tiết.",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784671.97744, 4, 4, 3, 4,
"1,56 tỷ VNĐ","Đường 1, Ngọc Thụy, Long Biên", 62m2, 2,"-BÁN NHÀ NGỌC THỤY LONG BIÊN  - DT 62 M2 - MT GẦN 4M  - Ô TÔ TRÁNH ĐỖ CỔNG NGÀY ĐÊM - NHÀ CẤP 4 CÓ GÁC XÉP SỬA CHỮA ĐẸP CHỈ VIỆC VỀ Ở ,  - GIAO THÔNG THUẬN TIỆN , 5 PHÚT RA TTTM VÀ CÁC CƠ QUAN HÀNH CHÍNH QUẬN LONG BIÊN - GIÁ 1,56 TỶ  - SỔ ĐỎ SẴN SÀNG GIAO DỊCH - LIÊN HỆ XEM NHÀ 24/7 ; 0587752222",05/12/2022,Tin thường,batdongsan_so_com_vn_1673784673.2550635, 38, 3, 2, 2,
