price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"1,987 tỷ VNĐ",Đường Tứ Hiệp phường Tứ Hiệp, 69m2,Quý khách có nhu cầu mua xin vui lòng liên hệ hotline CĐT 0966.790.444/0943.831.415 để đăng ký xem căn hộ và thương lượng giá cả. ,17/06/2022,Tin thường,batdongsan_so_com_vn_1673819413.220279, 8, 15, 1, 2, 2,
5 tỷ VNĐ,mai anh tuấn, 50m2,"Bán nhà Mai Anh Tuấn 50m X 5T ,MT 5m , ngõ rộng 3m . Nhỉnh 5 tỷ+ Chủ nhà xây tâm huyết nhà 5T móng ép cọc bê tông, lên tầng thoải mái + vị trí đẹp ba bước ra hồ Hoàng Cầu , ngõ to rộng , nhà 2 mặt thoáng . Thuận tiện đi các nơi + Pháp lý sạch , sổ đỏ sẵn sàng giao dịchXem nhà và tư vấn hỗ trợ miễn phí .Trung 0896695659",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819414.1308944,,,,,,
"4,2 tỷ VNĐ",Phố Bùi Xương Trạch, 40m2,"+ Trung tâm Quận Thanh Xuân, tiện ích vô vàn.+ Vị trí nhà cách mặt phố chỉ vài bước chân, ngõ rộng đường trước nhà rộng thông thoáng.+ Nhà 2 mặt thoáng trước sau, Ô TÔ đỗ gần.+ Thiết kế nhà hiện đại, nội thất cao cấp, đầy đủ công năng sử dụng.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh. LH: Mr Hoan, 0925088355, chuyên thổ cư Hà Nội với nguồn nhà hơn 13 000 căn nhà tại Hà Nội, miễn phí xem nhà 24/7.",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819415.458342,,, 5,,,
"8,8 tỷ VNĐ",ngõ 211 Lò Đúc, 45m2,"Bán nhà ngã tư Lò Đúc, Trần Khát Chân, DT 45m2x7T từ tầng 2 là 55m2x6T thang máy cách phố 1 nhà giá 8.8 tỷ Nhà xây 6 tầng phong cách Châu Âu hai mặt thoáng trước .mặt sau View vườn hoa  rất đẹp! Thiết kế bao gồm: T1,2,3 thông sàn vệ sinh rộng. T4 1 phòng ngủ rộng, 1 phòng khách, 1vệ sinh. T5 phòng bếp, phòng ăn , vệ sinh sân vườn rộng. T6 phòng thờ, khu vườn cây và sân rộng có thể bố trí bàn ngồi uống cafeT7 sân thượng rộng có vườn cây bàn uống cafe.Nhà hoàn thiện cực đẹp các phòng đều bố trí vườn hoa, cây cảnh, không gian cực thoáng. Các phòng đều lát sàn gỗ, tay vịn cầu thang gỗ lim và đều đi đường dây điều hoà đầy đủ! Có thể vừa ở vừa làm văn phòng. Vị trí cách phố đúng 1 nhà giao thông rất thuận tiện gần bệnh viện trường học gần chung cư Sun grand city sổ đỏ chính chủ giá 8.8 tỷ có thương lượng!liên hệ chị Yến ĐT:0702138238",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819416.6720958, 7, 3, 7, 4, 5, Tây bắc
"14,5 tỷ VNĐ",Đường Nguyễn Văn Cừ phường Gia Thụy, 55m2,"⚡⚡⚡ • Tầng 1: Thông sàn, gara ô tô. • Tầng 4: Chia 2 phòng sáng thoáng.  Diện tích: 55m, Giá 14.5 tỷ. Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch ngay.☎http://www.facebook.com/DangHoaBatDongSan
",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819417.8998559, 5, 6, 5, 3, 5,
"2,6 tỷ VNĐ",Đường Định Công Hạ phường Định Công, 30m2,,17/06/2022,Tin thường,batdongsan_so_com_vn_1673819419.0388546, 3, 3, 5, 3, 4,
"2,8 tỷ VNĐ",Phố Lương Đình Của, 35m2,"Nhà hiếm ngõ phố Lương Đình Của, Đống Đa Diện tích 35m2 2 tầng mặt tiền 3.1m giá nhỉnh 2 tỷ + Nhà nằm vị trí trung tâm quận Đống Đa, ngõ ba gác thông kiểu phân lô, cách đường ô tô tránh chỉ 20m. THIẾT KẾ: + Tầng 1: Phòng khách, ngủ, bếp, vệ sinh. + Tầng 2: Phòng ngủ, sân phơi. PHÁP LÝ: + Sổ đỏ chính chủ, sẵn sàng giao dịch + Chi Tiết Xin Liên Hệ Bùi Anh Thái. 1979 - 0987. 862962.",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819420.1389134, 3, 2, 2, 2, 1,
"4,2 tỷ VNĐ",Trung Kính - Yên Hòa - Cầu Giấy - Hà Nội, 48m2,"- BÁN NHÀ MỚI - THIẾT KẾ HIỆN ĐẠI - TRUNG KÍNH - CẦU GIẤY - GIÁ CHỈ 4.2 TỶ THƯƠNG LƯỢNG - Vị trí tuyệt vời, nhà nằm sát chợ Trung Kính, gần Trường Học Các Cấp, giao thông kết nối Láng, Nguyễn Khang, Trần Duy Hưng..- Thiết kế 5 tầng hiện đại, chủ tự xây khung cột chắc chắn, còn mới toanh, ngõ rộng sạch sẽ.* Mô tả : + Tầng 1 : Sân để xe, khách bếp, wc.+ Tầng 2 : 2 Phòng ngủ rộng + WC.+ Tầng 3 : 2 Phòng ngủ rộng + WC.+ Tầng 4 : 2 Phòng ngủ rộng + WC.+ Tầng 5 : Phòng thờ + sân giặt phơi.Liên hệ : - Nguyễn Tiến Hoàng - 0976817296 - Chuyên nhà đất thổ cư Hà Nội - tư vấn nhiệt tình vui vẻ 24/24.",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819421.404527,,,,,,
"3,85 tỷ VNĐ",Bán nhà ngõ Đại la, 33m2,"Bán nhà ngõ phố Đại La, Hai Bà Trưng, gần ngã tư Trần Đại Nghĩa. Diện tích 33m2 x 5 tầng xây mới, giá 3,85 tỷ, xây dựng khung cột bê tông, móng bè chắc chắn. Nội thất cao cấp, chính hãng, trang trí ấm cúng bắt mắt, trần thạch cao, cửa chính 2 lớp, cửa thông phòng và tay vịn cầu thang làm bằng gỗ lim. - Thiết kế hiện đại bao gồm: - Tầng 1: Sân để xe. Phòng khách, vệ sinh, bếp ăn. - Tầng 2,3,4 Mỗi tầng 1 phòng ngủ rộng, 1WC. - Tầng 5: Phòng thờ, sân phơi. - Nhà nằm ở vị trí trung tâm quận HBT rất đắc địa, vô cùng thuận tiện, dân trí cao, an ninh tốt. + Chỉ vài trăm mét tới các trường ĐH: Bách Khoa, Kinh Tế, Xây Dựng+ Chỉ vài bước chân ra tới TTTM Chợ Mơ, Chợ Đồng Tâm, Siêu thị lớn Vinmart Đại La+ Chỉ gần 1 km tới bệnh viện Bạch Mai, Thanh Nhàn, Công viên Lê NinSĐCC, giá 3,85 tỷ (có thương lượng).liên hệ chị Yến ĐT:0702138238",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819422.6162841, 4, 3, 5, 3, 4, Nam
"4,5 tỷ VNĐ","Quan Hoa, Cầu Giấy", 30m2,"- Nhà mới xây thiế kế cực đẹp- 5 tầng, phòng ngủ vệ sinh riêng.- Sổ đỏ pháp lý sạch.",17/06/2022,Tin thường,batdongsan_so_com_vn_1673819423.7871542,,,,,,
