price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"12,6 tỷ VNĐ","Đền lừ, Phường Hoàng Văn Thụ", 70m2,"• Nhà phân lô, ô tô đỗ cửa ngày đêm, kinh doanh các mặt hàng.• DT 70m*5T, Mặt tiền 4m.• Giá chào 12.6 tỷ.• Tầng 1 thông sàn, Bếp, wc và cầu thang phía trong.• Từ tầng 2, mỗi phòng 2 tầng, wc• Chủ nhà bán đi để chia tc cho con cháu.• Thể dục hàng ngày tại hồ Đền lừ.• Vài bước chân ra chợ đầu mối phía nam.• giao thông thuận tiên đi các ngả, ra Tân Mai, Nguyễn Đức Cảnh, Giải phóng...• Liên hệ: Mr Dương - 0825920555.",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807393.8000097, 4, 8, 5, 4, 4
"8,5 tỷ VNĐ",thai thịnh, 68m2,"Nhà Mới Koong-TRUNG TÂM ĐỐNG ĐA - THÔNG TỨ TUNG - KINH DOANH VP- Thái Thịnh 68m2,8.5 tỷ Mô tả Cần tiền bán gấp nhà Tây Sơn Đống Đa, gần khuc vực Phạm Ngọc Thạch, Tôn Thất Tùng, Trần Quang Diệu, Nguyễn Lương Bằng, Thái Hà. Diện tích: 68m2 + Nhà mới xây được vài năm, khung cột chủ nhà xây tâm huyết, ở được ngay. + Nhà mới đẹp long lanh, gần chợ, trường, TTTM, chủ mới về chỉ việc khai thác kinh doanh luôn. + Tiện ích khỏi phải nói sát nhiều trường Đại Học như Thủy Lợi, Ngân Hàng, ĐH Y, Công Đoàn, bệnh viện ĐH Y, Bạch Mai, trung tâm thương mại siêu thị, chợ... + Sổ đỏ đẹp, sẵn sàng giao dịch. + Giá bán: 8.5 tỷ (có thương lượng) Liên hệ: Nghĩa – 0868181683 ( để được gặp chủ thương lượng trực tiếp) Miễn phí xem nhà – Nguồn hàng phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24h/7",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807395.0706854,,,,,
"3,2 tỷ VNĐ",khu đô thị mới tây nam linh đàm, 68m2,"*SIÊU PHẨM - CHUNG CƯ HƯNG THỊNH TẠI LINH ĐÀM CHUẨN BỊ MỞ BÁN ️ Hanoi Melody Residences - Hưng Thịnh Tây Linh Đàm *Vị Trí Đắc Địa: tại trung tâm bán đảo Linh Đàm, dễ dàng kết nối nhiều trục đường huyết mạch *50 Suất trực tiếp từ CĐT - Giá gốc *1OO% căn hộ có 2 Logia đón nắng gió và ánh sáng tự nhiên. *Gồm 29 tầng nổi, 3 tầng hầm để xe. Tầng 1&2 là shophouse. Căn hộ ở từ tầng 3-29. Mỗi block 8 đến 12 căn hộ với 15 thang máy, có thang vận chuyển rác riêng *Mật độ ""Siêu Thoáng"". *Hỗ trợ vay đến 70% giá trị căn hộ *Pháp lý: minh bạch, sở hữu lâu dài. —-------------------------  *VỊ TRÍ VÀNG - 4 MẶT TIỀN TRUNG TÂM T.P HÀ NỘI: Chung cư hiếm hoi sở hữu vị trí trung tâm - Kết nối hoàn hảo các điểm tiện ích đắt giá nội thành Hà nội: *Cách bệnh viện Bạch Mai chỉ 20 phút đi xe. *Cách bến xe Giáp Bát chỉ 15 phút đi xe. *Cách bến xe Nước Ngầm chỉ 10 phút đi xe. *Cách trường Tiểu học Chu Văn An chỉ 2 phút đi bộ. *Cách chợ Đại Thanh, chợ Linh Đàm - 500m *TỔNG QUAN VỀ DỰ ÁN: - Chủ đầu tư uy tín: Hưng Thịnh - Phát triển dự án: Hưng Thịnh Corporation - Diện tích: 3.28 ha ( gồm 4 block căn hộ) - Quy mô: 29 tầng - Giao nhà: Dự kiến Quý 1/2024 *THIẾT KẾ THÔNG MINH - HƯỞNG TRỌN TIỆN ÍCH HIỆN ĐẠI Không gian linh hoạt: 68m2; 76m2; 82m2; 98m2; 121m²; 147m² (2-3 𝐏𝐍) Với thiết kế hình chữ L giúp tất cả các căn hộ đều có mặt thoáng tự nhiên. Không gian mát mẻ quanh năm, địa thế tự nhiên, không khí trong lành, mảng xanh tự nhiên, hồ điều hòa,... Hơn 200 Tiện ích nổi bật: Siêu thị, trung tâm thương mại, Gym, spa, nhà hàng, nhà trẻ, khu thể thao phức hợp, bể bơi vô cực, … Mọi thông liên hệ trực tiếp: 0987808686 ",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807396.3067484,,, 10, 2, 2
"1,9 tỷ VNĐ",phường tây mỗ đại mỗ, 43m2,"Hiện nay chúng tôi đang phân phối quỹ căn hộ Imperia Smart City với đa dạng các loại diện tích: Studio - 1PN - 2PN - 3PN và tầng, hướng, view công viên hồ trung tâm đẹp nhất dự án (đặc biệt có căn vip giá độc quyền đã bán hết trên bảng hàng chúng tôi đều có) với chính sách ưu đãi khủng: - Thanh toán 10% ký ngay hợp đồng mua bán. - Tặng tiền mặt lên đến 65 triệu/căn hộ. - Bốc thăm trúng 1,5 cây vàng SJC - có ngay 100 triệu. - Chiết khấu 19% khi thanh toán sớm. - Chiết khấu 10% khi thanh toán theo tiến độ thường. - Hỗ trợ vay lên đến 70 - 80% giá trị căn hộ. - Vay vốn lãi suất 0% trong 24 tháng. - Miễn phí dịch vụ trong 5 năm. Hotline: 0987808686. Thông tin dự án Imperia Smart City: - Chủ đầu tư: Công ty cổ phần HBI. - Chiều cao: 38 - 39 tầng. - Diện tích: Từ 28.3m2 đến 75.6m2. - Dự kiến bàn giao: T9.2023 - T5.2024. Tiện ích dự án: - Một bước chân tới ngay công viên hồ trung tâm 10.2 ha. - Gần sát nhà để xe 10 tầng đáp ứng nhu cầu của cư dân mà các phân khu khác chưa làm được. - Cạnh trường học VinSchool đã đi vào hoạt động. - Gần các tuyến ga metro số 5,6,7 dễ dàng di chuyển các khu vực trong và ngoài thành phố. - Gần trung tâm thương mại Vincom Mega Mall. - Tham quan vườn nhật lớn nhất Đông Nam Á hàng ngày mà không mất bất kỳ khoản phí nào. - Bể bơi hơn 1000m2 ngay chân tòa nhà. - Tổ hợp 15 công viên thể thao ngay trước mặt dự án. - Cư dân Imperia được hưởng tất cả quyền lợi của cư dân Vinhomes và được hưởng thêm quyền lợi riêng của CĐT. Liên hệ tư vấn, nhận bảng giá và chính sách mới nhất:0987808686",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807397.9683516,,, 10, 1, 1
,"Phố Phạm Văn Đồng, Bắc Từ Liêm, Hà Nội", 40m2,"+ Bán nhà Phạm Văn Đồng 40m x 5 tầng, mt 5m, cách đường lớn 50m. + Vị trí ngõ thông thoáng, mặt ngõ rộng 3m xe taxi vào tận cửa, bãi đỗ xe cách nhà 20m.  - Nhà mới xây, thiét kết hiện đại + Tầng 1: Phòng khách rộng, nội thất hiện đại cao cấp. + Tầng 2,3,4: Mỗi phòng 2 phòng ngủ và 1 nhà vệ sinh + Tầng 5: Phòng thờ và sân phơi  - Nhà xây mới xây được vài năm, kết cấu nhà chắc chắn, tường dày cách âm tốt. - Nội thất trong nhà hiện đại, cao cấp, giường tủ bàn ghế được thiết kê riêng theo tiêu chuẩn, đồ bếp được nhập khẩu từ châu âu.  - Không gian xung quanh nhà yên tĩnh, nhiều cây xanh, - Chợ dân sinh ở đầu ngõ, thuận tiện cho mua sắm, sinh hoạt hàng ngày. - Bãi xe cách nhà 20m, thuận thiện đi lại và gửi phương tiện. => Liên hệ em Tuấn thổ cư số 1 Bắc Từ Liêm: 038 900 1010",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807399.1522207, 5,,,,
5 tỷ VNĐ,Hoàng Đạo Thành, 38m2,"Bán nhà Phố Hoàng Đạo Thành, Thanh Xuân 38m2x5T, Ô TÔ qua, Kinh Doanh bất chấp, Nhỉnh 5 Tỷ. + Vị trí nhà cực đẹp, ô tô qua nhà, gần Chung Cư Five Star. Thông sang Kim Giang, Nguyễn Xiển, Khương Đình. Vừa ở hoặc kinh doanh đều tuyệt. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch. LH: Em Hoan, 0925088355, chuyên Thổ cư Thanh Xuân, Đống Đa, miễn phí xem nhà 24/7.",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807400.290177,,, 5,,
"2,85 tỷ VNĐ",Phùng Hưng- Hà Đông, 35m2,"Nhỉnh 2 tỷ Phùng Hưng, Hà Đông, 35mx4T ngõ nông gần ô tô Cần bán nhà đẹp trong tháng 7 âm tại Phùng Hưng, Hà Đông diện tích rộng mỗi tầng 2 phòng thoáng trước thoáng sau ngõ nông gần phố, nội thất đầy đủ chỉ việc đến ở. Nhà nằm cạnh các Bệnh viện lớn Quân y 103, viện Bỏng Quốc gia, hàng xóm toàn cán bộ khu vực văn minh ở rất sướng. Bán kính xung quanh nhà đầy đủ tiện ích gần chợ, công viên, ngân hàng, trường học các cấp. Giao thông thuộc trục chính xuống Xa La hàng xóm Yên Xá giáp Khu đô thị Văn Quán đối diện Mỗ Lao gần Nhuệ Giang. Sổ đỏ vuông, sẵn sàng giao dịch. Giá 2.85 tỷ ( có gia lộc). Liên hệ tôi Huyền Hà Đông ( 0363703491- 0965472910). Hỗ trợ 24/7, tư vấn thủ tục giấy tờ pháp lý miễn phí.",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807401.8062027,,, 4,,
"2,85 tỷ VNĐ",Phan Đình Giót- Hà Đông, 35m2,"Bán nhà Phan Đình Gót, Hà Đông, ngõ nông ô tô gần 35mx4T hơn 3 tỷ Chủ nhà bán nhà riêng chỉ trong tháng 7 âm gần chợ Bông Đỏ, diện tích 35m nhà 4 tầng thoáng sáng đầy đủ công năng sử dụng cách phố gần ngõ nông, nội thất đầy đủ chỉ việc đến ở. Nhà bán gần trường chợ, ngân hàng siêu thị đầy đủ tiện ích. Giao thông thuận lợi hàng xóm Ngô Thì Nhậm đối diện Văn Phú thông ra Lê Trọng Tấn giáp Ngô Quyền ra Dương Nội rất gần. Sổ đỏ vuông, sẵn sàng giao dịch. Giá 2.85 tỷ ( có gia lộc). Liên hệ tôi Huyền Hà Đông ( 0363703491- 0965472910). Hỗ trợ 24/7, tư vấn thủ tục giấy tờ pháp lý miễn phí.",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807403.2682905,,, 4,,
11 tỷ VNĐ,Vạn Phúc- Hà Đông, 60m2,"Mặt phố Vạn Phúc, Hà Đông, vỉa hè ô tô kinh doanh 60mx5T chỉ 11 tỷ Chính chủ bán nhà kinh doanh tại mặt phố Vạn Phúc, Hà Đông, diện tích rộng 60m thiết kế hiện đại 5 tầng thoáng sáng, vỉa hè rộng đường trước nhà ô tô tránh. Nhà bán vị trí đắc địa gần Bưu điện Hà Đông kinh doanh đa dạng: Phòng khám, spa, hiệu thuốc, tạp hoá, quán ăn,…rất đông khách. Giao thông trục chính ra Quang Trung thông ra Văn Quán giáp Yết Kiêu hàng xóm Ngô Quyền sang Đại Mỗ vài bước chân ra Tố Hữu. Sổ đỏ vuông, sẵn sàng giao dịch. Giá 11 tỷ ( có gia lộc). Liên hệ tôi Huyền Hà Đông ( 0363703491- 0965472910).",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807404.663559,,, 5,,
11 tỷ VNĐ,Lê Trọng Tấn- Hà Đông, 60m2,"Mặt phố Lê Trọng Tấn, Hà Đông, vỉa hè kinh doanh 60mx5T chỉ 11 tỷ Bán nhà mặt phố Lê Trọng Tấn, Hà Đông kinh doanh đỉnh cao, diện tích lớn 60m thiết kế 5 tầng hiện đại đầy đủ công năng, vỉa hè rộng đá bóng đường 2 chiều gần Park City. Vị trí đắc địa nối các Khu đô thị lớn Dương Nội giáp Văn Khê gần Aeon. Nhà phù hợp làm phòng khám, spa, hiệu thuốc, quán ăn, tạp hoá, văn phòng, café,… Giao thông nối các tuyến phố chính Quang Trung sang Ngô Quyền chạy dọc Văn Phú giáp Văn Khê xuôi xuống Tối Hữu và Nguyễn Thanh Bình. Sổ đỏ vuông, sẵn sàng giao dịch. Giá 11 tỷ ( có gia lộc). Liên hệ tôi Huyền Hà Đông ( 0363703491- 0965472910).",20/08/2022,Tin thường,batdongsan_so_com_vn_1673807406.259294,,, 5,,
