price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet
17 tỷ VNĐ,Đường Cù Chính Lan phường Khương Mai, 75m2, 4, 20, 5, 5,"
    Nhà mặt phố, kinh doanh, diện tích 75m2, nhà xây chắc chắn khung cột bê tông 5 tầng, mặt tiền 4.2m, 17 tỷ, nhà thiết kế nội thất sang trọng tỉ mỉ,tiện ích xung quanh ngập tràn, gần trường các cấp, gần chợ, TTTM, khu quân đội, an ninh tốt, thông các đường Vương Thừa Vũ, Nguyễn Ngọc Nại, Tô Vĩnh Diện, Nguyễn Viết Xuân, Lê Trọng Tấn, Trường Chinh... gần Đại Học Y Hà Nội, Đại Học Thủy Lợi, Đại Học Công Đoàn, TTTM Royal City, Bệnh Viện Y Hà Nội,...Sổ đỏ chính chủ, liên hện Quang Huy ( Không tiếp MG, trung gian )
",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797249.1618788, 6
"5,8 tỷ VNĐ",Đường Hoàng Văn Thái phường Khương Đình, 58m2, 5, 3, 5, 6,"
    




+Vị trí sầm uất trung tâm10m đi ra mặt phố Hoàng Văn Thái, Tiện ích full đầy đủ, siêu thị, trường học .......+ Dân cư đông đúc, sinh viên đi lại, thuê nhà nhiều,.+ Oto vào tận nhà, Giao thông thuận tiện, Đường đi các ngã.+Chủ bán nhà sang nước ngoài định cư.+ Nhà chủ tự xây chắc chắn thiết kế hiện đại - Tầng 1: Phòng khách, Nhà bếp + để xe + 1WC. - Tầng 2,3,4: Mỗi tầng 2 phòng + WC - Tầng 5: Phòng thờ và sân phơiSổ đỏ đẹp vuông , sẵn sàng giao dịch.Liên hệ Mr Huy 0367753993.Hỗ trợ miễn phí xem nhà 24/24. Chuyên thổ cư khu vực Hà Nội
",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797250.6339407, 5
"3,85 tỷ VNĐ",hoàng mai, 40m2,,,,,"100%tt chính xác.Bán nhà Hoàng Mai, Phố Giải Phóng 40mx5T, 4,85 tỷ.Ô TÔ - KINH DOANH - NGÕ THÔNG - 3 BƯỚC RA MẶT PHỐ - 4 NGỦ - ĐỦ CÔNG NĂNG. + Nhà nằm trên ngõ thông, ô tô, kinh doanh sầm uất. Phù hợp làm tóc, nail, spa, cửa hàng tạp hóa. + Tầng 1 thiết kế thông sàn kinh doanh, cầu thang, vệ sinh cuối. +Tầng 2 phòng khách, phòng bếp. +Tầng 3,4. cầu thang, vệ sinh giữa. +Tầng 5 phòng thờ, sân phơi rộng. + Vị trí rất phù hợp với khách ở các tỉnh phía Nam và Đông nam Hà Nội + Chủ tặng lại hết nội thất.Lh 0346363362 hoặc 0989035951",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797251.8642397,
"6,5 tỷ VNĐ",Khương Đình, 56m2, 3,, 4, 4,"+ Sổ đỏ vuông đẹp, nở hậu, sẵn sàng giao dịch. + Nhà đẹp nhất quận Thanh Xuân, gần đường ô tô, cách ô tô tránh mặt đường Khương Đình 50m. Gần vành đai 3, gần Royal, giao thông thuận tiện. + Nhà thiết kế sang trọng, hiện đại, khung cột chắc chắn, có thể lên tầng nếu muốn. + Thiết kế: - Tầng 1: Khách + bếp + WC, sân để xe. - Tầng 2: 2 Phòng ngủ, vệ sinh+ 2 ban công - Tầng 3: 2 Phòng ngủ, vệ sinh + 2 ban công (tất cả các phòng đều có ánh sáng). - Tầng 4: Phòng thờ + sân phơi.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797253.0894837,
"3,6 tỷ VNĐ",Đường Kim Ngưu phường Thanh Nhàn, 30m2, 3, 1, 4, 3,"- Nhà gần chợ, trường học, tiện ích xung quanh, dân trí cao. - Nhà 4 tầng, 3 phòng ngủ - Sổ đỏ chính chủ - Bán nhà gấp để đổi nhà mới to hơn LH: EM HOẠT 0974227838
",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797254.7044544, 3
"5,2 tỷ VNĐ",Đường Trần Quốc Vượng phường Dịch Vọng Hậu, 44m2, 3, 4, 4, 4,"+ Sổ đỏ vuông đét, chính chủ, sang tên sẵn sàng.+ Gần các khu đô thị, trường học, bệnh viện, siêu thị... Khu vực dân trí cao, an ninh tốt, giao thông đi lại thuận tiện. em Hoàng 0379877102 hỗ trợ xem nhà 24/24. (miễn môi giới).",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797255.9358206, 4
"6,2 tỷ VNĐ","Vũ Tông Phan, Thanh Xuân", 78m2, 5,, 4,,"GIÁ SIÊU RẺ, NHÀ ĐẸP THANH XUÂN – vuông vắn – gần ô tô – dân trí cao. + Vị trí: Bán nhà ngay sát phố Vũ Tông Phan, Khương Thượng, Phố đông cư dân, dân trí cao. + Trước nhà ba gác đỗ cửa, gần ô tô thuận tiện đi lại. + Tiện ích: Thuận tiện bắt xe buýt, xung quanh đầy đủ tiện ích. + Thiết kế: Nhà chủ tự xây 4 tầng, 78M2, hiện đại, chắc chắn, giá siêu rẻ Chỉ Nhỉnh 6 tỷ. + Pháp Lý: Sổ đỏ sẵn sàng giao dịch. -------------------------------------- Ngôi nhà mới của bạn là HẠNH PHÚC của tôi. Thuận nhà đất - Tư vấn BDS miễn phí, tận tâm. ĐT: 0986.581.285.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797257.44586,
"2,999 tỷ VNĐ",Đường Đê La Thành phường Nam Đồng, 22m2, 3, 1, 5, 3,"NHỎ TIỀN HƠN 2 TỶ, BÁN NHÀ XÃ ĐÀN 5 TẦNG VUÔNG ĐẸP, GẦN PHỐ KINH DOANH - Ô TÔ NHỎ - LÔ GÓC - NGÕ THÔNG. + Vị trí đẹp tuyệt vời, nhà lô góc, ngõ thông, kinh doanh nhỏ nếu muốn. Nhà xây BTCT chắc chắn, gia chủ về sơn lại đẹp như mới+ Sổ đỏ riêng vuông đẹp lô góc ở thoáng Gọi ngay để biết thêm chi tiết",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797262.5768545, 3
"5,5 tỷ VNĐ",Đường An Xá phường Phúc Xá, 45m2, 3, 10, 4, 3,"AN XÁ – BA ĐÌNH – SIÊU HIẾM - 2 MẶT TIỀN - VỈA HÈ – Ô TÔ TRÁNH – KINH DOANH SẦM UẤT – GIÁ ĐẦU TƯ. - Hoàng Hưng 0988.954.278 - Bán Nhà Bằng Sự Tử Tế.  + Mặt phố An Xá, Ba Đình, vỉa hè 2 bên, đường Ô TÔ Tránh, đoạn ĐẸP NHẤT PHỐ, KINH DOANH SẦM UẤT. + Nhà 2 MẶT TIỀN, mặt trước Phố An Xá, mặt sau đường ba gác tránh quanh nhà.  + Nhà xây chắc chắn, đầy đủ công năng, tổng 3 Phòng ngủ, Phòng Khách, Bếp, Sân phơi…phù hợp: Ở KẾT HỢP KINH DOANH. + Khu vực dân trí cao, an ninh tốt. + Sổ đỏ chính chủ, sẵn sàng giao dịch. + Giá bán: 5.5 tỷ ( Có thương lượng ). Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí. - Hoàng Hưng 0988.954.278 - Bán Nhà Bằng Sự Tử Tế.  - Chuyên Nhà đất Ba Đình, Hoàn Kiếm, Tây Hồ. - Miễn trung gian, quảng cáo.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797264.9879618, 3
"18,88888 tỷ VNĐ","Đại An, Văn Quán", 69m2, 4,, 10, 4,"Vị trí cực đẹp, sổ phân lô vuông đét. + Xung quanh toàn các trường Đại Học và Học Viện lớn. Sinh viên bạt ngàn. + Gần trung tâm thương mại, 50m ra mặt phố Trần Phú, tiện ích vô biên. + Khu vực đang phát triển từng ngày, giá trí Bất động sản tăng chóng mặt. + Tòa nhà 10 tầng thang máy xịn, nội thật nhập khẩu, thiết kế dạng căn hộ cho thuê, tổng 25 phòng. + Thiết kế. - Tầng 1. Hầm để xe. - Tầng 2 đang cho siêu thị thuê. - Tầng 3 - 8. Mỗi tầng 3 phòng khép kín. - Tầng 9. 1 căn hộ hạng sáng gồm khách + bếp + phòng ngủ + 2 WC. + Hiện chủ đang cho bên trung gian thuê 140tr/tháng hợp đồng 3 năm, chuyển khoản hàng tháng, ưu tiên khách mua tiếp tục hợp đồng.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797266.3434765,
