price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Lộ giới
3 tỷ VNĐ,P305 số 1 ngõ 495 Nguyễn Trãi, 95m2,,, 2, 2,"Gia đình không còn nhu cầu sử dụng nên bán căn hộ chung cư 95m2 thuộc toà nhà G9 (5 tầng)- Đã làm mới theo phong cách Tấy từ cuối năm 2019 - Nhà 2 phòng ngủ - 1 phòng master - 1 phòng giường tầng - 1 giường đôi gấp thông minh phòng khách - 1 WC 2 chỗ tắm có buồng sục - Tầng 2 (toà 5 tầng) - Hai mặt thoáng - Hiện tại đang cho thuê Hợp đồng thuê 8tr/tháng (1 năm từ tháng 05/2022) - Gần tiện ích: Winmart+, UBND, Y tế, Công An, chợ cóc (đi bộ), càphe, mua bán - Gần các trường: mẫu giáo, tiểu học và trung học cơ sở Thanh Xuân NamThanh Xuân, Đại học Hà Nội, Đại học công an nhân dân, Đại học khoa học tự nhiên, Kiến trúc, v.v. - 1 phút ra vành đai 3 - Đường oto tránh rộng rãi, khu vực dân cư tri thức an toàn Người bán trí thức và có gia lộc!",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816645.126053,
"3,1 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 33m2, 3, 5, 3, 3,"Bánnhà gần chợ Ngọc Thụy,Long Biên gần Mipec Long Biên  Nhà xây thông mỗi  tầng 1 phòng ngõ rộng thoáng, cách mặt phố vài bước chân ô tô vào sát nhà  Nhà mới khách mua chỉ việc ở,khu vực trung tâm Ngọc Thụy rất thuận tiện đi lại  SĐCC .GIÁ 3.1 TỶ (THƯƠNG LƯỢNG)",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816646.980093, 2
21 tỷ VNĐ,cầu diễn, 130m2, 7, 6,,,"ÔTÔ ĐỖ NGÀY ĐÊM, THANG MÁY, GARA ÔTÔ, KINH DOANH  VĂN PHÒNG, 3 THOÁNG VĨNH VIỄNDt: 130m2, 6 tầng, mặt tiền 7m, giá 21 tỷ + Nhà số mặt ngõ nhưng thực chất có thể coi là mặt phố vì trước nhà là sân, qua sân ra phố. + Nhà 3 thoáng nên phòng nào cũng có ánh sáng tự nhiên. + Mô tả: - Tầng 1: Gara ô tô, xe máy.- Tầng 2,3,4,5: mỗi tầng 3 phòng (1 phòng to + 2 phòng nhỏ)- Tầng 6: Sân phơi. + Phù hợp vừa ở vừa cho thuê văn phòng hoặc cho thuê nguyên căn doanh thu tiền tỷ. + Giao thông: Cầu Diễn, Văn Tiến Dũng, Hồ Tùng Mậu, Đại học Công Nghiệp,... * Gọi ngay em Bình để được tư vấn và xem nhà miễn phí, không tiếp môi giới. ",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816648.4471686,
"6,5 tỷ VNĐ",Ngô Thì Nhậm- Hà Đông, 58m2,, 4,,,"Phân lô, vỉa hè, ô tô tránh, KD sầm uất, Ngô Thì Nhậm, Hà Đông, 58m, 4T, nhỉnh 6 tỷ Quá hiếm trung tâm Ngô Thì Nhậm, Hà Đông, có nhà vỉa hè, đường ô tô tránh, dân cư đông đúc, kinh doanh sầm uất đa dạng loại hình chỉ hơn 6 tỷ, diện tích rộng 58m, 4 tầng thoáng sáng ở kết hợp kinh doanh cho thuê hoặc làm văn phòng quá tuyệt vời, mặt tiền rộng, ô tô chạy vòng quanh. Cạnh nhà đầy đủ tiện ích khu đô thị Ngô Thì Nhậm, nhà giáp trường học các cấp, dân cư đông đúc thông sang Phan Đình Giót, gần chợ Bông Đỏ, vị trí đắc địa kinh doanh lý tưởng hiếm có. Giao thông di chuyển thuận lợi cạnh Ngô Quyền, vài bước ra Quang Trung, gần Lê Trọng Tấn, hàng xóm Văn Phú,… Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 6.5 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816650.0139754,
"6,5 tỷ VNĐ",Lê Trọng Tấn- Hà Đông, 58m2,, 4,,,"Hơn 6 tỷ, 58m, 4T, kD sầm uất, vỉa hè, ô tô tránh, Lê Trọng Tấn , Hà Đông Bán nhà đẹp trong tuần để chuyển sang ở nhà biệt thự rộng hơn. Vị trí đắc địa, có vỉa hè kinh doanh, đường trước nhà 2 ô tô tránh, diện tích rộng 58m rất hiếm, gần Bể bơi La Khê, dân cư đông đúc ngày đêm. Nhà thiết kế hiện đại 4 tầng thoáng sáng đầy đủ công năng. Nhà bán phù hợp kinh doanh nhiều loại hình: spa, nail, hiệu thuốc, quán cơm, café,…gần trường học các cấp. Chủ nhà doanh nhân thành đạt, nhà rất có lộc làm ăn buôn bán. Nhà giáp với trục chính Quang Trung, hàng xóm Phan Đình Giót, ngay cạnh Ngô Quyền, đi xuôi xuống Văn Khê, gần với các tuyến phố chính sầm uất đông đúc. Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 6.5 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn. ",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816651.6257222,
"6,5 tỷ VNĐ",Lê Trọng Tấn- Hà Đông, 58m2,, 4,,,"Hơn 6 tỷ, 58m, 4T, kD sầm uất, vỉa hè, ô tô tránh, Lê Trọng Tấn , Hà Đông Bán nhà đẹp trong tuần để chuyển sang ở nhà biệt thự rộng hơn. Vị trí đắc địa, có vỉa hè kinh doanh, đường trước nhà 2 ô tô tránh, diện tích rộng 58m rất hiếm, gần Bể bơi La Khê, dân cư đông đúc ngày đêm. Nhà thiết kế hiện đại 4 tầng thoáng sáng đầy đủ công năng. Nhà bán phù hợp kinh doanh nhiều loại hình: spa, nail, hiệu thuốc, quán cơm, café,…gần trường học các cấp. Chủ nhà doanh nhân thành đạt, nhà rất có lộc làm ăn buôn bán. Nhà giáp với trục chính Quang Trung, hàng xóm Phan Đình Giót, ngay cạnh Ngô Quyền, đi xuôi xuống Văn Khê, gần với các tuyến phố chính sầm uất đông đúc. Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 6.5 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn. ",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816653.3441262,
"6,5 tỷ VNĐ",Ngô Thì Nhậm- Hà Đông, 58m2,, 4,,,"Phân lô, vỉa hè, ô tô tránh, KD sầm uất, Ngô Thì Nhậm, Hà Đông, 58m, 4T, nhỉnh 6 tỷ Quá hiếm trung tâm Ngô Thì Nhậm, Hà Đông, có nhà vỉa hè, đường ô tô tránh, dân cư đông đúc, kinh doanh sầm uất đa dạng loại hình chỉ hơn 6 tỷ, diện tích rộng 58m, 4 tầng thoáng sáng ở kết hợp kinh doanh cho thuê hoặc làm văn phòng quá tuyệt vời, mặt tiền rộng, ô tô chạy vòng quanh. Cạnh nhà đầy đủ tiện ích khu đô thị Ngô Thì Nhậm, nhà giáp trường học các cấp, dân cư đông đúc thông sang Phan Đình Giót, gần chợ Bông Đỏ, vị trí đắc địa kinh doanh lý tưởng hiếm có. Giao thông di chuyển thuận lợi cạnh Ngô Quyền, vài bước ra Quang Trung, gần Lê Trọng Tấn, hàng xóm Văn Phú,… Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 6.5 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816655.0395892,
"6,95 tỷ VNĐ",Đường Láng phường Nhân Chính, 60m2, 4, 4, 4, 4,"
    Chính chủ cần bán nhà mặt ngõ, ngay ngã tư Yên Lãng Láng nằm trung tâm Đống Đa. 
Mặt ngõ rộng, thoáng đẹp. 
Nhà thiết kế đẹp nội thất hiện đại, sàn gỗ, tủ âm tường, có giếng trời, thoáng trước sau, phòng nào cũng có cửa sổ. Khách mua chỉ cần dọn vào ở luôn.
Thiết kế: 
Tầng 1: Khách, bếp 
Tầng 2,3: Mỗi tầng 2 phòng, 2 vệ sinh 
Tầng 4: Phòng thờ, sân phơi. 
Diện tích 60m2 nở hậu.
 Giá bán 6,96 tỷ. Khách thiện chí gặp chủ đàm phán trực tiếp
Liên hệ Hồng Hải 0398110486
",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816656.6941643, 2
"3,57 tỷ VNĐ",Đức Giang, 32m2,,,,,"+ Nhà thiết kế 5 tầng khung cột chắc chắn. + Tầng 1: gara, khách,bếp, chậu rửa, hút mùi, vs.  + Tầng 2, 3, 4, sàn gỗ, mỗi tầng 1 ngủ 1 vs. + Thiết bị inac, đầu chờ điều hoà. Đã lắp bình nóng lạnh. + Tầng 5: phòng thờ, sân phơi, tất cả các phòng, cầu thang đều đón ánh sáng tự nhiên. + Vị trí siêu đẹp lô góc 2 mặt, mặt chính ô tô tránh nhau.Gần bv Đa khoa Đức Giang-, cách UBND quận Long Biên 150m, Ngô Gia Tự 50m.",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816658.7656703,
"3,2 tỷ VNĐ",Đường Khâm Thiên phường Khâm Thiên, 34m2,, 5, 3, 4,"- Trung tâm Q. Đống Đa, vài phút lên phố cổ. - Thiết kế:  Tầng 5: Phòng thờ, Sân Phơi. ",03/07/2022,Tin thường,batdongsan_so_com_vn_1673816660.7114642, 4
