price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet
"14,9 tỷ VNĐ",Đường Xã Đàn phường Phương Liên, 56m2, 7, 6, 7, 5,"> Mô tả :+ Nhà 7 tầng nắp thang máy nhập khẩu gần như mới tinh, khách mua về chỉ xách Valy ở luôn chủ nhà tặng Full nội thất xịn sò cho khách thiện chí, đường phân lô Ô tô chạy vòng quanh, tiện làm Văn Phòng hoặc Kinh doanh buôn bán gì cũng ổn.+ Gần ngã tư Phạm Ngọc Thạch nên đi đâu cũng tiện, 900m ra công viên Thống Nhất và Hồ 3 Mẫu vài phút lên Hồ Hoàn Kiếm, là khu dân trí cao, hiếm nhà bán.> Thiết kế :- Tầng 1&2 : Thông sàn cho VP thuê + Wc.- Tầng 3>5 : Mỗi tầng 1 Phòng Passter khép kín.- Tầng 6 : Phòng ăn + Bếp & Wc.- Tầng 7 : Phòng thờ và Sân phơi.+ Chủ là Đại gia rất hiều nhà nay ko dùng nên bán lại cho ai có nhu cầu, giá đất TT Đống Đa rất ổn định lên theo hàng năm từ 10>>20%/1năm...chưa đến 1km ra bệnh viện Bạch Mai và các trường đại học Bách Khoa, KInh tế và Xây Dựng.+ Sổ đỏ vuông đét, ko lỗi phong thủy...giao dịch chủ nhà.+ Giá bán nhanh 14,9 tỷ...thương lượng nhẹ.+ Liên hệ : Tuấn Tĩnh Tâm.",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804380.2347865, 6
866 triệu VNĐ,cầu giấy hà nội, 90m2, 5,,,,"🏘 Cơ hội sở hữu lô đất mỏ vàng đầy tiềm năng, nằm trọn vẹn giữa quy hoạch khu công nghiệp, khu đô thị lớn nhất tỉnh Hưng Yên🌼 liền kề quy hoạch khu công nghiệp rộng hàng nghìn héc ta thu hút 15 nghìn công nhân viên : kcn Bắc Sơn- Bãi sậy, kcn Tân Phúc- Quang Vinh- Hoàng Hoa Thám, Văn Nhuệ...🌾  sát ngay quy hoạch khu đô thị rộng hơn 350 héc ta, khu dân trí cao,đầy đủ các tiện nghi: trường học, ủy ban, y tế, chợ🌎  quy hoạch giao thông🌸  nằm sát nút giao cao tốc Hà Nội_  Hải Phòng 🌹 Giáp đường quốc lộ 38, 5b tuyến đường lưu thông đi các tỉnh thành phố💎 liền kề quy hoạch tuyến đường 387, 386c Tân Phúc-Võng Phan tuyến đường Huyết mạch chạy thông qua tất cả các khu công nghiệp và cụm khu công nghiệp của tỉnh🏆  Vị trí tiềm năng nằm trọn vẹn giữa các khu quy hoạch, thúc đẩy nền kinh tế phát triển xã hội, khu đất thuộc vị trí Mỏ Vàng cho các khách hàng lựa chọn đầu tư, lợi nhuận nhân đôi giá trị ✍️  quy trình mua bán đơn giảnBước 1: đặt cọc 100 triệuBước 2: ký chuyển nhượng thanh toán 95 %Bước 3: nhận sổ thanh toán 5%☎ Liên hệ phòng bán hàng hotline: 0866 478 590 để được tư vấn",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804381.7796562,
"4,5 tỷ VNĐ",Khương Đình, 38m2,,, 6,,"Bán nhà 6 Tầng Phố Khương Đình, Thanh Xuân 38m2, Ô TÔ gần, 4.5 Tỷ.+ Vị trí đắc địa, gần trường học Cấp 1,2,3 Khương Đình, chợ Khương Trung, bãi xe ô tô 20m.+ Vị trí nhà cách đường lớn 50m, ô tô tránh cách 10m, ngõ rộng thông thoáng.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch.   LH: Em Hoan, 0925088355, chuyên Thổ cư Thanh Xuân, Đống Đa, miễn phí xem nhà 24/7.",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804382.959498,
"3,3 tỷ VNĐ","Vĩnh Hưng, Hoàng Mai, HN", 27m2,,,,,"+ Nhà tự xây cực chắc chắn, S 27m2.  Ngõ rộng Phố Vĩnh Hưng, trước nhà xe 3 gác dánh võng tránh xe máy. + Thiết kế: - Tầng 1: phòng khách + bếp + WC - Tầng 2,3: phòng ngủ + WC - Tầng 4: phòng thờ + Sân phơi. + Sổ đỏ chính chủ, nét căng",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804384.4195995,
"5,1 tỷ VNĐ","hoàng mai, hà nội", 63m2,,,,,"6Bán nhà Hoàng Mai, Phố Nguyễn An Ninh, 63m, mt 5,8m, 5,1 tỷ.+ Bán đất tặng nhà Nguyễn An Ninh, ngõ ô tô lùi vào nhà, 15m ra đường ô tô tránh.+Nguyễn An Ninh giáp với Trương Định, Giải Phóng,  Trần Đại Nghĩa, Minh Khai, Tân Mai trường Đại Học Kinh Tế Quốc Dân, Xây Dựng, Bách khoa, Bệnh viện Bạch Mai.+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Lh: 0346363362 : Phú Gia chuyên nhà phố Hà Nội.",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804385.9694445,
11 tỷ VNĐ,Quận Cầu Giấy, 50m2,,,,,"ĐẬP HỘP NHÀ MỚI PHỐ NGHĨA TÂN CẦU GIẤY 50M2*5T Ô TÔ KINH DOANH.CHỈ 11 TỶ 0962745289 + Vị trí đep gần ngay chợ nghĩa Tân, khu phân lô ô tô tránh, thông HOÀNG QUỐC VIỆT – TÔ HIỆU – NGUYỄN VĂN HUYÊN.Trung tâm Quận Cầu Giấy. Tiện ích miễn bàn.+ Nhà mới cực đẹp mới tinh ,xách vali đến ở ngay, phân lo bàn cờ thông tứ tung, tiện ích vô vàn gần Bệnh viện - trường học - chợ dân sinh - công viên - Ngân hàng…+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá:Thỏa thuận.+ Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7. ",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804387.4145796,
"21,5 tỷ VNĐ","Lý Nam Đế, Ba Đình, HN", 75m2,,,,,".+ Vị trí cực đẹp. Khu vip quân đội, Nhà 4 tầng thiết kế đẹp. +Tổng 5 ngủ. mặt tiền rộng thoáng  an sinh tuyệt vời. Nghe tên phố đã nói lên đẳng cấp +Đường trước nhà 4.5 m ô tô ra vào thoải mái. Nhà xây chắc chắn tâm huyết. Sàn gạch Tây Ban Nha mát lạnh. + Ô chờ thang máy, Tặng lại nội thất + Sổ đỏ sẵn sàng giao dịch",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804388.590438,
125 tỷ VNĐ,Võ Chí Công Tây Hồ Hà Nội, 400m2, 15,, 7, 7,"- Mặt phố Võ Chí Công tuyến đường huyết mạch nối trung tâm Hà Nội. - Diện tích 400m2 x7 tầng thang máy Mt 15m  Giá bán 125 tỷ ( có thương lượng )  - Nhà thiết kế hiện đại với 1 tầng hầm, 7 tầng nỗi, thông sàn tiện làm văn phòng công ty, bao gồm 2 thang máy, 2 thang bộ. - Giao thông vô cùng thuận tiện đi về các tuyến phố.  - Sổ đỏ chính chủ, giao dịch ngay. Liên hệ với em để được tư vấn.  Miễn ( TG Quảng Cáo )",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804389.9059148, 7
"12,9 tỷ VNĐ","Phố Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội", 71m2, 4, 8, 5, 4,"Bán nhà khu phân lô cán bộ Giáo viên tại phố Trần Đại Nghĩa, phường Bách Khoa, quận Hai Bà Trưng, Hà Nội:+ Vị trí kinh doanh tuyệt đẹp, ngõ thông ô tô tránh. Ngõ kinh doanh sầm uất hơn mặt phố, thông thương từ Trần Đại Nghĩa ra tuyến đường Vành đai 2: Trường Chinh - Đại La - Minh Khai....+ Khu vực dân trí cao và đầy đủ tiện như gần các Trường đại học và Bệnh viện hàng đầu như Kinh Tế Quốc Dân, Bách Khoa, Xây Dựng, Bệnh viện Bạch Mai, Việt Pháp....+ Nhà xây dựng chắc chắn, thiết kế công năng hợp lý, trước nhà có sân, sau nhà có khe thoáng 80 cm, thoáng sáng không khí trong lành.+ Diện tích: 71m2 x 5 tầng. Mặt tiền 4m7. Sổ đỏ chính chủ, không lỗi phong thủy.+ Giá: 12 tỷ 9 có thương lượng.+ Liên hệ: 094.566.8585 - Quang ( Tư vấn Môi giới Bất động sản Hà Nội ).",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804391.1326346, 4
13 tỷ VNĐ,uận Cầu Giấy, 52m2,,,,,"CHÍNH CHỦ CẦN BÁN GẤP NHÀ ĐẸP LÔ GÓC PHÙNG CHÍ KIÊN GARA Ô TÔ GIÁ 13 TỶ . 0962745289+ Vị trí LÔ GÓC. DT 52m2*6T, MT 16m. 2 mặt tiền, phân lô ô tô tránh, thông bàn cờ, khu vực hiếm nhà bán.Trung tâm Quận Cầu Giấy. Tiện ích nhất khu vực.+Nhà dân xây cực kỳ chắc chắn tâm huyết, nội thất toàn gỗ Lim, đầy đủ công năng sử dụng gần phố, hai mặt thoáng, dân trí cao, an ninh tốt, tiện ích vây quanh, quy hoạch ổn định, gần nhiều trường học các cấp..v..v..+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá:Thỏa thuận. + Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn.+ Tư vấn 24/7. ",04/09/2022,Tin thường,batdongsan_so_com_vn_1673804392.4292219,
