price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"4,5 tỷ VNĐ","Văn Phú, Văn La,Quang Trung, Hà Đông", 30m2," * Bán nhà Văn Phú quận Hà Đông. nhà mới thiết kế đẹp, ô tô đỗ cửa, tổng 5 phòng rộng + ws, thiết bị đầy đủ, chuẩn công năng. DT 30m, 5T, giá chỉ trên xíu 4 tỷ. + Vị Trí: thoáng, thuận tiện, trước nhà ô tô đỗ, 5m ra mặt đường ô tô tránh, giao thông thuận lợi. + Gần siêu thị Metro, MeLinh Plaza Hà Đông, Bệnh viện Công An Thành Phố, Chung cư  Victoria, trung tân phố Văn Minh và Tiện ích + Sổ đỏ phân lô, pháp lý chuẩn, sẵn sàng giao dịch. * Nhanh tay LH: 0983858722 Tình nhà phố ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818254.8435626,, 3, 5, 4,
125 tỷ VNĐ,Đường Hồ Tây phường Quảng An, 400m2,"Bán nhà 9 tầng mặt Phố Quận Tây Hồ, MT 12 m, giá 125 tỷ. Căn nhà có vị trí đẹp của quận Tây Hồ, đường trước nhà rộng thoáng, vỉa hè 5m. Tòa nhà văn phòng mới được xây dựng vài năm còn rất đẹp. Nhà xây khung cột chắc chắn, móng ép cọc cẩn thận. Thiết kế:  Tầng 1: tầng hầm để được nhiều ô tô và xe máy. Tầng 2 đến tầng 8 thiết kế thông sàn. Tầng 9 tum. Trang thiết bị nội thất ngoại nhập. Đây đủ giấy phép xây dựng, PCCC. Nhà 9 tầng thang mát, mặt tiền 12 m. Sổ đỏ chính chủ. Giá bán 125 tỷ. Không chín bốn ba. 313. Sáu tám sáu. Liên hệ: call, zalo .",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818256.0095818, 12, 30, 9, 15, 15
"1,8 triệu VNĐ",Đường Tứ Hiệp phường Tứ Hiệp, 64m2,"- Căn hộ 1,8 tỷ [ nhận nhà ngay ] - view hồ view thành phố sầm uất - Tặng bộ bếp lên tới 40tr !- Chiết khấu lên tới 4% giá trị căn hộ #Miễn__gốc_lãi 0% đến 12 tháng, hỗ trợ vay NH tối đa 65% GTCH !=> Nhận nhà ngay !--------------------------------------------------! Chủ đầu tư Tecco uy tín với hàng loạt dự án cao cấp đã đi vào hoạt động ! ! Hệ thống nội thất bàn giao cao cấp với chất lượng xây dựng tốt nhất !--------------------------------------------------+ Đầy đủ trường công lập cấp 1 , 2 và mầm non !+ Kết nối nhanh tới các trường đại học lớn - Bệnh viện đa khoa nội tiết trung ương+ #15phút tới Aeon mall Giáp Bát hoặc công viên yên sở!+ # Không khí trong lành tại vị trí biệt lập thông thoáng !+ Tiềm năng phát triện bậc nhất khu vực vợi vị trí đắc địa !+ Kết nối với các tỉnh nhanh chóng nhờ quốc lộ 1A sát cạnh và cầu thanh trì! --------------------------------------------------# 100% phòng trong căn hộ đón ánh sáng tự nhiên trong lành#Diện_tích_các_căn_hộ: từ 64m2 đến 106m2-------------------------------------------------- #View_hồ_  #View_Cầu_ Tiện ích đẳng cấp: Quẩn thể cảnh quan cây xanh -  Bể bơi 4 mùa Trung tâm thương mại Gym, Spa, An ninh 24/24.# Phí dịch vụ #6000đ/tháng QLDA Lan Nhi: 035 823 7575Nhiệt tình - Tận Tâm - Uy tín* Cam kết 100% kí HĐ CĐT ko qua trung gian * Giá bán chính sách niêm yết tốt nhất* Tư vấn hỗ trợ hết từ A-Z chính xác cực nhanh Địa chỉ: KDT Tứ Hiệp, Thanh Trì, Hà Nội (đối diện công an Thanh Trì)",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818257.3370318,, 1, 22, 2, 2
"5,5 tỷ VNĐ","Đường Phạm Văn Đồng, phường Mai Dịch", 40m2,"Bán nhà phố Phạm Văn Đồng trung tâm quận Cầu Giấy phân khúc 5 tỷ với các thông số sau:+ Diện tích: 40m2 x 5 tầng + Mặt tiền: 4,3m Căn nhà được thiết kế với 5 phòng ngủ thoáng sáng xây dựng móng cột chắc chắn bền đẹp. Nội thất mới toanh sang chảnh được lựa chọn tỷ mỉ hướng tới mục đích sử dụng lâu dài.Ngõ trước nhà rộng rãi ô tô đỗ cửa. Thuận tiện đi lại ra các tuyến phố nội đô quan trọng cực kỳ thuận tiện.Khu vực dân trí cao cực kỳ thoáng mát. Xung quanh tràn ngập tiện ích chỉ vài bước chân là tiếp cận Chợ, Trung tâm thương mại cao cấp, bệnh viện 19-8 Bộ Công An, trường đại học, trường học các cấp .... Phù hợp cho một gia đình từ 2-3 thế hệ sinh sống an lành.+ Sổ đỏ vuông đẹp chính chủ.+ Giá bán: 5,5 tỷ (có thương lượng)Liên hệ: Phạm Long 0948555185 ( Gọi hoặc inbox 24/24g)Trăm nghe không bằng một thấy, khuyến khích quý anh chị gọi ngay để đi xem nhà hơn là việc chỉ nghe và đọc thông tin. Miễn phí 100% dịch vụ kể từ lúc xem nhà đến lúc mua được nhà,",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818258.5318367, 4,, 5, 5, 5
"9,2 tỷ VNĐ",Đường Cầu Giấy phường Dịch Vọng, 60m2,"Bán nhà 7 tầng Cầu Giấy, nhà mới, cho thuê 50 tr/tháng. Vị trí trung tâm quận cầu giấy, khu vực gần nhiều trường Đại Học lớn nhỏ. Đường trước nhà rộng gần 3 m, nhà rất gần phố. Nhà xây khung cột bê tông chắc chắn, móng ép cọc cẩn thận. Nhà mới xây lên còn rất đẹp và sử dụng ngay. Bàn giaofull đồ nội thất như hình. Thiết kế: tầng 1 để xe, 1 phòng khép kín. Tầng 2,3,4,5,6: mỗi tầng 2 phòng khép kín. Tầng 7: khu phơi đồ, máy giặt. Sổ đỏ chính chủ, nhà 7 tầng thang máy, mặt tiền 6 m. Giá bán 9.2 tỷ. Không chín bốn ba. 313.sáu tám, sáu. Liên hệ: call, zalo. ",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818259.7914653, 6, 3, 7, 11, 12
5 tỷ VNĐ,Phố Khương Đình, 45m2,"Cần bán nhà Khương Đình - Thanh Xuân, mặt tiền lớn 5m, diện tích 45m2, Ô TÔ, Nhỉnh 5 Tỷ.+ Vị trí đắc địa, thông sang Nguyễn Trãi, Nguyễn Xiển, vài phút ra Ngã Tư Sở.+ Ngõ nông rộng thông thoáng, cách 20m ra bãi gửi Ô TÔ. Dân trí cao, an ninh tốt.+ Thiết kế nhà hiện đại, nội thất cao cấp, chủ tặng lại hết cho khách.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh.LH: Mr Hoan, 0925088355, chuyên thổ cư Hà Nội với nguồn nhà hơn 13 000 căn nhà tại Hà Nội, miễn phí xem nhà 24/7.",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818260.9284232, 5,,,,
12 tỷ VNĐ,"Xuân La, Tây Hồ", 60m2,"Bán đất Xuân La, Tây Hồ, 60m2,giá chào 12 tỷ + Vị trí:  Đất tại Xuân La, Trung Tâm Tây Hồ, đi vài bước chân ra hồ tây lộng gió, ngõ thông vỉa hè ô tô tránh, ngõ phân lô bàn cờ, hướng Đông Nam mát mẻ + Diện tích: 60m2, mặt tiền ~4m + Giá:12.x tỷ (thương lượng) => Liên hệ chính chủ 0868266138 (Zalo Lê Thắm)  ",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818262.1871686,,,,,
"6,4 tỷ VNĐ","Xuân La, Tây Hồ", 60m2,"6 tỷ có nhà phố Xuân La, Tây Hồ,60m2x4 tầng, ngõ thoáng 💯 Vị trí: Nhà trong ngõ cách đường Xuân La 80m, cách Lạc Long Quân (Hồ Tây) 150m, Võ Chí Công 250m 💯 Thiết kế: 60m2, 4 tầng, 4PN, 3WC, 1 phòng thờ, 1 phòng giặt, 1 sân phơi, 2 kho chứa đồ 💯 Sổ đỏ chính chủ 💯 Giá thương lượng: 6,4 tỷ ☎ LH 0868266138 (Zalo Lê Thắm) hỗ trợ xem nhà miễn phí!",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818264.9038286,,,,,
3 tỷ VNĐ,Đường Xuân Phương phường Xuân Phương, 34m2,------        Ngay Bây Giờ – Gọi ngay cho em Đại – Chuyên NhàThổ Cư Hà nội – Tự tin giải quyết mọi vấn đề của anh/chị.,23/06/2022,Tin thường,batdongsan_so_com_vn_1673818268.2017941, 4, 3, 5, 3, 4
"9,6 tỷ VNĐ",Đường Chùa Thông phường Sơn Lộc, 145m2,"Đây là tuyến phố hiếm nhà bán, nhà chủ tự xây kiện cố cực kỳ chắc chắn, ô chờ thang máy tiêu chuẩn Italy vị trí tiếp giáp ngã tư đi quốc lộ 32: Phú Thọ, Trung tâm HN,gần thành cổ Sơn Tây, Bệnh viện quân y 105, Phố đi bộ, khu đô thị HUD, Chợ, siêu thị, bệnh viện, trường chuyên Sơn Tây, trường mầm non Quang Trung... Bởi vậy kinh doanh đa ngành nghề, làm bệnh viện mini, phòng khám, spa, mở lớp học, cho thuê mỗi tháng cũng được gần 40 triệu tiện ích không thiếu thứ gì, mà chỉ có 9,6 tỷ thì quá hiếm, giá trị tương lai tăng gấp đôi gấp 3.  Các Bác quan tâm liên hệ ngay với em để được hỗ trợ chu đáo nhất, miễn tiếp trung gian, trân trọng! Ngoài căn này ra em còn rất nhiều nhà mặt phố khu vực Sơn Tây, các Bác quan tâm liên hệ trực tiếp với em",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818269.3957453, 45, 20, 6, 4, 5
