price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Lộ giới,Số toilet
"12,3456 tỷ VNĐ",Nghĩa đô, 95m2,,,,"BÁN NHÀ CCMN NGUYỄN KHÁNH TOÀN CẦU GIẤY 95m 7T DT 700  Nhỉnh 12 tỷ. Chủ nhà cần vốn đầu tư kinh doanh Bán nhà 95m 7 tầng cho thuê 700tr/năm. Trung tâm phát triển tiện ích xung quanh. Gần các trường đại học Quốc gia, Đại Học Sư phạm. Số đầy đủ, sẵn sang tên nhanh.Giá thương lượng. Thiện trí xem nhà gọi cho tôi Mr Đức 0898839292",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820076.3902159,,
"5,35 tỷ VNĐ","Giáp Bát, Hoàng Mai, HN", 50m2, 3, 4,,"+  nhà xây mới cứng, chất lượng. Thiết kế hiện đại.Khách đến là dừng bồ kết ngay + Tầng 1 phòng khách, bếp, vệ sinh. giữa có khe thoáng.Sáng + Tầng 2,3 mỗi tầng 2 phòng ngủ. 2 phòng wc. +Các tầng có ban công view + Tầng 4 phòng thờ sân cây cảnh rộng rãi. + Cửa gỗ chính và thông phòng, ngoài cửa nhôm PMA kính dán an toàn chất lượng vô cùng. ",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820077.6697931,,
19 tỷ VNĐ,Đường Lạc Long Quân phường Thụy Khuê, 84m2, 6, 7, 23,Bán nhà Lạc Long Quân - Ngõ thông ô tô tránh -Dòng tiền 100 triệu/tháng - 84m2 - 7 tầng thang máy - 23 phòng - 19 tỷ (thương lượng mạnh) - Sổ đỏ chính chủ ,13/06/2022,Tin thường,batdongsan_so_com_vn_1673820079.1189156, 5, 7
"11,9 tỷ VNĐ","Phùng Hưng, Hà Đông, Hà Nội.", 50m2, 5, 4, 4," * Bán nhà * Phùng Hưng, Hà Đông, Hà Nội. 2 thoáng trước sau, Phân Lô, ô tô vào nhà, Dân trí, Văn Phòng, Phòng Khám đỉnh. DT 50m, 4T, MT 5m giá thương lượng chưa tới 12 tỷ. + Vị Trí: thoáng đẹp, thuận tiện, đông đúc, tiềm năng. + Cạnh KĐT Văn Quán gần viện Quân Y 103, Viện Bỏng Quốc Gia, TTTM, Ngân Hàng...trung tâm phố tiện ích + Giao thông: di chuyển Nguyễn Khuyến, 19/5, Phùng Hưng, Trần Phú vô cùng thuận lợi. + Nhà 4T chủ tự xây khung cột chắc thiết kế hiện đại, T1 thông sàn, lên trên mỗi tầng 2 phòng rộng, đầy đủ công năng. + Giá 11.9 tỷ ( Có Thương Lượng ). + Sổ vuông đỏ đẹp chính chủ, sang tên nhanh. * HotLine: 0983858722 Tình nhà phố ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820080.535956, 12,
"11,5 tỷ VNĐ","Quang Trung, La Khê, Hà Đông, Hà Nội.", 52m2, 7, 8,," * Bán nhà mặt tiền * vị trí siêu kinh doanh, 8T thang máy, mặt tiền rộng, đường 3 ô tô tránh, phù hợp ở, kinh doanh hay cho thuê đều đỉnh. DT 52m, 8T, MT 7.8 m, giá chỉ trên 11 tỷ. + Vị Trí: đắc địa, mặt phố siêu kinh doanh, dòng tiền đều gà đẻ trứng vàng. + Ngay cạnh KĐT Văn Phú, KĐT Park City, KĐT Văn Khê. + Giao thông: di chuyển QL21 về phía Tây Bắc, đường Lê Trọng Tấn, Tố Hữu, Lê Văn Lương, Phan Đình Giót, Ngô Thì Nhậm, Quang Trung, Trần Phú, Nguyễn Trãi quận Thanh Xuân vô cùng thuận lợi. + Nhà 8T khung cột chắc, T1 cho thuê 15 triệu/tháng, từ T2 lên trên, tổng 15 phòng khép kín cho thuê thu đều dòng tiền khủng. + Giá chỉ 11.5 tỷ ( Có Thương Lượng ). + Sổ đỏ chính chủ pháp lý chuẩn, sẵn sàng giao dịch. # HotLine: 0906113879 Tình nhà phố ( chuyên mua, bán, nhận ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820081.5901358, 12,
"11,9 tỷ VNĐ",Đường Hoàng Văn Thái phường Khương Trung, 52m2,, 5, 4," ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'bán="""" gấp="""" nhà="""" đẹp="""" nhất="""" hoàng="""" văn="""" thái,="""" thanh="""" xuân,="""" Ô="""" tÔ,="""" chỉ="""" 11,9="""" tỷ="""" spanspan="""" en-us'="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" vi'="""">-Hà Nội, ngõ thông tứ phía  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'-="""" ngõ="""" phân="""" lô="""" ô="""" tô="""" tránh,="""" vừa="""" ở="""" làm="""" văn="""" phòng.="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" vi'span="""" span-="""" gần="""" ngay="""" spanspan="""" en-us'="""">R- Gần rất nhiều  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us't="""" spanspaninherit"",""serif"";="""" vi'rường="""" đại="""" học="""" danh="""" tiếng="""" như="""" dh="""" thủy="""" lợi,="""" đ="""" spanspan="""" en-us'="""">h Hà Nội"";="""" mso-bidi-font-family:="""" ""times="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" color:="""" #1c1e21;="""" line-height:="""" 150%;="""" mso-fareast-font-family:="""" ""segoe="""" ui"";="""" vi'span="""" span-="""" spanspan="""">Gần chợ, gần bệnh viện"";="""" mso-bidi-font-family:="""" ""times="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'="""" span="""" p="""" class=""MsoNormalSPANinherit"",""serif"";"" color:="""" #1c1e21;="""" line-height:="""" 150%;="""" mso-fareast-font-family:="""" ""segoe="""" ui"";="""" vi'span="""" span-="""" spanspaninherit"",""serif"";=""""> bán gấp nên giá rất rẻ ai -  ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'l="""" spanspaninherit"",""serif"";="""" vi'iên="""" hệ="""" em="""" lợi="""" spanspan="""" en-us'="""">.270 ""times="""" new="""" roman"";="""" mso-bidi-font-family:="""" ""segoe="""" ui"";="""" mso-fareast-language:="""" vi;="""" mso-ansi-language:="""" en-us'.="""" spanspaninherit"",""serif"";="""" vi'1298="""" để="""" được="""" tư="""" vấn="""" miến="""" phí="""" và="""" tận="""" tình="""" nhất.="""" spanspan="""" en-us'=""""> ",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820082.9814138, 5, 4
,Đường Nguyễn Trãi, 44m2, 4, 5,,"+ Bán nhà Nguyễn Trãi, 44m2, 5T, MT 4.8m, PHÂN LÔ QUÂN ĐỘI, Ô TÔ DỪNG ĐỖ, 5.85 TỶ. + Trung tâm Quận Thanh Xuân, cách Ngã Tư Sở 160m, khu dân trí cao, rất đáng sống.+ Nhà vị tí cực đẹp, trước nhà ô tô dừng đỗ thoải mái, nhà thoáng 2 mặt trước sau.+ Chủ là dân thiết kế, nội tất cao cấp, chủ tặng lại hết cho khách.+ Sổ đỏ chính chủ , pháp lý chuẩn, sang tên nhanh. LH: Em Hoan, 0925088355, chuyên thổ cư Hà Nội, miễn phí xem nhà 24/7.",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820084.6102388,,
"6,5 tỷ VNĐ","Lý Thường Kiệt, Quang Trung, Hà Đông", 33m2, 3, 5, 4,"Bán Nhà,Phố Lý Thường Kiệt, Hà Đông, Ở luôn, Ô tô đỗ cửa, Kinh Doanh 33m2x 5T. Chỉ 6.5 Tỷ. Vị trí nhà mặt phố khu trung tâm, kinh doanh buôn bán tấp nập, gần chợ , gần trường mầm non, tiểu học,liên cấp Marie cure Văn Phú,THCS Văn Phú, THPH Quang Trung, tiện ích xung quanh cái gì cũng có, vài bước chân ra MêTrô Hà Đông,, Khu đô thị Văn Phú, 3 phút lên ga La Khê, Tuyến đường kết nối khu đô thị HuynDai, Văn Phú. Thiết kế: Nhà xây 5 tầng mặt tiền rộng 3.8m, tầng 1 thông sàn kinh doanh thoải mái các mặt hàng. + Vị trí Đắc địa, ô tô đỗ cửa, đường thông các ngả. + Nhà Đẹp, đầy đủ công năng, tổng 3 PN, Phòng Khách, Bếp, Phòng thờ, sân phơi... + Nhà thuộc khu an ninh tốt, dân trí cao. + Pháp Lý: Sổ đỏ chính chủ, sẵn sàng giao dịch. + Giá bán: 6.5 tỷ ( Có thương lượng ). Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí.                                                                                                                                                                                 - Mr Luyện thổ cư: 0911779569 - Chuyên Nhà đất Thổ cư các phân khúc từ 1 tỷ đến trên 100 tỷ.  “TRAO GỬI NIỀM TIN_ NHẬN LẠI YÊU THƯƠNG",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820085.81701, 8, 3
"4,9 tỷ VNĐ","Lê Lợi, Nguyễn Trãi, Hà Đông", 62m2, 4, 3, 4," * Cần bán nhà * mặt ngõ đường Lê Lợi, Hà Đông, Hà Nội. phù hợp ở, hoặc xây tòa CCMN đều hợp lý . DT 62m, 3T, MT 4m, giá chỉ 4.9 tỷ. + Vị Trí: tiện ích, thuận tiện, tuyệt đẹp trung tâm phố cổ phường Nguyễn Trãi quận Hà Đông. + Gần Chợ Lớn Hà Đông, Sân Vận Động Hà Đông, Ngân Hàng, TTTM, trường C1,2,3, khu vui chơi, trung tâm phố tiện ích. + Giao thông: di chuyển Tô Hiệu, Lê Hồng Phong, Chưng Nhị, Quang Trung, Bà Triệu, Phùng Hưng, 19/5, Trần Phú, Nguyễn Trãi quận Thanh Xuân vô cùng thuận lợi. + Nhà mới 3T khung cột chắc, thiết kế cơ bản cầu thang giữa, mỗi tầng 2 phòng rộng thoáng sáng, đầy đủ công năng. + Giá chỉ 4.9 tỷ. + Sổ đỏ đẹp chính chủ, sẵn sàng giao dịch. # HotLine: 0906113879 Tình nhà phố ( chuyên mua, bán, nhận ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820086.9779627,,
"6,1 tỷ VNĐ",Đường Trần Thái Tông phường Dịch Vọng Hậu, 76m2, 5, 6, 8,"+ Nhà cần bán nằm vị trí trung tâm Trần Thái Tông, Phường Nghĩa Tân, Quận Cầu Giấy có thể đi thông ra đường Cầu Giấy, Trần Thái Tông, Nguyễn Phong Sắc. + Đường Trần Thái Tông rộng 40m là khu vực kinh doanh sầm uất nhất quận Cầu Giấy kết nối thuận tiện với các khu trung tâm tài chính quan trọng: Trung Hòa - Nhân Chính, Trung Kính, Dịch Vọng, Cầu Giấy, Mỹ Đình, Hoàng Quốc Việt, Duy Tân... Khu vực bao gồm mọi loại hình tiện ích: Trường học, chợ, bệnh viện, dịch vụ, nhà hàng, khách sạn, văn phòng. + Rất phù hợp để ở Kinh doanh đầu tư với tầm tài chính trên6tỷ ~ dưới 7 tỷ. + Nhà xây để ở trên diện tích hơn 76 m2 với khung cột bê tông chắc chắn, thiết kế hợp lý, hiện đại. Đặc biệt đã làm Thạch cao, sàn gỗ cho tất cả các phòng. + Thiết kế 6 tầng thoáng mát anh sáng hài hòa: - Tầng 1:Phòng khách sang trọng, phòng bếp tiện nghi, toilet hiện đại. - Tầng 2,3,4,5: 2 phòng ngủ yên tĩnh thoáng đạt + toilet hiện đại sử dung thiết bị TOTO. - Tầng thượng: sân phơi có mái che tiện ích. + Sổ đỏ chính chủ: 6 tỷ 1 .( Có Thương Lượng ). LH A. Phúc: 0888743418– Nhà đẹp pháp lý chuẩn Hà Nội ( Nhận ký gửi nhà Hà Nội). Trần Thái Tông, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội         Bán nhà mặt phố Trần Thái Tông – Cầu Giấy Bán đất Phố Trần Thái Tông - Cầu Giấy Mua bán nhà đất Phố Trần Thái Tông, Quận Trần Thái Tông Bán nhà riêng tại Phố Trần Thái Tông tháng 06/2022 Bán nhà mặt phố tại phố Trần Thái Tông Bán nhà riêng tại Phố Trần Thái Tông Mua bán nhà đất Phố Trần Thái Tông, Quận Cầu Giấy, Hà Nội Cần Bán đất, Phố Trần Thái Tông Hà Nội ",13/06/2022,Tin thường,batdongsan_so_com_vn_1673820088.0191748, 3, 4
