price,address,Diện tích,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Lộ giới,Hướng
"1,05 tỷ VNĐ",Đường Giáp Nhị phường Thịnh Liệt, 47m2,, 6, 2,,"Cần bán gấp toà chung cư mini 6 tầng phố giáp Nhị ngõ rộng Ô tô đỗ tận cửa chung cư tầng 1 để xe của cả toà căn nằm ở tầng cuối là tầng 6 nên rất thoáng có 2 phòng ngủ , 1wc , 1pk ( tặng ghế sofa đẹp ) cửa mở thông ra sân thượng nên cực kì mát có thang máy đi rất tiện đi lại, toà có bảo vệ và cổng mở vân tay . An ninh rất tốt Vài bước ra đến chợ , trường học Cần tiền để chuyển nhà gấp nên muốn bán nhanh Tách sổ từng căn , cả toà đang đợi sổ Giá có thương lượng .ảnh thật 100% Liên Hệ :0343137376",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810945.4735098, 10,
"3,45 tỷ VNĐ","Khương Trung, Thanh Xuân", 36m2,, 4, 3, 3,"Bán nhà riêng Khương Trung, Thanh Xuân - Diện tích 36m2, 3 tầng, mặt tiền 3.4m, giá chào 3.45 tỷ - Giá cả làm việc trực tiếp với chủ nhà.Ví trí vô cùng đắc địa, cách mặt phố ô tô tránh chỉ 30m, giao thông thuận tiện kết nối nhiều tuyến đường Nguyễn Trãi, Trường Chinh, cách Ngã tư sở 500m. Xung quanh đầy đủ tiện ích từ chợ, bệnh viện, TTTM,... Gần nhà nhà là các trường tiểu học, THCS, THPT, ĐH Thủy Lợi, ĐH Y, ĐH Hà Nội, Công Đoàn,.... Khu vực dân cư đông đúc, tấp nập.Thiết kế chắc chắn kiên cố mỗi tầng 2 phòng và WC. Sổ đỏ chính chủ, giao dịch ngay 0972365640.Lưu ý: Gia chủ làm công chức nhà nước nên vô cùng bận rộn, chỉ tiếp khách thiện chí, vui lòng liên hệ 0972365640 đặt lịch xem nhà hoặc thêm thông tin cần thiết.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810947.1061897,,
"2,18 tỷ VNĐ","Bán nhà 4 tầng mới xây ở Lạc Thị, Ngọc Hồi, Thanh Trì; 2,18 tỷ; 0867638386", 30m2,,,,,"Bán nhà 4 tầng mới xây ở Lạc Thị, Ngọc Hồi, Thanh Trì; 2,18 tỷ; 0867638386  Do thay đổi chỗ ở k sử dụng đến nên chủ nhà quyết định bán căn nhà 4 tầng mới xây vài tháng trước ở Lạc Thị - Ngọc Hồi - Thanh Trì - HN - Diện tích: 30m2 x 4 tầng - Nhà hướng Đông Nam thoáng mát. Không khí trong lành. Hàng xóm thân thiện. - Phòng ở rộng rãi. Mỗi tầng 1 phòng VS. - Cách đường Lạc Thị hơn 100m ; cách đường lớn Ngọc Hồi 2km. - Giá: 2 tỷ 180 thiện chí có thể thương lượng. Chính chủ ông chú cạnh nhà nhờ đăng bán k qua cò mồi. A/c cô chú ai có nhu cầu LH: 0867 638 386         http://www.sanbatdongsanviet.com.vn",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810948.4954278,,
"3,4 tỷ VNĐ",Đường Kim Giang phường Kim Giang, 26m2, 3, 5, 3, 4,"cần bán nhà gấp DT 26m2.5 tầng MT 3.7m giá hơn 3 tỷ ,ngõ ô tô cách 10m  nhà gần trung tâm đường giao thông di chuyển thuận tiện , gần bến xe giáp bát , bến xe nước ngầm bến xe mỹ đình  gần hồ linh đàm.gần trường học 1.2.3 các trường đại học bách khoa .đại học xây dụng , đại học y hà nội  học viện ngân hàng , vài phút đến hồ ba mẫu công viên lê nin  khách hàng thiện trí xem nhà LH xuân hùng 1975 không tiếp môi giói ",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810950.172769, 3,
"2,4 tỷ VNĐ","Quan Nhân, Thanh Xuân", 23m2, 4, 4, 3, 3,"Bán nhà riêng Quan Nhân, giá rẻ, sổ đỏ chính chủ - Diện tích 23m2, 4 tầng, mặt tiền 4.6m, giá chào 2.4 tỷ - Làm việc trực tiếp với chủ nhà 0972365640.Vị trí đắc địa cách đường ô tô 50m. Khu dân trí cao, an ninh đảm bảo, tiện ích xung quanh đầy đủ từ chợ, siêu thị, TTTM, bệnh viện, các trường ĐH lớn (Ngoại Thương, Thủy Lợi, Luật,... ). Giao thông thuận tiện kết nối nhiều tuyến đường như Láng, Nguyễn Trãi, Trường Chinh, vài bước ra đến Ngã Tư Sở.Nhà thiết kế 4 tầng đầy đủ công năng gồm 3 phòng ngủ + WC. Sổ đỏ chính chủ, vuông vắn, giao dịch ngay.Lưu ý: Chủ nhà làm ăn xa nên chỉ tiếp khách thiện chí, hiện tại em đang cầm chìa khóa nhà, anh chị quan tâm vui lòng liên hệ 0972365640 đặt lịch hoặc thêm thông tin chi tiết.Không tiếp môi giới quảng cáo.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810951.4894931,,
"3,5 tỷ VNĐ","Nguyễn Trãi, Thanh Xuân, Hà Nội", 50m2,, 5, 4, 5,". + Thiết kế 5 tầng thông sàn, chắc chắn, chỉ cần một lớp sơn mới là đẹp long lanh. Đủ công năng với 3 phòng ngủ, vệ sinh từng tầng, phòng bếp, khách, phòng thờ, sân phơi, tầng 1 kinh doanh hoặc cho thuê cửa hàng tuỳ ý. + Vị trí tuyệt đẹp, ngay gần Ngã Tư Sở, đối diện là KĐT đẳng cấp Royal City, tiện ích vô kể. + Với tầm tài chính hơn 3 tỷ mà sở hữu ngay một căn mặt ngõ 5 tầng ở luôn nằm giữa quận trung tâm tiện ích đủ đầy như này quả là hiếm. + Hiện tầng 1 đang cho thuê 1 tháng gần 10 triệu. =============================================================== Gọi ngay để có cơ hội sở hữu: Em Tuyết 0904912929( Zalo, Mesenger) để được tư vấn và giới thiệu gần 200 căn nhà cùng loại khu vực Thanh Xuân tài chính từ 3 tỷ đến 10 tỷ ",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810952.9485898,, Đông nam
"4,35 tỷ VNĐ",Ngõ 44 Nhân Hòa, 35m2, 3, 5, 4, 4,"Bán nhà riêng Nhân Hòa, Thanh Xuân - Sổ đỏ chính chủ - Diện tích 35m2, 5 tầng, mặt tiền 3.35m, giá chào 4.35 tỷ - Làm việc trực tiếp chủ nhà.Cách phố Nhân Hòa 60m, ô tô tránh 40m. Khu vực dân trí cao, giao thông thuận tiện sang Lê Văn Lương, Láng, Nguyễn Trãi,...Bán kính 1km xung quanh là các trường Tiểu Học, THCS, THPT, ĐH Luật, Thương Mại, KHTN, Hà Nội,.....Thiết kế 5 tầng, 3 ngủ + WC. Sổ đỏ chính chủ, giao dịch ngay.100% thông tin chuẩn - Gọi ngay 0972365640, sẵn sàng 24/24",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810954.5104122,,
"2,6 tỷ VNĐ",Ngõ 2 Nhân Hòa, 26m2, 4, 4, 3, 3,"Bán nhà riêng phố Nhân Hòa, Thanh Xuân - Giá từ 2 tỷ - Sổ đỏ chính chủ - Làm việc trực tiếp chủ nhà 0972365640.Vị trí trung tâm quận Thanh Xuân, khu vực dân trí cao xung quanh tiện ích đầy đủ. Trước nhà đường ba gác, cách bãi ô tô và đường ô tô chỉ vài bước chân. Hàng xóm Royal City, gần siêu thị, chợ,... Gần các trường ĐH KHTN, ĐH Hà Nội, ĐH Kiến Trúc, Thương Mại, Luật,....Thiết kế 4 tầng đầy đủ công năng. Sổ đỏ vuông vắn, sẵn sàng giao dịch.Cam kết 100% sự thật - Gọi ngay 0972365640.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810955.8757591,,
"1,7 tỷ VNĐ",Đường 23 phường Vân Nội, 42m2, 4,,,,"+ Vị trí ngõ nông, ô tô đỗ cổng, cách ô tô tránh 20m, vài bước ra mặt phố Vân Trì. + Khu vực gần Chợ Vân Trì, chợ rau Vân Nội, gần trường cấp 1,2,3 Vân Nội, VinMark, thế giới di động, gần đường Võ Nguyên Giáp. + Khu vực thuận tiện đi lại, ngõ thông các ngả Vân Nội. + Quy hoạch tương lai rạng ngời, đường mở rộng 25m ngay cạnh nhà. + Sổ đỏ vuông đẹp nở hậu  rất đẹp sẵn sàng giao dịch ",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810957.1513462,,
"2,73 tỷ VNĐ","Chính Kinh, Thanh Xuân", 27m2, 4, 3,,,"Bán đất phố Chính Kinh, Thanh Xuân - Lô góc 2 mặt tiền, giá rẻ, sổ đỏ chính chủ - Làm việc trực tiếp 0972365640.Vị trí trung tâm quận Thanh xuân, khu dân cư đông đúc, vài bước chân ra chợ, siêu thị, bãi gửi xe, Royal City, Sapphire,....Gần các trường ĐH lớn, các trường Tiểu học, THCS, THPT,.. Khu vực dân trí cao, trước nhà xe SH quay đầu, cách ô tô vài bước chân.Hiện trạng nhà 3 tầng cũ, giá chào 2.75 tỷ có thương lượng.Thông tin hình ảnh chuẩn 100% - Sẵn sàng nghe máy mọi lúc 0972365640.Không tiếp MG - QC",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810958.5037365,,
