address,gen_descrip,Diện tích,Mức giá,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,id
"['Hà Nội', 'Đống Đa', 'Phường Trung Liệt', 'Phố Trung Liệt']","
Bán nhà mặt phố Trung Liệt, Đống Đa, Hà Nội.- Diện tích sổ 77,3m² (sàn 91m²). Mặt tiền 5,26m.- Nhà xây 9 tầng nổi, 1 hầm có thang máy. Cách phố Thái Hà 30m.- Khu vực VIP nhất quận Đống Đa, siêu sầm uất, tiện ích ngập tràn.- Phù hợp làm công ty, ngân hàng, spa...- Hướng Tây Bắc.- Giá 45,5 tỷ có thương lượng.- Liên hệ 0985 125 *** Trần Dũng.            ",77.3 m²,45.5 tỷ,5.26 m,10 m,Tây - Bắc,Tây - Bắc,10 tầng,9 phòng,10 phòng,Sổ đỏ/ Sổ hồng.,Nội thất đầy đủ.,18/11/2022,28/11/2022,Tin thường,35876964,batdongsan_com_vn_35876964
"['Hà Nội', 'Cầu Giấy', 'Phường Mai Dịch', 'Phố Trần Bình']","
* Bán nhà mặt phố Trần Bình, Cầu Giấy.- Diện tích 80m² x 9 tầng, mặt tiền 5m, thang máy xịn. Sổ đỏ chính chủ.- Nhà thiết kế hiện đại, thông phòng, có đầy đủ giấy phép xây dựng, hệ thống phòng cháy chữa cháY, tiện làm phòng khám... Hoặc bán thuốc vì gần bệnh viện...- Mặt phố kinh doanh cực kỳ sầm uất, rất thuận tiện đi nhiều phố như Phạm Hùng, Hồ Tùng Mậu, Nguyễn Hoàng, Lê Đức Thọ, Dương Khuê... Và gần bệnh viện 198 của Bộ Công An.- Hướng Đông.- Giá 35 tỷ có thương lượng.- Liên hệ 0985 125 *** Trần Dũng.            ",80 m²,35 tỷ,5 m,15 m,Đông,,9 tầng,9 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ.,21/11/2022,01/12/2022,Tin thường,35892823,batdongsan_com_vn_35892823
"['Hà Nội', 'Cầu Giấy', 'Phường Yên Hòa', 'Đường Dương Đình Nghệ']","
Bán tòa nhà mặt phố Dương Đình nghệ, quận Cầu Giấy:+ Diện tích 107m², mặt tiền 5,5m, xây 8,5 tầng (có hầm, thang máy). SĐCC + Thiết kế hiện đại kiểu Vp, có PCCC, giấy phép XD...+ Gần tòa chung cư Star Tower, cách công viên cầu giấy 100m. Vị trí cực đẹp..+ Đang có khách HQ thuê 150tr/tháng(trừ thuế còn 135tr/th).+ Hướng Tây Bắc.+ Giá 62 tỷ có thương lượng.+ Liên hệ 0985 125 *** Mr Dũng.            ",107 m²,62 tỷ,5.5 m,50 m,Tây - Bắc,,9 tầng,9 phòng,9 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ.,26/11/2022,06/12/2022,Tin thường,35850869,batdongsan_com_vn_35850869
"['Hà Nội', 'Thanh Xuân', 'Phường Khương Trung', 'Đường Vương Thừa Vũ']","
Bán nhà mặt phố Vương Thừa Vũ, quận Thanh Xuân:+ Diện tích 108m², mặt tiền 9m, xây 6 tầng, thang máy. Hai mặt trước và sau.+ Vị trí rất đẹp. Gần ngã tư Nguyễn Ngọc Nại, Tô Vĩnh Diện. Phố thông từ Trường Chinh sang Hoàng Văn Thái.+ Hiện tại đang cho ngân hàng Techcombank thuê t2,3 và các tầng trên. Tổng cho thuê 100tr/th.+ Hướng Đông Nam.+ Giá 49 tỷ. Có thương lượng.+ Liên hệ 0985 125 *** Mr Dũng.            ",108 m²,49 tỷ,9 m,12 m,Đông - Nam,Đông - Nam,6 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ.,26/11/2022,06/12/2022,Tin thường,35850692,batdongsan_com_vn_35850692
"['Hà Nội', 'Hoàng Mai', 'Phường Thanh Trì', 'Đường Nguyễn Khoái']","
Bán đất có nhà C4 tại Nguyễn Khoái (trong đê), diện tích 44m², mặt tiền 5,4m, giá 2,2 tỷ.+ Nhà hiện trạng cấp 4 có 2 phòng cho thuê tổng thu nhập 3tr/tháng.+ Khách mua giữ tiền hoặc xây mới, ở tạm đều oki hết, diện tích to giá tiền nho nhỏ.+ Nhà cách đường ô tô chừng 80m, gần chợ, trường học các cấp, giao thông vô cùng thuận lợi.+ Sổ đỏ chính chủ, giao dịch nhanh.+ Liên hệ xem nhà: Ms Xuân.            ",44 m²,2.2 tỷ,5.4 m,,,,1 tầng,,,Sổ đỏ.,,27/11/2022,04/12/2022,Tin thường,33195262,batdongsan_com_vn_33195262
"['Hà Nội', 'Sóc Sơn', 'Xã Hồng Kỳ', 'Thôn Hồng Kỳ']","
- Chính chủ cần tiền bán mảnh đất lô góc 2 mặt tiền đường trục chính liên thôn.- Thôn 6 với nhiều dự án. Đang triển khai, kè hồ điều hoà, đường đổ bê tông 5m.- S 500m², 1 mặt trục chính thôn 16,2m hậu 18,7m. 1 mặt trục liên thôn 27,5m chia phân lô sao cũng đẹp.- Giá 6, x/1m² chốt nhanh có thương lượng.- Tiện ích uỷ ban trường học các cấp, chợ bán kính 1km.- Gần hồ điều hoà nước trong xanh mát mẻ.- Cần bán gấp khách gọi là mua đượcHotline: 0973 580 *** để sở hữu siêu phẩm với giá tốt nhất.            ",500 m²,Thỏa thuận,,,,,,,,Sổ đỏ/ Sổ hồng,,27/11/2022,07/12/2022,Tin thường,35822347,batdongsan_com_vn_35822347
"['Hà Nội', 'Hoàng Mai', 'Vĩnh Hưng', 'Đường Lĩnh Nam']","
Chính Chủ nhờ bán nhà tại Lĩnh Nam, diện tích 78m², có nhà C4 mặt tiền 5m giá 1,3 tỷ.Hiện trạng là nhà C4 có 2 phòng đang cho thuê. Nhà gần chợ - gần trường học 1 - 2 - 3. Tiện ích ngập tràn.+ Ô tô đỗ sát nhà, ngõ thông các phố lớn: Gần khu công nghiệp, chợ sinh viên và trường Đại học Công Nghệ Hà Nội.Nhà chưa sổ. Đóng thuế hàng năm, đã làm hồ sơ chờ sổ.Giá chào 1,3 tỷ có thương lượng cho khách thiện chí,Liên hệ xem nhà: Ms Xuân.            ",78 m²,1.3 tỷ,,,,,1 tầng,2 phòng,2 phòng,Nhà chưa sổ.,,27/11/2022,04/12/2022,Tin thường,35501225,batdongsan_com_vn_35501225
"['Hà Nội.', 'Nam Từ Liêm', 'Phường Mễ Trì', 'Đường Phạm Hùng', 'Dự án KĐT Mễ Trì Hạ']","
+ Bán chung cư CT4 - 3 Mễ Trì Hạ 58m², 2 ngủ, nhà đẹp ở ngay chỉ 2.15 tỷ(có thương lượng).+ Nhà tk hợp lý nên phòng nào cũng có cửa sổ rộng, ngập tràn ánh sáng, tầm view đẹp.+ Vị trí trung tâm Quận Từ Liêm, ngay mặt đường Phạm Hùng, đối diện Keangnam, kết nối các tuyến phố đi Đại Lộ Thăng Long, Phạm Hùng, Khuất Duy Tiến.+ Tiện ích xung quanh không thiếu thứ gì, chợ, trường học các cấp bán kính 1km.+ Sổ đỏ sở hữu lâu dài giao dịch ngay.+ Liên hệ xem nhà: Mr Hiếu: 0984 262 ***miễn trung gian).            ",58 m²,2.15 tỷ,,,,,,2 phòng,,Sổ đỏ/ Sổ hồng,,27/11/2022,04/12/2022,Tin thường,35727330,batdongsan_com_vn_35727330
"['Hà Nội', 'Hoàng Mai', 'Phường Vĩnh Hưng', 'Đường Tân Khai']","
Bán nhà xây mới đẹp tại Tân Khai diện tích 40m² x 2 tầng mặt tiền 4m tổng 2 phòng ngủ giá chỉ 950 triệu,Nhà mới kính coong, ngõ trước nhà rộng rãi thoáng mát, khu vực sầm uất, dân cư văn minh.Giao thông thuận lợi di chuyển các tuyến Tân Khai, Dương Văn Bé, Lĩnh Nam...Giấy tờ pháp lý đầy đủ, mua bán vi bằng, chủ hỗ trợ trả góp.Giá chào 950 triệu có thương lượng cho khách thiện chí.Liên hệ xem nhà: Ms Xuân.            ",40 m²,950 triệu,4 m,,,,2 tầng,2 phòng,2 phòng,Mua bán vi bằng,,27/11/2022,04/12/2022,Tin thường,35877634,batdongsan_com_vn_35877634
"['Hà Nội', 'Ba Đình', 'Phường Đội Cấn', 'Đường Đội Cấn']","
- Chủ nhà kiến trúc sư xây nhà rất đẹp, bản thiết kế cả quyển, nội thất gỗ lim 100%, móng cột siêu chắc lên được 7 tầng:- Thông số vàng 48m² x 5 tầng, mặt tiền 4.5m phù hợp gia đình nhiều thế hệ:+Tầng 1: sân để xe, khách, bếp, wc+Tầng 2: 1 phòng ngủ master đẳng cấp, wc+Tầng 3,4: 4 phòng ngủ, wc+Tầng 5: phòng thờ, sân phơi.- Mặt ngõ Đội Cấn to đẹp nhất phố, thẳng tắp, sạch thoáng, thông tứ tung, taxi lùi cửa khi cần thiết, gần bãi gửi ô tô ngày đêm.- Khu vực lõi Ba Đình, trung tâm của trung tâm, đất vượng khí, rất hiếm nhà bán, xung quanh tiện ích mọi mặt:- Gần trường liên cấp Chu Văn An, ĐH Nguyễn Trãi, ĐH Luật, xe buýt, chợ dân sinh, siêu thị, bệnh viện 354, Thu cúc.- Vài bước ra Hồ Đầm Tròn, Lăng Bác, Hồ Tây, Ga Cát Linh, TTTM Lotte, Sun Grand, ĐSQ Nhật, ks Daewoo.- Tuyến đường huyết mạch nối nhịp phố lớn: Vạn Bảo, Liễu Giai, Kim Mã, Văn Cao, Ngọc Hà, Giảng Võ, Nguyễn Thái Học, Bưởi.- Chủ nhà hiền lành, tử tế, người Nhà Nước, cô là giáo viên.- Giá: 4.6 tỷ- Liên hệ: e Oanh (KHÔNG LÀM VIỆC VỚI MÔI GIỚI, ĐẦU TƯ)            ",48 m²,4.6 tỷ,,,,,5 tầng,5 phòng,,,,27/11/2022,07/12/2022,Tin thường,35962394,batdongsan_com_vn_35962394
