address,gen_descrip,Diện tích,Mức giá,Hướng nhà,Hướng ban công,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,id,Mặt tiền,Số tầng,Đường vào
"['Hà Nội', 'Đống Đa', 'Phường Láng Hạ', 'Phố Láng Hạ', 'Dự án Green Diamond 93 Láng Hạ']","
- Ngoại giao quỹ căn giá tốt hướng đẹp view hồ Hoàng Cầu và hồ Thành Công.- Đầy đủ thiết kế từ 2 đến 4 phòng ngủ.- Bàn giao nội thất liền tường cao cấp nhập khẩu.- Ban công xanh đã có sẵn cây cảnh và hệ thống tưới nước tự động.- 4 tầng hầm cam kết đủ chỗ đỗ xe cho cư dân.- Tiện ích đầy đủ TTTM, bể bơi 4 mùa, bể tắm sục, gym, spa, golf điện tử...Nhận thông tin chi tiết liên hệ: 0963 922 *** ",140 m²,11.4 tỷ,,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,21/11/2022,01/12/2022,Tin Vip 1,35895863,batdongsan_com_vn_35895863,,,
"['Hà Nội', 'Thanh Trì', 'Xã Tân Triều', 'Đường Nguyễn Xiển', 'Dự án Legacy Garden']","
Trực tiếp CĐT cần bán nhanh vài suất Liền Kề, Shophouse Nhà Phố Nguyễn Xiển, Hạ Đình, Thanh Xuân.- Diện tích: 85 - 93 -... - 163m².- Xây 5 tầng 1 tum.- Hạ tầng đồng bộ, dân cư xung quanh đông đúc, ngay gần Ngã Tư Nguyễn Xiển - Khuất Duy Tiến, thuận tiện di chuyển, kinh doanh buôn bán.- Dự án nằm trong khu đất lõi, trung tâm của trung tâm. Với số lượng hạn cực hạn chế, chỉ 118 lô.- Hỗ trợ vay vốn 0% / 12 tháng.- Nằm trong vị trí chiến lược, có nhiều tuyến đường huyết mạch chạy qua.- Đây là lần mở bán đầu tiên, cơ hội để KH lựa chọn được căn đẹp giá tốt, ngay trong lần mở bán này.ĐT liên hệ xem dự án + tư vấn chi tiết: 0986 985 *** ",85 m²,240 triệu/m²,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,Hoàn thiện mặt ngoài,21/11/2022,01/12/2022,Tin Vip 1,35895555,batdongsan_com_vn_35895555,5 m,5 tầng,30 m
"['Hà Nội', 'Thanh Xuân', 'Phường Thanh Xuân Trung', 'Đường Vũ Trọng Phụng', 'Dự án Rivera Park Hà Nội']","
Khu căn hộ Rivera Park đáng sống nhất khu vực Thanh Xuân, có đầy đủ tiện ích bể bơi ngoài trời trong nhà, công viên trên không, siêu thị, trường mầm non quốc tế, cafe sang xịn mịn đối diện công an quận Thanh Xuân.            ",72 m²,Thỏa thuận,Tây - Bắc,Đông - Nam,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,21/11/2022,06/12/2022,Tin Vip 1,35895611,batdongsan_com_vn_35895611,,,
"['Hà Nội', 'Đống Đa', 'Phường Láng Hạ', 'Phố Láng Hạ', 'Dự án Green Diamond 93 Láng Hạ']","
Mở bán đợt 1 Green Diamond 93 Láng Hạ bàn giao nội thất nhập khẩu giá chỉ từ 3,5 tỷ. PKD dự án: 0964 561 ***CSBH mở bán quỹ căn đầu tiên:- HTLS 0%/6 tháng tối đa 65% GTCH.- CK 2,7% GTCH cho KH không vay.- Nhận nhà Q4/2022. Miễn phí bể bơi bốn mùa và Gym.----- Căn 1 PN: 46,74m², giá 3,5 tỷ chưa VAT- Căn 2 PN: 70m² - 85,8m - 93,9m, giá 5,6 - 7,5 tỷ (chưa CK).- Căn 3 PN: 140,5m - 142,6m giá từ 11,5 tỷ (chưa CK).- Căn 4 PN: 180,3m giá 14.5 tỷ (chưa CK).Vị trí kim cương - tiện ích ngập tràn.Ngoài các tiện ích ngoại khu sẵn có tiện ích nội khu cao cấp đa dạng như.- Dự án có 5 tầng thương mại dịch vụ.- Bể bơi vô cực 4 mùa trong nhà rộng 820m.- Trường mầm non quốc tế.- Vườn trên cao Sky Gaden.- Gym, spa, chăm sóc sức khỏe...Bàn giao sàn gỗ thương hiệu Malaysia, Hàn Quốc, Cửa gỗ trống cháy Euro Window. Tường sơn Kansai, trần thạch cao, thiết bị vệ sinh thông minh Toto, Điều hoà âm trần Daikin, Thiết bị chiếu sáng của Phillip, Nóng Lạnh.Sàn gạch Hùng Tuý bố trí khu vực bếp và nhà vệ sinh.Green Diamond kiệt tác xanh giữa nội đô văn hiến.- Liên hệ ngay Ms Trang: 0964 561 *** để được khớp căn.            ",46.74 m²,3.5 tỷ,,,1 phòng,,Sổ đỏ/ Sổ hồng,Nội thất nhập khẩu cao cấp,21/11/2022,28/11/2022,Tin Vip 1,35540236,batdongsan_com_vn_35540236,,,
"['Hà Nội.', 'Nam Từ Liêm', 'Phường Tây Mỗ', 'Dự án Vinhomes Smart City']","
Căn 1 phòng ngủ + 1 với diện tích lớn 43m² thông thủy (47m² Tim) thuộc khu Sapphire, dự án Vinhomes Smart City Tây Mỗ, Nam Từ Liêm, TP Hà Nội.Là sản phẩm chính tới từ Cđt Vinhomes với đầy đủ phương án thanh toán.1, Thanh toán tiến độ chiết khấu 22,5%.2, Vay 70% và nhận ân hạn lãi gốc 0đ đến ngày 30/4/2025 kèm chiết khấu 3.5%.3, Thanh toán sớm hưởng ngay lãi suất sớm thèo dòng tiền thanh toán.* Tặng Voucher Xe Vinfast trị giá 70tr vnđ.* Trừ 0,5% khi đặt căn ngày thời điểm hiện tại.Sapphire 2 với 4 tòa và tòa căn hộ này được trang bị tiêu chuẩn S + , nội khu được thiết kế tối ưu.Không gian cây xanh vượt trội cùng hệ thống shop thương mại dịch vụ sầm uất kết hợp cụm sân tập thể thao với 7sân và đặc biệt là kế cạnh sân bóng đá duy nhất của dự án, vị trí đắc địa khi là nơi kết nối đi Nội Bài từ tuyến Metro số 6 và Khu biệt thự Nam An Khánh nối đường Lê Trọng Tấn - Hà Đông...Liên hệ đặt căn tại 0913 333 *** - Em Hòa Vinhomes.            ",47 m²,1.76 tỷ,Tây - Nam,Đông - Bắc,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Full nội thất,21/11/2022,01/12/2022,Tin Vip 1,35894999,batdongsan_com_vn_35894999,,,
"['Hà Nội', 'Hoài Đức', 'Xã Vân Canh']","
- Gia đình có việc xử lý cần bán gấp nên để lại giá đầu tư cho khách chốt nhanh lô đất tại khu đất dịch vụ 25,2ha Vân Canh ( hiện tại quỹ đất giáp ranh Thủ Đô không còn nhiều) LH 0904 109 *** -  Ô đất đã tách sổ khu 25,2 ha Vân Canh, Hoài Đức, Hà Nội- Vị trí đắc địa: Chỉ cách Mỹ Đình 3km; cách đường 70 và khu đô thị Tasco Xuân Phương, Khu nhà ở VP Trung Ương Đảng có 500mXung quanh là các khu đô thị ,Vinapon Vườn Cam Bắc An Khánh, An Lạc  GREEN SYMPHONY- Đường 11m hướng Tây- Sổ đỏ lâu dài- Giá: 7x; Diện tích: 61.8m2- Cam kết đầu tư sinh lời cao. Hiện tại quỹ đất không còn nhiều, nhanh tay liên hệ CC để được tư vấn, xem miễn phí! Lh 0904 109 *** Thanks ! ( miễn môi giới và quảng cáo)            ",61.8 m²,70 triệu/m²,,,,,,,21/11/2022,28/11/2022,Tin Vip 1,35530111,batdongsan_com_vn_35530111,,,
"['Hà Nội.', 'Nam Từ Liêm', 'Phường Tây Mỗ', 'Dự án Vinhomes Smart City']","
Căn 1 phòng ngủ + 1 với diện tích lớn 43m² thông thủy (47m² Tim) thuộc khu Sapphire, dự án Vinhomes Smart City Tây Mỗ, Nam Từ Liêm, TP Hà Nội.Là sản phẩm chính tới từ Cđt Vinhomes với đầy đủ phương án thanh toán.1, Thanh toán tiến độ chiết khấu 22,5%.2, Vay 70% và nhận ân hạn lãi gốc 0đ đến ngày 30/4/2025 kèm chiết khấu 3.5%.3, Thanh toán sớm hưởng ngay lãi suất sớm thèo dòng tiền thanh toán.* Tặng Voucher Xe Vinfast trị giá 70tr vnđ.* Trừ 0,5% khi đặt căn ngày thời điểm hiện tại.Sapphire 2 với 4 tòa và tòa căn hộ này được trang bị tiêu chuẩn S +, nội khu được thiết kế tối ưu.Không gian cây xanh vượt trội cùng hệ thống shop thương mại dịch vụ sầm uất kết hợp cụm sân tập thể thao với 7 sân và đặc biệt là kế cạnh sân bóng đá duy nhất của dự án, vị trí đắc địa khi là nơi kết nối đi Nội Bài từ tuyến Metro số 6 và Khu biệt thự Nam An Khánh nối đường Lê Trọng Tấn - Hà Đông...Liên hệ đặt căn tại; 0983 863 *** ",48 m²,1.75 tỷ,Đông - Bắc,Tây - Nam,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,"Full nội thất cđt. Điều hoà, bếp, tủ bếp, giường tủ, full thiết bị vệ sinh.",21/11/2022,01/12/2022,Tin Vip 1,35894319,batdongsan_com_vn_35894319,,,
"['Hà Nội', 'Hoàng Mai', 'Phường Giáp Bát', 'Đường Kim Đồng']","
Diện tích: 55m² xây 6 tầng thang máy, mặt tiền 4,5m.- Vị trí trung tâm sầm uất nhất Q. Hoàng Mai ngay: Hồ Kim Đồng - bến xe Giáp Bát.- Bán kính 2km xung quanh gần các trường ĐH, bệnh viện lớn: ĐH Kinh Tế Quốc Dân, ĐH Xây Dựng, ĐH Bách Khoa, BV Bạch Mai, cầu Vĩnh Tuy, TTTM Vincom, Ngã Tư Sở..- Đi bộ ra hồ Kim Đồng thể dục thể thao rất gần không khí trong lành là không gian đáng sống.- Thiết kế hiện đại:+ Tầng 1,2,3,4: Thông sàn + Kinh doanh.+ Tầng 5: Chia làm 2 phòng.+ Tầng 6: Phòng thờ, sân tiểu cảnh.- Sổ đỏ vuông vắn chính chủ - sẵn sàng giao dịch.- LH: 0866 999 *** Hải Dương.            ",55 m²,9.8 tỷ,,,6 phòng,6 phòng,Sổ đỏ.,,21/11/2022,01/12/2022,Tin Vip 1,35883037,batdongsan_com_vn_35883037,4.5 m,6 tầng,
"['Hà Nội', 'Nam Từ Liêm', 'Phường Mỹ Đình 2', 'Đường Lê Đức Thọ', 'Dự án The Zei Mỹ Đình']","
Cho vay 65%, HTLS 0% trong 24 tháng, diện tích 84 - 107m².Áp dụng đến hết 30/11/2022.Liên hệ em Quân: 0937 584 *** để được tư vấn miễn phí và đặt lịch xem nhà!Các loại tình trạng nội thất:+ Chủ đầu tư bàn giao cơ bản: Sàn gỗ, trần thạch cao kèm thiết bị đèn chiếu sáng, điều hòa âm trần, bình nóng lạnh (2 phòng WC và bếp) hệ thống tủ bếp bồn rửa, tủ giày, thiết bị vệ sinh cao cấp + bồn tắm,..+ Đầy đủ nội thất: Bao gồm toàn bộ thiết bị chủ đầu tư bàn giao & đồ điện tử Tivi + kệ tivi, máy giặt & sấy, tủ lạnh, sofa bàn trà, máy lọc không khí, máy rửa bát, bộ bàn ghế ăn, giường tủ bàn trang điểm phòng ngủ, giàn phơi, rèm cửa,...- Các căn có 2 hướng view chính View công Viên hồ và view bắn pháo hoa sân vận động Mỹ Đình.- Cam Kết thông tin chính xác hỗ trợ khách hàng chọn căn ưng ý không chênh ngoài.Liên hệ em Quân: 0937 584 *** để được tư vấn miễn phí và đặt lịch xem nhà!            ",84 m²,4.8 tỷ,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,21/11/2022,01/12/2022,Tin Vip 1,35893702,batdongsan_com_vn_35893702,,,
"['Hà Nội', 'Đông Anh', 'Xã Hải Bối', 'Đường Bắc Thăng Long']","
Chính chủ cần bán 80m² tại Xóm 4 Hải Bối - Hải Bối - Đông Anh.+ , Diện tích 80m², mặt tiền mặt hậu 4m.+ , Cam kết pháp lý chuẩn chỉ 100%.+ , Hướng Đông Nam.+ , Cách đường bìa làng ô tô tránh nhau 15m.+ , Cách cầu Thăng Long chỉ 1,5km.+ , Cách trường học, ủy ban nd xã, trạm y tế chỉ 600m.Ac liên hệ e Dũng: 0946 678 *** để xem đất và làm việc chính chủ.            ",80 m²,25.5 triệu/m²,Đông - Nam,,,,,,21/11/2022,28/11/2022,Tin Vip 1,35893649,batdongsan_com_vn_35893649,,,
